unix_ns,monotonic_ns,elapsed_s,role,running,waiting,kv_cache_usage,scrape_ok,error
1785511614203021735,1136984271605627,0.02510377299040556,combined,0.0,0.0,0.0,True,
1785511614732913396,1136984800443362,0.5539417238906026,combined,0.0,0.0,0.0,True,
1785511615260061048,1136985327418496,1.0809166228864342,combined,0.0,0.0,0.0,True,
