window_id,request_index,request_id,trace_id,client_span_id,planned_send_unix_ns,client_ready_unix_ns,actual_send_unix_ns,response_headers_unix_ns,first_token_unix_ns,completed_unix_ns,planned_to_ready_ms,client_queue_delay_ms,send_lag_ms,ttft_ms,tpot_ms,e2e_ms,planned_input_tokens,actual_input_tokens,max_tokens,actual_output_tokens,token_event_count,stream_chunk_count,token_id_event_count,token_timestamp_complete,http_status,response_request_id,outcome,timeout,cancelled,retry_count,attempt_count,response_bytes,error
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2,0,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2-00000-5e3dd6285879,d1f9e5f8251d44a1821d33c6a72caa40,d4968da5fb87442a,1785511561978152421,1785511561987273167,1785511561990079931,1785511562094765103,1785511562169915872,1785511564132392824,9.120746,2.806764,11.92751,179.835941,63.305708129032254,2142.312893,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2-00000-5e3dd6285879,success,False,False,0,1,11672,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2,1,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2-00001-f604053e47e0,0deb8dbf22684f119feb5afb8681254c,dd23eb114b924048,1785511562078152421,1785511562079450160,1785511562081987692,1785511562097573467,1785511562232928710,1785511564199432236,1.297739,2.537532,3.835271,150.941018,63.43559761290322,2117.444544,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2-00001-f604053e47e0,success,False,False,0,1,11722,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2,2,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2-00002-b2722278c1fc,3b53c1912d4a49d19e4494c04fa69136,ab34ea8d036641be,1785511562178152421,1785511562178658734,1785511562181339195,1785511562191139241,1785511562354661769,1785511564330743014,0.506313,2.680461,3.186774,173.322574,63.744556290322585,2149.403819,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2-00002-b2722278c1fc,success,False,False,0,1,11744,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2,3,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2-00003-398f56a975d3,3ddcacd3c37c4873a3d5f4c5e8b82e82,e14eceeec64d45ee,1785511562278152421,1785511562278671100,1785511562282131331,1785511562293953483,1785511562475672057,1785511564462667183,0.518679,3.460231,3.97891,193.540726,64.09661696774194,2180.535852,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2-00003-398f56a975d3,success,False,False,0,1,11740,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2,4,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2-00004-c8c3a7afbebd,096ad437d98c4c00bed6dd641c67f161,bcf831915f344b53,1785511562378152421,1785511562379006974,1785511562382506731,1785511562393970307,1785511562540806468,1785511564533056904,0.854553,3.499757,4.35431,158.299737,64.2661430967742,2150.550173,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2-00004-c8c3a7afbebd,success,False,False,0,1,11757,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2,5,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2-00005-932e6bc05443,7f92dafcdeff416d9f8a0c7411f1fc16,9615c12d2c36440b,1785511562478152421,1785511562480126593,1785511562482653791,1785511562492922399,1785511562663109238,1785511564664098633,1.974172,2.527198,4.50137,180.455447,64.548045,2181.444842,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2-00005-932e6bc05443,success,False,False,0,1,11703,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2,6,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2-00006-95d82069b713,11f9f6ee262d42afbd57ec91e3378845,9fde8be2ed25445e,1785511562578152421,1785511562578771528,1785511562582279882,1785511562594245205,1785511562788572745,1785511564790185355,0.619107,3.508354,4.127461,206.292863,64.56814870967742,2207.905473,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2-00006-95d82069b713,success,False,False,0,1,11690,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2,7,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2-00007-84ecf0608773,f9f3a4e4d6e44abea04094bb42da39ef,3285447135c546e2,1785511562678152421,1785511562678973770,1785511562682320237,1785511562692855950,1785511562849741845,1785511564858421312,0.821349,3.346467,4.167816,167.421608,64.79611183870968,2176.101075,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2-00007-84ecf0608773,success,False,False,0,1,11736,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2,8,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2-00008-0f51c493615e,c45d54497539405cbd293ddc05f116a6,f4addcb1878745fb,1785511562778152421,1785511562778895217,1785511562782058251,1785511562798644185,1785511562971275788,1785511564990976038,0.742796,3.163034,3.90583,189.217537,65.15162096774193,2208.917787,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2-00008-0f51c493615e,success,False,False,0,1,11690,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2,9,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2-00009-852fb53f4f36,970481976e344186987f432054124cec,1085abdd202b48e5,1785511562878152421,1785511562878635518,1785511562881662691,1785511562891978749,1785511563038066235,1785511565060019949,0.483097,3.027173,3.51027,156.403544,65.22431335483871,2178.357258,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2-00009-852fb53f4f36,success,False,False,0,1,11753,
