endpoint_id,schedule_index,scheduled_monotonic_s,actual_start_wall_s,actual_finish_wall_s,scrape_latency_s,missed,error
D0,0,186865.632709275,1788008506.1037967,1788008506.1642833,0.060487776005174965,False,
D1,0,186865.632709275,1788008506.1045048,1788008506.2142696,0.10976568999467418,False,
P0,0,186865.632709275,1788008506.1052105,1788008506.2265816,0.12137126797460951,False,
P1,0,186865.632709275,1788008506.1060436,1788008506.222574,0.11653125699376687,False,
D0,1,186866.632709275,1788008507.1060085,1788008507.2654412,0.15943255700403824,False,
D1,1,186866.632709275,1788008507.1041448,1788008507.2614217,0.15727664300356992,False,
P0,1,186866.632709275,1788008507.103536,1788008507.2684755,0.16493989899754524,False,
P1,1,186866.632709275,1788008507.1047502,1788008507.2169423,0.11219224298838526,False,
D0,2,186867.632709275,1788008508.1035202,1788008508.2648165,0.1612961629871279,False,
D1,2,186867.632709275,1788008508.1041515,1788008508.26889,0.1647381010116078,False,
P0,2,186867.632709275,1788008508.1059794,1788008508.2752564,0.16927676199702546,False,
P1,2,186867.632709275,1788008508.1047456,1788008508.2723446,0.16759822898893617,False,
D0,3,186868.632709275,1788008509.1041338,1788008509.2643387,0.16020432201912627,False,
D1,3,186868.632709275,1788008509.1035354,1788008509.2605662,0.15703069197479635,False,
P0,3,186868.632709275,1788008509.1046991,1788008509.267731,0.16303186499862932,False,
P1,3,186868.632709275,1788008509.1052315,1788008509.2567854,0.1515537899977062,False,
D0,4,186869.632709275,1788008510.1035433,1788008510.2538886,0.1503456880163867,False,
D1,4,186869.632709275,1788008510.1041982,1788008510.233338,0.1291399319889024,False,
P0,4,186869.632709275,1788008510.1053176,1788008510.262712,0.15739433001726866,False,
P1,4,186869.632709275,1788008510.104767,1788008510.2666502,0.16188336399500258,False,
D0,5,186870.632709275,1788008511.1048045,1788008511.2552054,0.1504007310140878,False,
D1,5,186870.632709275,1788008511.105977,1788008511.262822,0.15684499498456717,False,
P0,5,186870.632709275,1788008511.1035259,1788008511.258742,0.15521607198752463,False,
P1,5,186870.632709275,1788008511.10411,1788008511.2509484,0.1468381960003171,False,
D0,6,186871.632709275,1788008512.1041164,1788008512.2664318,0.16231488098856062,False,
D1,6,186871.632709275,1788008512.1054518,1788008512.2611277,0.15567585799726658,False,
P0,6,186871.632709275,1788008512.103527,1788008512.2641652,0.16063755500363186,False,
P1,6,186871.632709275,1788008512.104796,1788008512.2574043,0.15260879599372856,False,
D0,7,186872.632709275,1788008513.1067712,1788008513.2578335,0.151062457007356,False,
D1,7,186872.632709275,1788008513.104172,1788008513.2376463,0.13347465201513842,False,
P0,7,186872.632709275,1788008513.103536,1788008513.2547739,0.15123742798459716,False,
P1,7,186872.632709275,1788008513.1047742,1788008513.2511957,0.14642135499161668,False,
D0,8,186873.632709275,1788008514.1047637,1788008514.2579446,0.15318081897567026,False,
