request_id,workload_id,input_len,requested_output_len,observed_output_tokens,prefill_endpoint_id,decode_endpoint_id,ttft_ms,tpot_ms,client_observed_ttft_ms,client_observed_tpot_ms,mean_itl_ms,e2e_latency_ms,prefill_latency_ms,decode_stream_latency_ms,real_sse,logical_request_id_propagated
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0013,both_heavy,2048,256,256,P1,D1,464.6929140435532,58.07865143516192,471.67829901445657,58.07820629789585,58.07710096454613,15281.620904977899,374.5921889785677,14899.919549992774,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0014,small_light,128,64,64,P1,D1,208.26187601778656,58.57319717428514,13849.132299015764,58.57685707982571,58.5712865715669,17539.474295044784,126.77266198443249,3771.3185609900393,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0015,prefill_medium,1024,64,64,P1,D1,315.11736405082047,56.887150460314594,13226.03144304594,56.89118620625416,56.88532755529094,16810.176174039952,229.12071901373565,3669.5386720239185,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0016,prefill_heavy,2048,64,64,P1,D1,467.91457501240075,58.008562491667114,473.041174991522,58.013396111265244,58.00785634958643,4127.885130001232,376.202812010888,3745.965930982493,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0017,decode_medium,128,128,128,P1,D1,201.50073600234464,55.879388811198744,206.07250701868907,55.881834787400955,55.878640054890106,7303.06552501861,123.95304400706664,7173.967419017572,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0018,decode_heavy,128,256,256,P1,D1,173.56234602630138,55.958613027435014,177.37716098781675,55.96255521180437,55.95861836473512,14447.82873999793,97.1477430430241,14345.656174002215,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0019,balanced_medium,512,128,128,P1,D1,205.4532219772227,56.3269703860732,210.90438903775066,56.32827696060453,56.326069732060965,7364.595563034527,126.34952098596841,7232.260949036572,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0020,both_heavy,2048,256,256,P1,D1,469.0498819691129,58.07864951385258,473.62236300250515,58.0793850863462,58.07810852934114,15283.865560020786,377.3849160061218,14901.347834034823,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0021,small_light,128,64,64,P1,D1,179.6651859767735,58.57981573088124,12622.140388994012,58.5878021434866,58.58156338079078,16313.171924033668,100.73142300825566,3769.141090044286,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0022,prefill_medium,1024,64,64,P1,D1,289.34900398598984,56.89068028559198,12956.900649005547,56.89461761900771,56.8901006980533,16541.261559003033,206.58183202613145,3666.477043996565,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0023,prefill_heavy,2048,64,64,P1,D1,462.4473719741218,58.008200143434344,467.2586690285243,58.00880373008401,58.004170714411885,4121.813304023817,372.30735999764875,3744.4239940377884,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0024,decode_medium,128,128,128,P1,D1,170.47179996734485,55.88393657482926,175.46459700679407,55.886529810913636,55.88424737807217,7273.053882992826,94.44632398663089,7172.964891011361,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0025,decode_heavy,128,256,256,P1,D1,174.47071900824085,55.95815608634011,178.8921869592741,55.96125506677245,55.95852077651002,14449.012228986248,99.0568830166012,14344.385227013845,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0026,balanced_medium,512,128,128,P1,D1,203.29287700587884,56.329332000124964,207.8650799812749,56.33082881883359,56.3283091654825,7361.8803399731405,123.09826700948179,7233.716386021115,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0027,both_heavy,2048,256,256,P1,D1,463.88630202272907,58.08446263921831,468.6969789909199,58.08508126681451,58.083712784390826,15280.392702028621,375.0993459834717,14900.039647007361,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0028,small_light,128,64,64,P1,D1,175.20721798064187,58.58430436568423,12623.582060041372,58.59232685687612,58.58747315840677,16314.898652024567,96.10557503765449,3769.5710730040446,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0029,prefill_medium,1024,64,64,P1,D1,402.9554040171206,61.89762642847315,12154.962999979034,61.9011523492176,61.89581877847631,16054.735597979743,315.37836004281417,3986.8394149816595,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0030,prefill_heavy,2048,64,64,P1,D1,458.32144998712465,58.01262325396584,12910.934901970904,58.0157938252558,58.010522682692795,16565.92991296202,367.9428950417787,3744.903101993259,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0031,decode_medium,128,128,128,P1,D1,171.95148795144632,55.88905036258768,175.7329519605264,55.890709268090525,55.888335527595515,7273.853029008023,96.74747899407521,7172.884572006296,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0032,decode_heavy,128,256,256,P1,D1,175.46115699224174,55.96353797260306,180.05607498344034,55.96490727061881,55.963673462917775,14451.107428991236,100.0972079928033,14345.758152019698,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0033,balanced_medium,512,128,128,P1,D1,209.02720699086785,56.32577471638567,213.54427700862288,56.3273813069512,56.325123543158085,7367.121702991426,128.36363998940215,7233.741429983638,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0034,both_heavy,2048,256,256,P1,D1,469.28051399299875,58.07759148621128,474.0496050217189,58.078436623555696,58.077060576418745,15284.050944028422,376.77569198422134,14901.996319997124,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0035,small_light,128,64,64,P1,D1,179.56603498896584,58.584444364348045,12602.138050016947,58.588235158591516,58.583178889146815,16293.196865008213,100.51641298923641,3769.566399976611,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0036,prefill_medium,1024,64,64,P1,D1,395.61158104334027,61.89926980905945,12127.889144991059,61.90417523843251,61.89946215858476,16027.852185012307,307.9647480044514,3987.047002010513,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0037,prefill_heavy,2048,64,64,P1,D1,470.95933998934925,58.002771571322924,12911.80450603133,58.00521872948766,57.999726031012536,16566.133285989054,378.21089499630034,3746.5917950030416,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0038,decode_medium,128,128,128,P1,D1,168.9416189910844,55.88539148814697,173.93152799922973,55.886318732060374,55.87679214177903,7271.494006970897,92.93412504484877,7173.22904599132,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0039,decode_heavy,128,256,256,P1,D1,177.0389439770952,55.959798760858234,183.03331395145506,55.96077103149511,55.95947772552095,14453.029926982708,99.81086902553216,14346.698893001303,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0040,balanced_medium,512,128,128,P1,D1,202.66932802041993,56.32991167692849,207.28345797397196,56.33191570894441,56.32945800000274,7361.436753009912,124.41822199616581,7231.851753022056,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0041,both_heavy,2048,256,256,P1,D1,471.6123910038732,58.078035796015506,476.5203209826723,58.07900880782993,58.077683584426765,15286.667566979304,379.8144290340133,14901.31383901462,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0042,small_light,128,64,64,P1,D1,179.38051599776372,58.581112698274886,12842.253750946838,58.58627704825873,58.58120876216581,16533.18920498714,100.89647496351972,3768.742115003988,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0043,prefill_medium,1024,64,64,P1,D1,393.91850103856996,61.897803332641836,11292.558234999888,61.89847941277549,61.89414198484479,15192.162438004743,306.40623898943886,3986.7993589723483,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0044,prefill_heavy,2048,64,64,P1,D1,468.43645902117714,58.0071699842515,12894.034216995351,58.006415778349734,58.00215673026821,16548.438411031384,377.87854799535125,3744.727077020798,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0045,decode_medium,128,128,128,P1,D1,173.59625699464232,55.88181777976409,178.3877540146932,55.88406740960951,55.881646535575655,7275.664315035101,98.30467699794099,7172.049753018655,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0046,decode_heavy,128,256,256,P1,D1,175.10469199623913,55.96282225097621,179.3313060188666,55.96404538042478,55.962693325572594,14450.162878027186,99.6168699930422,14345.773251028731,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0047,balanced_medium,512,128,128,P1,D1,200.75532601913437,56.33198921238696,204.57613200414926,56.33626914973642,56.33363936244928,7359.282314020675,125.30432001221925,7229.363758000545,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0048,both_heavy,2048,256,256,P1,D1,469.9950279900804,58.08039879216356,474.66991096735,58.081144808024604,58.079903882553836,15285.361837013625,380.72329002898186,14899.405440024566,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0049,small_light,128,64,64,P1,D1,193.0664890096523,58.57341676222397,13834.464697982185,58.57481276209924,58.57018927030916,17524.677901994437,102.04807098489255,3780.794822028838,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0050,prefill_medium,1024,64,64,P1,D1,394.07877303892747,61.90500272962723,11289.493162999861,61.91057041342858,61.90596258781466,15189.859099045862,307.7547819702886,3986.099399975501,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0051,prefill_heavy,2048,64,64,P1,D1,469.62490904843435,58.013498857026065,12893.105513008777,58.01582606306063,58.01025895209658,16548.102554981597,380.1343750092201,3743.9658290240914,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0052,decode_medium,128,128,128,P1,D1,167.60637797415257,55.89000874026642,171.281918999739,55.890865590493014,55.88831940957338,7269.421848992351,94.09215999767184,7171.341389999725,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0053,decode_heavy,128,256,256,P1,D1,175.64558697631583,55.95825609805829,181.32770102238283,55.9585764431212,55.95731172943488,14450.76469401829,98.51140604587272,14346.073045977391,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0054,balanced_medium,512,128,128,P1,D1,199.7959619620815,56.329941834913434,204.2570739868097,56.331805330719504,56.32898944116557,7358.396350988187,123.71452496154234,7229.7590840025805,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0055,both_heavy,2048,256,256,P1,D1,468.6022119713016,58.08038120409108,473.6699599889107,58.081931588194315,58.08067099994742,15284.562514978461,379.42709296476096,14899.310867011081,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0056,small_light,128,64,64,P1,D1,183.85420803679153,58.560695269122895,12931.524777028244,58.565663967451584,58.56066863496034,16621.161606977694,107.1901610121131,3765.781879948918,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0057,prefill_medium,1024,64,64,P1,D1,399.46367300581187,61.90134865039634,11618.176606949419,61.90347984167082,61.898250222420465,15518.09583697468,311.4161600242369,3987.3977190000005,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0058,prefill_heavy,2048,64,64,P1,D1,466.929076006636,58.00986422192572,13135.366092959885,58.01490219106661,58.00975238098689,16790.30493099708,376.6516600153409,3744.618452969007,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0059,decode_medium,128,128,128,P1,D1,194.88912902306765,58.646525315001725,12316.224306006916,58.648905354298975,58.645884598070005,19764.635286002886,115.76398799661547,7526.851783040911,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0060,decode_heavy,128,256,256,P1,D1,173.5618759994395,55.95881738038003,13256.378313002642,55.95976472558344,55.958500258880214,27526.11831802642,97.7767130243592,14345.005166018382,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0061,balanced_medium,512,128,128,P1,D1,198.9406410139054,56.332385046939244,203.00761004909873,56.33492482639116,56.332399440731294,7357.543063000776,122.74368898943067,7230.209642963018,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0062,both_heavy,2048,256,256,P1,D1,465.8496960182674,58.081650141142674,470.4811630072072,58.083027768560555,58.08178780385859,15281.65324399015,378.0621950281784,14898.323901987169,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0063,small_light,128,64,64,P1,D1,167.98759502125904,58.58855942792688,13512.223753030412,58.5942698729461,58.58961295240396,17203.662755026016,91.91831795033067,3766.949715965893,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0064,prefill_medium,1024,64,64,P1,D1,391.04497799417004,61.90131231680483,12105.90109298937,61.90544925352913,61.9007358891106,16005.944395961706,303.8020659587346,3986.7540759732947,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0065,prefill_heavy,2048,64,64,P1,D1,467.672951053828,58.00022044411254,12926.234293961897,58.0012306352959,57.99661726979095,16580.31182398554,379.72540297778323,3741.727466986049,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0066,decode_medium,128,128,128,P1,D1,185.76541997026652,58.614374433119785,12003.554582013749,58.617972613928295,58.61526624369252,19448.037103982642,107.14047099463642,7522.372588980943,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0067,decode_heavy,128,256,256,P1,D1,168.67034102324396,55.96000483903267,12943.852967000566,55.962607105874326,55.96013228253772,27214.31777899852,93.75765098957345,14344.489927985705,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0068,balanced_medium,512,128,128,P1,D1,200.53459098562598,56.334249141780056,204.0671560098417,56.33791751186107,56.335451818844966,7358.982680016197,123.54671797947958,7231.225913972594,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0069,both_heavy,2048,256,256,P1,D1,471.62077599205077,58.07673918042222,476.84690600726753,58.07703517254113,58.07579841976072,15286.490875005256,379.5804959954694,14901.27263701288,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0070,small_light,128,64,64,P1,D1,180.69768202258274,58.580365142829365,13843.75539899338,58.586798190686196,58.582153825444124,17534.72368500661,95.33515601651743,3775.6500850082375,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0071,prefill_medium,1024,64,64,P1,D1,390.6552620464936,61.904111412346424,11278.64450099878,61.90991106383976,61.90533246031948,15178.968898020685,304.5133860432543,3985.833811981138,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0072,prefill_heavy,2048,64,64,P1,D1,473.77397801028565,57.9919805399157,12896.36611705646,57.99469582474096,57.98903139611144,16550.03195401514,381.5450979745947,3745.3987789922394,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0073,decode_medium,128,128,128,P1,D1,180.74858997715637,58.60877963787634,12945.429485989735,58.61217094499134,58.609628464612285,20389.175196003634,104.4769769650884,7519.314033037517,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0074,decode_heavy,128,256,256,P1,D1,166.404246003367,55.961156494038946,12933.093890955206,55.962287690307875,55.96118517261108,27203.477251983713,93.205115001183,14343.069468974136,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0075,balanced_medium,512,128,128,P1,D1,193.51752195507288,56.33497470073167,198.4193570096977,56.336915244231015,56.33441071662187,7353.207593027037,117.51101695699617,7230.357177963015,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0076,both_heavy,2048,256,256,P1,D1,465.5322949984111,58.07842058814405,470.1981770340353,58.0793615802666,58.07821070592777,15280.435380002018,376.63913797587156,14898.652825970203,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0077,small_light,128,64,64,P1,D1,180.91609695693478,58.57957846074853,12892.897388024721,58.58637006317694,58.58014915822192,16583.83870200487,102.93751099379733,3768.2063130196184,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0078,prefill_medium,1024,64,64,P1,D1,398.15435599302873,61.903128095547714,11583.327647997066,61.90621026972723,61.90120985653872,15483.418894989882,311.0004879999906,3986.791722010821,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0079,prefill_heavy,2048,64,64,P1,D1,464.29003204684705,58.00885773016258,13144.175168999936,58.012320491899224,58.00756987272983,16798.951359989587,375.3944120253436,3743.10207599774,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0080,decode_medium,128,128,128,P1,D1,193.2003939873539,58.60315642537784,12289.343743002973,58.606111622364146,58.603653118223335,19732.31991904322,115.48396898433566,7519.882104999851,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0081,decode_heavy,128,256,256,P1,D1,192.01496499590576,58.860020807889455,195.71014901157469,58.86139923925785,58.86015156877465,15205.366955022328,115.8378220279701,15085.254550969694,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0082,balanced_medium,512,128,128,P1,D1,200.35929296864197,56.33207136997953,12655.307337990962,56.33505354369587,56.33176598463237,19809.859138040338,122.846579994075,7231.334243959282,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0083,both_heavy,2048,256,256,P1,D1,461.38215402606875,58.08253130971399,466.01408801507205,58.08414388630612,58.082890611680625,15277.470779023133,374.1677910438739,14898.00461899722,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0084,small_light,128,64,64,P1,D1,164.28792604710907,58.57910042802345,12606.21782799717,58.58394252376572,58.57929977817491,16297.00620699441,85.55089496076107,3768.965922005009,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0085,prefill_medium,1024,64,64,P1,D1,399.3785520433448,61.89753749178693,12155.687792983372,61.90180915891976,61.897172190670275,16055.501769995317,311.9556439924054,3986.617788032163,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0086,prefill_heavy,2048,64,64,P1,D1,468.85617898078635,58.016642285991345,12627.515769971069,58.01938068295371,58.01424647622284,16282.736752997153,378.52904095780104,3745.0964369927533,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0087,decode_medium,128,128,128,P1,D1,196.12499099457636,58.60755136227382,13875.246566953138,58.609333574977214,58.60685664604924,21318.631930975243,117.51241103047505,7521.46175398957,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0088,decode_heavy,128,256,256,P1,D1,190.99398900289088,58.8575730746265,194.35493904165924,58.85894734106556,58.857502799946815,15203.386511013377,114.34817698318511,15085.124723031186,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0089,balanced_medium,512,128,128,P1,D1,198.60055099707097,56.33374584259421,12580.805851030163,56.33651184268281,56.333658464645275,19735.54285505088,121.93133198888972,7230.821226025,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0090,both_heavy,2048,256,256,P1,D1,469.29804899264127,58.0780066549778,474.5902410359122,58.07893140784775,58.07777952936971,15284.717750037089,378.35136998910457,14900.529811042361,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0091,small_light,128,64,64,P1,D1,177.23747401032597,58.57353463458518,13853.845186997205,58.5771775240862,58.57223266687628,17544.207371014636,98.59619999770075,3768.519260978792,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0092,prefill_medium,1024,64,64,P1,D1,393.2270370423794,61.899621968179765,11569.41493001068,61.90614988898031,61.901411397330875,15469.50237301644,306.2369069666602,3986.4278900204226,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0093,prefill_heavy,2048,64,64,P1,D1,473.2189169735648,58.001794889273626,13193.978618015535,58.0049675865291,58.00038480961193,16848.29157596687,380.7569159544073,3746.23640201753,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0094,decode_medium,128,128,128,P1,D1,186.9129510014318,58.60838175597271,13270.203211985063,58.61032214959878,58.60791443278793,20713.714124984108,111.26828304259107,7518.664846022148,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0095,decode_heavy,128,256,256,P1,D1,194.89008298842236,58.85736098439962,199.63506801286712,58.85832436455815,58.85698665869331,15208.507780975197,115.94635405344889,15087.24807499675,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0096,balanced_medium,512,128,128,P1,D1,251.28010602202266,60.050011441060235,254.9734760541469,60.05225425969267,60.049979464429626,7881.6097670351155,168.17417700076476,7709.218483010773,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0097,both_heavy,2048,256,256,P1,D1,472.7090519736521,58.07779778055299,13484.392317011952,58.07886774510182,58.077700545226094,28294.503592012916,381.50418997975066,14900.703721039463,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0098,small_light,128,64,64,P1,D1,177.77349601965398,58.59264084101019,12308.658748981543,58.600686286346956,58.595691190382084,16000.501985021401,101.18909098673612,3767.4048849730752,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0099,prefill_medium,1024,64,64,P1,D1,398.2913810177706,61.903243841019474,12135.49409195548,61.907756158949006,61.90290701638405,16035.682729969267,311.2349599832669,3986.691774975043,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0100,prefill_heavy,2048,64,64,P1,D1,463.20192801067606,58.01369769809147,12900.624991045333,58.01555723790818,58.01065101580221,16555.60509703355,375.4291769582778,3742.354373971466,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0101,decode_medium,128,128,128,P1,D1,190.81279099918902,58.61606950391319,12021.682515041903,58.62072655907282,58.61820512603396,19466.51478804415,112.82965500140563,7521.908244991209,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0102,decode_heavy,128,256,256,P1,D1,185.56491099298,58.857480270614595,188.9509650063701,58.858737517513475,58.85739923139815,15197.929031972308,109.36822998337448,15084.642896952573,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0103,balanced_medium,512,128,128,P1,D1,249.4575489545241,60.05215918916593,253.1075439765118,60.05526892932528,60.05287156706148,7880.126698000822,167.274562001694,7708.580363017973,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0104,both_heavy,2048,256,256,P1,D1,468.5348100028932,58.08108128611838,13551.322262967005,58.08266631382354,58.081303262745266,28362.402172992006,377.8906129882671,14901.06460696552,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0105,small_light,128,64,64,P1,D1,176.14524596137926,58.57482017479867,13533.082766050939,58.57852457131865,58.573642396368086,17223.529814044014,97.50293899560347,3768.5382239869796,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0106,prefill_medium,1024,64,64,P1,D1,390.3688379796222,61.90480660307147,11279.07782397233,61.910898047721105,61.906258048053594,15179.464400978759,304.17652399046347,3985.9526910004206,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0107,prefill_heavy,2048,64,64,P1,D1,469.8598950053565,58.02108855578043,12873.448267986532,58.02560074620747,58.019751619126296,16529.061114997603,379.21975197969005,3745.614216022659,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0108,decode_medium,128,128,128,P1,D1,188.85528802638873,58.61247405519811,11990.922163997311,58.61511533093587,58.612778771844674,19435.041811026167,110.57871300727129,7521.822882001288,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0109,decode_heavy,128,256,256,P1,D1,190.11438504094258,58.858804850766035,193.75065696658567,58.86001645098897,58.85873703153658,15203.054851968773,112.49415698694065,15086.38647099724,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0110,balanced_medium,512,128,128,P1,D1,251.03337597101927,60.05076419673934,254.7689700149931,60.05276456717255,60.05030372464208,7881.470070045907,168.54928596876562,7708.70430994546,True,True
phase3c-xpyd_feedback_table_2p2d_ttft_r2_255388-0111,both_heavy,2048,256,256,P1,D1,467.4381299992092,58.08199219994576,13546.404064050876,58.082037419537265,58.08084921171779,28357.323606032878,377.7658939943649,14900.313094025478,True,True
