endpoint_id,role,node,gpu_type,gpu_ids,gpu_uuid,pci_bus_id,tp_degree,configured_graphics_mhz,observed_graphics_mean_mhz,clock_valid,lifecycle,healthy,request_count,mean_queue_depth,mean_kv_cache_usage_frac,mean_latency_ms,mean_ttft_ms,mean_tpot_ms,gross_energy_j,energy_valid,throttle_valid
D0,decode,ganymede,NVIDIA L4,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,00000000:0D:00.0,1,1500,1154.899407861882,False,ACTIVE,True,0,0.0,0.005610814139561954,,,,85299.936,True,True
D1,decode,ganymede,NVIDIA L4,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,00000000:37:00.0,1,1500,1110.5479061140045,False,ACTIVE,True,112,0.0,0.009180395628154318,7935.6238691434555,299.00031027864316,58.017713910151066,100225.064,True,True
P0,prefill,uranus,NVIDIA L40S,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,00000000:4A:00.0,1,2520,1314.9179567667832,False,ACTIVE,True,0,0.0,0.0,,,,176139.399,True,True
P1,prefill,uranus,NVIDIA L40S,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,00000000:61:00.0,1,2520,2028.8321324106441,False,ACTIVE,True,112,0.0,0.0,215.81652625744547,299.00031027864316,58.017713910151066,206441.748,True,True
