unix_ns,monotonic_ns,elapsed_s,role,running,waiting,kv_cache_usage,scrape_ok,error
1785511514770220308,1136859790025055,0.02439950592815876,combined,0.0,0.0,0.0,True,
1785511515298524541,1136860317286294,0.5516607630997896,combined,0.0,0.0,0.0,True,
1785511515824692190,1136860843151890,1.0775264110416174,combined,0.0,0.0,0.0,True,
