unix_ns,monotonic_ns,role,endpoint,scrape_ok,scrape_duration_ms,running,waiting,waiting_growth_per_s,kv_cache_usage,prefix_cache_hits,prefix_cache_queries,external_prefix_cache_hits,external_prefix_cache_queries,preemptions,prompt_tokens,generation_tokens,successful_requests,e2e_count,e2e_sum_s,ttft_count,ttft_sum_s,inter_token_count,inter_token_sum_s,iteration_tokens_count,iteration_tokens_sum,error
1785511463790208784,1136808785665274,combined,http://127.0.0.1:8000/metrics,True,26.41530497930944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1785511464291685661,1136809287143547,combined,http://127.0.0.1:8000/metrics,True,25.339294923469424,5.0,0.0,0.0,0.003330053734957983,0.0,640.0,0.0,0.0,0.0,512.0,44.0,0.0,0.0,0.0,4.0,0.22103428840637207,40.0,0.850279294885695,16.0,556.0,
1785511464794339866,1136809789797418,combined,http://127.0.0.1:8000/metrics,True,25.346630020067096,7.0,0.0,0.0,0.004919397563006078,0.0,1280.0,0.0,0.0,0.0,1152.0,192.0,3.0,3.0,2.181586980819702,9.0,0.541466236114502,183.0,3.9613066501915455,39.0,1344.0,
1785511465296722004,1136810292179489,combined,http://127.0.0.1:8000/metrics,True,25.133055867627263,7.0,0.0,0.0,0.004919397563006078,0.0,1920.0,0.0,0.0,0.0,1792.0,353.0,8.0,8.0,5.860677719116211,14.0,0.8515291213989258,339.0,7.352528075920418,62.0,2145.0,
1785511465799414719,1136810794872253,combined,http://127.0.0.1:8000/metrics,True,25.176125112921,7.0,0.0,0.0,0.004919397563006078,0.0,2560.0,0.0,0.0,0.0,2432.0,515.0,13.0,13.0,9.546373128890991,19.0,1.1550540924072266,496.0,10.769004317000508,85.0,2947.0,
1785511466302115296,1136811297572808,combined,http://127.0.0.1:8000/metrics,True,26.383066782727838,7.0,0.0,0.0,0.00499508060243703,0.0,3200.0,0.0,0.0,0.0,3200.0,676.0,18.0,18.0,13.213745594024658,25.0,1.5205764770507812,651.0,14.164524885360152,108.0,3876.0,
1785511466803117243,1136811798574738,combined,http://127.0.0.1:8000/metrics,True,25.51950584165752,7.0,0.0,0.0,0.00499508060243703,0.0,3840.0,0.0,0.0,0.0,3840.0,837.0,23.0,23.0,16.891021728515625,30.0,1.8251984119415283,807.0,17.555204992182553,131.0,4677.0,
1785511467304887061,1136812300344589,combined,http://127.0.0.1:8000/metrics,True,25.14164405874908,7.0,0.0,0.0,0.00499508060243703,0.0,4480.0,0.0,0.0,0.0,4480.0,997.0,28.0,28.0,20.566205501556396,35.0,2.1386332511901855,962.0,20.9254766497761,154.0,5477.0,
1785511467806662594,1136812802119779,combined,http://127.0.0.1:8000/metrics,True,23.685787804424763,7.0,0.0,0.0,0.00499508060243703,0.0,5120.0,0.0,0.0,0.0,5120.0,1159.0,33.0,33.0,24.24836301803589,40.0,2.4248812198638916,1119.0,24.34110743063502,177.0,6279.0,
1785511468308763215,1136813304220457,combined,http://127.0.0.1:8000/metrics,True,24.47630511596799,7.0,0.0,0.0,0.00499508060243703,0.0,5760.0,0.0,0.0,0.0,5760.0,1320.0,38.0,38.0,27.913146018981934,45.0,2.7311720848083496,1275.0,27.73121502273716,200.0,7080.0,
1785511468811021702,1136813806478817,combined,http://127.0.0.1:8000/metrics,True,24.249837966635823,7.0,0.0,0.0,0.00499508060243703,0.0,6400.0,0.0,0.0,0.0,6400.0,1481.0,43.0,43.0,31.5821795463562,50.0,3.0298819541931152,1431.0,31.12011602311395,223.0,7881.0,
1785511469313693943,1136814309151183,combined,http://127.0.0.1:8000/metrics,True,24.02504300698638,7.0,0.0,0.0,0.00499508060243703,0.0,7040.0,0.0,0.0,0.0,7040.0,1642.0,48.0,48.0,35.246554136276245,55.0,3.3114612102508545,1587.0,34.510495664551854,246.0,8682.0,
1785511469815880855,1136814811338080,combined,http://127.0.0.1:8000/metrics,True,23.7563019618392,7.0,0.0,0.0,0.00499508060243703,0.0,7680.0,0.0,0.0,0.0,7680.0,1802.0,53.0,53.0,38.89750790596008,60.0,3.6043426990509033,1742.0,37.87845109170303,269.0,9482.0,
1785511470317895189,1136815313352467,combined,http://127.0.0.1:8000/metrics,True,24.29803484119475,7.0,0.0,0.0,0.00499508060243703,0.0,8320.0,0.0,0.0,0.0,8320.0,1962.0,58.0,58.0,42.555227518081665,65.0,3.907618522644043,1897.0,41.24827121431008,292.0,10282.0,
1785511470820332231,1136815815789488,combined,http://127.0.0.1:8000/metrics,True,24.161402136087418,7.0,0.0,0.0,0.00499508060243703,0.0,8960.0,0.0,0.0,0.0,8960.0,2123.0,63.0,63.0,46.2210795879364,70.0,4.202221632003784,2053.0,44.638107045786455,315.0,11083.0,
1785511471322850330,1136816318307602,combined,http://127.0.0.1:8000/metrics,True,24.19321797788143,7.0,0.0,0.0,0.00499508060243703,0.0,9600.0,0.0,0.0,0.0,9600.0,2284.0,68.0,68.0,49.90343475341797,75.0,4.5031774044036865,2209.0,48.029226287966594,338.0,11884.0,
1785511471825285045,1136816820742281,combined,http://127.0.0.1:8000/metrics,True,24.995774030685425,7.0,0.0,0.0,0.00499508060243703,0.0,10240.0,0.0,0.0,0.0,10240.0,2445.0,73.0,73.0,53.572147369384766,80.0,4.794108629226685,2365.0,51.41851356532425,361.0,12685.0,
1785511472327496664,1136817322953969,combined,http://127.0.0.1:8000/metrics,True,25.519513059407473,7.0,0.0,0.0,0.00499508060243703,0.0,10880.0,0.0,0.0,0.0,10880.0,2605.0,78.0,78.0,57.227168798446655,85.0,5.095612287521362,2520.0,54.787783132400364,384.0,13485.0,
1785511472829201500,1136817824658732,combined,http://127.0.0.1:8000/metrics,True,24.095997214317322,7.0,0.0,0.0,0.00499508060243703,0.0,11520.0,0.0,0.0,0.0,11520.0,2766.0,83.0,83.0,60.893649101257324,90.0,5.383982181549072,2676.0,58.17837143642828,407.0,14286.0,
1785511473331611189,1136818327068495,combined,http://127.0.0.1:8000/metrics,True,28.142408933490515,7.0,0.0,0.0,0.00499508060243703,0.0,12160.0,0.0,0.0,0.0,12160.0,2927.0,88.0,88.0,64.56855535507202,95.0,5.683536767959595,2832.0,61.56791150663048,430.0,15087.0,
1785511473833061789,1136818828519017,combined,http://127.0.0.1:8000/metrics,True,28.105594916269183,7.0,0.0,0.0,0.00499508060243703,0.0,12800.0,0.0,0.0,0.0,12800.0,3087.0,93.0,93.0,68.23289203643799,100.0,5.991744756698608,2987.0,64.93708575027995,453.0,15887.0,
1785511474334639581,1136819330096776,combined,http://127.0.0.1:8000/metrics,True,24.608890060335398,7.0,0.0,0.0,0.00499508060243703,0.0,13440.0,0.0,0.0,0.0,13440.0,3247.0,98.0,98.0,71.90660405158997,105.0,6.308718919754028,3142.0,68.30638554156758,476.0,16687.0,
1785511474836602353,1136819832059521,combined,http://127.0.0.1:8000/metrics,True,30.793345998972654,7.0,0.0,0.0,0.00499508060243703,0.0,14080.0,0.0,0.0,0.0,14080.0,3408.0,103.0,103.0,75.59504866600037,110.0,6.615188837051392,3298.0,71.70145244081505,499.0,17488.0,
1785511475337858047,1136820333315276,combined,http://127.0.0.1:8000/metrics,True,28.27212493866682,7.0,0.0,0.0,0.00499508060243703,0.0,14720.0,0.0,0.0,0.0,14720.0,3569.0,108.0,108.0,79.27211236953735,115.0,6.913951396942139,3454.0,75.09623890020885,522.0,18289.0,
1785511475838630733,1136820834087921,combined,http://127.0.0.1:8000/metrics,True,26.827227091416717,7.0,0.0,0.0,0.00499508060243703,0.0,15360.0,0.0,0.0,0.0,15360.0,3730.0,113.0,113.0,82.96123266220093,120.0,7.224792242050171,3610.0,78.49112130864523,545.0,19090.0,
1785511476339670224,1136821335127418,combined,http://127.0.0.1:8000/metrics,True,25.440804893150926,7.0,0.0,0.0,0.00499508060243703,0.0,16000.0,0.0,0.0,0.0,16000.0,3891.0,118.0,118.0,86.64385509490967,125.0,7.537304639816284,3766.0,81.88618904957548,568.0,19891.0,
1785511476841492445,1136821836949665,combined,http://127.0.0.1:8000/metrics,True,26.103202952072024,7.0,0.0,0.0,0.00507076364186787,0.0,16640.0,0.0,0.0,0.0,16640.0,4052.0,123.0,123.0,90.32122945785522,130.0,7.8396453857421875,3922.0,85.27572441310622,591.0,20692.0,
