unix_ns,monotonic_ns,event,window_id,detail
1785511463831862867,1136808827319400,window_start,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt2,"{""cancel_after_s"": ""0"", ""cancel_fraction"": ""0"", ""config_id"": ""l40s-tp1-f2520-i128-o32-r10"", ""duration_s"": ""50.000000000"", ""input_tokens"": ""128"", ""inter_window_pause_s"": ""0"", ""manual_frequency_control"": ""true"", ""max_concurrency"": ""500"", ""max_tokens"": ""32"", ""random_seed"": ""1000"", ""request_rate"": ""10"", ""retries"": ""1"", ""scheduler_prediction"": ""false"", ""shared_prefix_tokens"": ""1"", ""target_gpu_freq_mhz"": ""2520"", ""timeout_s"": ""1800"", ""tp_degree"": ""1"", ""window_id"": ""phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt2""}"
1785511513832827823,1136858828284785,sending_stopped,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt2,
1785511514446366708,1136859441823285,window_end,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt2,
