request_id,selected_prefill_endpoint_id,selected_decode_endpoint_id,route_timestamp_wall_s,prefill_completion_wall_s,kv_handoff_completion_wall_s,decode_start_wall_s,decode_completion_wall_s,outcome
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0010,P1,D1,1788521363.3197286,1788521363.4237466,1788521363.4237485,1788521363.4238238,1788521370.601702,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0011,P1,D1,1788521370.608004,1788521370.7162457,1788521370.716248,1788521370.7163243,1788521385.0762603,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0012,P1,D1,1788521385.082501,1788521385.2109456,1788521385.2109478,1788521385.2110324,1788521392.4505847,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0013,P1,D1,1788521392.456962,1788521392.8367329,1788521392.836735,1788521392.8368168,1788521407.752163,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0014,P1,D1,1788521407.7603598,1788521407.8662808,1788521407.8662827,1788521407.8663695,1788521411.464745,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0015,P1,D1,1788521411.471214,1788521411.6878808,1788521411.6878827,1788521411.687969,1788521415.3578699,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0016,P1,D1,1788521415.3655915,1788521415.736272,1788521415.7362742,1788521415.7363634,1788521419.4857924,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0017,P1,D1,1788521419.4942753,1788521419.5979147,1788521419.5979166,1788521419.5979905,1788521426.7778816,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0018,P1,D1,1788521426.7847753,1788521426.8951342,1788521426.8951366,1788521426.895229,1788521441.2571726,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0019,P1,D1,1788521441.2659984,1788521441.39794,1788521441.3979423,1788521441.398024,1788521448.6368332,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0020,P1,D1,1788521448.6453848,1788521449.014057,1788521449.014059,1788521449.0141435,1788521463.9274569,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0021,P1,D1,1788521463.9355228,1788521464.044933,1788521464.0449352,1788521464.0450215,1788521467.64392,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0022,P1,D1,1788521467.6515553,1788521467.8637087,1788521467.8637106,1788521467.8637884,1788521471.5312297,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0023,P1,D1,1788521471.538465,1788521471.9115996,1788521471.9116018,1788521471.9117446,1788521475.6585565,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0024,P1,D1,1788521475.6666582,1788521475.7691576,1788521475.76916,1788521475.7692478,1788521482.948951,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0025,P1,D1,1788521482.9552538,1788521483.0573726,1788521483.057375,1788521483.0574572,1788521497.417194,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0026,P1,D1,1788521497.4255984,1788521497.5522249,1788521497.552227,1788521497.5523086,1788521504.7940025,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0027,P1,D1,1788521504.8012292,1788521505.172288,1788521505.1722903,1788521505.172371,1788521520.0858967,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0028,P1,D1,1788521522.7371058,1788521522.855533,1788521522.8555353,1788521522.8556175,1788521526.5019412,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0029,P1,D1,1788521530.1442695,1788521530.359954,1788521530.3599563,1788521530.3601656,1788521534.0296936,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0030,P1,D1,1788521534.0384119,1788521534.4109302,1788521534.4109325,1788521534.4110167,1788521538.1580942,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0031,P1,D1,1788521538.1650414,1788521538.2688925,1788521538.2688942,1788521538.26898,1788521545.4489057,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0032,P1,D1,1788521545.4557881,1788521545.5610654,1788521545.5610676,1788521545.5611591,1788521559.9209163,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0033,P1,D1,1788521559.9267936,1788521560.0560975,1788521560.0561001,1788521560.0561724,1788521567.2942245,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0034,P1,D1,1788521567.3025234,1788521567.674164,1788521567.674166,1788521567.6742477,1788521582.58743,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0035,P1,D1,1788521585.2947493,1788521585.4118478,1788521585.4118505,1788521585.411935,1788521589.0564432,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0036,P1,D1,1788521592.699489,1788521592.91569,1788521592.9156923,1788521592.9157758,1788521596.5844543,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0037,P1,D1,1788521596.5912638,1788521596.9722342,1788521596.9722364,1788521596.9723232,1788521600.7182913,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0038,P1,D1,1788521600.7268026,1788521600.8348744,1788521600.8348763,1788521600.8349583,1788521608.0144398,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0039,P1,D1,1788521608.020733,1788521608.1339998,1788521608.1340024,1788521608.1340885,1788521622.4943414,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0040,P1,D1,1788521622.5001879,1788521622.6293771,1788521622.629379,1788521622.6294658,1788521629.868031,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0041,P1,D1,1788521629.875249,1788521630.250439,1788521630.2504413,1788521630.250523,1788521645.1626978,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0042,P1,D1,1788521647.8222072,1788521647.9420576,1788521647.9420598,1788521647.9421458,1788521651.5872338,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0043,P1,D1,1788521655.5000517,1788521655.7133172,1788521655.7133195,1788521655.7134147,1788521659.3836255,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0044,P1,D1,1788521659.390685,1788521659.7563019,1788521659.7563038,1788521659.7563868,1788521663.5016944,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0045,P1,D1,1788521663.5081468,1788521663.6100974,1788521663.6101,1788521663.6101851,1788521670.7908409,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0046,P1,D1,1788521670.797687,1788521670.899645,1788521670.8996472,1788521670.8997667,1788521685.2568517,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0047,P1,D1,1788521685.2657268,1788521685.3919115,1788521685.3919134,1788521685.3919969,1788521692.630351,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0048,P1,D1,1788521692.6408813,1788521693.021627,1788521693.0216298,1788521693.0217679,1788521707.9379654,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0049,P1,D1,1788521710.630058,1788521710.754607,1788521710.754609,1788521710.7547393,1788521714.3996205,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0050,P1,D1,1788521715.9325333,1788521716.2486362,1788521716.2486384,1788521716.248762,1788521720.0890737,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0051,P1,D1,1788521722.806239,1788521723.1880574,1788521723.1880593,1788521723.1881464,1788521726.9343305,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0052,P1,D1,1788521726.939301,1788521727.0522096,1788521727.0522122,1788521727.0522988,1788521734.2315743,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0053,P1,D1,1788521734.2395597,1788521734.3518784,1788521734.3518808,1788521734.3519669,1788521748.7104568,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0054,P1,D1,1788521748.7185347,1788521748.858245,1788521748.8582473,1788521748.858331,1788521756.0932934,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0055,P1,D1,1788521756.1016257,1788521756.4833987,1788521756.4834013,1788521756.483483,1788521771.3964236,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0056,P1,D1,1788521774.0774739,1788521774.2028906,1788521774.2028928,1788521774.2029798,1788521777.845518,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0057,P1,D1,1788521779.3470259,1788521779.666569,1788521779.6665714,1788521779.6666577,1788521783.5074496,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0058,P1,D1,1788521787.4671829,1788521787.8476477,1788521787.84765,1788521787.8477874,1788521791.594846,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0059,P1,D1,1788521791.6016176,1788521791.7057853,1788521791.7057877,1788521791.7058735,1788521798.8857763,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0060,P1,D1,1788521798.8916216,1788521798.9919636,1788521798.991966,1788521798.9920669,1788521813.3531804,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0061,P1,D1,1788521813.359627,1788521813.4851546,1788521813.4851568,1788521813.4852397,1788521820.7222583,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0062,P1,D1,1788521820.730613,1788521821.1034048,1788521821.1034071,1788521821.1034937,1788521836.0173035,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0063,P1,D1,1788521838.7386844,1788521838.8595145,1788521838.859517,1788521838.8596292,1788521842.5068247,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0064,P1,D1,1788521844.0054147,1788521844.3154888,1788521844.315491,1788521844.315588,1788521848.1569488,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0065,P1,D1,1788521852.0602725,1788521852.4414227,1788521852.4414248,1788521852.441517,1788521856.1890554,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0066,P1,D1,1788521856.196745,1788521856.3148098,1788521856.3148124,1788521856.3149147,1788521863.4952853,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0067,P1,D1,1788521863.5032642,1788521863.6151388,1788521863.6151414,1788521863.6152408,1788521877.97572,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0068,P1,D1,1788521877.984048,1788521878.1270518,1788521878.1270537,1788521878.1271353,1788521885.3652985,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0069,P1,D1,1788521885.3740017,1788521885.756634,1788521885.7566364,1788521885.7567644,1788521900.6703813,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0070,P1,D1,1788521903.3390734,1788521903.4748006,1788521903.4748027,1788521903.4748924,1788521907.1194808,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0071,P1,D1,1788521908.6463366,1788521908.9669297,1788521908.9669318,1788521908.9670131,1788521912.8073945,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0072,P1,D1,1788521916.4624166,1788521916.8422716,1788521916.8422732,1788521916.8423655,1788521920.5886333,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0073,P1,D1,1788521920.5951936,1788521920.6987576,1788521920.69876,1788521920.6988428,1788521927.8763788,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0074,P1,D1,1788521927.8836708,1788521927.9930754,1788521927.9930775,1788521927.9931588,1788521942.3523893,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0075,P1,D1,1788521942.3595521,1788521942.501044,1788521942.501046,1788521942.5011222,1788521949.7389643,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0076,P1,D1,1788521949.745985,1788521950.1304903,1788521950.1304927,1788521950.1305816,1788521965.044362,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0077,P1,D1,1788521967.6961923,1788521967.832518,1788521967.8325207,1788521967.832622,1788521971.4784327,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0078,P1,D1,1788521972.935037,1788521973.2573726,1788521973.2573748,1788521973.2574682,1788521977.0970104,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0079,P1,D1,1788521981.0045838,1788521981.389022,1788521981.389025,1788521981.3891308,1788521985.136314,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0080,P1,D1,1788521985.1428654,1788521985.2637174,1788521985.26372,1788521985.2638197,1788521992.4428313,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0081,P1,D1,1788521992.449314,1788521992.5683794,1788521992.5683818,1788521992.5684726,1788522006.928685,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0082,P1,D1,1788522006.9361427,1788522007.082098,1788522007.0821002,1788522007.082188,1788522014.321082,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0083,P1,D1,1788522014.3287122,1788522014.7073607,1788522014.707363,1788522014.7074645,1788522029.6220582,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0084,P1,D1,1788522032.2381434,1788522032.3727367,1788522032.3727388,1788522032.3728356,1788522036.0188954,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0085,P1,D1,1788522037.4966202,1788522037.8214486,1788522037.8214512,1788522037.821548,1788522041.6638567,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0086,P1,D1,1788522045.5010424,1788522045.9161804,1788522045.916183,1788522045.916301,1788522049.7567716,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0087,P1,D1,1788522053.6395204,1788522053.7589123,1788522053.7589147,1788522053.7589986,1788522060.9344687,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0088,P1,D1,1788522060.9405603,1788522061.05891,1788522061.0589125,1788522061.059012,1788522075.4199395,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0089,P1,D1,1788522075.4268873,1788522075.5734222,1788522075.5734236,1788522075.5734851,1788522082.8120713,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0090,P1,D1,1788522082.818471,1788522083.200945,1788522083.2009475,1788522083.2010422,1788522098.116068,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0091,P1,D1,1788522100.799904,1788522100.9368155,1788522100.9368184,1788522100.9369278,1788522104.5839372,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0092,P1,D1,1788522106.0417986,1788522106.3624403,1788522106.3624427,1788522106.3625329,1788522110.2039587,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0093,P1,D1,1788522113.814076,1788522114.2254965,1788522114.2254987,1788522114.2255924,1788522118.065826,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0094,P1,D1,1788522121.975143,1788522122.0949256,1788522122.0949278,1788522122.095015,1788522129.2754693,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0095,P1,D1,1788522129.2833362,1788522129.3979726,1788522129.397975,1788522129.398079,1788522143.7589982,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0096,P1,D1,1788522143.7663515,1788522143.9134862,1788522143.9134886,1788522143.9135852,1788522151.1498215,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0097,P1,D1,1788522151.1581638,1788522151.5402863,1788522151.5402882,1788522151.5403712,1788522166.4504533,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0098,P1,D1,1788522169.1604567,1788522169.2943928,1788522169.2943954,1788522169.2944956,1788522172.9369285,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0099,P1,D1,1788522174.4190137,1788522174.7378387,1788522174.7378414,1788522174.7379375,1788522178.577172,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0100,P1,D1,1788522182.2048445,1788522182.6140387,1788522182.6140409,1788522182.6141338,1788522186.452463,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0101,P1,D1,1788522189.1965463,1788522189.3204885,1788522189.320491,1788522189.320588,1788522196.502464,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0102,P1,D1,1788522196.5111291,1788522196.6294978,1788522196.6295002,1788522196.6296022,1788522210.9859357,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0103,P1,D1,1788522210.99221,1788522211.1381412,1788522211.1381433,1788522211.1382256,1788522218.3726492,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0104,P1,D1,1788522218.379921,1788522218.7630973,1788522218.7630997,1788522218.7631915,1788522233.676234,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0105,P1,D1,1788522237.5875864,1788522237.7078054,1788522237.7078075,1788522237.7078993,1788522241.3575497,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0106,P1,D1,1788522242.8641238,1788522243.1732633,1788522243.1732657,1788522243.1733584,1788522247.0115538,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0107,P1,D1,1788522250.9294991,1788522251.337203,1788522251.3372047,1788522251.3372915,1788522255.1759703,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0108,P1,D1,1788522258.1680543,1788522258.2747872,1788522258.2747893,1788522258.2748902,1788522265.4571977,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0109,P1,D1,1788522265.4639308,1788522265.5691593,1788522265.5691612,1788522265.5692484,1788522279.9269385,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0110,P1,D1,1788522279.9346256,1788522280.0635138,1788522280.0635164,1788522280.063609,1788522287.3000698,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0111,P1,D1,1788522287.306953,1788522287.6904259,1788522287.6904283,1788522287.6905367,1788522302.606575,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0112,P1,D1,1788522305.2881646,1788522305.4159086,1788522305.415911,1788522305.4160132,1788522309.0618722,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0113,P1,D1,1788522310.5241373,1788522310.8412232,1788522310.841226,1788522310.8413332,1788522314.6810157,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0114,P1,D1,1788522317.401311,1788522317.8071468,1788522317.8071492,1788522317.8072457,1788522321.6452277,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0115,P1,D1,1788522325.5123837,1788522325.6407223,1788522325.6407242,1788522325.6408124,1788522332.9094484,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0116,P1,D1,1788522335.6089168,1788522335.7121162,1788522335.7121186,1788522335.7122068,1788522350.0728347,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0117,P1,D1,1788522350.0803282,1788522350.2102664,1788522350.2102687,1788522350.2103608,1788522357.4498746,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0118,P1,D1,1788522357.4574974,1788522357.8370836,1788522357.837086,1788522357.8371694,1788522372.7512171,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0119,P1,D1,1788522375.3756957,1788522375.5074298,1788522375.507432,1788522375.5075197,1788522379.1536381,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0120,P1,D1,1788522380.670786,1788522380.9919088,1788522380.9919112,1788522380.9920073,1788522384.8346448,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0121,P1,D1,1788522388.503381,1788522388.9128413,1788522388.9128432,1788522388.9129443,1788522392.7533906,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0122,P1,D1,1788522396.3896308,1788522396.5323055,1788522396.5323071,1788522396.532391,1788522403.803606,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0123,P1,D1,1788522406.4710577,1788522406.5928235,1788522406.592826,1788522406.5929167,1788522420.9546206,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0124,P1,D1,1788522420.9624999,1788522421.1046023,1788522421.1046045,1788522421.1047254,1788522428.342564,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0125,P1,D1,1788522428.3501134,1788522428.7284331,1788522428.7284355,1788522428.7285175,1788522443.6398993,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0126,P1,D1,1788522446.2404377,1788522446.369378,1788522446.3693798,1788522446.369462,1788522450.0138125,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0127,P1,D1,1788522451.4520378,1788522451.769761,1788522451.7697635,1788522451.7698488,1788522455.6239653,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0128,P1,D1,1788522458.3291934,1788522458.7397807,1788522458.7397826,1788522458.7398636,1788522462.5809696,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0129,P1,D1,1788522466.4900804,1788522466.6205308,1788522466.6205332,1788522466.6206179,1788522473.8925927,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0130,P1,D1,1788522476.8693204,1788522476.9823277,1788522476.9823298,1788522476.9824116,1788522491.3419678,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0131,P1,D1,1788522491.3497021,1788522491.4904234,1788522491.490426,1788522491.4905257,1788522498.730368,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0132,P1,D1,1788522498.7406204,1788522499.1175084,1788522499.1175103,1788522499.117595,1788522514.0304768,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0133,P1,D1,1788522516.766146,1788522516.903723,1788522516.903725,1788522516.903809,1788522520.5494888,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0134,P1,D1,1788522522.0412433,1788522522.3645573,1788522522.3645597,1788522522.364649,1788522526.2050996,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0135,P1,D1,1788522529.8510516,1788522530.2584624,1788522530.2584646,1788522530.2585485,1788522534.0992692,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0136,P1,D1,1788522538.016249,1788522538.1471252,1788522538.1471272,1788522538.1472123,1788522545.4194171,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0137,P1,D1,1788522548.1408472,1788522548.2588649,1788522548.258867,1788522548.258951,1788522562.6196966,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0138,P1,D1,1788522562.6261058,1788522562.7555876,1788522562.7555904,1788522562.7557113,1788522569.9956279,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0139,P1,D1,1788522570.0021641,1788522570.3777173,1788522570.3777199,1788522570.3778064,1788522585.2921891,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0140,P1,D1,1788522588.2726216,1788522588.3930955,1788522588.3930976,1788522588.3931937,1788522592.0399494,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0141,P1,D1,1788522593.6050603,1788522593.9156277,1788522593.91563,1788522593.9157436,1788522597.7567723,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0142,P1,D1,1788522601.6660898,1788522602.073002,1788522602.0730042,1788522602.0731115,1788522605.9142733,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0143,P1,D1,1788522609.8669674,1788522609.9945467,1788522609.9945488,1788522609.994628,1788522617.2676547,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0144,P1,D1,1788522619.9395168,1788522620.0565643,1788522620.0565662,1788522620.056649,1788522634.4156961,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0145,P1,D1,1788522634.4237044,1788522634.5592735,1788522634.5592752,1788522634.5593665,1788522641.7981365,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0146,P1,D1,1788522641.805483,1788522642.1817427,1788522642.1817446,1788522642.1818328,1788522657.09568,completed
phase3c-xpyd_feedback_2p2d_fast_canary_prod_hits_r8_257114-0147,P1,D1,1788522660.0152297,1788522660.144609,1788522660.144612,1788522660.1447437,1788522663.7949362,completed
