endpoint_id,role,node,gpu_type,gpu_ids,gpu_uuid,pci_bus_id,tp_degree,configured_graphics_mhz,observed_graphics_mean_mhz,clock_valid,lifecycle,healthy,request_count,mean_queue_depth,mean_kv_cache_usage_frac,mean_latency_ms,mean_ttft_ms,mean_tpot_ms,gross_energy_j,energy_valid,throttle_valid
D0,decode,ganymede,NVIDIA L4,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,00000000:0D:00.0,1,1500,1500.0,True,ACTIVE,True,8,0.0,0.007086996221542175,14361.38020461658,197.48709486884763,56.03584385543774,8145.861,True,True
D1,decode,ganymede,NVIDIA L4,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,00000000:37:00.0,1,1500,1500.0,True,ACTIVE,True,8,0.0,0.006945016744457859,14366.466964493156,192.5933321181219,56.04075904314716,8021.931,True,True
P0,prefill,uranus,NVIDIA L40S,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,00000000:4A:00.0,1,1305,1305.0,True,ACTIVE,True,8,0.0,0.0,121.49108650919516,197.48709486884763,56.03584385543774,7152.343,True,True
P1,prefill,uranus,NVIDIA L40S,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,00000000:61:00.0,1,1305,1305.0,True,ACTIVE,True,8,0.0,0.0,113.24553639133228,192.5933321181219,56.04075904314716,7235.79,True,True
