request_id,selected_prefill_endpoint_id,selected_decode_endpoint_id,route_timestamp_wall_s,prefill_completion_wall_s,kv_handoff_completion_wall_s,decode_start_wall_s,decode_completion_wall_s,outcome
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0020,P1,D1,1788334592.8373823,1788334592.9459329,1788334592.9459348,1788334592.9460275,1788334596.547335,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0021,P1,D1,1788334617.8378744,1788334617.948373,1788334617.9483747,1788334617.9484565,1788334621.5467796,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0022,P1,D1,1788334642.8374672,1788334642.9469397,1788334642.9469416,1788334642.9470234,1788334646.5467494,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0023,P1,D1,1788334667.8380969,1788334667.948635,1788334667.9486372,1788334667.9487803,1788334671.5481076,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0024,P1,D1,1788334692.8383672,1788334692.95773,1788334692.9577327,1788334692.9578168,1788334696.5580008,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0025,P1,D1,1788334717.8385649,1788334717.9452138,1788334717.9452164,1788334717.9453084,1788334721.546321,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0026,P1,D1,1788334742.838274,1788334742.9438832,1788334742.9438858,1788334742.943978,1788334746.545189,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0027,P1,D1,1788334767.8367357,1788334767.938358,1788334767.93836,1788334767.938454,1788334771.539185,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0028,P1,D1,1788334792.8379343,1788334792.9460595,1788334792.9460618,1788334792.9461553,1788334796.5471706,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0029,P1,D1,1788334817.8179135,1788334817.9195993,1788334817.9196014,1788334817.9197242,1788334821.5188851,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0030,P1,D1,1788334842.8388388,1788334842.9483848,1788334842.948387,1788334842.9484797,1788334846.5491211,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0031,P1,D1,1788334867.8383172,1788334867.9384322,1788334867.9384344,1788334867.9385278,1788334871.5388749,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0032,P1,D1,1788334892.8378837,1788334892.9453814,1788334892.9453833,1788334892.945465,1788334896.544944,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0033,P1,D1,1788334931.0213475,1788334931.1587248,1788334931.1587272,1788334931.158821,1788334934.8465614,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0034,P1,D1,1788334942.8254552,1788334942.9417717,1788334942.9417744,1788334942.941872,1788334946.6273034,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0035,P1,D1,1788334967.8404925,1788334967.956335,1788334967.9563372,1788334967.956431,1788334971.6424477,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0036,P1,D1,1788334992.8407276,1788334992.9546573,1788334992.95466,1788334992.954775,1788334996.6413748,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0037,P1,D1,1788335017.8379505,1788335017.9524987,1788335017.9525013,1788335017.952596,1788335021.639333,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0038,P1,D1,1788335042.8383412,1788335042.9538467,1788335042.953849,1788335042.953943,1788335046.6408873,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0039,P1,D1,1788335067.8340602,1788335067.9504726,1788335067.950475,1788335067.950571,1788335071.6372366,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0040,P1,D1,1788335092.8380783,1788335092.9541864,1788335092.9541888,1788335092.954285,1788335096.6412342,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0041,P1,D1,1788335117.8338864,1788335117.9516377,1788335117.95164,1788335117.951788,1788335121.638634,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0042,P1,D1,1788335142.8426363,1788335142.9602501,1788335142.960252,1788335142.9603488,1788335146.647191,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0043,P1,D1,1788335167.8379745,1788335167.951574,1788335167.951576,1788335167.9516935,1788335171.6382394,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0044,P1,D1,1788335192.8374045,1788335192.9528053,1788335192.9528077,1788335192.9529004,1788335196.6389005,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0045,P1,D1,1788335217.838251,1788335217.9543884,1788335217.954391,1788335217.9544823,1788335221.6413014,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0046,P1,D1,1788335242.8380687,1788335242.954386,1788335242.9543881,1788335242.9544785,1788335246.641215,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0047,P1,D1,1788335267.838204,1788335267.9568076,1788335267.95681,1788335267.9569044,1788335271.6436114,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0048,P1,D1,1788335306.0090954,1788335306.2310872,1788335306.231089,1788335306.2311857,1788335309.9020393,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0049,P1,D1,1788335317.824764,1788335318.0299592,1788335318.0299616,1788335318.030053,1788335321.7011144,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0050,P1,D1,1788335342.8377838,1788335343.0459714,1788335343.0459735,1788335343.0460737,1788335346.7178447,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0051,P1,D1,1788335367.837303,1788335368.0459044,1788335368.0459073,1788335368.0460024,1788335371.7181396,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0052,P1,D1,1788335392.838792,1788335393.0516355,1788335393.0516372,1788335393.0517852,1788335396.7245274,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0053,P1,D1,1788335417.8394673,1788335418.0486195,1788335418.0486217,1788335418.0487309,1788335421.7189286,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0054,P1,D1,1788335442.84055,1788335443.0518553,1788335443.0518577,1788335443.0519533,1788335446.723235,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0055,P1,D1,1788335467.8168297,1788335468.028306,1788335468.0283086,1788335468.028408,1788335471.700585,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0056,P1,D1,1788335492.8381302,1788335493.0489745,1788335493.048977,1788335493.049073,1788335496.720878,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0057,P1,D1,1788335517.8384018,1788335518.0489612,1788335518.0489635,1788335518.049046,1788335521.7195077,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0058,P1,D1,1788335542.8372457,1788335543.050011,1788335543.0500128,1788335543.050103,1788335546.7206187,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0059,P1,D1,1788335567.8375118,1788335568.0520735,1788335568.0520759,1788335568.052172,1788335571.7234588,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0060,P1,D1,1788335592.8417041,1788335593.0374787,1788335593.037481,1788335593.0375836,1788335596.7090669,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0061,P1,D1,1788335617.8374214,1788335618.0484438,1788335618.0484457,1788335618.0485332,1788335621.7188046,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0062,P1,D1,1788335642.839456,1788335643.049595,1788335643.0495975,1788335643.0497212,1788335646.7197468,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0063,P1,D1,1788335667.8384104,1788335668.048729,1788335668.0487313,1788335668.0488281,1788335671.7199092,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0064,P1,D1,1788335692.839709,1788335693.0475984,1788335693.0476007,1788335693.0477421,1788335696.719067,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0065,P1,D1,1788335717.839576,1788335718.03849,1788335718.0384922,1788335718.0385764,1788335721.7083566,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0066,P1,D1,1788335742.8383744,1788335743.0421906,1788335743.0421925,1788335743.0422878,1788335746.7137227,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0067,P1,D1,1788335767.8374777,1788335768.0290427,1788335768.0290446,1788335768.0291448,1788335771.702158,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0068,P1,D1,1788335792.8390055,1788335793.0508065,1788335793.0508091,1788335793.0509043,1788335796.7227354,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0069,P1,D1,1788335817.8381388,1788335818.0477316,1788335818.0477338,1788335818.047816,1788335821.7163458,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0070,P1,D1,1788335842.8369758,1788335843.0455682,1788335843.0455701,1788335843.045653,1788335846.7156987,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0071,P1,D1,1788335867.8382523,1788335868.0483582,1788335868.04836,1788335868.048454,1788335871.7199612,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0072,P1,D1,1788335892.837739,1788335893.0488758,1788335893.0488777,1788335893.0489812,1788335896.7218053,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0073,P1,D1,1788335917.8403454,1788335918.0509624,1788335918.0509646,1788335918.0510607,1788335921.7222419,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0074,P1,D1,1788335942.8370974,1788335943.0497556,1788335943.049758,1788335943.0498495,1788335946.7226899,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0075,P1,D1,1788335967.8383741,1788335968.0513961,1788335968.0513978,1788335968.0514934,1788335971.722737,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0076,P1,D1,1788335992.8388612,1788335993.0562153,1788335993.0562174,1788335993.0563111,1788335996.7280128,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0077,P1,D1,1788336017.8381495,1788336018.0556064,1788336018.0556087,1788336018.0557358,1788336021.7289572,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0078,P1,D1,1788336042.8382928,1788336043.0567763,1788336043.0567787,1788336043.0568736,1788336046.7277565,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0079,P1,D1,1788336067.8367364,1788336068.0515296,1788336068.0515318,1788336068.051616,1788336071.7212992,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0080,P1,D1,1788336106.0071099,1788336106.3267617,1788336106.3267646,1788336106.3268592,1788336110.0858173,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0081,P1,D1,1788336117.8252566,1788336118.142466,1788336118.1424685,1788336118.1425617,1788336121.89171,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0082,P1,D1,1788336142.8386574,1788336143.1554759,1788336143.155478,1788336143.1555765,1788336146.9052644,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0083,P1,D1,1788336167.8372514,1788336168.1545079,1788336168.1545098,1788336168.1546042,1788336171.903798,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0084,P1,D1,1788336192.838479,1788336193.1555371,1788336193.1555395,1788336193.1556342,1788336196.9052546,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0085,P1,D1,1788336217.8365364,1788336218.152906,1788336218.1529083,1788336218.1529965,1788336221.901188,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0086,P1,D1,1788336242.8380752,1788336243.1548378,1788336243.1548405,1788336243.1549377,1788336246.9044585,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0087,P1,D1,1788336267.8376324,1788336268.1545691,1788336268.1545713,1788336268.1546876,1788336271.904614,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0088,P1,D1,1788336292.8384688,1788336293.1551416,1788336293.155144,1788336293.155241,1788336296.905236,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0089,P1,D1,1788336317.8378766,1788336318.1436136,1788336318.143616,1788336318.1437693,1788336321.893298,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0090,P1,D1,1788336342.8376791,1788336343.1429312,1788336343.1429336,1788336343.1430295,1788336346.8922098,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0091,P1,D1,1788336367.8198726,1788336368.1245573,1788336368.1245594,1788336368.124646,1788336371.8724658,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0092,P1,D1,1788336392.838584,1788336393.1424885,1788336393.142491,1788336393.1425886,1788336396.89225,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0093,P1,D1,1788336417.8375478,1788336418.1402402,1788336418.140242,1788336418.140337,1788336421.889934,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0094,P1,D1,1788336442.8383188,1788336443.1430554,1788336443.1430576,1788336443.143154,1788336446.8924842,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0095,P1,D1,1788336467.8383026,1788336468.1420333,1788336468.1420355,1788336468.1421304,1788336471.8916438,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0096,P1,D1,1788336506.0535412,1788336506.4427862,1788336506.4427884,1788336506.4428847,1788336510.1927476,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0097,P1,D1,1788336517.81977,1788336518.1987426,1788336518.1987453,1788336518.1988423,1788336521.948644,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0098,P1,D1,1788336542.842373,1788336543.2155743,1788336543.2155764,1788336543.215693,1788336546.963829,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0099,P1,D1,1788336567.8381515,1788336568.2205594,1788336568.2205615,1788336568.2206593,1788336571.9717386,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0100,P1,D1,1788336592.8397145,1788336593.219152,1788336593.219154,1788336593.219254,1788336596.9686007,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0101,P1,D1,1788336617.8374026,1788336618.2031922,1788336618.2031944,1788336618.2032785,1788336621.9514,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0102,P1,D1,1788336642.8377757,1788336643.2138789,1788336643.213881,1788336643.2139785,1788336646.9638596,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0103,P1,D1,1788336667.8375528,1788336668.2091343,1788336668.209136,1788336668.2092211,1788336671.957942,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0104,P1,D1,1788336692.8377955,1788336693.2151194,1788336693.2151215,1788336693.215221,1788336696.965298,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0105,P1,D1,1788336717.8377228,1788336718.2128549,1788336718.2128568,1788336718.2129552,1788336721.9623187,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0106,P1,D1,1788336742.837082,1788336743.2050538,1788336743.2050557,1788336743.2051501,1788336746.954458,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0107,P1,D1,1788336767.837725,1788336768.213149,1788336768.2131515,1788336768.2132468,1788336771.9621403,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0108,P1,D1,1788336792.8371568,1788336793.21733,1788336793.2173321,1788336793.2174418,1788336796.9677742,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0109,P1,D1,1788336817.8377354,1788336818.2071357,1788336818.207138,1788336818.2072375,1788336821.9577706,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0110,P1,D1,1788336842.8160722,1788336843.1942894,1788336843.1942918,1788336843.1943772,1788336846.942403,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0111,P1,D1,1788336867.838503,1788336868.20742,1788336868.2074225,1788336868.2075112,1788336871.9559233,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0112,P1,D1,1788336892.837517,1788336893.2117836,1788336893.2117858,1788336893.2118833,1788336896.9621117,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0113,P1,D1,1788336917.8359723,1788336918.2094991,1788336918.2095015,1788336918.2095869,1788336921.9578652,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0114,P1,D1,1788336942.837273,1788336943.2185392,1788336943.2185416,1788336943.2186422,1788336946.968744,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0115,P1,D1,1788336967.83783,1788336968.2080286,1788336968.2080307,1788336968.2081196,1788336971.9566774,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0116,P1,D1,1788336992.8378386,1788336993.2102234,1788336993.2102253,1788336993.2103107,1788336996.9596157,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0117,P1,D1,1788337017.8384955,1788337018.2132065,1788337018.213209,1788337018.2133083,1788337021.9633815,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0118,P1,D1,1788337042.8366213,1788337043.205159,1788337043.2051613,1788337043.205247,1788337046.953149,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0119,P1,D1,1788337067.8377144,1788337068.218918,1788337068.2189207,1788337068.219018,1788337071.9690506,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0120,P1,D1,1788337092.8389192,1788337093.2144153,1788337093.2144175,1788337093.2145042,1788337096.9631596,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0121,P1,D1,1788337117.8370013,1788337118.2164478,1788337118.2164505,1788337118.2165592,1788337121.9663072,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0122,P1,D1,1788337142.8383512,1788337143.2116416,1788337143.2116437,1788337143.211777,1788337146.9626987,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0123,P1,D1,1788337167.8381975,1788337168.2122219,1788337168.212224,1788337168.2123077,1788337171.960131,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0124,P1,D1,1788337192.8374496,1788337193.1993868,1788337193.1993895,1788337193.199486,1788337196.9498022,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0125,P1,D1,1788337217.8377469,1788337218.1941297,1788337218.1941319,1788337218.194217,1788337221.9420815,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0126,P1,D1,1788337242.8388233,1788337243.2154424,1788337243.2154446,1788337243.2155428,1788337246.9660387,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0127,P1,D1,1788337267.8308215,1788337268.1942027,1788337268.194205,1788337268.1943,1788337271.9443266,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0128,P1,D1,1788337292.8201392,1788337293.1868763,1788337293.186878,1788337293.1869729,1788337296.934438,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0129,P1,D1,1788337331.359523,1788337331.7287548,1788337331.7287571,1788337331.728861,1788337335.5956252,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0130,P1,D1,1788337342.824297,1788337343.1959114,1788337343.1959138,1788337343.196009,1788337347.062151,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0131,P1,D1,1788337367.8216558,1788337368.1929502,1788337368.1929524,1788337368.1930525,1788337372.0593965,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0132,P1,D1,1788337392.8371344,1788337393.1947372,1788337393.1947393,1788337393.1948364,1788337397.061083,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0133,P1,D1,1788337417.8372607,1788337418.2120154,1788337418.2120173,1788337418.2121146,1788337422.078248,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0134,P1,D1,1788337442.8379285,1788337443.2138703,1788337443.2138727,1788337443.2139704,1788337447.0802295,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0135,P1,D1,1788337467.8374727,1788337468.21578,1788337468.2157826,1788337468.2158809,1788337472.082481,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0136,P1,D1,1788337492.8383973,1788337493.2145898,1788337493.2145922,1788337493.2147198,1788337497.0801415,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0137,P1,D1,1788337517.8373826,1788337518.2093298,1788337518.2093318,1788337518.209429,1788337522.075803,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0138,P1,D1,1788337542.8387077,1788337543.203164,1788337543.2031662,1788337543.203264,1788337547.0692134,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0139,P1,D1,1788337567.8378196,1788337568.2126954,1788337568.2126977,1788337568.212795,1788337572.0798528,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0140,P1,D1,1788337592.8372803,1788337593.2032504,1788337593.2032526,1788337593.2033484,1788337597.0692465,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0141,P1,D1,1788337617.8377447,1788337618.2042937,1788337618.2042959,1788337618.2043924,1788337622.071,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0142,P1,D1,1788337642.8388274,1788337643.202834,1788337643.2028363,1788337643.2029326,1788337647.0692904,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0143,P1,D1,1788337667.838091,1788337668.2055633,1788337668.2055655,1788337668.2056906,1788337672.072027,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0144,P1,D1,1788337705.3627062,1788337705.4659395,1788337705.4659414,1788337705.4660368,1788337712.6491165,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0145,P1,D1,1788337717.8220856,1788337717.9307938,1788337717.9307961,1788337717.9308882,1788337725.1121497,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0146,P1,D1,1788337742.83344,1788337742.9408941,1788337742.9408965,1788337742.9409802,1788337750.1219707,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0147,P1,D1,1788337767.8341491,1788337767.9442337,1788337767.9442358,1788337767.9443202,1788337775.1258533,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0148,P1,D1,1788337792.83549,1788337792.9474614,1788337792.9474635,1788337792.9475586,1788337800.129935,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0149,P1,D1,1788337817.8393917,1788337817.949197,1788337817.9491992,1788337817.949288,1788337825.1306055,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0150,P1,D1,1788337842.8341572,1788337842.9428678,1788337842.9428694,1788337842.9429548,1788337850.1242924,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0151,P1,D1,1788337867.823192,1788337867.933897,1788337867.933899,1788337867.933987,1788337875.1153054,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0152,P1,D1,1788337892.8332286,1788337892.940111,1788337892.9401128,1788337892.9401972,1788337900.1211903,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0153,P1,D1,1788337917.8350496,1788337917.957181,1788337917.957183,1788337917.9572778,1788337925.1391919,completed
phase3c-xpyd_feedback_2p2d_energy_p90_500_r5_255414-0154,P1,D1,1788337942.8334687,1788337942.9577525,1788337942.9577549,1788337942.9578502,1788337950.140147,completed
