window_id,window_start_unix_ns,sending_stopped_unix_ns,window_end_unix_ns,client_observed_drain_s,planned_requests,completed_requests,failed_requests,timeout_requests,cancelled_requests,retry_attempts,actual_send_rps,completion_output_tps,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_e2e_ms,p99_e2e_ms
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt1,1785511135819286145,1785511185819722025,1785511187765466904,1.945744879,500,500,0,0,0,0,10.022596142251919,308.16933573092336,183.508726444,182.896196,216.06041345,223.88933197,65.99979460909677,66.41959182516129,2229.502359326,2271.09922439
