unix_ns,monotonic_ns,role,endpoint,scrape_ok,scrape_duration_ms,running,waiting,waiting_growth_per_s,kv_cache_usage,prefix_cache_hits,prefix_cache_queries,external_prefix_cache_hits,external_prefix_cache_queries,preemptions,prompt_tokens,generation_tokens,successful_requests,e2e_count,e2e_sum_s,ttft_count,ttft_sum_s,inter_token_count,inter_token_sum_s,iteration_tokens_count,iteration_tokens_sum,error
1785511151234639193,1136521278169208,combined,http://127.0.0.1:8000/metrics,True,22.588846972212195,21.0,0.0,0.0,0.02439862542955329,0.0,4928.0,0.0,0.0,0.0,4896.0,4567.0,133.0,133.0,293.98590874671936,153.0,25.929139614105225,4414.0,290.8310469407588,232.0,9463.0,
1785511151736531059,1136521780061017,combined,http://127.0.0.1:8000/metrics,True,30.48472199589014,21.0,0.0,0.0,0.025085910652920984,0.0,5056.0,0.0,0.0,0.0,5056.0,4715.0,137.0,137.0,302.8670859336853,158.0,26.754257678985596,4557.0,300.2909784060903,239.0,9771.0,
1785511152237313439,1136522280843452,combined,http://127.0.0.1:8000/metrics,True,22.881684824824333,22.0,0.0,0.0,0.02577319587628868,0.0,5248.0,0.0,0.0,0.0,5216.0,4885.0,142.0,142.0,314.01871490478516,163.0,27.60460114479065,4722.0,311.1916850702837,247.0,10101.0,
1785511152739716079,1136522783246107,combined,http://127.0.0.1:8000/metrics,True,26.226931950077415,21.0,0.0,0.0,0.024742268041237137,0.0,5408.0,0.0,0.0,0.0,5376.0,5056.0,148.0,148.0,327.37475991249084,168.0,28.403769493103027,4888.0,322.1694666368421,255.0,10432.0,
1785511153241752775,1136523285282803,combined,http://127.0.0.1:8000/metrics,True,23.754251888021827,22.0,0.0,0.0,0.02577319587628868,0.0,5568.0,0.0,0.0,0.0,5536.0,5205.0,152.0,152.0,336.2738380432129,173.0,29.21207857131958,5032.0,331.70070910290815,262.0,10741.0,
1785511153743788766,1136523787318798,combined,http://127.0.0.1:8000/metrics,True,23.24847993440926,21.0,0.0,0.0,0.024742268041237137,0.0,5728.0,0.0,0.0,0.0,5696.0,5375.0,158.0,158.0,349.5898005962372,178.0,30.031858682632446,5197.0,342.6099251403939,270.0,11071.0,
1785511154245977546,1136524289508809,combined,http://127.0.0.1:8000/metrics,True,25.782159995287657,21.0,0.0,0.0,0.025085910652920984,0.0,5856.0,0.0,0.0,0.0,5856.0,5522.0,162.0,162.0,358.45840072631836,183.0,30.931652307510376,5339.0,352.0034784297459,277.0,11378.0,
1785511154748005332,1136524791535347,combined,http://127.0.0.1:8000/metrics,True,23.753870045766234,21.0,0.0,0.0,0.02439862542955329,0.0,6048.0,0.0,0.0,0.0,6016.0,5690.0,168.0,168.0,371.74070835113525,188.0,31.82955527305603,5502.0,362.77009578677826,285.0,11706.0,
1785511155250668430,1136525294198452,combined,http://127.0.0.1:8000/metrics,True,26.82905294932425,21.0,0.0,0.0,0.024742268041237137,0.0,6208.0,0.0,0.0,0.0,6176.0,5858.0,173.0,173.0,382.7952780723572,193.0,32.6833279132843,5665.0,373.5353257509414,293.0,12034.0,
1785511155753155894,1136525796685884,combined,http://127.0.0.1:8000/metrics,True,24.823959916830063,22.0,0.0,0.0,0.02577319587628868,0.0,6368.0,0.0,0.0,0.0,6336.0,6005.0,177.0,177.0,391.6092562675476,198.0,33.53935623168945,5807.0,382.9266132605262,300.0,12341.0,
1785511156255200498,1136526298730490,combined,http://127.0.0.1:8000/metrics,True,23.580975830554962,21.0,0.0,0.0,0.024742268041237137,0.0,6528.0,0.0,0.0,0.0,6496.0,6176.0,183.0,183.0,405.0070388317108,203.0,34.3535852432251,5973.0,393.9092261651531,308.0,12672.0,
1785511156757266623,1136526800796618,combined,http://127.0.0.1:8000/metrics,True,25.994593976065516,22.0,0.0,0.0,0.02577319587628868,0.0,6688.0,0.0,0.0,0.0,6656.0,6325.0,187.0,187.0,413.9134433269501,208.0,35.18511915206909,6117.0,403.4398324289359,315.0,12981.0,
1785511157259703822,1136527303233857,combined,http://127.0.0.1:8000/metrics,True,23.444004822522402,21.0,0.0,0.0,0.024742268041237137,0.0,6848.0,0.0,0.0,0.0,6816.0,6496.0,193.0,193.0,427.2639470100403,213.0,35.95959138870239,6283.0,414.43190754042007,323.0,13312.0,
1785511157761622063,1136527805152135,combined,http://127.0.0.1:8000/metrics,True,30.60306701809168,21.0,0.0,0.0,0.024742268041237137,0.0,7008.0,0.0,0.0,0.0,6976.0,6665.0,198.0,198.0,438.37780928611755,218.0,36.81592130661011,6447.0,425.2620557763148,331.0,13641.0,
1785511158262951625,1136528306481670,combined,http://127.0.0.1:8000/metrics,True,23.79543613642454,21.0,0.0,0.0,0.024742268041237137,0.0,7168.0,0.0,0.0,0.0,7136.0,6812.0,203.0,203.0,449.44414710998535,223.0,37.73244261741638,6589.0,434.65903934347443,338.0,13948.0,
1785511158765542840,1136528809072837,combined,http://127.0.0.1:8000/metrics,True,23.075175937265158,21.0,0.0,0.0,0.024742268041237137,0.0,7328.0,0.0,0.0,0.0,7296.0,6980.0,208.0,208.0,460.5266065597534,228.0,38.60418939590454,6752.0,445.4278258054983,346.0,14276.0,
1785511159267839595,1136529311369617,combined,http://127.0.0.1:8000/metrics,True,23.148695938289165,21.0,0.0,0.0,0.02439862542955329,0.0,7488.0,0.0,0.0,0.0,7456.0,7127.0,213.0,213.0,471.5490701198578,233.0,39.49766564369202,6894.0,454.82848184532486,353.0,14583.0,
1785511159769888280,1136529813418318,combined,http://127.0.0.1:8000/metrics,True,23.326613008975983,21.0,0.0,0.0,0.024742268041237137,0.0,7648.0,0.0,0.0,0.0,7616.0,7296.0,218.0,218.0,482.6525421142578,238.0,40.33759927749634,7058.0,465.6619964509737,361.0,14912.0,
1785511160272448748,1136530315978744,combined,http://127.0.0.1:8000/metrics,True,32.276686979457736,22.0,0.0,0.0,0.02577319587628868,0.0,7808.0,0.0,0.0,0.0,7776.0,7445.0,222.0,222.0,491.5784430503845,243.0,41.19288516044617,7202.0,475.1991338825319,368.0,15221.0,
1785511160773319363,1136530816849375,combined,http://127.0.0.1:8000/metrics,True,23.74465297907591,21.0,0.0,0.0,0.024742268041237137,0.0,7968.0,0.0,0.0,0.0,7936.0,7616.0,228.0,228.0,504.95231342315674,248.0,42.002561807632446,7368.0,486.18056317651644,376.0,15552.0,
1785511161275752760,1136531319282778,combined,http://127.0.0.1:8000/metrics,True,22.878874093294144,21.0,0.0,0.0,0.025085910652920984,0.0,8128.0,0.0,0.0,0.0,8128.0,7787.0,233.0,233.0,516.1023161411285,254.0,42.96814489364624,7533.0,497.120403399691,384.0,15915.0,
1785511161777817012,1136531821347134,combined,http://127.0.0.1:8000/metrics,True,24.027502164244652,21.0,0.0,0.0,0.024742268041237137,0.0,8288.0,0.0,0.0,0.0,8256.0,7936.0,238.0,238.0,527.2007553577423,258.0,43.6006543636322,7678.0,506.7109637304675,391.0,16192.0,
1785511162280396813,1136532323926801,combined,http://127.0.0.1:8000/metrics,True,24.39039503224194,21.0,0.0,0.0,0.024742268041237137,0.0,8448.0,0.0,0.0,0.0,8416.0,8105.0,243.0,243.0,538.3131983280182,263.0,44.44763374328613,7842.0,517.5466223324183,399.0,16521.0,
1785511162782876537,1136532826406537,combined,http://127.0.0.1:8000/metrics,True,27.766518061980605,21.0,0.0,0.0,0.024742268041237137,0.0,8608.0,0.0,0.0,0.0,8576.0,8252.0,248.0,248.0,549.373414516449,268.0,45.377965450286865,7984.0,526.9423503070138,406.0,16828.0,
1785511163283616086,1136533327146074,combined,http://127.0.0.1:8000/metrics,True,23.66419997997582,21.0,0.0,0.0,0.024742268041237137,0.0,8768.0,0.0,0.0,0.0,8736.0,8420.0,253.0,253.0,560.4499297142029,273.0,46.25956439971924,8147.0,537.7210548168514,414.0,17156.0,
1785511163786251966,1136533829781841,combined,http://127.0.0.1:8000/metrics,True,24.758031126111746,21.0,0.0,0.0,0.025085910652920984,0.0,8928.0,0.0,0.0,0.0,8928.0,8588.0,258.0,258.0,571.4777679443359,279.0,47.3039927482605,8309.0,548.4448428158648,422.0,17516.0,
1785511164288643763,1136534332173755,combined,http://127.0.0.1:8000/metrics,True,24.591188179329038,21.0,0.0,0.0,0.024742268041237137,0.0,9088.0,0.0,0.0,0.0,9056.0,8736.0,263.0,263.0,582.5777728557587,283.0,47.98494815826416,8453.0,557.965588711435,429.0,17792.0,
1785511164790852330,1136534834382358,combined,http://127.0.0.1:8000/metrics,True,23.261324036866426,21.0,0.0,0.0,0.025085910652920984,0.0,9248.0,0.0,0.0,0.0,9248.0,8907.0,268.0,268.0,593.7632298469543,289.0,48.98462986946106,8618.0,568.9054579727817,437.0,18155.0,
1785511165292618671,1136535336148826,combined,http://127.0.0.1:8000/metrics,True,24.930017068982124,21.0,0.0,0.0,0.024742268041237137,0.0,9408.0,0.0,0.0,0.0,9376.0,9056.0,273.0,273.0,604.8976142406464,293.0,49.642876863479614,8763.0,578.4895338474307,444.0,18432.0,
1785511165795257276,1136535838787271,combined,http://127.0.0.1:8000/metrics,True,23.34607788361609,21.0,0.0,0.0,0.025085910652920984,0.0,9568.0,0.0,0.0,0.0,9568.0,9227.0,278.0,278.0,616.0470447540283,299.0,50.60722327232361,8928.0,589.4305763982702,452.0,18795.0,
1785511166296940849,1136536340470841,combined,http://127.0.0.1:8000/metrics,True,30.82276089116931,21.0,0.0,0.0,0.024742268041237137,0.0,9728.0,0.0,0.0,0.0,9696.0,9376.0,283.0,283.0,627.1471302509308,303.0,51.2322313785553,9073.0,599.0210013200995,459.0,19072.0,
1785511166798423706,1136536841953538,combined,http://127.0.0.1:8000/metrics,True,23.28926115296781,21.0,0.0,0.0,0.024742268041237137,0.0,9888.0,0.0,0.0,0.0,9856.0,9544.0,288.0,288.0,638.2591776847839,308.0,52.15112853050232,9236.0,609.7959971392993,467.0,19400.0,
1785511167299516773,1136537343046696,combined,http://127.0.0.1:8000/metrics,True,23.422732949256897,21.0,0.0,0.0,0.025085910652920984,0.0,10048.0,0.0,0.0,0.0,10048.0,9712.0,293.0,293.0,649.3252029418945,314.0,53.23850107192993,9398.0,620.5264026008081,475.0,19760.0,
1785511167801980054,1136537845510069,combined,http://127.0.0.1:8000/metrics,True,23.380392929539084,21.0,0.0,0.0,0.024742268041237137,0.0,10208.0,0.0,0.0,0.0,10176.0,9859.0,298.0,298.0,660.4018750190735,318.0,53.94323706626892,9541.0,629.9685789833311,482.0,20035.0,
1785511168304050778,1136538347580810,combined,http://127.0.0.1:8000/metrics,True,24.391078855842352,21.0,0.0,0.0,0.025085910652920984,0.0,10368.0,0.0,0.0,0.0,10368.0,10027.0,303.0,303.0,671.4204957485199,324.0,54.98410129547119,9703.0,640.7023074324243,490.0,20395.0,
1785511168806103667,1136538849633775,combined,http://127.0.0.1:8000/metrics,True,28.690571896731853,21.0,0.0,0.0,0.024742268041237137,0.0,10528.0,0.0,0.0,0.0,10496.0,10176.0,308.0,308.0,682.5889382362366,328.0,55.6589777469635,9848.0,650.2887907125987,497.0,20672.0,
1785511169307227464,1136539350757519,combined,http://127.0.0.1:8000/metrics,True,24.117838824167848,21.0,0.0,0.0,0.025085910652920984,0.0,10688.0,0.0,0.0,0.0,10688.0,10347.0,313.0,313.0,693.7720584869385,334.0,56.660263776779175,10013.0,661.2372380190063,505.0,21035.0,
1785511169809587635,1136539853117622,combined,http://127.0.0.1:8000/metrics,True,26.15889604203403,22.0,0.0,0.0,0.02577319587628868,0.0,10880.0,0.0,0.0,0.0,10848.0,10517.0,318.0,318.0,704.9017190933228,339.0,57.497713565826416,10178.0,672.1520421812311,513.0,21365.0,
1785511170311276501,1136540354806506,combined,http://127.0.0.1:8000/metrics,True,23.564199917018414,21.0,0.0,0.0,0.025085910652920984,0.0,11008.0,0.0,0.0,0.0,11008.0,10667.0,323.0,323.0,716.0540602207184,344.0,58.283817768096924,10323.0,681.7741386485286,520.0,21675.0,
1785511170813596185,1136540857125891,combined,http://127.0.0.1:8000/metrics,True,24.513405980542302,22.0,0.0,0.0,0.02577319587628868,0.0,11200.0,0.0,0.0,0.0,11168.0,10837.0,328.0,328.0,727.1515028476715,349.0,59.08617973327637,10488.0,692.6885334686376,528.0,22005.0,
1785511171315851601,1136541359381633,combined,http://127.0.0.1:8000/metrics,True,25.325299007818103,21.0,0.0,0.0,0.024742268041237137,0.0,11328.0,0.0,0.0,0.0,11296.0,10985.0,333.0,333.0,738.2643251419067,353.0,59.76656436920166,10632.0,702.2105537841562,535.0,22281.0,
1785511171818136966,1136541861667094,combined,http://127.0.0.1:8000/metrics,True,25.555107044056058,21.0,0.0,0.0,0.025085910652920984,0.0,11488.0,0.0,0.0,0.0,11488.0,11153.0,338.0,338.0,749.3345186710358,359.0,60.85262894630432,10794.0,712.938698557904,543.0,22641.0,
1785511172320279550,1136542363809625,combined,http://127.0.0.1:8000/metrics,True,33.13663206063211,21.0,0.0,0.0,0.024742268041237137,0.0,11648.0,0.0,0.0,0.0,11616.0,11300.0,343.0,343.0,760.418135881424,363.0,61.55500507354736,10937.0,722.3907772514503,550.0,22916.0,
1785511172821863588,1136542865393620,combined,http://127.0.0.1:8000/metrics,True,29.274903936311603,21.0,0.0,0.0,0.025085910652920984,0.0,11808.0,0.0,0.0,0.0,11808.0,11468.0,348.0,348.0,771.4563872814178,369.0,62.60439085960388,11099.0,733.1235264646821,558.0,23276.0,
1785511173323339479,1136543366869494,combined,http://127.0.0.1:8000/metrics,True,21.23939897865057,22.0,0.0,0.0,0.02577319587628868,0.0,12000.0,0.0,0.0,0.0,11968.0,11637.0,353.0,353.0,782.566175699234,374.0,63.47001504898071,11263.0,743.9781832972076,566.0,23605.0,
1785511173825577946,1136543869107943,combined,http://127.0.0.1:8000/metrics,True,27.505900943651795,21.0,0.0,0.0,0.025085910652920984,0.0,12128.0,0.0,0.0,0.0,12128.0,11787.0,358.0,358.0,793.7470231056213,379.0,64.28484630584717,11408.0,753.5966596396174,573.0,23915.0,
1785511174326749391,1136544370279442,combined,http://127.0.0.1:8000/metrics,True,26.77601994946599,22.0,0.0,0.0,0.02577319587628868,0.0,12320.0,0.0,0.0,0.0,12288.0,11957.0,363.0,363.0,804.8797237873077,384.0,65.12599682807922,11573.0,764.5146818205249,581.0,24245.0,
1785511174828186027,1136544871716029,combined,http://127.0.0.1:8000/metrics,True,32.045742962509394,21.0,0.0,0.0,0.025085910652920984,0.0,12448.0,0.0,0.0,0.0,12448.0,12107.0,368.0,368.0,816.0293819904327,389.0,65.92280840873718,11718.0,774.1336126178503,588.0,24555.0,
1785511175328871862,1136545372401852,combined,http://127.0.0.1:8000/metrics,True,24.74382403306663,22.0,0.0,0.0,0.02577319587628868,0.0,12640.0,0.0,0.0,0.0,12608.0,12277.0,373.0,373.0,827.1388072967529,394.0,66.73774266242981,11883.0,785.0527100120671,596.0,24885.0,
1785511175831126876,1136545874656905,combined,http://127.0.0.1:8000/metrics,True,32.07344189286232,21.0,0.0,0.0,0.025085910652920984,0.0,12768.0,0.0,0.0,0.0,12768.0,12427.0,378.0,379.0,840.468377828598,399.0,67.50732326507568,12049.0,796.0461942374241,603.0,25195.0,
1785511176332576220,1136546376106191,combined,http://127.0.0.1:8000/metrics,True,22.858955897390842,21.0,0.0,0.0,0.025085910652920984,0.0,12928.0,0.0,0.0,0.0,12928.0,12595.0,383.0,383.0,849.341105222702,404.0,68.42252135276794,12191.0,805.4522073152475,611.0,25523.0,
1785511176834821628,1136546878351677,combined,http://127.0.0.1:8000/metrics,True,23.34029390476644,21.0,0.0,0.0,0.024742268041237137,0.0,13120.0,0.0,0.0,0.0,13088.0,12763.0,389.0,389.0,862.635657787323,409.0,69.35353136062622,12354.0,816.2361295486335,619.0,25851.0,
1785511177337277325,1136547380807356,combined,http://127.0.0.1:8000/metrics,True,24.005364859476686,21.0,0.0,0.0,0.025085910652920984,0.0,13248.0,0.0,0.0,0.0,13248.0,12910.0,393.0,393.0,871.48544049263,414.0,70.22791862487793,12496.0,825.6405421961099,626.0,26158.0,
1785511177839880437,1136547883410464,combined,http://127.0.0.1:8000/metrics,True,23.347168928012252,21.0,0.0,0.0,0.02439862542955329,0.0,13440.0,0.0,0.0,0.0,13408.0,13078.0,399.0,399.0,884.7409436702728,419.0,71.1218774318695,12659.0,836.4264775034972,634.0,26486.0,
1785511178342148946,1136548385678978,combined,http://127.0.0.1:8000/metrics,True,31.661812914535403,21.0,0.0,0.0,0.025085910652920984,0.0,13568.0,0.0,0.0,0.0,13568.0,13227.0,403.0,403.0,893.6975486278534,424.0,71.96806907653809,12803.0,845.9787984488066,641.0,26795.0,
1785511178843697771,1136548887227761,combined,http://127.0.0.1:8000/metrics,True,24.017325835302472,22.0,0.0,0.0,0.02577319587628868,0.0,13760.0,0.0,0.0,0.0,13728.0,13397.0,408.0,408.0,904.8678686618805,429.0,72.83004260063171,12968.0,856.8966850563884,649.0,27125.0,
1785511179345918598,1136549389448615,combined,http://127.0.0.1:8000/metrics,True,26.09701012261212,21.0,0.0,0.0,0.024742268041237137,0.0,13920.0,0.0,0.0,0.0,13888.0,13568.0,414.0,414.0,918.2629520893097,434.0,73.64510655403137,13134.0,867.8933556105476,657.0,27456.0,
1785511179848063945,1136549891593938,combined,http://127.0.0.1:8000/metrics,True,23.080513812601566,22.0,0.0,0.0,0.02577319587628868,0.0,14080.0,0.0,0.0,0.0,14048.0,13717.0,418.0,418.0,927.1806418895721,439.0,74.48258757591248,13278.0,877.4392911954783,664.0,27765.0,
1785511180350591005,1136550394120813,combined,http://127.0.0.1:8000/metrics,True,23.47868704237044,21.0,0.0,0.0,0.024742268041237137,0.0,14240.0,0.0,0.0,0.0,14208.0,13888.0,424.0,424.0,940.5426506996155,444.0,75.27255773544312,13444.0,888.4325425825082,672.0,28096.0,
1785511180852692939,1136550896222698,combined,http://127.0.0.1:8000/metrics,True,25.200501084327698,22.0,0.0,0.0,0.02577319587628868,0.0,14400.0,0.0,0.0,0.0,14368.0,14037.0,428.0,428.0,949.4382700920105,449.0,76.0794243812561,13588.0,897.9785927943885,679.0,28405.0,
1785511181354775870,1136551398305902,combined,http://127.0.0.1:8000/metrics,True,23.82598491385579,21.0,0.0,0.0,0.024742268041237137,0.0,14560.0,0.0,0.0,0.0,14528.0,14207.0,434.0,434.0,962.7601988315582,454.0,76.90493249893188,13753.0,908.9050902440213,687.0,28735.0,
