actuation_duration_ms,attempt,axis,candidate_id,client_first_token_mono_ns,client_first_token_wall_ns,client_last_chunk_wall_ns,client_stream_chunk_count,clock_compliant,control_inclusive,d_mhz,duration_s,endpoints,energy_j,frequency_changed,grid_index,idle_energy_excluded,input_len,intervals,mean_power_w,observed_output_tokens,output_len,p_mhz,phase,proxy_timestamps_monotonic_s,proxy_timestamps_wall_s,repeat_index,request_active_boundary,request_complete_mono_ns,request_complete_wall_ns,request_id,request_send_mono_ns,request_send_wall_ns,search_stage,settle_wait_s,slo_met,tpot_ms,ttft_ms,workload_id
904.190886,1,P,production-trigger-balanced_medium-attempt-1-energy-refine-P-2,1539355418438711,1789360995889098374,1789361001231766662,96,True,"{""duration_s"": 6.647415399551392, ""end"": 1789361001.2344153, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 412.39532212913036, ""mean_power_w"": 62.038446124032106, ""samples"": 86}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 418.82108237594366, ""mean_power_w"": 63.00510156236186, ""samples"": 106}}, ""energy_j"": 831.216404505074, ""mean_power_w"": 125.04354768639396, ""start"": 1789360994.587}",1500,5.58681845664978,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.58681845664978, ""energy_j"": 383.4727573916316, ""interval_count"": 1, ""intervals"": [[1789360995.6475968, 1789361001.2344153]], ""mean_power_w"": 68.63884344321201, ""observed_clock_max_mhz"": 1500, ""observed_clock_min_mhz"": 1500, ""samples"": 71}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.58681845664978, ""energy_j"": 352.3020000010729, ""interval_count"": 1, ""intervals"": [[1789360995.6475968, 1789361001.2344153]], ""mean_power_w"": 63.05950385442381, ""observed_clock_max_mhz"": 1110, ""observed_clock_min_mhz"": 1110, ""samples"": 90}}",735.7747573927045,True,2,True,384,"[[1789360995.6475968, 1789361001.2344153]]",131.69834729763582,96,96,1110,canary,"{""decode_first_real_chunk_forwarded"": 1539355.418427339, ""decode_first_real_chunk_received"": 1539355.418415593, ""decode_last_chunk_received"": 1539360.761100335, ""decode_request_started"": 1539355.336822931, ""decode_response_headers_received"": 1539355.352127673, ""kv_handoff_completed"": 1539355.336723116, ""prefill_completed"": 1539355.336718209, ""prefill_started"": 1539355.177085144, ""request_received"": 1539355.176978456, ""response_completed"": 1539360.761169923, ""route_selected"": 1539355.176991236}","{""decode_first_real_chunk_forwarded"": 1789360995.88909, ""decode_first_real_chunk_received"": 1789360995.8890874, ""decode_last_chunk_received"": 1789361001.231765, ""decode_request_started"": 1789360995.8074863, ""decode_response_headers_received"": 1789360995.8227928, ""kv_handoff_completed"": 1789360995.8073857, ""prefill_completed"": 1789360995.807383, ""prefill_started"": 1789360995.647748, ""request_received"": 1789360995.6476429, ""response_completed"": 1789361001.2318325, ""route_selected"": 1789360995.6476548}",1,client_send_to_completed_stream,1539360763753727,1789361001234415398,production-trigger-balanced_medium-attempt-1-energy-refine-P-2-sample-1,1539355176935521,1789360995647596687,energy-refine,0.15,True,56.238786758560884,241.43713689409196,balanced_medium
0.6462,1,P,production-trigger-balanced_medium-attempt-1-energy-refine-P-2,1539361123633461,1789361001594294510,1789361008755962005,128,True,"{""duration_s"": 7.40238618850708, ""end"": 1789361008.7604926, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 515.1728801727295, ""mean_power_w"": 69.59551515598918, ""samples"": 95}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 463.083707280457, ""mean_power_w"": 62.558706812600406, ""samples"": 117}}, ""energy_j"": 978.2565874531865, ""mean_power_w"": 132.15422196858958, ""start"": 1789361001.3581064}",1500,7.401718854904175,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 7.401718854904175, ""energy_j"": 515.1480960920453, ""interval_count"": 1, ""intervals"": [[1789361001.3587737, 1789361008.7604926]], ""mean_power_w"": 69.59844141482385, ""observed_clock_max_mhz"": 1500, ""observed_clock_min_mhz"": 1500, ""samples"": 95}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 7.401718854904175, ""energy_j"": 463.0077427253127, ""interval_count"": 1, ""intervals"": [[1789361001.3587737, 1789361008.7604926]], ""mean_power_w"": 62.55408396369129, ""observed_clock_max_mhz"": 1110, ""observed_clock_min_mhz"": 1110, ""samples"": 117}}",978.155838817358,False,2,True,512,"[[1789361001.3587737, 1789361008.7604926]]",132.15252537851515,128,128,1110,canary,"{""decode_first_real_chunk_forwarded"": 1539361.123625361, ""decode_first_real_chunk_received"": 1539361.123616496, ""decode_last_chunk_received"": 1539368.285285269, ""decode_request_started"": 1539361.045530287, ""decode_response_headers_received"": 1539361.058283999, ""kv_handoff_completed"": 1539361.045439785, ""prefill_completed"": 1539361.045436445, ""prefill_started"": 1539360.88831698, ""request_received"": 1539360.888174529, ""response_completed"": 1539368.285429426, ""route_selected"": 1539360.8881981}","{""decode_first_real_chunk_forwarded"": 1789361001.5942886, ""decode_first_real_chunk_received"": 1789361001.5942855, ""decode_last_chunk_received"": 1789361008.7559564, ""decode_request_started"": 1789361001.5161934, ""decode_response_headers_received"": 1789361001.5289488, ""kv_handoff_completed"": 1789361001.516102, ""prefill_completed"": 1789361001.5161004, ""prefill_started"": 1789361001.3589802, ""request_received"": 1789361001.358841, ""response_completed"": 1789361008.756093, ""route_selected"": 1789361001.3588626}",2,client_send_to_completed_stream,1539368289831978,1789361008760492471,production-trigger-balanced_medium-attempt-1-energy-refine-P-2-sample-2,1539360888112720,1789361001358773824,energy-refine,0.0,True,56.391092699285096,235.44196714647114,balanced_medium
1.328844,1,P,production-trigger-balanced_medium-attempt-1-energy-refine-P-2,1539368624068337,1789361009094729179,1789361018087711299,160,True,"{""duration_s"": 9.260038614273071, ""end"": 1789361018.0927956, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 647.5722053050995, ""mean_power_w"": 69.93191198003822, ""samples"": 118}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 578.2052734345198, ""mean_power_w"": 62.44091385788566, ""samples"": 149}}, ""energy_j"": 1225.7774787396193, ""mean_power_w"": 132.37282583792387, ""start"": 1789361008.832757}",1500,9.258689165115356,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 9.258689165115356, ""energy_j"": 647.5061626806855, ""interval_count"": 1, ""intervals"": [[1789361008.8341064, 1789361018.0927956]], ""mean_power_w"": 69.93497147742491, ""observed_clock_max_mhz"": 1500, ""observed_clock_min_mhz"": 1500, ""samples"": 118}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 9.258689165115356, ""energy_j"": 578.027968339622, ""interval_count"": 1, ""intervals"": [[1789361008.8341064, 1789361018.0927956]], ""mean_power_w"": 62.430864459463706, ""observed_clock_max_mhz"": 1110, ""observed_clock_min_mhz"": 1110, ""samples"": 148}}",1225.5341310203075,False,2,True,640,"[[1789361008.8341064, 1789361018.0927956]]",132.36583593688863,160,160,1110,canary,"{""decode_first_real_chunk_forwarded"": 1539368.62405953, ""decode_first_real_chunk_received"": 1539368.624048772, ""decode_last_chunk_received"": 1539377.617031624, ""decode_request_started"": 1539368.54650191, ""decode_response_headers_received"": 1539368.558892049, ""kv_handoff_completed"": 1539368.546407186, ""prefill_completed"": 1539368.546402062, ""prefill_started"": 1539368.363637311, ""request_received"": 1539368.363504388, ""response_completed"": 1539377.617192983, ""route_selected"": 1539368.363527833}","{""decode_first_real_chunk_forwarded"": 1789361009.0947225, ""decode_first_real_chunk_received"": 1789361009.0947194, ""decode_last_chunk_received"": 1789361018.0877042, ""decode_request_started"": 1789361009.0171654, ""decode_response_headers_received"": 1789361009.0295565, ""kv_handoff_completed"": 1789361009.0170698, ""prefill_completed"": 1789361009.017067, ""prefill_started"": 1789361008.8343005, ""request_received"": 1789361008.8341708, ""response_completed"": 1789361018.087856, ""route_selected"": 1789361008.834192}",3,client_send_to_completed_stream,1539377622134962,1789361018092795562,production-trigger-balanced_medium-attempt-1-energy-refine-P-2-sample-3,1539368363445995,1789361008834106266,energy-refine,0.0,True,56.55964057886703,260.54438413120806,balanced_medium
2359.655258,1,D,production-trigger-balanced_medium-attempt-1-binary-slo-D-7,1539380484840207,1789361020955501615,1789361026381445411,96,True,"{""duration_s"": 8.16343355178833, ""end"": 1789361026.386279, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 399.5356887206435, ""mean_power_w"": 48.94211316672246, ""samples"": 107}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 505.88274819403887, ""mean_power_w"": 61.96935945944182, ""samples"": 131}}, ""energy_j"": 905.4184369146824, ""mean_power_w"": 110.91147262616428, ""start"": 1789361018.2228456}",975,5.653172969818115,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.653172969818115, ""energy_j"": 335.07862228155136, ""interval_count"": 1, ""intervals"": [[1789361020.7331061, 1789361026.386279]], ""mean_power_w"": 59.27266405441901, ""observed_clock_max_mhz"": 975, ""observed_clock_min_mhz"": 975, ""samples"": 73}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.653172969818115, ""energy_j"": 354.0497481971979, ""interval_count"": 1, ""intervals"": [[1789361020.7331061, 1789361026.386279]], ""mean_power_w"": 62.62850085915363, ""observed_clock_max_mhz"": 1005, ""observed_clock_min_mhz"": 1005, ""samples"": 91}}",689.1283704787493,True,7,True,384,"[[1789361020.7331061, 1789361026.386279]]",121.90116491357264,96,96,1005,canary,"{""decode_first_real_chunk_forwarded"": 1539380.484835309, ""decode_first_real_chunk_received"": 1539380.484830346, ""decode_last_chunk_received"": 1539385.910767395, ""decode_request_started"": 1539380.406114508, ""decode_response_headers_received"": 1539380.418462758, ""kv_handoff_completed"": 1539380.406021161, ""prefill_completed"": 1539380.4060163, ""prefill_started"": 1539380.262671134, ""request_received"": 1539380.262506957, ""response_completed"": 1539385.91091905, ""route_selected"": 1539380.262527531}","{""decode_first_real_chunk_forwarded"": 1789361020.9554982, ""decode_first_real_chunk_received"": 1789361020.9554963, ""decode_last_chunk_received"": 1789361026.3814394, ""decode_request_started"": 1789361020.876778, ""decode_response_headers_received"": 1789361020.8891265, ""kv_handoff_completed"": 1789361020.8766835, ""prefill_completed"": 1789361020.8766804, ""prefill_started"": 1789361020.7333343, ""request_received"": 1789361020.7331722, ""response_completed"": 1789361026.3815823, ""route_selected"": 1789361020.7331913}",1,client_send_to_completed_stream,1539385915618592,1789361026386279146,production-trigger-balanced_medium-attempt-1-binary-slo-D-7-sample-1,1539380262444898,1789361020733106204,binary-slo,0.15,True,57.115126832535395,222.32338902540505,balanced_medium
1.289407,1,D,production-trigger-balanced_medium-attempt-1-binary-slo-D-7,1539386235203753,1789361026705864472,1789361033986283037,127,True,"{""duration_s"": 7.52535080909729, ""end"": 1789361033.9903123, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 450.23287768661976, ""mean_power_w"": 59.8288224839086, ""samples"": 96}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 470.76598574221134, ""mean_power_w"": 62.55734751569442, ""samples"": 121}}, ""energy_j"": 920.9988634288311, ""mean_power_w"": 122.38616999960303, ""start"": 1789361026.4649615}",975,7.524045467376709,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 7.524045467376709, ""energy_j"": 450.15537202358246, ""interval_count"": 1, ""intervals"": [[1789361026.4662669, 1789361033.9903123]], ""mean_power_w"": 59.828901084582505, ""observed_clock_max_mhz"": 975, ""observed_clock_min_mhz"": 975, ""samples"": 96}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 7.524045467376709, ""energy_j"": 470.76598574221134, ""interval_count"": 1, ""intervals"": [[1789361026.4662669, 1789361033.9903123]], ""mean_power_w"": 62.56820054894564, ""observed_clock_max_mhz"": 1005, ""observed_clock_min_mhz"": 1005, ""samples"": 121}}",920.9213577657938,False,7,True,512,"[[1789361026.4662669, 1789361033.9903123]]",122.39710163352814,128,128,1005,canary,"{""decode_first_real_chunk_forwarded"": 1539386.235194688, ""decode_first_real_chunk_received"": 1539386.235184547, ""decode_last_chunk_received"": 1539393.515604076, ""decode_request_started"": 1539386.156450908, ""decode_response_headers_received"": 1539386.168842104, ""kv_handoff_completed"": 1539386.156348617, ""prefill_completed"": 1539386.156343167, ""prefill_started"": 1539385.995829797, ""request_received"": 1539385.995676733, ""response_completed"": 1539393.51579813, ""route_selected"": 1539385.995695716}","{""decode_first_real_chunk_forwarded"": 1789361026.7058578, ""decode_first_real_chunk_received"": 1789361026.7058547, ""decode_last_chunk_received"": 1789361033.9862769, ""decode_request_started"": 1789361026.6271143, ""decode_response_headers_received"": 1789361026.639508, ""kv_handoff_completed"": 1789361026.627011, ""prefill_completed"": 1789361026.6270082, ""prefill_started"": 1789361026.466493, ""request_received"": 1789361026.4663413, ""response_completed"": 1789361033.9864624, ""route_selected"": 1789361026.4663591}",2,client_send_to_completed_stream,1539393519651584,1789361033990312332,production-trigger-balanced_medium-attempt-1-binary-slo-D-7-sample-2,1539385995605242,1789361026466266828,binary-slo,0.0,True,57.32613802322839,239.50781393796206,balanced_medium
0.524011,1,D,production-trigger-balanced_medium-attempt-1-binary-slo-D-7,1539393917030130,1789361034387691245,1789361043542801413,160,True,"{""duration_s"": 9.432480335235596, ""end"": 1789361043.547246, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 566.6151438131928, ""mean_power_w"": 60.070641408767955, ""samples"": 117}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 587.0462933927774, ""mean_power_w"": 62.23668351576953, ""samples"": 151}}, ""energy_j"": 1153.6614372059703, ""mean_power_w"": 122.30732492453748, ""start"": 1789361034.1147656}",975,9.431941032409668,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 9.431941032409668, ""energy_j"": 566.5990262925625, ""interval_count"": 1, ""intervals"": [[1789361034.115305, 1789361043.547246]], ""mean_power_w"": 60.07236732562651, ""observed_clock_max_mhz"": 975, ""observed_clock_min_mhz"": 975, ""samples"": 117}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 9.431941032409668, ""energy_j"": 587.0462933927774, ""interval_count"": 1, ""intervals"": [[1789361034.115305, 1789361043.547246]], ""mean_power_w"": 62.240242106645056, ""observed_clock_max_mhz"": 1005, ""observed_clock_min_mhz"": 1005, ""samples"": 151}}",1153.64531968534,False,7,True,640,"[[1789361034.115305, 1789361043.547246]]",122.31260943227156,160,160,1005,canary,"{""decode_first_real_chunk_forwarded"": 1539393.917022429, ""decode_first_real_chunk_received"": 1539393.91699774, ""decode_last_chunk_received"": 1539403.072122297, ""decode_request_started"": 1539393.837227514, ""decode_response_headers_received"": 1539393.849961748, ""kv_handoff_completed"": 1539393.837133581, ""prefill_completed"": 1539393.837129596, ""prefill_started"": 1539393.644808047, ""request_received"": 1539393.644691507, ""response_completed"": 1539403.072315073, ""route_selected"": 1539393.644708054}","{""decode_first_real_chunk_forwarded"": 1789361034.3876855, ""decode_first_real_chunk_received"": 1789361034.387682, ""decode_last_chunk_received"": 1789361043.5427945, ""decode_request_started"": 1789361034.307891, ""decode_response_headers_received"": 1789361034.3206263, ""kv_handoff_completed"": 1789361034.307796, ""prefill_completed"": 1789361034.3077939, ""prefill_started"": 1789361034.1154711, ""request_received"": 1789361034.1153562, ""response_completed"": 1789361043.542979, ""route_selected"": 1789361034.115372}",3,client_send_to_completed_stream,1539403076585671,1789361043547246157,production-trigger-balanced_medium-attempt-1-binary-slo-D-7-sample-3,1539393644643618,1789361034115304909,binary-slo,0.0,True,57.57939972938185,272.30623294599354,balanced_medium
1108.858953,1,D,production-trigger-balanced_medium-attempt-1-binary-slo-D-3,1539404685246642,1789361045155907357,1789361050670789821,96,True,"{""duration_s"": 6.994572162628174, ""end"": 1789361050.6730711, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 363.6416999846697, ""mean_power_w"": 51.989126930107076, ""samples"": 90}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 439.4783062636852, ""mean_power_w"": 62.83133493307953, ""samples"": 111}}, ""energy_j"": 803.1200062483549, ""mean_power_w"": 114.82046186318661, ""start"": 1789361043.678499}",675,5.735089302062988,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.735089302062988, ""energy_j"": 334.11789906024933, ""interval_count"": 1, ""intervals"": [[1789361044.9379818, 1789361050.6730711]], ""mean_power_w"": 58.25853469100519, ""observed_clock_max_mhz"": 675, ""observed_clock_min_mhz"": 675, ""samples"": 73}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.735089302062988, ""energy_j"": 362.62435722351074, ""interval_count"": 1, ""intervals"": [[1789361044.9379818, 1789361050.6730711]], ""mean_power_w"": 63.22906900387234, ""observed_clock_max_mhz"": 1005, ""observed_clock_min_mhz"": 1005, ""samples"": 92}}",696.7422562837601,True,3,True,384,"[[1789361044.9379818, 1789361050.6730711]]",121.48760369487752,96,96,1005,canary,"{""decode_first_real_chunk_forwarded"": 1539404.685237758, ""decode_first_real_chunk_received"": 1539404.685226892, ""decode_last_chunk_received"": 1539410.200112054, ""decode_request_started"": 1539404.606795126, ""decode_response_headers_received"": 1539404.618344579, ""kv_handoff_completed"": 1539404.606706514, ""prefill_completed"": 1539404.606702827, ""prefill_started"": 1539404.467513113, ""request_received"": 1539404.467383587, ""response_completed"": 1539410.200260701, ""route_selected"": 1539404.467406019}","{""decode_first_real_chunk_forwarded"": 1789361045.1559007, ""decode_first_real_chunk_received"": 1789361045.1558974, ""decode_last_chunk_received"": 1789361050.6707838, ""decode_request_started"": 1789361045.0774584, ""decode_response_headers_received"": 1789361045.08901, ""kv_handoff_completed"": 1789361045.077369, ""prefill_completed"": 1789361045.077367, ""prefill_started"": 1789361044.9381762, ""request_received"": 1789361044.9380498, ""response_completed"": 1789361050.6709237, ""route_selected"": 1789361044.9380703}",1,client_send_to_completed_stream,1539410202410334,1789361050673070983,production-trigger-balanced_medium-attempt-1-binary-slo-D-3-sample-1,1539404467321362,1789361044937982067,binary-slo,0.15,True,58.05142275792988,217.84330485388637,balanced_medium
91.844848,1,D,production-trigger-balanced_medium-attempt-1-binary-slo-D-3,1539410623876886,1789361051094536432,1789361058508184244,128,True,"{""duration_s"": 7.767321586608887, ""end"": 1789361058.5174017, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 448.8714563623071, ""mean_power_w"": 57.78973502734533, ""samples"": 102}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 485.1771192252636, ""mean_power_w"": 62.46388974826594, ""samples"": 122}}, ""energy_j"": 934.0485755875707, ""mean_power_w"": 120.25362477561127, ""start"": 1789361050.75008}",675,7.675459384918213,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 7.675459384918213, ""energy_j"": 447.64525543153286, ""interval_count"": 1, ""intervals"": [[1789361050.8419423, 1789361058.5174017]], ""mean_power_w"": 58.32162389017746, ""observed_clock_max_mhz"": 675, ""observed_clock_min_mhz"": 675, ""samples"": 101}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 7.675459384918213, ""energy_j"": 480.1609999984503, ""interval_count"": 1, ""intervals"": [[1789361050.8419423, 1789361058.5174017]], ""mean_power_w"": 62.55794942279754, ""observed_clock_max_mhz"": 1005, ""observed_clock_min_mhz"": 1005, ""samples"": 121}}",927.8062554299831,False,3,True,512,"[[1789361050.8419423, 1789361058.5174017]]",120.879573312975,128,128,1005,canary,"{""decode_first_real_chunk_forwarded"": 1539410.623866823, ""decode_first_real_chunk_received"": 1539410.623854321, ""decode_last_chunk_received"": 1539418.037508312, ""decode_request_started"": 1539410.542873243, ""decode_response_headers_received"": 1539410.555688163, ""kv_handoff_completed"": 1539410.542762899, ""prefill_completed"": 1539410.542757722, ""prefill_started"": 1539410.371471329, ""request_received"": 1539410.371339736, ""response_completed"": 1539418.037648767, ""route_selected"": 1539410.371356772}","{""decode_first_real_chunk_forwarded"": 1789361051.0945299, ""decode_first_real_chunk_received"": 1789361051.0945268, ""decode_last_chunk_received"": 1789361058.5081787, ""decode_request_started"": 1789361051.0135365, ""decode_response_headers_received"": 1789361051.0263534, ""kv_handoff_completed"": 1789361051.0134254, ""prefill_completed"": 1789361051.0134232, ""prefill_started"": 1789361050.8421347, ""request_received"": 1789361050.8420045, ""response_completed"": 1789361058.508312, ""route_selected"": 1789361050.8420205}",2,client_send_to_completed_stream,1539418046740967,1789361058517401576,production-trigger-balanced_medium-attempt-1-binary-slo-D-3-sample-2,1539410371281095,1789361050841942204,binary-slo,0.0,True,58.375228275214944,252.5145849213004,balanced_medium
0.574576,1,D,production-trigger-balanced_medium-attempt-1-binary-slo-D-3,1539418450572829,1789361058921233747,1789361068262361765,160,True,"{""duration_s"": 9.623626947402954, ""end"": 1789361068.2663395, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 561.2716031223536, ""mean_power_w"": 58.322252742124334, ""samples"": 123}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 598.6330076828599, ""mean_power_w"": 62.20451093487242, ""samples"": 154}}, ""energy_j"": 1159.9046108052135, ""mean_power_w"": 120.52676367699675, ""start"": 1789361058.6427126}",675,9.62303352355957,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 9.62303352355957, ""energy_j"": 561.2526597902179, ""interval_count"": 1, ""intervals"": [[1789361058.643306, 1789361068.2663395]], ""mean_power_w"": 58.32388076131423, ""observed_clock_max_mhz"": 675, ""observed_clock_min_mhz"": 675, ""samples"": 123}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 9.62303352355957, ""energy_j"": 598.5722806751728, ""interval_count"": 1, ""intervals"": [[1789361058.643306, 1789361068.2663395]], ""mean_power_w"": 62.2020363131563, ""observed_clock_max_mhz"": 1005, ""observed_clock_min_mhz"": 1005, ""samples"": 154}}",1159.8249404653907,False,3,True,640,"[[1789361058.643306, 1789361068.2663395]]",120.52591707447053,160,160,1005,canary,"{""decode_first_real_chunk_forwarded"": 1539418.450564609, ""decode_first_real_chunk_received"": 1539418.450554439, ""decode_last_chunk_received"": 1539427.791685817, ""decode_request_started"": 1539418.370249062, ""decode_response_headers_received"": 1539418.382941723, ""kv_handoff_completed"": 1539418.370153944, ""prefill_completed"": 1539418.370149399, ""prefill_started"": 1539418.172817489, ""request_received"": 1539418.172694268, ""response_completed"": 1539427.791828233, ""route_selected"": 1539418.172712437}","{""decode_first_real_chunk_forwarded"": 1789361058.9212275, ""decode_first_real_chunk_received"": 1789361058.9212244, ""decode_last_chunk_received"": 1789361068.2623563, ""decode_request_started"": 1789361058.840912, ""decode_response_headers_received"": 1789361058.8536062, ""kv_handoff_completed"": 1789361058.8408167, ""prefill_completed"": 1789361058.840814, ""prefill_started"": 1789361058.6434805, ""request_received"": 1789361058.6433594, ""response_completed"": 1789361068.2624917, ""route_selected"": 1789361058.6433766}",3,client_send_to_completed_stream,1539427795679031,1789361068266339466,production-trigger-balanced_medium-attempt-1-binary-slo-D-3-sample-3,1539418172644691,1789361058643305910,binary-slo,0.0,True,58.74925394946674,277.860171161592,balanced_medium
1048.783439,1,D,production-trigger-balanced_medium-attempt-1-binary-slo-D-1,1539429360365059,1789361069831026008,1789361075435237733,96,True,"{""duration_s"": 7.0443525314331055, ""end"": 1789361075.4395037, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 364.0429569929838, ""mean_power_w"": 51.678696568430084, ""samples"": 91}, ""P0"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 437.4942877590656, ""mean_power_w"": 62.1056776768186, ""samples"": 114}}, ""energy_j"": 801.5372447520494, ""mean_power_w"": 113.78437424524869, ""start"": 1789361068.3951511}",525,5.844943523406982,"{""D0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.844943523406982, ""energy_j"": 336.54829343408346, ""interval_count"": 1, ""intervals"": [[1789361069.5945601, 1789361075.4395037]], ""mean_power_w"": 57.57939184293632, ""observed_clock_max_mhz"": 525, ""observed_clock_min_mhz"": 525, ""samples"": 75}, ""P0"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.844943523406982, ""energy_j"": 364.64176697283983, ""interval_count"": 1, ""intervals"": [[1789361069.5945601, 1789361075.4395037]], ""mean_power_w"": 62.38584949753156, ""observed_clock_max_mhz"": 1005, ""observed_clock_min_mhz"": 1005, ""samples"": 95}}",701.1900604069233,True,1,True,384,"[[1789361069.5945601, 1789361075.4395037]]",119.96524134046787,96,96,1005,canary,"{""decode_first_real_chunk_forwarded"": 1539429.360338961, ""decode_first_real_chunk_received"": 1539429.360329804, ""decode_last_chunk_received"": 1539434.964561878, ""decode_request_started"": 1539429.281392401, ""decode_response_headers_received"": 1539429.292707914, ""kv_handoff_completed"": 1539429.281269803, ""prefill_completed"": 1539429.281264376, ""prefill_started"": 1539429.12417706, ""request_received"": 1539429.123964803, ""response_completed"": 1539434.964704235, ""route_selected"": 1539429.123987494}","{""decode_first_real_chunk_forwarded"": 1789361069.831002, ""decode_first_real_chunk_received"": 1789361069.8309984, ""decode_last_chunk_received"": 1789361075.435232, ""decode_request_started"": 1789361069.7520564, ""decode_response_headers_received"": 1789361069.7633722, ""kv_handoff_completed"": 1789361069.7519326, ""prefill_completed"": 1789361069.7519295, ""prefill_started"": 1789361069.5948405, ""request_received"": 1789361069.5946312, ""response_completed"": 1789361075.4353673, ""route_selected"": 1789361069.5946517}",1,client_send_to_completed_stream,1539434968842950,1789361075439503694,production-trigger-balanced_medium-attempt-1-binary-slo-D-1-sample-1,1539429123899559,1789361069594560325,binary-slo,0.15,True,58.99191656836162,236.36500095017254,balanced_medium
