adaptive,attempt,axis,candidate_id,control_inclusive_duration_sum_s,control_inclusive_energy_sum_j,decode_frequency_mhz,early_stop_reason,energy_statistic,event,grid_index,input_output_shapes,latency_statistic,measured_energy_j,measured_power_w,prefill_frequency_mhz,probe_id,repeat_index,request_active_duration_sum_s,request_active_energy_sum_j,sample_count,search_stage,slo_met,tpot_ms,ttft_ms,workload_id
True,1,P,production-trigger-prefill_heavy-attempt-1-binary-slo-P-12,14.060926675796509,1902.9078106284142,1500,,mean_request_energy_j,probe_candidate_aggregated,12,"[[1792, 48], [2048, 64], [2304, 80]]",p95,584.1921151628097,141.64831313682214,2115,production-trigger-prefill_heavy-attempt-1-binary-slo-P-12,,12.398277044296265,1752.576345488429,3,binary-slo,False,58.324435092749255,508.84650559164584,prefill_heavy
True,1,P,production-trigger-prefill_heavy-attempt-1-binary-slo-P-14,14.120331287384033,1973.4144386276603,1500,,mean_request_energy_j,probe_candidate_aggregated,14,"[[1792, 48], [2048, 64], [2304, 80]]",p95,604.7193230167031,146.2666913449585,2310,production-trigger-prefill_heavy-attempt-1-binary-slo-P-14,,12.412296533584595,1814.1579690501094,3,binary-slo,False,58.33656873046601,506.92458250559866,prefill_heavy
True,1,P,production-trigger-prefill_heavy-attempt-1-binary-slo-P-15,14.064293146133423,2009.8123485744,1500,,mean_request_energy_j,probe_candidate_aggregated,15,"[[1792, 48], [2048, 64], [2304, 80]]",p95,616.277720923225,149.12325791385575,2415,production-trigger-prefill_heavy-attempt-1-binary-slo-P-15,,12.408819675445557,1848.8331627696753,3,binary-slo,False,58.32438380667041,503.3460550243035,prefill_heavy
True,1,P,production-trigger-prefill_heavy-attempt-1-binary-slo-P-16,14.077697515487671,2071.805899903178,1500,,mean_request_energy_j,probe_candidate_aggregated,16,"[[1792, 48], [2048, 64], [2304, 80]]",p95,633.0944221441945,153.3721704955835,2520,production-trigger-prefill_heavy-attempt-1-binary-slo-P-16,,12.393332719802856,1899.2832664325833,3,binary-slo,True,58.32710067167285,499.51384679879993,prefill_heavy
True,1,D,production-trigger-prefill_heavy-attempt-1-binary-slo-D-7,14.10126781463623,1960.46870457381,975,,mean_request_energy_j,probe_candidate_aggregated,7,"[[1792, 48], [2048, 64], [2304, 80]]",p95,608.4801343157887,143.2380401677117,2520,production-trigger-prefill_heavy-attempt-1-binary-slo-D-7,,12.760096311569214,1825.4404029473662,3,binary-slo,False,60.288308354435,520.6845984561369,prefill_heavy
True,1,D,production-trigger-prefill_heavy-attempt-1-binary-slo-D-11,13.75718641281128,1964.316779486835,1275,,mean_request_energy_j,probe_candidate_aggregated,11,"[[1792, 48], [2048, 64], [2304, 80]]",p95,613.1534734542171,147.13144831944953,2520,production-trigger-prefill_heavy-attempt-1-binary-slo-D-11,,12.515039920806885,1839.4604203626513,3,binary-slo,False,58.961725349052244,503.8269233657047,prefill_heavy
True,1,D,production-trigger-prefill_heavy-attempt-1-binary-slo-D-13,13.72671103477478,2015.1988946720958,1425,,mean_request_energy_j,probe_candidate_aggregated,13,"[[1792, 48], [2048, 64], [2304, 80]]",p95,627.5246983120838,151.7420778898961,2520,production-trigger-prefill_heavy-attempt-1-binary-slo-D-13,,12.417423725128174,1882.5740949362516,3,binary-slo,False,58.50259438015802,500.2701537217945,prefill_heavy
True,1,D,production-trigger-prefill_heavy-attempt-1-binary-slo-D-14,13.663710832595825,2027.4305737316608,1500,,mean_request_energy_j,probe_candidate_aggregated,14,"[[1792, 48], [2048, 64], [2304, 80]]",p95,630.3420928319296,152.74269532091623,2520,production-trigger-prefill_heavy-attempt-1-binary-slo-D-14,,12.374295234680176,1891.0262784957886,3,binary-slo,True,58.32023060350008,499.5593797881156,prefill_heavy
False,1,,production-trigger-prefill_heavy-attempt-1-confirm,12.375811338424683,1891.8671861439943,1500,,mean_request_energy_j,probe_candidate_aggregated,,"[[1792, 48], [2048, 64], [2304, 80]]",p95,630.4900800362229,153.24018809980865,2520,production-trigger-prefill_heavy-attempt-1-confirm,,12.373057126998901,1891.4702401086688,3,confirmation,True,58.32545614582598,498.20861492771655,prefill_heavy
True,1,P,production-trigger-decode_medium-attempt-1-binary-slo-P-8,23.277729511260986,3060.133663110435,1500,,mean_request_energy_j,probe_candidate_aggregated,8,"[[96, 96], [128, 128], [200, 160]]",p95,975.5262743830681,133.50626323731345,1710,production-trigger-decode_medium-attempt-1-binary-slo-P-8,,21.898874521255493,2926.5788231492043,3,binary-slo,True,56.0410406833863,192.52876217942685,decode_medium
