unix_second,endpoint,mean_sensor_power_w,mean_clock_mhz,samples
1789363201,P0,76.832875,2520,16
1789363202,P0,76.749,2520,16
1789363203,P0,76.78712499999999,2520,16
1789363204,P0,76.94725,2520,16
1789363205,P0,77.24312499999999,2520,16
1789363206,P0,109.958,2520,16
1789363207,P0,98.40925,2520,16
1789363208,P0,80.68799999999999,2520,16
1789363209,P0,76.83749999999999,2520,16
1789363210,P0,79.0138,2520,15
1789363211,P0,78.62218750000001,2520,16
1789363212,P0,76.83187500000001,2520,16
1789363213,P0,76.26,2520,16
1789363214,P0,76.26,2520,16
1789363215,P0,76.2606875,2520,16
1789363216,P0,76.261,2520,16
1789363217,P0,76.261,2520,16
1789363218,P0,76.261,2520,16
1789363219,P0,76.360125,2520,16
1789363220,P0,76.482125,2520,16
1789363221,P0,76.405875,2520,16
1789363222,P0,76.383,2520,16
1789363223,P0,76.383,2520,16
1789363224,P0,76.383,2520,16
1789363225,P0,76.383,2520,16
1789363226,P0,76.461,2520,16
1789363227,P0,77.5502,2520,15
1789363228,P0,77.74525,2520,16
1789363229,P0,76.73218750000001,2520,16
1789363230,P0,70.76,1308,15
1789363231,P0,63.48075,1005,16
1789363232,P0,63.55875,1005,16
1789363233,P0,64.17433333333334,1005,15
1789363234,P0,62.559799999999996,1005,15
1789363235,P0,61.48375,1005,16
1789363236,P0,67.333,1005,15
1789363237,P0,67.706625,1005,16
1789363238,P0,61.784625,1005,16
1789363239,P0,60.95713333333333,1005,15
1789363240,P0,64.4173125,1005,16
1789363241,P0,65.3818,1005,15
1789363242,P0,62.03675,1005,16
1789363243,P0,61.245,1005,16
1789363244,P0,61.29073333333333,1005,15
1789363245,P0,68.7340625,1005,16
1789363246,P0,63.246599999999994,1005,15
1789363247,P0,61.7825,1005,16
1789363248,P0,65.4774,1005,15
1789363249,P0,67.12825000000001,1005,16
1789363250,P0,61.2313125,1005,16
1789363251,P0,62.078875000000004,1005,16
1789363252,P0,68.901,1005,15
1789363253,P0,62.8435,1005,16
1789363254,P0,60.82406666666667,1005,15
1789363255,P0,60.798199999999994,1005,15
1789363256,P0,63.581875,1005,16
1789363257,P0,74.2374,1005,15
1789363258,P0,63.90173333333334,1005,15
1789363259,P0,63.0274375,1005,16
1789363260,P0,70.70700000000001,1005,15
1789363261,P0,65.3853125,1005,16
1789363262,P0,60.9392,1005,15
1789363263,P0,64.8248125,1005,16
1789363264,P0,73.50966666666666,1005,15
1789363265,P0,65.98866666666667,1005,15
1789363266,P0,60.946875,1005,16
1789363267,P0,61.5001875,1005,16
1789363268,P0,65.01726666666667,1005,15
1789363269,P0,76.549375,1005,16
1789363270,P0,67.6935,1005,16
1789363271,P0,61.3996,1005,15
1789363272,P0,76.79566666666666,1005,15
1789363273,P0,64.7083125,1005,16
1789363274,P0,60.829125,1005,16
1789363275,P0,60.699749999999995,1005,16
1789363276,P0,76.4592,1005,15
1789363277,P0,75.282,1005,16
1789363278,P0,64.692,1005,15
1789363279,P0,61.138,1005,16
1789363280,P0,61.219125,1005,16
1789363281,P0,67.61253333333333,1005,15
1789363282,P0,70.81825,1005,16
1789363283,P0,65.7432,1005,15
1789363284,P0,65.315125,1005,16
1789363285,P0,73.46606666666666,1005,15
1789363286,P0,69.64625,1005,16
1789363287,P0,61.07925,1005,16
1789363288,P0,63.6118,1005,15
1789363289,P0,80.677875,1005,16
1789363290,P0,71.056,1005,15
1789363291,P0,60.858,1005,16
1789363292,P0,61.316312499999995,1005,16
1789363293,P0,61.201,1005,15
1789363294,P0,63.5771875,1005,16
1789363295,P0,73.7186,1005,15
1789363296,P0,67.88075,1005,16
1789363297,P0,61.39066666666667,1005,15
1789363298,P0,75.204125,1005,16
1789363299,P0,71.7908125,1005,16
1789363300,P0,60.823,1005,15
1789363301,P0,60.923,1005,16
1789363302,P0,77.8624,1005,15
1789363303,P0,73.3036875,1005,16
1789363304,P0,63.7413125,1005,16
1789363305,P0,60.9096,1005,15
1789363306,P0,61.010125,1005,16
1789363307,P0,63.2028,1005,15
1789363308,P0,62.2131875,1005,16
1789363309,P0,60.9568,1005,15
1789363310,P0,60.7073125,1005,16
1789363311,P0,60.866125,1005,16
1789363312,P0,60.8842,1005,15
1789363313,P0,74.82837500000001,1005,16
1789363314,P0,67.8238,1005,15
1789363315,P0,62.098,1005,16
1789363316,P0,61.03425,1005,16
1789363317,P0,60.9800625,1005,16
1789363318,P0,60.7618,1005,15
1789363319,P0,60.80525,1005,16
1789363320,P0,63.984,1005,16
1789363321,P0,68.47193333333333,1005,15
1789363322,P0,63.924125,1005,16
1789363323,P0,61.209312499999996,1005,16
1789363324,P0,60.891933333333334,1005,15
1789363325,P0,60.77425,1005,16
1789363326,P0,60.9195625,1005,16
1789363327,P0,60.76433333333333,1005,15
1789363328,P0,60.596875,1005,16
1789363329,P0,60.72186666666666,1005,15
1789363330,P0,63.638533333333335,1005,15
1789363331,P0,62.24787499999999,1005,16
1789363332,P0,61.760799999999996,1005,15
1789363333,P0,61.360625,1005,16
1789363334,P0,60.894875,1005,16
1789363335,P0,62.28573333333333,1005,15
1789363336,P0,68.997,1005,16
1789363337,P0,63.814,1005,15
1789363338,P0,61.680875,1005,16
1789363339,P0,61.151466666666664,1005,15
1789363340,P0,60.710187499999996,1005,16
1789363341,P0,60.9164375,1005,16
1789363342,P0,60.789625,1005,16
1789363343,P0,64.8322,1005,15
