request_id,input_len,requested_output_len,observed_output_tokens,prefill_endpoint_id,decode_endpoint_id,ttft_ms,tpot_ms,mean_itl_ms,e2e_latency_ms,prefill_latency_ms,decode_stream_latency_ms,real_sse,logical_request_id_propagated
phase3c-b01-r04-static-prefill_heavy-0000,2048,64,64,P0,D0,474.6302240237128,58.095027793324476,58.0819539840348,4134.616975003155,380.3056080068927,3748.0325100186747,True,True
phase3c-b01-r04-static-prefill_heavy-0001,2048,64,64,P0,D1,475.7726259995252,58.069409031535514,58.064864475801144,4134.1453949862625,375.3739859967027,3752.0347740210127,True,True
phase3c-b01-r04-static-prefill_heavy-0002,2048,64,64,P1,D0,461.8854389991611,58.081895206308374,58.07754063483564,4121.044836996589,367.6173279818613,3748.019842983922,True,True
phase3c-b01-r04-static-prefill_heavy-0003,2048,64,64,P1,D1,446.89849999849685,58.07532787291585,58.071178126810416,4105.644155992195,353.0917979951482,3747.9173080064356,True,True
