unix_ts,event,seq,workload_id,policy
1785932293.758762395,warmup_start,1,short_low,tp2_2p2d_predictive_dvfs
1785932298.771549985,warmup_end,1,short_low,tp2_2p2d_predictive_dvfs
1785932298.783197290,workload_start,1,short_low,tp2_2p2d_predictive_dvfs
1785932469.840469204,workload_end,1,short_low,tp2_2p2d_predictive_dvfs
