unix_ns,monotonic_ns,elapsed_s,role,running,waiting,kv_cache_usage,scrape_ok,error
1785511163960279855,1136508980366440,0.02468179608695209,combined,0.0,0.0,0.0,True,
1785511164488866889,1136509507911943,0.5522273532114923,combined,0.0,0.0,0.0,True,
1785511165015686124,1136510033921430,1.0782367831561714,combined,0.0,0.0,0.0,True,
