window_id,window_start_unix_ns,sending_stopped_unix_ns,window_end_unix_ns,client_observed_drain_s,planned_requests,completed_requests,failed_requests,timeout_requests,cancelled_requests,retry_attempts,actual_send_rps,completion_output_tps,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_e2e_ms,p99_e2e_ms
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt1,1785511113064951145,1785511163066143165,1785511163675071211,0.608928046,500,500,0,0,0,0,10.022613467915777,316.2825583883337,68.307311386,68.17520300000001,78.02056705,82.83910286,21.765996766387097,21.948833603548387,743.053211144,763.77387159
