unix_ts,host,gpu_index,gpu_uuid,gpu_power_w
1785681891.490129,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785681891.490129,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,31.87
1785681891.490129,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,31.41
1785681891.490129,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.31
1785681891.990638,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.13
1785681891.990638,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,31.87
1785681891.990638,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,31.41
1785681891.990638,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.31
1785681892.491152,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.13
1785681892.491152,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,31.75
1785681892.491152,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,31.53
1785681892.491152,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.32
1785681892.991656,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.02
1785681892.991656,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,31.75
1785681892.991656,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,31.53
1785681892.991656,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.32
1785681893.492169,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.02
1785681893.492169,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,31.75
1785681893.492169,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,31.55
1785681893.492169,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.32
1785681893.992685,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,30.89
1785681893.992685,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,31.75
1785681893.992685,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,31.55
1785681893.992685,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.32
1785681894.493250,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,30.89
1785681894.493250,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,31.88
1785681894.493250,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,31.55
1785681894.493250,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.32
1785681894.993751,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,30.89
1785681894.993751,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,31.88
1785681894.993751,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,31.55
1785681894.993751,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.32
1785681895.494257,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,30.89
1785681895.494257,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,31.93
1785681895.494257,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,31.68
1785681895.494257,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.33
1785681895.994773,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.02
1785681895.994773,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,31.93
1785681895.994773,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,31.68
1785681895.994773,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.33
1785681896.495309,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.02
1785681896.495309,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,31.93
1785681896.495309,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,31.69
1785681896.495309,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.33
1785681896.995822,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.02
1785681896.995822,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,31.93
1785681896.995822,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,31.69
1785681896.995822,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.33
1785681897.496342,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.02
1785681897.496342,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,31.88
1785681897.496342,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,31.56
1785681897.496342,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.33
1785681897.996847,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.02
1785681897.996847,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,31.88
1785681897.996847,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,31.56
1785681897.996847,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.33
1785681898.497348,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.02
1785681898.497348,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,31.87
1785681898.497348,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,31.43
1785681898.497348,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.33
1785681898.997861,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.01
1785681898.997861,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,31.87
1785681898.997861,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,31.43
1785681898.997861,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.33
1785681899.498396,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.01
1785681899.498396,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,31.87
1785681899.498396,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,31.54
1785681899.498396,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.32
1785681899.998719,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,44.63
1785681899.998719,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,31.87
1785681899.998719,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,31.54
1785681899.998719,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.32
1785681900.499229,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,44.63
1785681900.499229,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,31.87
1785681900.499229,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,31.53
1785681900.499229,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.31
1785681900.999665,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,58.52
1785681900.999665,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,31.87
1785681900.999665,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,31.53
1785681900.999665,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.31
1785681901.500176,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,58.52
1785681901.500176,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,31.87
1785681901.500176,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,31.4
1785681901.500176,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.31
1785681902.000624,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,58.52
1785681902.000624,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,31.87
1785681902.000624,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,31.4
1785681902.000624,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.31
1785681902.501138,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,58.52
1785681902.501138,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,32.0
1785681902.501138,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,31.39
1785681902.501138,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.31
