phase,freq_mhz,input_len,level_at_send,level_at_done,send_mono_s,status,error,ttft_ms,tpot_ms,tokens,latency_ms,max_gap_ms
closed_loop,1050,512,64,128,2510707.651512556,ok,,33342.48425439,133.0399778233293,256,67267.69826933742,1021.5429980307817
closed_loop,1050,512,64,128,2510715.998693918,ok,,24995.404781308025,133.05190285010372,256,58923.70731802657,1021.5357579290867
closed_loop,1050,512,64,128,2510712.84796783,ok,,28149.690909776837,133.0504786204912,256,62077.631331048906,1021.5190281160176
closed_loop,1050,512,96,128,2510716.804537281,ok,,25189.980591181666,129.49325545855305,256,58210.82131192088,1021.7901389114559
closed_loop,1050,512,96,128,2510716.806426979,ok,,25190.02979900688,129.49550052118653,256,58211.41060581431,1021.3957191444933
closed_loop,1050,512,96,128,2510716.805094983,ok,,25192.087289877236,129.50000624701966,256,58214.613107033074,1021.4462848380208
closed_loop,1050,512,96,128,2510716.805984274,ok,,25191.278499085456,129.50599058074695,256,58215.3326459229,1021.4590947143734
closed_loop,1050,512,96,128,2510716.805540142,ok,,25195.116004906595,129.49984908176987,256,58217.600530944765,1021.5850863605738
closed_loop,1050,512,96,128,2510716.806866277,ok,,25195.3061837703,129.5003484825001,256,58217.91932312772,1021.5527438558638
closed_loop,1050,512,96,128,2510716.802605621,ok,,25199.673188850284,129.5077447815999,256,58224.172215908766,1021.5318500995636
closed_loop,1050,512,96,128,2510716.808827091,ok,,26190.081773791462,129.9191257843346,256,59319.52740717679,1110.6268279254436
closed_loop,1050,512,96,128,2510716.809574388,ok,,26189.402414951473,129.9294009841248,256,59321.44874986261,1113.225196953863
closed_loop,1050,512,96,128,2510716.80848245,ok,,26197.026119101793,129.91605970606793,256,59325.66568115726,1111.2062889151275
closed_loop,1050,512,96,128,2510716.809196169,ok,,26196.343288756907,129.92579870692947,256,59327.46007712558,1113.6248391121626
closed_loop,1050,512,96,128,2510716.80768164,ok,,26197.882434818894,129.93548941597635,256,59331.46813092753,1116.0517451353371
closed_loop,1050,512,96,128,2510716.808133482,ok,,26198.85778008029,129.93693618724743,256,59332.79869100079,1116.2577457726002
closed_loop,1050,512,96,128,2510716.807304829,ok,,26199.728331994265,129.9426217526928,256,59335.11938713491,1117.671499028802
closed_loop,1050,512,96,128,2510716.812037316,ok,,27176.69523973018,130.34357800897138,256,60414.37002271414,1112.829830031842
closed_loop,1050,512,96,128,2510716.810629163,ok,,27178.512807004154,130.36318784762247,256,60421.17382725701,1113.50357811898
closed_loop,1050,512,96,128,2510716.810285754,ok,,27178.9167849347,130.37852508326372,256,60425.4768230021,1114.1628492623568
closed_loop,1050,512,96,128,2510716.811704654,ok,,27185.711979400367,130.35598469752014,256,60426.515479106456,1117.1607351861894
closed_loop,1050,512,96,128,2510716.811370154,ok,,27186.089880298823,130.36243889261695,256,60428.5423909314,1117.1530527062714
closed_loop,1050,512,96,128,2510716.811038734,ok,,27186.460583936423,130.36890147874752,256,60430.56211108342,1117.1490461565554
closed_loop,1050,512,96,128,2510716.809921263,ok,,27187.658709008247,130.37542141608748,256,60433.42258827761,1117.1418512240052
closed_loop,1050,512,96,128,2510716.814357883,ok,,28183.46910830587,130.3504947755559,256,61422.893728129566,1114.2154675908387
closed_loop,1050,512,96,128,2510716.814034122,ok,,28183.815743774176,130.35934210261877,256,61425.486917141825,1114.2366249114275
closed_loop,1050,512,96,128,2510716.813709801,ok,,28184.161389712244,130.36541351135455,256,61427.369192708284,1114.2525388859212
closed_loop,1050,512,96,128,2510716.812672573,ok,,28185.26831874624,130.37134336453735,256,61429.981116671115,1111.1915158107877
closed_loop,1050,512,96,128,2510716.81235253,ok,,28185.889328829944,130.37621455595774,256,61431.84795696288,1113.5272509418428
closed_loop,1050,512,96,128,2510716.81338009,ok,,28184.91992680356,130.38476057642816,256,61433.062442112714,1116.0213691182435
closed_loop,1050,512,96,128,2510716.812990099,ok,,28185.357209760696,130.39293714488545,256,61435.59037568048,1117.7239790558815
closed_loop,1050,512,96,128,2510720.149070631,ok,,25851.499726995826,130.3441730236598,256,59089.28901515901,1112.818521913141
closed_loop,1050,512,96,128,2510716.815327245,ok,,29185.94516441226,130.37202719452918,256,62430.83167029545,1113.203780259937
closed_loop,1050,512,96,128,2510716.81499967,ok,,29185.826850123703,130.3910903961343,256,62435.576853342354,1115.1502737775445
closed_loop,1050,512,96,128,2510716.81468341,ok,,29186.77900219336,130.39476069822615,256,62437.46121414006,1114.190855063498
closed_loop,1050,512,96,128,2510717.664293521,ok,,28337.216685991734,130.40045184247634,256,61589.350290130824,1112.725035753101
closed_loop,1050,512,96,128,2510721.492040097,ok,,24509.746335446835,130.40799324163328,256,57763.80145736039,1116.2411621771753
closed_loop,1050,512,96,128,2510719.215675909,ok,,26786.18308994919,130.41378271346,256,60041.71516792849,1117.6617252640426
closed_loop,1050,512,96,128,2510723.13795467,ok,,23884.138668887317,130.24824156480676,256,57097.49457100406,1113.5567747987807
closed_loop,1050,512,96,128,2510724.071410852,ok,,22950.45106485486,145.43913719335606,256,60037.46543917805,1137.4344951473176
closed_loop,1050,512,96,128,2510725.200574005,ok,,21820.413160137832,157.71365866941565,256,62037.45399788022,2724.988699890673
closed_loop,1050,512,96,128,2510727.62561971,ok,,19397.016061935574,169.13428055670332,256,62526.289894245565,7585.801247972995
closed_loop,1050,512,96,128,2510730.252422864,ok,,16769.69917304814,188.0663952735417,256,64726.66005091742,12842.757327016443
closed_loop,1050,512,96,128,2510730.359384661,ok,,16661.566391121596,194.61053507037315,256,66287.28333907202,14402.068078983575
closed_loop,1050,512,96,128,2510730.581563681,ok,,16438.629654236138,197.1618638812181,256,66714.98214732856,14914.455488789827
closed_loop,1050,512,96,128,2510731.36811385,ok,,16676.474705338478,205.11992063154193,256,68982.08215925843,16349.394957069308
closed_loop,1050,512,96,128,2510733.533503305,ok,,14508.493170607835,212.97490070300069,256,68817.16120289639,20642.37554324791
closed_loop,1050,512,96,128,2510736.931658108,ok,,11111.092978157103,215.59066445037138,256,66086.74399740994,21165.825232397765
closed_loop,1050,512,96,128,2510739.266087785,ok,,8775.969306007028,221.42677475314807,256,65239.825514145195,22495.233265217394
closed_loop,1050,512,96,128,2510739.891521781,ok,,8152.420799713582,230.3874032754524,256,66901.23687265441,23952.182043809444
closed_loop,1050,512,96,128,2510739.893262124,ok,,8149.786415044218,234.58306747397373,256,67968.49920088425,24364.127852022648
closed_loop,1050,512,96,128,2510739.895479778,ok,,8148.391202092171,241.70823306320054,256,69784.01976497844,27456.002302933484
closed_loop,1050,512,96,128,2510739.897300554,ok,,8374.776579905301,243.65828178786472,256,70507.66970822588,27995.699821971357
closed_loop,1050,512,96,128,2510739.988874514,ok,,38247.22398398444,130.92104520320015,256,71632.15288566425,1019.6117800660431
closed_loop,1050,512,96,128,2510739.990360426,ok,,38252.19540344551,130.90563706104078,256,71633.17903410643,1019.6216991171241
closed_loop,1050,512,96,128,2510739.9921125,ok,,38250.49586081877,130.91043285915956,256,71632.6923049055,1019.6275180205703
closed_loop,1050,512,96,128,2510739.898887485,ok,,38347.453493159264,130.9001319639969,256,71727.02542226762,1019.8975540697575
closed_loop,1050,512,96,128,2510739.994024137,ok,,38252.35411897302,130.90444757950073,256,71633.01979703829,1019.8982981964946
closed_loop,1050,512,96,128,2510739.901065653,ok,,38349.28218787536,130.8938877912713,256,71727.25496301427,1019.909749738872
closed_loop,1050,512,96,128,2510739.986620402,ok,,38263.78920907155,130.89747247377446,256,71642.67552597448,1019.9054391123354
closed_loop,1050,512,96,128,2510740.986304214,ok,,38259.224594570696,127.30984610194962,256,70723.3216050081,1019.2789430730045
closed_loop,1050,512,96,128,2510740.989147519,ok,,38256.81561976671,127.31825360736134,256,70723.02740579471,1019.2791000008583
closed_loop,1050,512,96,128,2510740.991518344,ok,,38264.1586442478,127.28792920379954,256,70722.63358021155,1019.6407670155168
closed_loop,1050,512,96,128,2510739.996121873,ok,,39259.68291563913,127.29330960405515,256,71719.52039562166,1019.9160319752991
closed_loop,1050,512,96,128,2510740.993607674,ok,,38263.70277814567,127.29226185154974,256,70723.2568943873,1019.9109339155257
closed_loop,1050,512,96,128,2510739.997634333,ok,,39261.096542701125,127.29054897402723,256,71720.20679805428,1019.9072486720979
closed_loop,1050,512,96,128,2510740.984175911,ok,,38274.58227565512,127.29297684432537,256,70734.31090684608,1019.9065087363124
closed_loop,1050,512,96,128,2510741.991886653,ok,,38242.10474593565,127.60871717998502,256,70782.38170593977,1060.8923649415374
closed_loop,1050,512,96,128,2510741.993941467,ok,,38240.11460505426,127.61401083941261,256,70781.72369208187,1062.2128089889884
closed_loop,1050,512,96,128,2510741.995944244,ok,,38238.31271799281,127.61750640895437,256,70780.7985600084,1063.1762160919607
closed_loop,1050,512,96,128,2510741.998682244,ok,,38235.704687889665,127.62035427103733,256,70778.91441760585,1063.8522650115192
closed_loop,1050,512,96,128,2510740.99564531,ok,,39242.794428020716,127.61076045240841,256,71783.55930000544,1059.789271093905
closed_loop,1050,512,96,128,2510740.997373359,ok,,39241.10283423215,127.6138030193454,256,71782.64593705535,1060.5363938957453
closed_loop,1050,512,96,128,2510741.98941813,ok,,38249.09260915592,127.61736964332123,256,70791.54107486829,1061.3069129176438
closed_loop,1050,512,96,128,2510742.998336625,ok,,38234.23600522801,127.5890702856522,256,70769.57236696035,1062.575860414654
closed_loop,1050,512,96,128,2510743.000723608,ok,,38232.318124268204,127.59635727852583,256,70769.41469917074,1063.8724267482758
closed_loop,1050,512,96,128,2510743.003271018,ok,,38230.13030877337,127.59908293282577,256,70767.91470684111,1064.9225856177509
closed_loop,1050,512,96,128,2510743.005254058,ok,,38228.34679391235,127.60169166231564,256,70766.79382286966,1064.9241711944342
closed_loop,1050,512,96,128,2510742.000340022,ok,,39234.26083382219,127.60191965921253,256,71772.76705903932,1063.536192290485
closed_loop,1050,512,96,128,2510742.0019393,ok,,39232.78163000941,127.60488735694511,256,71772.0427988097,1063.4844549931586
closed_loop,1050,512,96,128,2510742.995023783,ok,,38240.161809138954,127.60689722775828,256,70779.93563422933,1059.792272746563
closed_loop,1050,512,96,128,2510743.006773124,ok,,39241.618401836604,127.54341170337855,256,71765.25466516614,1064.838157966733
closed_loop,1050,512,96,128,2510743.008224421,ok,,39240.38912681863,127.5515611758273,256,71766.07505884022,1062.2674110345542
closed_loop,1050,512,96,128,2510743.996743919,ok,,38251.933827996254,127.55623807874964,256,70778.8131609559,1061.327659059316
closed_loop,1050,512,96,128,2510743.999864774,ok,,38248.875628225505,127.56064988526643,256,70776.87827730551,1059.8028171807528
closed_loop,1050,512,96,128,2510743.992735838,ok,,38256.08554016799,127.56462408156663,256,70785.09745793417,1060.4989961721003
closed_loop,1050,512,96,128,2510744.002435859,ok,,38246.407063212246,127.56835428961352,256,70776.3699600473,1060.5083699338138
closed_loop,1050,512,96,128,2510744.004597004,ok,,38244.285898748785,127.57203051382128,256,70775.18615685403,1061.3602669909596
closed_loop,1050,512,128,128,2510762.146641467,ok,,21120.6390298903,127.45755132032083,256,53622.39680578932,1063.1902632303536
closed_loop,1050,512,128,128,2510762.148098199,ok,,21119.74879167974,127.46215806360922,256,53622.6661298424,1064.94170287624
closed_loop,1050,512,128,128,2510762.147324864,ok,,21120.627633295953,127.46669508918535,256,53624.68577409163,1064.8978571407497
closed_loop,1050,512,96,128,2510752.20044614,ok,,31068.357293028384,127.4732216316111,256,63574.06399818137,1061.3019382581115
closed_loop,1050,512,96,128,2510759.23653956,ok,,24032.28404512629,127.47780479600324,256,56539.16186094284,1061.3052328117192
closed_loop,1050,512,128,128,2510762.148698144,ok,,21119.049032684416,163.42912475377614,256,62793.50741067901,1593.3007854036987
closed_loop,1050,512,128,128,2510762.149270423,ok,,21119.17592259124,197.63000940027482,256,71514.87431395799,7083.7985863909125
closed_loop,1050,512,128,128,2510762.151543693,ok,,21628.61883174628,208.69663883658018,256,74846.29017068073,16324.177722912282
closed_loop,1050,512,128,128,2510762.15221146,ok,,21628.501220140606,225.04200679158757,256,79014.27235035226,22095.580420922488
closed_loop,1050,512,128,128,2510762.152794728,ok,,21627.51306593418,231.29672819529387,256,80608.28038211912,24378.523539286107
closed_loop,1050,512,128,128,2510762.153339562,ok,,22413.79571519792,239.43753831599858,256,83470.41298495606,27348.409581929445
closed_loop,1050,512,128,128,2510762.153874367,ok,,22414.364497177303,242.36390378837493,256,84217.18925004825,27781.85287397355
closed_loop,1050,512,128,128,2510762.154976112,ok,,50619.16531436145,135.04355947724451,256,85055.30600016937,1022.1407478675246
closed_loop,1050,512,128,128,2510762.15442867,ok,,50624.5481367223,135.03777839279934,256,85059.2005518265,1020.9553549066186
closed_loop,1050,512,128,128,2510762.155527202,ok,,50624.44451311603,135.0397877961251,256,85059.60792023689,1020.7292889244854
closed_loop,1050,512,128,128,2510762.157863613,ok,,51613.22510195896,131.51350973320066,256,85149.1998299025,1021.8953508883715
closed_loop,1050,512,128,128,2510762.158401376,ok,,51612.71770391613,131.52004288619057,256,85150.4250089638,1021.869741845876
closed_loop,1050,512,128,128,2510762.158936071,ok,,51613.0722980015,131.52357472070292,256,85151.63139160722,1022.0960830338299
closed_loop,1050,512,128,128,2510762.15731551,ok,,51617.58563434705,131.5203609255453,256,85155.32040502876,1020.9657102823257
closed_loop,1050,512,128,128,2510762.159474838,ok,,51616.25047214329,131.52403170060293,256,85154.93243513629,1020.7789950072765
closed_loop,1050,512,128,128,2510762.156772211,ok,,51619.00116689503,131.52881125536035,256,85158.88918563724,1020.7481891848147
closed_loop,1050,512,128,128,2510762.156094555,ok,,51619.78398123756,131.53279753328832,256,85160.67623207346,1020.6639161333442
closed_loop,1050,512,128,128,2510762.161206855,ok,,52610.20468687639,129.83489031446916,256,85718.17280491814,1022.063865326345
closed_loop,1050,512,128,128,2510762.161763097,ok,,52610.15170207247,129.842715657444,256,85720.08752077818,1021.2327321060002
closed_loop,1050,512,128,128,2510762.163404778,ok,,52610.768577083945,129.84324563477261,256,85720.83518793806,1020.9238808602095
closed_loop,1050,512,128,128,2510762.162849865,ok,,52612.616404891014,129.8433211412938,256,85722.69933484495,1021.0426608100533
closed_loop,1050,512,128,128,2510762.160012502,ok,,52616.58500973135,129.84364465901663,256,85726.74831654876,1020.938677713275
closed_loop,1050,512,128,128,2510762.162303222,ok,,52614.355105906725,129.84790533379305,256,85725.60782497749,1020.9054788574576
closed_loop,1050,512,128,128,2510762.160647933,ok,,52620.263362303376,129.83650780629878,256,85728.60142029822,1020.6069150008261
closed_loop,1050,512,128,128,2510764.848321757,ok,,50922.1343039535,130.28879533430526,256,84145.8339211531,1112.765529192984
closed_loop,1050,512,128,128,2510766.650108127,ok,,49120.53282512352,130.2945011131027,256,82345.65942920744,1114.1580296680331
closed_loop,1050,512,128,128,2510762.16636186,ok,,53607.03043686226,130.2903560282407,256,86831.09113993123,1114.0197031199932
closed_loop,1050,512,128,128,2510762.165788679,ok,,53607.44890617207,130.2941834700166,256,86832.48449116945,1114.993607159704
closed_loop,1050,512,128,128,2510762.165211136,ok,,53608.09509595856,130.29730028710236,256,86833.92329094931,1115.7959992997348
closed_loop,1050,512,128,128,2510762.164493008,ok,,53608.85812295601,130.30047270962422,256,86835.49749106169,1116.5991551242769
closed_loop,1050,512,128,128,2510762.163949494,ok,,53610.365907195956,130.3010155994664,256,86837.1460181661,1112.1510560624301
closed_loop,1050,512,128,128,2510774.915685179,ok,,41854.266192764044,130.29379612930558,256,75079.22527985647,1115.1897539384663
closed_loop,1050,512,128,128,2510774.917824097,ok,,41852.45629120618,130.29835286605007,256,75078.55654414743,1114.1679319553077
closed_loop,1050,512,128,128,2510770.818974524,ok,,45951.56496297568,130.3025407734893,256,79178.73235139996,1115.6624420545995
closed_loop,1050,512,128,128,2510774.174481793,ok,,42596.57543338835,130.3050310077036,256,75824.3735213764,1114.3946941010654
closed_loop,1050,512,128,128,2510774.921159265,ok,,41850.18228692934,130.30794448602725,256,75078.72320199385,1112.91280714795
closed_loop,1050,512,128,128,2510774.924615977,ok,,41846.76359500736,130.31136346798317,256,75076.17680216208,1112.9363640211523
closed_loop,1050,512,128,128,2510774.927703074,ok,,41843.78810087219,130.31435974453595,256,75073.96444072947,1112.9246121272445
closed_loop,1050,512,128,128,2510775.017139778,ok,,42757.77616119012,130.26667999870637,256,75975.83319619298,1114.2023927532136
closed_loop,1050,512,128,128,2510775.019137524,ok,,42756.8201739341,130.26891580837614,256,75975.42094672099,1115.201910957694
closed_loop,1050,512,128,128,2510775.020902785,ok,,42755.273228976876,130.2746216583924,256,75975.3237948753,1115.643308032304
closed_loop,1050,512,128,128,2510775.022544405,ok,,42753.92848486081,130.27714951438648,256,75974.6222072281,1116.8196047656238
closed_loop,1050,512,128,128,2510775.024310085,ok,,42752.39986786619,130.28018892213117,256,75973.86784013361,1115.5068706721067
closed_loop,1050,512,128,128,2510775.026302264,ok,,42750.78268814832,130.28260235510328,256,75972.86535287276,1112.8199049271643
closed_loop,1050,512,128,128,2510775.028089564,ok,,42749.25344623625,130.28520481551394,256,75971.9988652505,1112.9281418398023
closed_loop,1050,512,128,128,2510776.130336085,ok,,42652.027068194,130.2090161206091,256,75855.35666299984,1114.179814234376
closed_loop,1050,512,128,128,2510776.132564463,ok,,42649.89070268348,130.2164408944401,256,75855.10396864265,1115.217437967658
closed_loop,1050,512,128,128,2510776.135939165,ok,,42647.89862418547,132.70646055941197,256,76488.0849327892,1116.7929382063448
closed_loop,1050,512,128,128,2510776.138524181,ok,,42645.43342590332,145.26325703105505,256,79687.61104391888,2234.7167851403356
closed_loop,1050,512,128,128,2510776.140505186,ok,,42643.65795534104,157.81315235311493,256,82886.05150906369,8217.579974327236
closed_loop,1050,512,128,128,2510776.142068887,ok,,42642.32010580599,171.02512993721984,256,86253.7666419521,12646.841536741704
closed_loop,1050,512,128,128,2510776.14352211,ok,,42641.12108293921,177.97272372260397,256,88024.20979505405,13692.635172978044
closed_loop,1050,512,128,128,2510777.230116098,ok,,42574.813273735344,178.19490305458507,256,88014.55078693107,16571.225554216653
closed_loop,1050,512,128,128,2510777.235277162,ok,,42568.83405195549,183.40903093454008,256,89338.16802687943,19106.411409098655
closed_loop,1050,512,128,128,2510777.237309227,ok,,42567.325052805245,188.23631500058315,256,90567.64079956338,20538.8483540155
closed_loop,1050,512,128,128,2510777.239527128,ok,,42565.127428621054,189.9489605854101,256,91002.14375369251,21057.114666793495
closed_loop,1050,512,128,128,2510777.241238965,ok,,42564.3230327405,195.36387600442941,256,92382.15511804447,22498.60374815762
closed_loop,1050,512,128,128,2510777.242973073,ok,,42562.62765824795,204.02539372444153,256,94589.13260418922,25521.51276776567
closed_loop,1050,512,128,128,2510777.244635882,ok,,42560.986834112555,205.34994642012845,256,94925.27258303016,25944.463685620576
closed_loop,1050,512,128,128,2510778.238966724,ok,,41928.334860131145,208.5312129874878,256,95103.8230098784,27336.6454616189
closed_loop,1050,512,128,128,2510778.240745643,ok,,41925.464204046875,210.15374551655032,256,95514.70191869885,28763.606740161777
closed_loop,1050,512,128,128,2510778.242230419,ok,,71756.32748194039,96.70253285553818,256,96415.50196195021,997.5993009284139
closed_loop,1050,512,128,128,2510778.243822733,ok,,71754.75882412866,96.7085146893035,256,96415.4515741393,997.60084412992
closed_loop,1050,512,128,128,2510778.245861281,ok,,71752.78109777719,96.71306795641487,256,96414.63196789846,999.2782082408667
closed_loop,1050,512,128,128,2510778.247809701,ok,,71750.87386695668,96.71604038380525,256,96413.47992187366,999.3008398450911
closed_loop,1050,512,128,128,2510778.249901843,ok,,71748.8583792001,96.71885916123203,256,96412.1822011657,999.3271077983081
closed_loop,1050,512,128,128,2510779.245089491,ok,,70753.71017400175,96.7223179526627,256,95417.92027791962,999.3335949257016
closed_loop,1050,512,128,128,2510779.250250133,ok,,71742.12504876778,93.10734878093297,256,95484.57532189786,993.1697370484471
closed_loop,1050,512,128,128,2510779.255033534,ok,,71741.06817319989,93.10527412111269,256,95482.96161275357,992.6654659211636
closed_loop,1050,512,128,128,2510779.257058513,ok,,71740.05406908691,93.10867895244384,256,95482.80167393386,991.7510519735515
closed_loop,1050,512,128,128,2510779.258532938,ok,,71740.49930879846,93.10784292973432,256,95483.03135996684,990.1770809665322
closed_loop,1050,512,128,128,2510780.237374872,ok,,70761.71514391899,93.11364098068546,256,94505.72040304542,990.1810763403773
closed_loop,1050,512,128,128,2510779.251838801,ok,,71742.58901923895,93.13683819902293,256,95492.51031316817,992.9369459860027
closed_loop,1050,512,128,128,2510779.253384134,ok,,71741.1163202487,93.1403768084505,256,95491.93681729957,994.1925858147442
closed_loop,1050,512,128,128,2510784.110575043,ok,,67878.36343608797,89.47069722720805,256,90693.43575183302,636.842445936054
closed_loop,1050,512,128,128,2510796.648759962,ok,,55340.197525918484,89.47900104354702,256,78157.36541710794,636.847360059619
closed_loop,1050,512,128,128,2510800.352380151,ok,,51632.90627300739,89.49797725049304,256,74454.90956585854,637.569990940392
closed_loop,1050,512,128,128,2510787.240038511,ok,,64748.805694282055,89.48959185760103,256,87568.66651400924,634.8024597391486
closed_loop,1050,512,128,128,2510794.981495206,ok,,57007.735789287835,89.49212366167237,256,79828.24048725888,636.7260408587754
closed_loop,1050,512,128,128,2510797.299488349,ok,,54686.12082628533,89.50961019989907,256,77511.08607230708,637.5454408116639
closed_loop,1050,512,128,128,2510790.153814469,ok,,61831.82065188885,89.51238298094741,256,84657.491074875,637.7838989719748
closed_loop,1050,512,128,128,2510802.353479926,ok,,50269.552506972104,87.22334429439084,256,72511.5604181774,95.33149376511574
closed_loop,1050,512,128,128,2510806.794132987,ok,,45828.96635308862,87.2303212262398,256,68072.72570813075,95.38387972861528
closed_loop,1050,512,128,128,2510804.507628155,ok,,48115.75924791396,87.23362257667617,256,70360.35535205156,96.0577386431396
closed_loop,1050,512,128,128,2510803.024878264,ok,,49601.24898515642,87.22679831416292,256,71844.10281013697,96.46674292162061
closed_loop,1500,512,32,32,2510878.897587523,ok,,214.15934013202786,98.61851559550155,256,25361.929113976657,985.266868956387
closed_loop,1500,512,32,32,2510878.904065265,ok,,1184.423753991723,95.1115780163045,256,25437.91661830619,984.9052312783897
closed_loop,1500,512,32,32,2510878.904946714,ok,,1183.580833952874,95.12161818314709,256,25439.61705174297,985.2469619363546
closed_loop,1500,512,32,32,2510878.89902787,ok,,1189.5634420216084,95.12851455741945,256,25447.361222933978,985.1603829301894
closed_loop,1500,512,32,32,2510878.900130963,ok,,1188.5925992392004,95.13476507774755,256,25447.975813876837,985.1224333979189
closed_loop,1500,512,32,32,2510878.90115639,ok,,1187.1906630694866,95.14261292403235,256,25448.57726385817,985.8651966787875
closed_loop,1500,512,32,32,2510878.902171003,ok,,1186.4971509203315,95.14830986987434,256,25449.334729928523,985.483760945499
closed_loop,1500,512,32,32,2510878.903151765,ok,,1185.5462901294231,95.15335963052861,256,25449.672556947917,985.5147297494113
closed_loop,1500,512,32,32,2510878.908052084,ok,,2163.643568754196,91.58059631419532,256,25516.751518007368,984.7102873027325
closed_loop,1500,512,32,32,2510878.909249681,ok,,2162.475371733308,91.59307846726448,256,25518.774555064738,984.7436402924359
closed_loop,1500,512,32,32,2510878.905849927,ok,,2165.723897051066,91.60468181156936,256,25524.956067092717,985.160325653851
closed_loop,1500,512,32,32,2510878.909869361,ok,,2161.300194915384,91.61550643872104,256,25523.29241298139,985.7247597537935
closed_loop,1500,512,32,32,2510878.910471018,ok,,2160.774312913418,91.62339898118493,256,25524.776364210993,985.6977122835815
closed_loop,1500,512,32,32,2510878.906618493,ok,,2164.9870299734175,91.62985381907693,256,25530.63570195809,985.497728921473
closed_loop,1500,512,32,32,2510878.907341153,ok,,2164.295091293752,91.63740486564005,256,25531.85669099912,985.5769048444927
closed_loop,1500,512,32,32,2510878.911055461,ok,,3144.2618551664054,88.53349927812815,256,25720.350604038686,980.8913175947964
closed_loop,1500,512,32,32,2510878.913611995,ok,,3141.839439049363,88.54377701988115,256,25720.52724286914,981.5246728248894
closed_loop,1500,512,32,32,2510878.911621888,ok,,3145.060586743057,88.5460844153867,256,25724.33108696714,980.8370880782604
closed_loop,1500,512,32,32,2510878.914075867,ok,,3142.1293620951474,88.55360717348316,256,25723.317011259496,980.930311139673
closed_loop,1500,512,32,32,2510878.912663399,ok,,3143.6148840002716,88.56186656938756,256,25726.925912313163,980.9435703791678
closed_loop,1500,512,32,32,2510878.912190423,ok,,3144.9660109356046,88.56554091816731,256,25729.214891325682,980.8399113826454
closed_loop,1500,512,32,32,2510878.91315144,ok,,3143.1933399289846,88.57918012083745,256,25730.909631587565,980.9481999836862
closed_loop,1500,512,32,32,2510878.915574972,ok,,4122.604161966592,88.55969703884101,256,26705.360144842416,985.0582019425929
closed_loop,1500,512,32,32,2510878.916225353,ok,,4121.9914350658655,88.56719132220628,256,26706.644110381603,986.9712581858039
closed_loop,1500,512,32,32,2510878.916711455,ok,,4120.469362009317,88.57680197951257,256,26707.56769180298,984.7649801522493
closed_loop,1500,512,32,32,2510878.914529021,ok,,4122.727772220969,88.58082177227034,256,26710.852826945484,981.7873351275921
closed_loop,1500,512,32,32,2510878.917617116,ok,,4120.443233754486,88.58182273403395,256,26708.823263645172,982.804988976568
closed_loop,1500,512,32,32,2510878.917168096,ok,,4120.9726156666875,88.58619649876275,256,26710.467390716076,981.7519602365792
closed_loop,1500,512,32,32,2510878.914997715,ok,,4123.25332313776,88.5918347201511,256,26714.187883771956,983.268768992275
closed_loop,1500,512,32,32,2510878.918495443,ok,,4606.079869903624,90.55362268551892,256,27697.33517896384,991.5169309824705
closed_loop,1500,512,32,32,2510878.918881328,ok,,4605.321632232517,90.56685581511142,256,27699.912169016898,991.1559037864208
closed_loop,1500,512,32,32,2510878.918085153,ok,,4606.39407299459,90.57440010136834,256,27702.912563923746,993.3969751000404
closed_loop,1500,512,32,48,2510904.26193928,ok,,373.9678356796503,109.64253704775783,256,28332.8456399031,1006.6548530012369
closed_loop,1500,512,32,48,2510904.346052152,ok,,1276.7690238542855,106.15036757297668,256,28345.145653933287,1006.6394540481269
closed_loop,1500,512,32,48,2510904.347753389,ok,,1276.380711235106,106.15739880458398,256,28346.53663635254,1006.702187936753
closed_loop,1500,512,32,48,2510904.343858911,ok,,1280.3216488100588,106.17686190149364,256,28355.453819967806,1006.6990088671446
closed_loop,1500,512,32,48,2510904.349484597,ok,,1274.7139181010425,106.18498929429288,256,28351.919475011528,1006.6895140334964
closed_loop,1500,512,32,48,2510904.350817253,ok,,1273.3976892195642,106.19299824660023,256,28352.635470218956,1007.2454418987036
closed_loop,1500,512,32,48,2510904.352560361,ok,,1266.718429978937,106.22675259981085,256,28354.563440196216,1007.2288289666176
closed_loop,1500,512,32,48,2510904.354025879,ok,,1270.2228920534253,106.24291305886764,256,28362.19680821523,1007.1964343078434
closed_loop,1500,512,32,48,2510904.430133544,ok,,2193.2406779378653,103.11476596831983,256,28487.53550602123,1006.70953001827
closed_loop,1500,512,32,48,2510904.432573931,ok,,2190.869261045009,103.12260116140048,256,28487.154464237392,1006.7038591951132
closed_loop,1500,512,32,48,2510904.434798505,ok,,2183.8348559103906,103.14830494496752,256,28486.669854726642,1007.2053889743984
closed_loop,1500,512,32,48,2510904.436787189,ok,,2177.6688480749726,103.17228161455954,256,28486.618414055556,1007.2188759222627
closed_loop,1500,512,32,48,2510904.438772332,ok,,2175.887837074697,103.17725645487799,256,28486.107849981636,1007.2069489397109
closed_loop,1500,512,32,48,2510904.427240421,ok,,2191.331097856164,103.1676962624724,256,28499.115022830665,1007.1834651753306
closed_loop,1500,512,32,48,2510904.440569743,ok,,2178.1121348030865,103.17318206287774,256,28487.293550744653,1007.1735894307494
closed_loop,1500,512,32,48,2510904.635579433,ok,,2973.268353380263,100.59587866177453,256,28625.2622990869,1007.0849671028554
