mono_s,power_w,sm_mhz,energy_mj
2510714.492,65.26,1050,56476175875
2510714.603,66.03,1050,56476183139
2510714.710,66.81,1035,56476190401
2510714.825,67.52,1050,56476203528
2510714.938,67.50,1050,56476209986
2510715.050,67.48,1050,56476216440
2510715.166,67.48,1050,56476222881
2510715.279,67.49,1050,56476229337
2510715.390,67.51,1050,56476235792
2510715.505,67.53,1050,56476242247
2510715.617,66.90,1050,56476248718
2510715.729,65.42,1050,56476261633
2510715.844,64.74,1050,56476268084
2510715.956,64.77,1050,56476274539
2510716.069,64.80,1050,56476281009
2510716.184,64.83,1050,56476287768
2510716.291,65.70,1020,56476295137
2510716.403,66.56,990,56476302350
2510716.515,66.73,1050,56476308832
2510716.628,66.73,1050,56476321727
2510716.745,66.69,1050,56476328178
2510716.857,66.65,1050,56476334638
2510716.968,66.57,1050,56476341090
2510717.085,66.46,1050,56476347541
2510717.198,66.39,1050,56476353993
2510717.310,66.33,1050,56476360450
2510717.423,65.45,1050,56476373356
2510717.534,64.39,1050,56476379803
2510717.646,64.40,1050,56476386258
2510717.759,64.44,1050,56476392720
2510717.867,65.35,1020,56476399902
2510717.974,66.12,1005,56476407299
2510718.087,66.19,1050,56476414124
2510718.205,66.28,1050,56476420594
2510718.317,66.36,1050,56476427057
2510718.429,66.43,1050,56476439970
2510718.544,66.47,1050,56476446423
2510718.656,66.47,1050,56476452876
2510718.768,66.47,1050,56476459343
2510718.885,66.44,1050,56476465798
2510718.998,65.55,1050,56476472254
2510719.110,64.84,1050,56476478701
2510719.224,64.84,1050,56476491600
2510719.337,64.83,1050,56476498346
2510719.444,65.50,1035,56476505718
2510719.552,66.32,1005,56476512994
2510719.664,66.64,1050,56476519496
2510719.777,66.63,1050,56476525957
2510719.890,66.55,1050,56476532397
2510720.003,66.53,1050,56476538851
2510720.115,66.50,1050,56476545292
2510720.227,66.48,1050,56476558186
2510720.342,66.47,1050,56476565441
2510720.450,67.33,1005,56476572766
2510720.562,67.57,1035,56476579574
2510720.674,66.31,1050,56476586021
2510720.786,66.36,1050,56476592477
2510720.898,66.40,1050,56476598909
2510721.010,66.48,1050,56476605367
2510721.123,66.53,1050,56476618253
2510721.235,66.59,1050,56476624701
2510721.347,66.55,1050,56476631148
2510721.462,66.59,1050,56476637615
2510721.575,65.73,1050,56476644064
2510721.685,65.71,990,56476650913
2510721.793,66.51,1050,56476658273
2510721.905,66.62,1050,56476665462
2510722.017,66.57,1050,56476671921
2510722.129,66.59,1050,56476684810
2510722.242,66.54,1050,56476691261
2510722.355,66.47,1050,56476697718
2510722.468,66.52,1050,56476704167
2510722.583,66.46,1050,56476710610
2510722.696,66.41,1050,56476717076
2510722.808,65.49,1050,56476723546
2510722.924,64.64,1050,56476736447
2510723.036,64.53,1050,56476742876
2510723.148,64.50,1050,56476749335
2510723.264,64.43,1050,56476755774
2510723.371,64.55,1050,56476763148
2510723.481,65.30,990,56476770412
2510723.592,66.10,1050,56476777042
2510723.706,66.19,1050,56476783491
2510723.821,66.25,1050,56476796403
2510723.934,66.21,1050,56476802844
2510724.047,66.24,1050,56476809288
2510724.163,66.28,1050,56476815737
2510724.271,66.32,1050,56476822843
2510724.380,67.21,990,56476830210
2510724.492,67.91,990,56476837115
2510724.604,66.44,1050,56476843561
2510724.716,66.42,1050,56476850012
2510724.828,66.42,1050,56476862913
2510724.941,66.40,1050,56476869364
2510725.054,66.38,1050,56476875821
2510725.166,66.38,1050,56476882272
2510725.283,66.38,1050,56476888715
2510725.392,66.41,1050,56476895374
2510725.500,66.34,1050,56476902636
2510725.607,67.05,1035,56476909928
2510725.720,67.86,1050,56476923822
2510725.831,68.15,1050,56476930260
2510725.944,67.83,1050,56476936704
2510726.056,67.85,1050,56476943124
2510726.169,67.86,1050,56476949524
2510726.282,67.83,1050,56476955923
2510726.394,67.78,1050,56476962330
2510726.507,67.68,1050,56476968740
2510726.621,66.15,1050,56476981535
2510726.734,65.36,1050,56476987911
2510726.845,64.47,1050,56476994300
2510726.961,64.44,1050,56477000701
2510727.072,64.39,1050,56477007084
2510727.185,64.27,1050,56477013480
2510727.301,64.19,1050,56477019871
2510727.414,64.15,1050,56477026277
2510727.525,64.21,1050,56477039099
2510727.642,64.21,1050,56477045511
2510727.753,64.13,1050,56477051971
2510727.861,64.53,1050,56477059261
2510727.969,65.39,1035,56477066557
2510728.080,66.20,1035,56477073866
2510728.192,66.96,1050,56477080721
2510728.305,67.04,1050,56477087109
2510728.421,67.09,1050,56477099881
2510728.533,67.12,1050,56477106253
2510728.646,67.12,1050,56477112623
2510728.760,67.08,1050,56477119015
2510728.872,67.07,1050,56477125407
2510728.985,66.58,1050,56477131796
2510729.102,65.69,1050,56477138189
2510729.215,64.86,1050,56477144570
2510729.327,64.09,1050,56477157329
2510729.439,63.96,1050,56477163717
2510729.551,63.91,1050,56477170091
2510729.664,63.89,1050,56477176473
2510729.781,63.84,1050,56477182857
2510729.892,63.82,1050,56477189240
2510730.004,63.81,1050,56477195623
2510730.120,63.80,1050,56477208384
2510730.233,63.78,1050,56477214770
2510730.346,63.70,1050,56477221155
2510730.458,64.62,990,56477228425
2510730.566,65.55,975,56477235778
2510730.679,66.35,1050,56477242975
2510730.786,67.24,1050,56477250267
2510730.898,68.12,1050,56477257595
2510731.006,68.87,1050,56477264933
2510731.118,69.83,990,56477272312
2510731.225,70.36,900,56477286012
2510731.340,70.37,1050,56477292412
2510731.453,70.40,1050,56477298796
2510731.561,70.34,1005,56477305886
2510731.669,70.35,1005,56477313231
2510731.782,69.60,1050,56477320109
2510731.894,68.79,1050,56477326502
2510732.010,67.99,1050,56477332916
2510732.123,67.33,1050,56477345670
2510732.240,66.42,1050,56477352069
2510732.352,65.94,1050,56477358462
2510732.465,65.94,1050,56477364835
2510732.579,65.93,1050,56477371222
2510732.691,65.08,1050,56477377601
2510732.804,64.13,1050,56477383974
2510732.920,64.13,1050,56477396756
2510733.032,64.06,1050,56477403129
2510733.144,64.04,1050,56477409505
2510733.260,63.95,1050,56477415893
2510733.372,63.90,1050,56477422257
2510733.485,63.88,1050,56477428643
2510733.600,63.82,1050,56477435021
2510733.712,63.82,1050,56477441390
2510733.820,64.66,990,56477456077
2510733.927,65.91,975,56477462656
2510734.040,65.78,1050,56477469040
2510734.152,65.79,1050,56477475409
2510734.265,65.80,1050,56477481779
2510734.378,65.79,1050,56477488167
2510734.491,65.82,1050,56477494552
2510734.603,65.85,1050,56477500912
2510734.719,65.94,1050,56477513653
2510734.831,66.00,1050,56477520024
2510734.943,65.15,1050,56477526419
2510735.059,64.09,1050,56477532794
2510735.170,64.00,1050,56477539169
2510735.284,64.01,1050,56477545538
2510735.399,64.03,1050,56477551908
2510735.511,64.05,1050,56477558276
2510735.623,64.06,1050,56477570998
2510735.738,64.07,1050,56477577366
2510735.850,64.03,1050,56477583728
2510735.962,63.96,1050,56477590097
2510736.077,63.95,1050,56477596472
2510736.190,63.95,1050,56477602838
2510736.302,63.95,1050,56477609205
2510736.419,63.92,1050,56477621947
2510736.530,63.91,1050,56477628332
2510736.643,63.88,1050,56477634695
2510736.759,63.79,1050,56477641052
2510736.871,63.73,1050,56477647441
2510736.984,63.70,1050,56477653825
2510737.097,64.01,1005,56477660330
2510737.205,64.92,945,56477667737
2510737.316,65.77,1050,56477681624
2510737.429,66.05,1050,56477688028
2510737.541,65.90,1050,56477694421
2510737.659,65.91,1050,56477700804
2510737.772,65.94,1050,56477707207
2510737.884,66.09,1050,56477713589
2510737.998,66.18,1050,56477719976
2510738.110,66.22,1050,56477726369
2510738.222,65.99,1050,56477739147
2510738.338,65.10,1050,56477745533
2510738.451,64.32,1050,56477751925
2510738.564,64.29,1050,56477758323
2510738.678,64.22,1050,56477764759
2510738.791,64.39,1050,56477771253
2510738.904,64.47,1050,56477777755
2510739.017,64.58,1050,56477790739
2510739.130,64.65,1050,56477797233
2510739.242,64.75,1050,56477803729
2510739.357,64.79,1050,56477810248
2510739.465,64.91,1050,56477817407
2510739.575,65.89,990,56477824748
2510739.687,66.75,960,56477831730
2510739.799,66.95,1050,56477838232
2510739.912,66.96,1050,56477844741
2510740.024,66.98,1050,56477858064
2510740.135,67.61,1050,56477865346
2510740.242,68.45,1050,56477872626
2510740.350,69.03,1050,56477879930
2510740.456,69.72,1050,56477887220
2510740.563,70.39,1050,56477894555
2510740.673,70.35,1050,56477901849
2510740.781,70.24,1050,56477909213
2510740.888,70.86,945,56477916254
2510740.994,71.41,990,56477923151
2510741.108,71.91,1035,56477930081
2510741.216,71.96,1035,56477937224
2510741.323,71.99,1050,56477951767
2510741.434,72.02,1035,56477959045
2510741.541,71.98,1035,56477966357
2510741.648,72.03,1050,56477973685
2510741.756,71.98,1020,56477980904
2510741.863,71.78,975,56477987922
2510741.974,71.61,960,56477994906
2510742.083,71.71,990,56478001987
2510742.195,71.95,1020,56478009188
2510742.302,71.98,1050,56478016393
2510742.414,71.85,1050,56478023653
2510742.521,71.90,1050,56478038245
2510742.628,71.97,1020,56478045516
2510742.735,71.89,1020,56478052681
2510742.842,71.73,990,56478059773
2510742.954,71.75,990,56478066838
2510743.061,71.70,1005,56478073896
2510743.168,71.91,1020,56478081100
2510743.275,71.94,1020,56478088296
2510743.383,71.95,1035,56478095549
2510743.494,72.06,1050,56478102817
2510743.601,71.98,1050,56478110095
2510743.713,71.90,1020,56478117283
2510743.821,71.94,990,56478131532
2510743.927,71.88,975,56478138640
2510744.035,71.98,1020,56478145747
2510744.143,72.08,1035,56478152918
2510744.253,72.06,1035,56478160115
2510744.360,72.16,1050,56478167368
2510744.467,72.36,1005,56478174654
2510744.574,72.22,1035,56478181889
2510744.682,72.17,1005,56478189124
2510744.793,72.09,990,56478196251
2510744.900,71.94,1005,56478203363
2510745.006,71.84,1005,56478210494
2510745.115,71.99,1050,56478217623
2510745.221,72.17,1035,56478232020
2510745.333,72.11,1020,56478239204
2510745.440,72.09,1050,56478246471
2510745.547,72.19,1005,56478253701
2510745.655,72.31,1035,56478260913
2510745.761,72.25,1020,56478268068
2510745.872,72.23,1005,56478275228
2510745.979,72.19,1005,56478282309
2510746.087,72.22,990,56478289430
2510746.195,71.97,1050,56478296649
2510746.302,72.16,990,56478303841
2510746.413,72.12,1035,56478311045
2510746.519,72.06,1035,56478325513
2510746.627,71.88,1020,56478332699
2510746.734,71.84,1005,56478339872
2510746.841,72.06,990,56478347038
2510746.953,72.13,1020,56478354185
2510747.059,72.13,1035,56478361318
2510747.167,71.95,1050,56478368550
2510747.274,72.06,1035,56478375706
2510747.381,71.90,1020,56478382907
2510747.492,71.96,1050,56478390123
2510747.599,72.19,1005,56478397372
2510747.706,72.17,1035,56478404531
2510747.814,72.02,1035,56478411710
2510747.920,71.68,1020,56478426001
2510748.032,71.71,1005,56478433154
2510748.140,71.88,975,56478440352
2510748.251,72.05,945,56478447538
2510748.359,71.98,1050,56478454277
2510748.474,71.21,1050,56478460620
2510748.587,70.50,1050,56478466978
2510748.698,69.54,1050,56478473365
2510748.815,68.85,1050,56478486127
2510748.927,67.44,1050,56478492499
2510749.039,66.76,1050,56478498851
2510749.155,66.02,1050,56478505221
2510749.267,65.22,1050,56478511583
2510749.379,64.47,1050,56478517969
2510749.494,63.85,1050,56478524340
2510749.607,63.85,1050,56478530722
2510749.719,63.79,1050,56478543500
2510749.834,63.82,1050,56478549845
2510749.946,63.84,1050,56478556192
2510750.059,63.84,1050,56478562556
2510750.173,63.94,1050,56478568998
2510750.285,63.92,1050,56478575397
2510750.398,63.84,1050,56478581736
2510750.514,63.85,1050,56478594503
2510750.626,63.90,1050,56478600861
2510750.738,63.85,1050,56478607219
2510750.854,63.87,1050,56478613642
2510750.967,63.85,1050,56478620044
2510751.080,63.90,1050,56478626409
2510751.194,63.85,1050,56478632790
2510751.307,63.78,1050,56478639160
2510751.418,63.84,1050,56478651975
2510751.533,64.03,1050,56478658402
2510751.645,64.04,1050,56478664810
2510751.756,64.14,1050,56478671230
2510751.873,64.26,1050,56478677669
2510751.986,64.33,1050,56478684110
2510752.098,64.42,1050,56478690534
2510752.214,64.43,1050,56478703399
2510752.325,64.55,1050,56478710069
2510752.433,65.34,1050,56478717408
2510752.540,66.95,1050,56478724714
2510752.649,67.78,1050,56478732054
2510752.761,67.80,1050,56478738767
2510752.873,67.75,1050,56478745137
2510752.985,67.69,1050,56478751542
2510753.098,67.66,1050,56478757986
2510753.212,67.68,1050,56478770878
2510753.324,67.67,1050,56478777299
2510753.436,67.61,1050,56478783722
2510753.552,66.08,1050,56478790154
2510753.665,65.20,1050,56478796573
2510753.778,64.40,1050,56478802991
2510753.893,64.45,1050,56478809399
2510754.007,64.49,1050,56478815813
2510754.118,64.58,1050,56478828636
2510754.233,64.59,1050,56478835065
2510754.346,64.54,1050,56478841485
2510754.459,64.50,1050,56478847892
2510754.573,64.50,1050,56478854301
2510754.685,64.45,1050,56478860712
2510754.798,64.38,1050,56478867135
2510754.913,64.35,1050,56478879982
2510755.027,64.27,1050,56478886398
2510755.139,64.20,1050,56478892825
2510755.252,64.11,1050,56478899255
2510755.365,64.10,1050,56478905678
2510755.477,64.14,1050,56478912119
2510755.591,64.18,1050,56478918553
2510755.703,64.18,1050,56478924987
2510755.815,64.23,1050,56478937813
2510755.932,64.30,1050,56478944244
2510756.044,64.35,1050,56478950670
2510756.157,64.41,1050,56478957089
2510756.272,64.50,1050,56478963513
2510756.385,64.57,1050,56478969940
2510756.498,64.54,1050,56478976373
2510756.613,64.56,1050,56478989211
2510756.725,64.54,1050,56478995639
2510756.837,64.56,1050,56479002071
2510756.951,64.57,1050,56479008510
2510757.063,64.54,1050,56479014945
2510757.175,64.51,1050,56479021376
2510757.292,64.50,1050,56479027804
2510757.405,64.48,1050,56479034240
2510757.517,64.47,1050,56479047095
2510757.632,64.47,1050,56479053523
2510757.744,64.41,1050,56479059952
2510757.856,64.39,1050,56479066403
2510757.971,64.39,1050,56479072841
2510758.084,64.40,1050,56479079277
2510758.196,64.42,1050,56479085719
2510758.312,64.38,1050,56479098587
2510758.424,64.33,1050,56479105015
2510758.536,64.30,1050,56479111445
2510758.652,64.25,1050,56479117875
2510758.765,64.19,1050,56479124295
2510758.876,64.18,1050,56479130732
2510758.991,64.11,1050,56479137173
2510759.102,64.07,1050,56479143605
2510759.215,64.09,1050,56479156476
2510759.331,64.03,1050,56479162916
2510759.439,64.03,1050,56479170117
2510759.549,64.92,1035,56479177452
2510759.656,65.77,1005,56479184431
2510759.771,65.83,1050,56479190882
2510759.884,65.91,1050,56479197325
2510759.995,65.99,1050,56479203742
2510760.111,66.04,1050,56479216605
2510760.224,66.06,1050,56479223046
2510760.336,66.07,1050,56479229493
2510760.451,66.13,1050,56479235929
2510760.564,66.15,1050,56479242385
2510760.677,65.33,1050,56479248812
2510760.791,64.52,1050,56479255244
2510760.904,64.45,1050,56479261675
2510761.015,64.43,1050,56479274517
2510761.129,64.42,1050,56479280955
2510761.241,64.41,1050,56479287384
2510761.354,64.37,1050,56479293800
2510761.471,64.32,1050,56479300231
2510761.584,64.27,1050,56479306655
2510761.696,64.17,1050,56479313061
2510761.811,64.03,1050,56479325821
2510761.923,63.97,1050,56479332206
2510762.035,63.87,1050,56479338598
2510762.152,63.84,1050,56479344979
2510762.265,63.85,1050,56479351382
2510762.377,63.84,1050,56479357778
2510762.489,63.90,1050,56479364174
2510762.601,63.89,1050,56479370562
2510762.713,63.97,1050,56479383370
2510762.830,63.99,1050,56479389750
2510762.942,64.08,1050,56479396133
2510763.054,64.09,1050,56479402554
2510763.170,64.19,1050,56479408949
2510763.282,64.23,1050,56479415343
2510763.393,64.19,1050,56479421725
2510763.508,64.18,1050,56479434451
2510763.621,64.16,1050,56479440820
2510763.734,64.13,1050,56479447194
2510763.850,64.07,1050,56479453564
2510763.963,63.99,1050,56479459917
2510764.076,63.91,1050,56479466283
2510764.189,63.90,1050,56479472666
2510764.302,63.81,1050,56479479032
2510764.415,63.71,1050,56479491802
2510764.529,63.63,1050,56479498178
2510764.642,63.61,1050,56479504565
2510764.754,63.58,1050,56479510944
2510764.869,63.61,1050,56479517337
2510764.981,63.65,1050,56479523693
2510765.089,64.68,975,56479530855
2510765.196,65.48,1005,56479538156
2510765.309,65.68,1050,56479551701
2510765.422,65.70,1050,56479558081
2510765.534,65.75,1050,56479564457
2510765.650,65.71,1050,56479570830
2510765.762,65.69,1050,56479577202
2510765.875,65.69,1050,56479583565
2510765.989,65.67,1050,56479589946
2510766.101,65.62,1050,56479596318
2510766.213,64.60,1050,56479609040
2510766.329,63.64,1050,56479615430
2510766.441,63.67,1050,56479621824
2510766.553,63.70,1050,56479628212
2510766.669,63.72,1050,56479634585
2510766.781,63.72,1050,56479640914
2510766.889,64.65,990,56479648030
2510766.996,65.58,990,56479655302
2510767.109,65.74,1035,56479668916
2510767.222,65.72,1050,56479675281
2510767.334,65.75,1050,56479681643
2510767.447,65.65,1050,56479688001
2510767.560,65.56,1050,56479694357
2510767.672,65.45,1050,56479700713
2510767.788,65.37,1050,56479707060
2510767.901,65.38,1050,56479713420
2510768.013,64.48,1050,56479726146
2510768.127,63.59,1050,56479732505
2510768.240,63.42,1050,56479738860
2510768.352,63.45,1050,56479745208
2510768.468,63.48,1050,56479751553
2510768.581,63.55,1050,56479757902
2510768.694,63.63,1050,56479764246
2510768.809,63.73,1050,56479776937
2510768.922,63.73,1050,56479783275
2510769.035,63.73,1050,56479789610
2510769.147,63.69,1050,56479795968
2510769.260,63.60,1050,56479802288
2510769.373,63.57,1050,56479808616
2510769.488,63.57,1050,56479814966
2510769.601,63.58,1050,56479821314
2510769.714,63.58,1050,56479833988
2510769.828,63.52,1050,56479840325
2510769.940,63.45,1050,56479846674
2510770.053,63.42,1050,56479853024
2510770.168,63.32,1050,56479859366
2510770.281,63.34,1050,56479865697
2510770.394,63.40,1050,56479872033
2510770.508,63.45,1050,56479884722
2510770.621,63.44,1050,56479891068
2510770.733,63.43,1050,56479897406
2510770.847,63.41,1050,56479903762
2510770.960,63.45,1035,56479910272
2510771.068,65.07,960,56479917712
2510771.175,66.07,975,56479925061
2510771.290,66.15,1050,56479931956
2510771.408,66.21,1050,56479944656
2510771.521,66.17,1050,56479950998
2510771.633,66.11,1050,56479957350
2510771.746,66.13,1050,56479963693
2510771.858,66.17,1050,56479970046
2510771.970,66.19,1050,56479976402
2510772.081,65.69,1050,56479982773
2510772.194,64.83,1050,56479989240
2510772.308,64.03,1050,56480002187
2510772.420,64.11,1050,56480008653
2510772.532,64.19,1050,56480015128
2510772.646,64.32,1050,56480021614
2510772.758,64.46,1050,56480028080
2510772.871,64.53,1050,56480034545
2510772.985,64.70,1050,56480041016
2510773.098,64.84,1050,56480047500
2510773.211,64.90,1050,56480060466
2510773.326,64.88,1050,56480066944
2510773.438,64.88,1050,56480073412
2510773.550,64.90,1050,56480079880
2510773.666,64.91,1050,56480086379
2510773.778,64.92,1050,56480092886
2510773.891,65.06,1050,56480099405
2510774.005,65.14,1050,56480112431
2510774.117,65.19,1050,56480118943
2510774.230,65.24,1050,56480125462
2510774.346,65.25,1050,56480132327
2510774.454,65.91,1050,56480139618
2510774.562,66.71,1050,56480146953
2510774.670,67.52,1050,56480154285
2510774.778,68.22,1050,56480161594
2510774.890,68.82,1050,56480168189
2510775.006,68.73,1050,56480181213
2510775.113,69.28,1050,56480188332
2510775.222,69.44,1050,56480195597
2510775.328,70.00,1050,56480202828
2510775.436,70.64,1050,56480210055
2510775.543,70.78,1050,56480217222
2510775.650,70.57,1050,56480224478
2510775.758,70.53,1050,56480231731
2510775.866,70.47,1050,56480238988
2510775.974,70.60,1020,56480246079
2510776.083,70.97,990,56480253134
2510776.191,71.48,1020,56480260237
2510776.303,72.05,1020,56480267400
2510776.409,72.14,1020,56480281829
2510776.516,72.13,1020,56480289057
2510776.623,72.00,1035,56480296303
2510776.731,72.02,1050,56480303577
2510776.843,71.91,1035,56480310782
2510776.950,71.74,1005,56480317835
2510777.057,71.58,975,56480324976
2510777.164,71.82,990,56480332121
2510777.272,72.00,1005,56480339289
2510777.383,71.98,1035,56480346483
2510777.490,72.06,1035,56480353727
2510777.597,72.04,1035,56480360949
2510777.704,72.02,1035,56480368161
2510777.812,72.16,975,56480382562
2510777.922,72.09,990,56480389685
2510778.030,72.12,1005,56480396790
2510778.137,72.13,1005,56480403952
2510778.244,72.05,1020,56480411095
2510778.352,72.08,1050,56480418268
2510778.462,72.15,975,56480425482
2510778.570,72.04,1050,56480432696
2510778.676,72.00,1050,56480439979
2510778.784,72.09,1020,56480447146
2510778.891,71.99,1020,56480454296
2510779.002,71.94,1035,56480461433
2510779.109,72.05,1020,56480475753
2510779.216,72.03,1035,56480482918
2510779.325,72.22,1020,56480490108
2510779.432,72.11,1005,56480497316
2510779.542,72.09,1050,56480504544
2510779.649,72.18,1050,56480511809
2510779.756,72.14,1035,56480518947
2510779.863,72.10,1005,56480526137
2510779.970,72.16,1005,56480533278
2510780.080,72.16,1020,56480540443
2510780.188,72.18,1035,56480547591
2510780.295,72.13,1035,56480554771
2510780.403,72.27,1035,56480569122
2510780.511,72.29,1020,56480576331
2510780.621,72.18,1050,56480583514
2510780.729,72.07,1035,56480590756
2510780.836,72.18,1005,56480597926
2510780.944,72.16,1020,56480605100
2510781.051,72.26,990,56480612255
2510781.162,72.12,1035,56480619417
2510781.269,72.06,1035,56480626614
2510781.382,72.15,1035,56480633794
2510781.489,72.15,1020,56480641001
2510781.595,72.21,1035,56480648202
2510781.703,72.18,1005,56480655396
2510781.809,72.11,1050,56480669794
2510781.921,72.09,1005,56480676935
2510782.028,72.16,1020,56480684137
2510782.135,72.10,1020,56480691295
2510782.243,72.30,1005,56480698511
2510782.350,72.30,1035,56480705658
2510782.461,72.24,1050,56480712894
2510782.568,72.11,1035,56480720047
2510782.675,72.02,1020,56480727218
2510782.783,71.86,1050,56480734444
2510782.889,72.14,1005,56480741622
2510783.000,72.25,1005,56480748852
2510783.107,72.11,1005,56480763174
2510783.214,71.86,1020,56480770363
2510783.321,71.76,1005,56480777583
2510783.429,71.89,990,56480784751
2510783.541,71.99,975,56480791902
2510783.648,71.98,990,56480799094
2510783.761,72.14,975,56480806268
2510783.869,71.09,1050,56480813155
2510783.984,70.26,1050,56480819491
2510784.095,69.62,1050,56480825793
2510784.207,68.83,1050,56480838532
2510784.315,68.60,1050,56480845745
2510784.423,68.63,1050,56480853020
2510784.530,68.66,1050,56480860311
2510784.640,68.01,1050,56480867159
2510784.752,67.13,1050,56480873508
2510784.864,66.51,1050,56480879849
2510784.975,66.49,1050,56480886194
2510785.087,66.41,1050,56480892537
2510785.202,66.46,1050,56480905152
2510785.313,66.41,1050,56480911479
2510785.432,65.00,1050,56480917787
2510785.545,64.18,1050,56480924132
2510785.657,63.40,1050,56480930496
2510785.769,63.46,1050,56480936860
2510785.882,63.53,1050,56480943203
2510785.995,63.54,1050,56480949536
2510786.107,63.62,1050,56480962257
2510786.222,63.65,1050,56480968616
2510786.335,63.66,1050,56480974961
2510786.447,63.79,1050,56480981333
2510786.562,63.86,1050,56480987702
2510786.675,63.76,1050,56480994060
2510786.788,63.68,1050,56481000408
2510786.901,63.60,1050,56481013188
2510787.014,63.54,1050,56481019573
2510787.126,63.56,1050,56481026003
2510787.241,63.70,1050,56481032420
2510787.354,63.82,1050,56481038864
2510787.462,64.88,1050,56481045947
2510787.569,65.76,1005,56481053321
2510787.684,65.87,1050,56481060229
2510787.795,66.05,1050,56481066642
2510787.908,66.11,1050,56481079506
2510788.020,66.19,1050,56481085933
2510788.133,66.30,1050,56481092342
2510788.245,66.20,1050,56481098797
2510788.362,66.15,1050,56481105217
2510788.473,66.08,1050,56481111629
2510788.585,65.12,1050,56481118073
2510788.703,64.26,1050,56481130944
2510788.815,64.17,1050,56481137382
2510788.927,64.11,1050,56481143814
2510789.042,64.14,1050,56481150237
2510789.155,64.03,1050,56481156680
2510789.268,64.09,1050,56481163110
2510789.381,64.06,1050,56481169546
2510789.493,64.07,1050,56481175972
2510789.605,64.12,1050,56481188831
2510789.722,64.09,1050,56481195271
2510789.834,64.13,1050,56481201703
2510789.947,64.20,1050,56481208128
2510790.060,64.23,1050,56481214554
2510790.172,64.33,1050,56481220972
2510790.285,64.37,1050,56481227390
2510790.392,65.31,1005,56481234474
2510790.500,66.30,990,56481248784
2510790.612,66.40,1050,56481255235
2510790.725,66.40,1050,56481261650
2510790.840,66.44,1050,56481268085
2510790.952,66.40,1050,56481274510
2510791.064,66.38,1050,56481280926
2510791.181,66.36,1050,56481287350
2510791.294,66.33,1050,56481293771
2510791.406,66.35,1050,56481306613
2510791.521,65.38,1050,56481313035
2510791.633,64.39,1050,56481319461
2510791.746,64.28,1050,56481325880
2510791.861,64.25,1050,56481332297
2510791.973,64.20,1050,56481338708
2510792.086,64.19,1050,56481345144
2510792.201,64.17,1050,56481357994
2510792.314,64.17,1050,56481364419
2510792.427,64.14,1050,56481370858
2510792.541,64.07,1050,56481377280
2510792.653,64.08,1050,56481383699
2510792.764,64.12,1050,56481390130
2510792.881,64.20,1050,56481396570
2510792.993,64.28,1050,56481402995
2510793.104,64.37,1050,56481415842
2510793.219,64.38,1050,56481422269
2510793.331,64.44,1050,56481428714
2510793.443,64.44,1050,56481435125
2510793.560,64.48,1050,56481441569
2510793.672,64.51,1050,56481447988
2510793.784,64.57,1050,56481454415
2510793.899,64.63,1050,56481467270
2510794.011,64.62,1050,56481473688
2510794.122,64.61,1050,56481480114
2510794.235,64.58,1050,56481486536
2510794.347,64.59,1050,56481492964
2510794.460,64.58,1050,56481499396
2510794.573,64.61,1050,56481505817
2510794.684,64.57,1050,56481512253
2510794.799,64.59,1050,56481525112
2510794.911,64.59,1050,56481531545
2510795.022,64.54,1050,56481537987
2510795.139,64.57,1050,56481544760
2510795.246,65.31,1020,56481552115
2510795.358,66.09,1020,56481559469
2510795.469,66.84,1050,56481566022
2510795.580,66.77,1050,56481572448
2510795.692,66.75,1050,56481578878
2510795.803,66.78,1050,56481591762
2510795.918,66.76,1050,56481598208
2510796.032,66.76,1050,56481604648
2510796.143,66.77,1050,56481611084
2510796.258,66.75,1050,56481617522
2510796.371,65.98,1050,56481623956
2510796.483,65.24,1050,56481630409
2510796.599,64.58,1050,56481643268
2510796.710,64.60,1050,56481649697
2510796.823,64.62,1050,56481656788
2510796.931,65.52,1020,56481664119
2510797.038,66.37,1050,56481671265
2510797.151,66.50,1050,56481677729
2510797.263,66.50,1050,56481684162
2510797.379,66.49,1050,56481690612
2510797.490,66.49,1050,56481697122
2510797.598,67.89,1050,56481711834
2510797.706,69.09,1050,56481718588
2510797.819,68.67,1050,56481725011
2510797.932,68.63,1050,56481731407
2510798.043,67.70,1050,56481737812
2510798.159,66.77,1050,56481744215
2510798.271,66.56,1050,56481750615
2510798.383,66.53,1050,56481757024
2510798.499,66.47,1050,56481769808
2510798.610,65.88,1050,56481776207
2510798.721,64.98,1050,56481782600
2510798.837,64.09,1050,56481788999
2510798.948,64.09,1050,56481795401
2510799.061,64.06,1050,56481801795
2510799.179,64.00,1050,56481808195
2510799.290,64.03,1050,56481814588
2510799.402,63.95,1050,56481827339
2510799.518,63.82,1050,56481833708
2510799.631,63.76,1050,56481840071
2510799.743,63.73,1050,56481846450
2510799.858,63.72,1050,56481852825
2510799.970,63.70,1050,56481859215
2510800.082,63.68,1050,56481865596
2510800.198,63.74,1050,56481878354
2510800.311,63.76,1050,56481884726
2510800.424,63.81,1050,56481891104
2510800.537,64.82,1035,56481898072
2510800.645,65.75,1005,56481905408
2510800.755,66.04,1005,56481912671
2510800.867,66.05,1050,56481919063
2510800.979,66.02,1050,56481925437
2510801.092,66.00,1050,56481931804
2510801.206,65.98,1050,56481944572
2510801.319,65.86,1050,56481950927
2510801.432,65.80,1050,56481957297
