request_id,selected_prefill_endpoint_id,selected_decode_endpoint_id,route_timestamp_wall_s,prefill_completion_wall_s,kv_handoff_completion_wall_s,decode_start_wall_s,decode_completion_wall_s,outcome
phase3c-xpyd_phase3c_repro_255143-0000,P0,D0,1787772200.0274513,1787772200.5818532,1787772200.5818546,1787772200.5819461,1787772207.7991536,completed
phase3c-xpyd_phase3c_repro_255143-0001,P0,D1,1787772207.8025806,1787772208.4494498,1787772208.449451,1787772208.4495432,1787772215.9908547,completed
phase3c-xpyd_phase3c_repro_255143-0002,P1,D0,1787772215.994259,1787772216.570609,1787772216.5706108,1787772216.5706885,1787772223.7341337,completed
phase3c-xpyd_phase3c_repro_255143-0003,P1,D1,1787772223.7375762,1787772224.2934074,1787772224.2934089,1787772224.293467,1787772231.7406955,completed
phase3c-xpyd_phase3c_repro_255143-0004,P0,D0,1787772231.7441232,1787772231.9616406,1787772231.9616418,1787772231.9617088,1787772239.1255035,completed
phase3c-xpyd_phase3c_repro_255143-0005,P0,D1,1787772239.129243,1787772239.6203256,1787772239.6203365,1787772239.6204066,1787772247.0627744,completed
phase3c-xpyd_phase3c_repro_255143-0006,P1,D0,1787772247.0664103,1787772247.2833922,1787772247.283393,1787772247.2834697,1787772254.450661,completed
phase3c-xpyd_phase3c_repro_255143-0007,P1,D1,1787772254.4555693,1787772254.944388,1787772254.9443893,1787772254.9444556,1787772262.392447,completed
