request_id,input_len,requested_output_len,observed_output_tokens,prefill_endpoint_id,decode_endpoint_id,ttft_ms,tpot_ms,mean_itl_ms,e2e_latency_ms,prefill_latency_ms,decode_stream_latency_ms,real_sse,logical_request_id_propagated
phase3c-xpyd_phase3c_repro_255143-0000,128,128,128,P0,D0,678.7902089999989,55.87633590543492,55.87471973226134,7775.084868990234,554.2707999993581,7217.181845000596,True,True
phase3c-xpyd_phase3c_repro_255143-0001,2048,128,128,P0,D1,823.9517769980012,58.0122431417731,58.01077093699888,8191.506656003185,646.7974870029138,7541.275279014371,True,True
phase3c-xpyd_phase3c_repro_255143-0002,128,128,128,P1,D0,645.3951879957458,55.88231836221049,55.88094683468991,7742.449619996478,576.2785440019798,7163.411565008573,True,True
phase3c-xpyd_phase3c_repro_255143-0003,2048,128,128,P1,D1,638.8797289982904,58.01212383463051,58.01051596853805,8006.419455996365,555.761440002243,7447.194136999315,True,True
phase3c-xpyd_phase3c_repro_255143-0004,128,128,128,P0,D0,286.6882100061048,55.891717779523454,55.89038537007181,7384.936368005583,217.4551979987882,7163.747516999138,True,True
phase3c-xpyd_phase3c_repro_255143-0005,2048,128,128,P0,D1,571.9084480078891,57.99283443305708,57.991666409487685,7936.9984210061375,491.0132930090185,7442.339297005674,True,True
phase3c-xpyd_phase3c_repro_255143-0006,128,128,128,P1,D0,291.11603199271485,55.879242149663824,55.87802813390699,7387.779785000021,216.908622009214,7167.168036990915,True,True
phase3c-xpyd_phase3c_repro_255143-0007,2048,128,128,P1,D1,570.382686011726,58.0521274329847,58.0506364959998,7943.002870000782,488.74422900553327,7447.87188799819,True,True
