window_id,request_index,request_id,trace_id,client_span_id,planned_send_unix_ns,client_ready_unix_ns,actual_send_unix_ns,response_headers_unix_ns,first_token_unix_ns,completed_unix_ns,planned_to_ready_ms,client_queue_delay_ms,send_lag_ms,ttft_ms,tpot_ms,e2e_ms,planned_input_tokens,actual_input_tokens,max_tokens,actual_output_tokens,token_event_count,http_status,response_request_id,outcome,timeout,cancelled,retry_count,attempt_count,response_bytes,error
mixed_3m,74,mixed_3m-00074-960562110196,9b3edc2113514d88a6a63c099af8f4b6,4f061c2d6e824d72,1785485852043177013,1785485852043935647,1785485852046406594,1785485852185748312,1785485852404245808,1785485862820356191,0.758634,2.470947,3.229581,357.839214,82.01661718897637,10773.949597,1024,1024,128,128,128,200,mixed_3m-00074-960562110196,success,False,False,0,1,47948,
mixed_3m,75,mixed_3m-00075-5cc6f6cfdd2e,6d93ded42de94007997497c6d9e4c1d4,dcf879617f5646ce,1785485852543177013,1785485852543851590,1785485852546463263,1785485852681927846,1785485852885772668,1785485863305198593,0.674577,2.611673,3.28625,339.309405,82.04272381889763,10758.73533,1024,1024,128,128,128,200,mixed_3m-00075-5cc6f6cfdd2e,success,False,False,0,1,47820,
mixed_3m,76,mixed_3m-00076-21b304321f57,ec02016491ad46ea9641e609ba8ed6be,d48b456a11314c36,1785485853043177013,1785485853043943304,1785485853047693936,1785485853197704562,1785485853460518074,1785485863883721803,0.766291,3.750632,4.516923,412.824138,82.07247030708662,10836.027867,1024,1024,128,128,128,200,mixed_3m-00076-21b304321f57,success,False,False,0,1,47823,
mixed_3m,77,mixed_3m-00077-8ff37464fe6f,7164373d2f0b4ae482f9312ceda4f22e,85c0a985015c4fef,1785485853543177013,1785485853544246999,1785485853547814786,1785485853708874619,1785485853951428164,1785485864379035836,1.069986,3.567787,4.637773,403.613378,82.10714702362205,10831.22105,1024,1024,128,128,128,200,mixed_3m-00077-8ff37464fe6f,success,False,False,0,1,47820,
mixed_3m,78,mixed_3m-00078-252d4b662271,f7d4c2b2c29649eaaaed268a045bf215,d5a5ce8111db427e,1785485854043177013,1785485854045215134,1785485854048831925,1785485854202950939,1785485854445597466,1785485864869517937,2.038121,3.616791,5.654912,396.765541,82.07811394488189,10820.686012,1024,1024,128,128,128,200,mixed_3m-00078-252d4b662271,success,False,False,0,1,47822,
mixed_3m,79,mixed_3m-00079-f50fe6398c06,22025aae3b39412887deba46862b6057,8be6ec81eba14754,1785485854543177013,1785485854543507873,1785485854547604551,1785485854699274442,1785485854936255176,1785485865363421369,0.33086,4.096678,4.427538,388.650625,82.10367081102362,10815.816818,1024,1024,128,128,128,200,mixed_3m-00079-f50fe6398c06,success,False,False,0,1,47820,
mixed_3m,80,mixed_3m-00080-efe87a451e09,a80210a60bef424da4d1069fc8bfc9ec,77ca1aa779154e81,1785485855043177013,1785485855044417197,1785485855048179786,1785485855204135639,1785485855428461712,1785485865856414248,1.240184,3.762589,5.002773,380.281926,82.10986248818898,10808.234462,1024,1024,128,128,128,200,mixed_3m-00080-efe87a451e09,success,False,False,0,1,47820,
mixed_3m,81,mixed_3m-00081-eb4158863232,c748982e1ad94569809d45e6c36bc5d5,4d8947b78fe34bd3,1785485855543177013,1785485855544530452,1785485855548543319,1785485855705720115,1785485855918341348,1785485866346960030,1.353439,4.012867,5.366306,369.798029,82.11510773228346,10798.416711,1024,1024,128,128,128,200,mixed_3m-00081-eb4158863232,success,False,False,0,1,47822,
mixed_3m,82,mixed_3m-00082-a4e65b1f245e,006dcce74aa244d6a03f94c6eb86fa7c,a13fe2af6f3c451e,1785485856043177013,1785485856043742131,1785485856046966514,1785485856203207346,1785485856416125167,1785485866841208909,0.565118,3.224383,3.789501,369.158653,82.08727355905512,10794.242395,1024,1024,128,128,128,200,mixed_3m-00082-a4e65b1f245e,success,False,False,0,1,47824,
mixed_3m,83,mixed_3m-00083-f25b671f3d1d,a5e3f43b978441bc8d46c2df22a87165,82620a78d3284b64,1785485856543177013,1785485856544006266,1785485856548113303,1785485856707556071,1785485856908973172,1785485867331825411,0.829253,4.107037,4.93629,360.859869,82.06970266929133,10783.712108,1024,1024,128,128,128,200,mixed_3m-00083-f25b671f3d1d,success,False,False,0,1,47820,
mixed_3m,84,mixed_3m-00084-1ccc2f3ce14c,240b0348d797453ea77a13804041346d,6fde798c1d444556,1785485857043177013,1785485857044022083,1785485857048064962,1785485857202284602,1785485857397438591,1785485867813184380,0.84507,4.042879,4.887949,349.373629,82.01374637007875,10765.119418,1024,1024,128,128,128,200,mixed_3m-00084-1ccc2f3ce14c,success,False,False,0,1,47822,
mixed_3m,85,mixed_3m-00085-9ad147ba5ba1,bfec352a0b694ea1b770316f5ed1cd24,77c9284b326d4328,1785485857543177013,1785485857544270619,1785485857547873567,1785485857706315637,1785485857971119846,1785485868397292300,1.093606,3.602948,4.696554,423.246279,82.09584609448818,10849.418733,1024,1024,128,128,128,200,mixed_3m-00085-9ad147ba5ba1,success,False,False,0,1,47821,
mixed_3m,86,mixed_3m-00086-95bf76e332b2,1adfda9c9fe64940a2a19504766b0dee,fc2106c8990b4ee7,1785485858043177013,1785485858043898202,1785485858047875897,1785485858219412441,1785485858462229216,1785485868890811647,0.721189,3.977695,4.698884,414.353319,82.11482229133858,10842.93575,1024,1024,128,128,128,200,mixed_3m-00086-95bf76e332b2,success,False,False,0,1,47820,
mixed_3m,87,mixed_3m-00087-687a2b1b750d,e42128fd16e347c887a6d0f9c9dcea04,1fb8753599e3422a,1785485858543177013,1785485858543455429,1785485858547374450,1785485858709749056,1785485858954832595,1785485869384904094,0.278416,3.919021,4.197437,407.458145,82.12654723622047,10837.529644,1024,1024,128,128,128,200,mixed_3m-00087-687a2b1b750d,success,False,False,0,1,47822,
mixed_3m,88,mixed_3m-00088-b1ab4c45dee9,1e54108dc93d4c8ea911785cd42c6547,558eca168bbd4119,1785485859043177013,1785485859044050839,1785485859048342093,1785485859201034501,1785485859444064433,1785485869877202594,0.873826,4.291254,5.16508,395.72234,82.15069418110237,10828.860501,1024,1024,128,128,128,200,mixed_3m-00088-b1ab4c45dee9,success,False,False,0,1,47822,
mixed_3m,89,mixed_3m-00089-816c60b4d904,238376499d36422a997309558944822a,d3901836b5064548,1785485859543177013,1785485859544353542,1785485859548435090,1785485859714325667,1785485859935995843,1785485870366425879,1.176529,4.081548,5.258077,387.560753,82.12937036220472,10817.990789,1024,1024,128,128,128,200,mixed_3m-00089-816c60b4d904,success,False,False,0,1,47821,
mixed_3m,90,mixed_3m-00090-8442f97c0d0a,5c73a22eb4f94d4bb46aff0e22aa1210,5b91773faf6742e8,1785485860043177013,1785485860044302246,1785485860047986251,1785485860197940480,1785485860428802290,1785485870862711174,1.125233,3.684005,4.809238,380.816039,82.15676286614173,10814.724923,1024,1024,128,128,128,200,mixed_3m-00090-8442f97c0d0a,success,False,False,0,1,47820,
mixed_3m,91,mixed_3m-00091-32403bc1aaa9,66b5daf0810945d0b6a6a5df5dd8720f,67c97d1494074f7d,1785485860543177013,1785485860543733249,1785485860547222246,1785485860698939481,1785485860922975125,1785485871353796202,0.556236,3.488997,4.045233,375.752879,82.13244942519685,10806.573956,1024,1024,128,128,128,200,mixed_3m-00091-32403bc1aaa9,success,False,False,0,1,47822,
mixed_3m,92,mixed_3m-00092-42ed7bf21ef2,3226507dd30e4388bc10657c0b7f0e6b,7909cd39593741e3,1785485861043177013,1785485861043935892,1785485861047457224,1785485861204752890,1785485861417820554,1785485871833233927,0.758879,3.521332,4.280211,370.36333,82.01112892125984,10785.776703,1024,1024,128,128,128,200,mixed_3m-00092-42ed7bf21ef2,success,False,False,0,1,47820,
mixed_3m,93,mixed_3m-00093-befc231a19ac,2c0e9467878d4b8c83a1cee432bf00d7,7f67823f0c1841b8,1785485861543177013,1785485861543797754,1785485861547458824,1785485861703749187,1785485861903430029,1785485872330156884,0.620741,3.66107,4.281811,355.971205,82.10021145669292,10782.69806,1024,1024,128,128,128,200,mixed_3m-00093-befc231a19ac,success,False,False,0,1,47823,
mixed_3m,94,mixed_3m-00094-67b31d95f07d,c64bc48079884bfa9e713ef962a505e7,07737d3478d84acd,1785485862043177013,1785485862043589406,1785485862048291417,1785485862198166537,1785485862398043896,1785485872822318140,0.412393,4.702011,5.114404,349.752479,82.08089955905513,10774.026723,1024,1024,128,128,128,200,mixed_3m-00094-67b31d95f07d,success,False,False,0,1,47821,
mixed_3m,95,mixed_3m-00095-3eebb8520866,645fb782c5d54552afa9572f68eab9dd,cebe924c88364f2b,1785485862543177013,1785485862543580373,1785485862545733621,1785485862699067411,1785485862892140719,1785485873321521021,0.40336,2.153248,2.556608,346.407098,82.12110474015748,10775.7874,1024,1024,128,128,128,200,mixed_3m-00095-3eebb8520866,success,False,False,0,1,47827,
mixed_3m,96,mixed_3m-00096-9f928a2dad22,6519feabddce47e791a64a24be6877b5,dc692978edc248e6,1785485863043177013,1785485863043696388,1785485863047233010,1785485863216255870,1785485863465009955,1785485873896289780,0.519375,3.536622,4.055997,417.776945,82.13606161417323,10849.05677,1024,1024,128,128,128,200,mixed_3m-00096-9f928a2dad22,success,False,False,0,1,47820,
mixed_3m,97,mixed_3m-00097-0c9456dc6e1a,bffa02f243bc4b5c8dce813720cdafbc,019cb7c8242645f5,1785485863543177013,1785485863543694103,1785485863547386633,1785485863703498632,1785485863958321837,1785485874390606495,0.51709,3.69253,4.20962,410.935204,82.14397368503937,10843.219862,1024,1024,128,128,128,200,mixed_3m-00097-0c9456dc6e1a,success,False,False,0,1,47820,
mixed_3m,98,mixed_3m-00098-5b48df68c064,666933a514084e6d9b20469beb9b26e5,02b7df94cf1d46ee,1785485864043177013,1785485864045391754,1785485864049375589,1785485864210631527,1785485864448181479,1785485874880994923,2.214741,3.983835,6.198576,398.80589,82.1481373543307,10831.619334,1024,1024,128,128,128,200,mixed_3m-00098-5b48df68c064,success,False,False,0,1,47822,
mixed_3m,99,mixed_3m-00099-9b31ad188044,824c6363812a4fc8bbd38fc92ca0e25b,e54c181332454b84,1785485864543177013,1785485864543593867,1785485864547379430,1785485864703220037,1785485864937101853,1785485875372723134,0.416854,3.785563,4.202417,389.722423,82.17024630708661,10825.343704,1024,1024,128,128,128,200,mixed_3m-00099-9b31ad188044,success,False,False,0,1,48345,
mixed_3m,100,mixed_3m-00100-6c922c4fe36e,9476dd8bde234b978b076e0d0a896a8f,910b5ed804be47a8,1785485865043177013,1785485865044317099,1785485865048028518,1785485865204820244,1785485865431162449,1785485875865111111,1.140086,3.711419,4.851505,383.133931,82.15707607874016,10817.082593,1024,1024,128,128,128,200,mixed_3m-00100-6c922c4fe36e,success,False,False,0,1,47820,
mixed_3m,101,mixed_3m-00101-64f65bf51799,9034419eb05a4446a9a9b2a70ab54f82,a32177e3ed1448b7,1785485865543177013,1785485865544081718,1785485865547888904,1785485865714317917,1785485865928806281,1785485876357847703,0.904705,3.807186,4.711891,380.917377,82.11843639370079,10809.958799,1024,1024,128,128,128,200,mixed_3m-00101-64f65bf51799,success,False,False,0,1,47821,
mixed_3m,102,mixed_3m-00102-3ebba089850b,424df104cc1b46c3838714d38037cea6,15067582be024b69,1785485866043177013,1785485866044249776,1785485866047807217,1785485866202850210,1785485866416650978,1785485876847001793,1.072763,3.557441,4.630204,368.843761,82.12874657480315,10799.194576,1024,1024,128,128,128,200,mixed_3m-00102-3ebba089850b,success,False,False,0,1,47820,
mixed_3m,103,mixed_3m-00103-da12d1874d64,484a8f7436cd468eb4aadf3ecc558ea5,df4f09b47d584cb8,1785485866543177013,1785485866544254486,1785485866548178317,1785485866716261634,1785485866908272819,1785485877342410932,1.077473,3.923831,5.001304,360.094502,82.15856781889765,10794.232615,1024,1024,128,128,128,200,mixed_3m-00103-da12d1874d64,success,False,False,0,1,47820,
mixed_3m,104,mixed_3m-00104-8df87a7628b6,59323a806a7949ca836022bd10d1face,5424db9168ba4a96,1785485867043177013,1785485867044075422,1785485867047892314,1785485867213288429,1785485867399142391,1785485877828588793,0.898409,3.816892,4.715301,351.250077,82.12162521259842,10780.696479,1024,1024,128,128,128,200,mixed_3m-00104-8df87a7628b6,success,False,False,0,1,47820,
mixed_3m,105,mixed_3m-00105-80632a3fcb64,5de8aebb69934bf1b3dc466c5cb55e96,d92eb7cf8b724049,1785485867543177013,1785485867543697769,1785485867547115276,1785485867712673969,1785485867973896102,1785485878405239852,0.520756,3.417507,3.938263,426.780826,82.13656496062993,10858.124576,1024,1024,128,128,128,200,mixed_3m-00105-80632a3fcb64,success,False,False,0,1,47948,
mixed_3m,106,mixed_3m-00106-cacd4d67dcd8,a2c360e1a09b462eb28282c298151cef,8e3a7edae72c4237,1785485868043177013,1785485868044123818,1785485868047956933,1785485868228439862,1785485868468327028,1785485878900253750,0.946805,3.833115,4.77992,420.370095,82.14115529133858,10852.296817,1024,1024,128,128,128,200,mixed_3m-00106-cacd4d67dcd8,success,False,False,0,1,47822,
mixed_3m,107,mixed_3m-00107-6fa5bf50cf9a,245ab926426f41ef8ac4011f4dfac874,443fa52311474f0e,1785485868543177013,1785485868543794212,1785485868547040177,1785485868716604062,1785485868959156957,1785485879392923032,0.617199,3.245965,3.863164,412.11678,82.15563838582676,10845.882855,1024,1024,128,128,128,200,mixed_3m-00107-6fa5bf50cf9a,success,False,False,0,1,47820,
mixed_3m,108,mixed_3m-00108-4cb75c524c6a,f00cbef0788046fc98a0aee6aa437c70,0ca8f30c9511467b,1785485869043177013,1785485869043699619,1785485869047810136,1785485869222349109,1785485869449738224,1785485879886375879,0.522606,4.110517,4.633123,401.928088,82.17824925196851,10838.565743,1024,1024,128,128,128,200,mixed_3m-00108-4cb75c524c6a,success,False,False,0,1,47820,
mixed_3m,109,mixed_3m-00109-cb18530649b4,08a663dfb3934c2fa850b27e6484ec6a,efbb93ddbde24b6b,1785485869543177013,1785485869544836393,1785485869548513016,1785485869712004116,1785485869945834010,1785485880379348823,1.65938,3.676623,5.336003,397.320994,82.1536599448819,10830.835807,1024,1024,128,128,128,200,mixed_3m-00109-cb18530649b4,success,False,False,0,1,47823,
mixed_3m,110,mixed_3m-00110-565f14ae149e,58dac4c163c541b0b4e92b6a771b85eb,a03ece9e2a314201,1785485870043177013,1785485870044002847,1785485870047395072,1785485870230194336,1785485870442532343,1785485880870766152,0.825834,3.392225,4.218059,395.137271,82.11207723622047,10823.37108,1024,1024,128,128,128,200,mixed_3m-00110-565f14ae149e,success,False,False,0,1,47823,
mixed_3m,111,mixed_3m-00111-1377140c8e58,402e999d0bdf4dbdb0b2c84a9ad0835d,4b8a3ac01b5548fe,1785485870543177013,1785485870543463412,1785485870547384622,1785485870720912414,1785485870925913566,1785485881364027062,0.286399,3.92121,4.207609,378.528944,82.1898700472441,10816.64244,1024,1024,128,128,128,200,mixed_3m-00111-1377140c8e58,success,False,False,0,1,47821,
mixed_3m,112,mixed_3m-00112-afc09f891465,8ce97c55878049d3a20684a53371597c,5cbf9ebddc944cdc,1785485871043177013,1785485871044796818,1785485871048656601,1785485871226792507,1785485871420994498,1785485881855919761,1.619805,3.859783,5.479588,372.337897,82.16476585039369,10807.26316,1024,1024,128,128,128,200,mixed_3m-00112-afc09f891465,success,False,False,0,1,47820,
mixed_3m,113,mixed_3m-00113-d0c39cd7c220,a96816f7a04749c9a9ab4dd5cf403925,9c7f3e6bbb7e407a,1785485871543177013,1785485871544314127,1785485871548220436,1785485871732756082,1785485871999789373,1785485882423939919,1.137114,3.906309,5.043423,451.568937,82.07992555905513,10875.719483,1024,1024,128,128,128,200,mixed_3m-00113-d0c39cd7c220,success,False,False,0,1,47823,
mixed_3m,114,mixed_3m-00114-2254b1ebc04e,82ccec7543fe4be593e4289aba95c3b7,ecee6d16d3a54512,1785485872043177013,1785485872044213069,1785485872048109385,1785485872228165010,1785485872490258149,1785485882918362414,1.036056,3.896316,4.932372,442.148764,82.1110572047244,10870.253029,1024,1024,128,128,128,200,mixed_3m-00114-2254b1ebc04e,success,False,False,0,1,47820,
mixed_3m,115,mixed_3m-00115-883e8bce0c84,68b3b78fdbe145cf88d489339fd9a35d,55d440d4c7094820,1785485872543177013,1785485872543640152,1785485872547703751,1785485872723505782,1785485872977175842,1785485883415921649,0.463139,4.063599,4.526738,429.472091,82.19484887401575,10868.217898,1024,1024,128,128,128,200,mixed_3m-00115-883e8bce0c84,success,False,False,0,1,47820,
mixed_3m,116,mixed_3m-00116-ecfe05f3d03e,8718850c4c2b4d9e89cc4733e2ce75bf,be674766e53a4e6a,1785485873043177013,1785485873044204954,1785485873047857140,1785485873203751589,1785485873388725169,1785485883824651709,1.027941,3.652186,4.680127,340.868029,82.17264992125985,10776.794569,1024,1024,128,128,128,200,mixed_3m-00116-ecfe05f3d03e,success,False,False,0,1,47820,
mixed_3m,117,mixed_3m-00117-7ea8005bec83,98f85875fcb840cd89234c18ed4b472e,d39820a2fc114705,1785485873543177013,1785485873543575485,1785485873547127594,1785485873721602717,1785485873965854869,1785485884399219597,0.398472,3.552109,3.950581,418.727275,82.15247817322835,10852.092003,1024,1024,128,128,128,200,mixed_3m-00117-7ea8005bec83,success,False,False,0,1,47820,
mixed_3m,118,mixed_3m-00118-8f23fe2f16aa,e6928af1bb5f4c8a855511d132d73673,19be967bbd0c4a61,1785485874043177013,1785485874044538183,1785485874048583107,1785485874212851392,1785485874460849482,1785485884892608623,1.36117,4.044924,5.406094,412.266375,82.13983575590551,10844.025516,1024,1024,128,128,128,200,mixed_3m-00118-8f23fe2f16aa,success,False,False,0,1,47823,
mixed_3m,119,mixed_3m-00119-1ddae1937d79,edc500c2366e4e8282883cf9dd514efb,98cde49ec4414fef,1785485874543177013,1785485874543738522,1785485874547844521,1785485874737067041,1785485874953403934,1785485885386316280,0.561509,4.105999,4.667508,405.559413,82.14891611023621,10838.471759,1024,1024,128,128,128,200,mixed_3m-00119-1ddae1937d79,success,False,False,0,1,47820,
mixed_3m,120,mixed_3m-00120-3cd6fae88ca3,bb96671c0f6b41649308aef665ac2882,9917050c865c4b3c,1785485875043177013,1785485875043633846,1785485875047565350,1785485875213676066,1785485875440955818,1785485885878395540,0.456833,3.931504,4.388337,393.390468,82.18456474015747,10830.83019,1024,1024,128,128,128,200,mixed_3m-00120-3cd6fae88ca3,success,False,False,0,1,47821,
mixed_3m,121,mixed_3m-00121-dff8f8b7f4d0,805019eec26048798567c1fa65305026,26c2fa8d246d45b9,1785485875543177013,1785485875543822712,1785485875547924496,1785485875723545030,1785485875934211664,1785485886369767579,0.645699,4.101784,4.747483,386.287168,82.16973161417323,10821.843083,1024,1024,128,128,128,200,mixed_3m-00121-dff8f8b7f4d0,success,False,False,0,1,47822,
mixed_3m,122,mixed_3m-00122-7332641b3f27,b350fa2872b843c7acc75a77109453ee,9ea49f0c74de4421,1785485876043177013,1785485876044136450,1785485876047976157,1785485876220497744,1785485876428168935,1785485886861263842,0.959437,3.839707,4.799144,380.192778,82.1503535984252,10813.287685,1024,1024,128,128,128,200,mixed_3m-00122-7332641b3f27,success,False,False,0,1,47820,
mixed_3m,123,mixed_3m-00123-3f90818a9533,1c606a00fe5a463891eee1dd9163e0d2,58382fc516214b43,1785485876543177013,1785485876543753218,1785485876547607115,1785485876715763935,1785485876917362189,1785485887354096056,0.576205,3.853897,4.430102,369.755074,82.17900682677165,10806.488941,1024,1024,128,128,128,200,mixed_3m-00123-3f90818a9533,success,False,False,0,1,47820,
mixed_3m,124,mixed_3m-00124-0b11432afd45,90d7b6b7ed7c4a43b8bd4481c868278d,df37b3e8c47d4a6a,1785485877043177013,1785485877044329656,1785485877048110658,1785485877225559947,1785485877412971931,1785485887846231883,1.152643,3.781002,4.933645,364.861273,82.15165316535433,10798.121225,1024,1024,128,128,128,200,mixed_3m-00124-0b11432afd45,success,False,False,0,1,47820,
mixed_3m,125,mixed_3m-00125-d1922ae064e1,b0e1727dcd44411f977adb5addbd6236,b5db3e4eb23c463b,1785485877543177013,1785485877544102555,1785485877547672614,1785485877728611120,1785485877985264055,1785485888420287350,0.925542,3.570059,4.495601,437.591441,82.16553775590552,10872.614736,1024,1024,128,128,128,200,mixed_3m-00125-d1922ae064e1,success,False,False,0,1,47823,
mixed_3m,126,mixed_3m-00126-66dd7f6e01b9,a98d49c8e70a45a4b10509af3066bd6f,8365b4c40bff4591,1785485878043177013,1785485878043815836,1785485878047581991,1785485878229454452,1785485878479013971,1785485888907792379,0.638823,3.766155,4.404978,431.43198,82.11636541732284,10860.210388,1024,1024,128,128,128,200,mixed_3m-00126-66dd7f6e01b9,success,False,False,0,1,47820,
mixed_3m,127,mixed_3m-00127-e571a7e09e3c,c029fe876770430d8dfd829618ff83af,701e494d3ae2482e,1785485878543177013,1785485878543603340,1785485878546855989,1785485878731006622,1785485878969494306,1785485889400662433,0.426327,3.252649,3.678976,422.638317,82.13518210236221,10853.806444,1024,1024,128,128,128,200,mixed_3m-00127-e571a7e09e3c,success,False,False,0,1,47820,
mixed_3m,128,mixed_3m-00128-77e226dfd72e,8d756aba289c4e2cbd7a1e795c38a8e4,44f37cadca0241b8,1785485879043177013,1785485879045018789,1785485879048576183,1785485879234987289,1785485879470436260,1785485889898964462,1.841776,3.557394,5.39917,421.860077,82.11439529133858,10850.388279,1024,1024,128,128,128,200,mixed_3m-00128-77e226dfd72e,success,False,False,0,1,47827,
mixed_3m,129,mixed_3m-00129-5a900b529e46,4aad91d819204dddae6b974bf376ed5e,e31b27d6bb564d59,1785485879543177013,1785485879543891442,1785485879547958279,1785485879739106265,1785485879957149593,1785485890393239725,0.714429,4.066837,4.781266,409.191314,82.17393804724409,10845.281446,1024,1024,128,128,128,200,mixed_3m-00129-5a900b529e46,success,False,False,0,1,47822,
mixed_3m,130,mixed_3m-00130-067cd304d7f7,5bcb8e14bd76487c83f7f0254b0efe92,a155122fc3494930,1785485880043177013,1785485880044255552,1785485880048062100,1785485880217188605,1785485880447800060,1785485890886553145,1.078539,3.806548,4.885087,399.73796,82.19490618110237,10838.491045,1024,1024,128,128,128,200,mixed_3m-00130-067cd304d7f7,success,False,False,0,1,47820,
mixed_3m,131,mixed_3m-00131-03bc93c5de20,1bf7742feaa441d58d15e535802f5403,4ec681117d3c4fba,1785485880543177013,1785485880543761235,1785485880547664439,1785485880728017737,1785485880937462986,1785485891378289824,0.584222,3.903204,4.487426,389.798547,82.2112349448819,10830.625385,1024,1024,128,128,128,200,mixed_3m-00131-03bc93c5de20,success,False,False,0,1,47820,
mixed_3m,132,mixed_3m-00132-b9932656bec9,010842742dc1489c964b853e24b1d382,d050905211954811,1785485881043177013,1785485881044506058,1785485881048453821,1785485881244009886,1785485881430956820,1785485891871787440,1.329045,3.947763,5.276808,382.502999,82.21126472440946,10823.333619,1024,1024,128,128,128,200,mixed_3m-00132-b9932656bec9,success,False,False,0,1,47822,
mixed_3m,133,mixed_3m-00133-8dcc6e3ccd46,a7d003f8a05242fba666906d3561cb7d,fa1c8a6fd1a8476a,1785485881543177013,1785485881543546820,1785485881548013356,1785485881729380765,1785485881922820462,1785485892364204417,0.369807,4.466536,4.836343,374.807106,82.21562169291339,10816.191061,1024,1024,128,128,128,200,mixed_3m-00133-8dcc6e3ccd46,success,False,False,0,1,47820,
mixed_3m,134,mixed_3m-00134-68dc98f49bef,5145453de9d1425f9ba8fd62bbd01990,b42bb9b337b348ff,1785485882043177013,1785485882043496678,1785485882047204611,1785485882227678595,1785485882419161303,1785485892855034787,0.319665,3.707933,4.027598,371.956692,82.17223215748031,10807.830176,1024,1024,128,128,128,200,mixed_3m-00134-68dc98f49bef,success,False,False,0,1,47821,
mixed_3m,135,mixed_3m-00135-6275b0cb25a6,22baa2d27a57468297db4100eff6a108,db64e0e086f14020,1785485882543177013,1785485882543668783,1785485882547151476,1785485882706765697,1785485882916676717,1785485893345887087,0.49177,3.482693,3.974463,369.525241,82.11976669291339,10798.735611,1024,1024,128,128,128,200,mixed_3m-00135-6275b0cb25a6,success,False,False,0,1,47821,
mixed_3m,136,mixed_3m-00136-ad50c68c6623,57d4b9fca75640b9aa204079b7e3e95e,909ee1f86caf4e99,1785485883043177013,1785485883043663122,1785485883048954950,1785485883222336464,1785485883483774424,1785485893921016661,0.486109,5.291828,5.777937,434.819474,82.18300974015749,10872.061711,1024,1024,128,128,128,200,mixed_3m-00136-ad50c68c6623,success,False,False,0,1,47822,
mixed_3m,137,mixed_3m-00137-3ae64392358c,22f66d05fd9a43af8ecb6c61f24859e5,934f32decc914cef,1785485883543177013,1785485883543693107,1785485883546467918,1785485883703876433,1785485883893340275,1785485894334573621,0.516094,2.774811,3.290905,346.872357,82.21443579527559,10788.105703,1024,1024,128,128,128,200,mixed_3m-00137-3ae64392358c,success,False,False,0,1,47821,
mixed_3m,138,mixed_3m-00138-1a5dd17444df,f4a2844c346045fdb8d6600d20b6d109,2c0ffe1550a348f9,1785485884043177013,1785485884043750781,1785485884047207827,1785485884219637714,1785485884467982683,1785485894904752175,0.573768,3.457046,4.030814,420.774856,82.17928733858267,10857.544348,1024,1024,128,128,128,200,mixed_3m-00138-1a5dd17444df,success,False,False,0,1,47820,
mixed_3m,139,mixed_3m-00139-009920c6b94d,64f4795e141c4bc1b7d6dfd08c47628d,ade209157c014b39,1785485884543177013,1785485884544716587,1785485884548187073,1785485884722981322,1785485884959503768,1785485895397420390,1.539574,3.470486,5.01006,411.316695,82.18831985826772,10849.233317,1024,1024,128,128,128,200,mixed_3m-00139-009920c6b94d,success,False,False,0,1,47820,
mixed_3m,140,mixed_3m-00140-654b6859e937,0348c6fb48264c129cb9e8b693c39e2f,c5357a1fc00542c3,1785485885043177013,1785485885044401778,1785485885048561641,1785485885224731743,1785485885456728961,1785485895889939739,1.224765,4.159863,5.384628,408.16732,82.15126596850394,10841.378098,1024,1024,128,128,128,200,mixed_3m-00140-654b6859e937,success,False,False,0,1,47820,
mixed_3m,141,mixed_3m-00141-27461edae2a2,7c007346e89f4af7b46ade51e8f616d4,363199adf4514abb,1785485885543177013,1785485885544797615,1785485885548620593,1785485885722597239,1785485885946597797,1785485896383517395,1.620602,3.822978,5.44358,397.977204,82.18046927559055,10834.896802,1024,1024,128,128,128,200,mixed_3m-00141-27461edae2a2,success,False,False,0,1,47822,
mixed_3m,142,mixed_3m-00142-1f539e635e19,c57bbac925084f86807ebce93c165c77,2dbf1400b9e1402a,1785485886043177013,1785485886044141028,1785485886048046765,1785485886217462463,1785485886438816489,1785485896875942182,0.964015,3.905737,4.869752,390.769724,82.18209207086615,10827.895417,1024,1024,128,128,128,200,mixed_3m-00142-1f539e635e19,success,False,False,0,1,47821,
mixed_3m,143,mixed_3m-00143-aae41e6fa811,fdf2026ea6954626a28a855d15bf280d,805566624bb4473c,1785485886543177013,1785485886544189798,1785485886548182031,1785485886732869566,1785485886932239007,1785485897364156201,1.012785,3.992233,5.005018,384.056976,82.14108026771653,10815.97417,1024,1024,128,128,128,200,mixed_3m-00143-aae41e6fa811,success,False,False,0,1,47820,
mixed_3m,144,mixed_3m-00144-d8b1831f1997,dc0f1de9149c4eb197c03644674f6b4b,a4786a26f9cc45e4,1785485887043177013,1785485887044109538,1785485887047715078,1785485887228414244,1785485887424897582,1785485897858985351,0.932525,3.60554,4.538065,377.182504,82.15817140944881,10811.270273,1024,1024,128,128,128,200,mixed_3m-00144-d8b1831f1997,success,False,False,0,1,47820,
mixed_3m,145,mixed_3m-00145-1d587ae70fae,30c611afdb2247ef9bd1e5000a15881b,b8493b038ce54907,1785485887543177013,1785485887543860586,1785485887548013450,1785485887724916857,1785485887917038499,1785485898351585620,0.683573,4.152864,4.836437,369.025049,82.16178835433071,10803.57217,1024,1024,128,128,128,200,mixed_3m-00145-1d587ae70fae,success,False,False,0,1,48171,
