unix_ts,rx_bytes,tx_bytes,gpu_util_pct,gpu_power_w,gpu_sm_mhz,gpu_memory_used_mib,gpu_mem_util_pct,gpu_power_limit_w,gpu_mem_clock_mhz,gpu_temperature_c,gpu_memory_total_mib,gpu_pstate,dvfs_mode
1785485290.589494541,48644130072,368739488455,0, 77.16, 2520, 37879, 0, 350.00, 9001, 30, 46068, P0,automatic_hardware
1785485291.172447342,48644148639,368744021712,0, 76.92, 2520, 37879, 0, 350.00, 9001, 30, 46068, P0,automatic_hardware
1785485291.754049210,48644148639,368744021712,0, 76.87, 2520, 37879, 0, 350.00, 9001, 31, 46068, P0,automatic_hardware
1785485292.336332687,48644169002,368748570378,0, 76.72, 2520, 37879, 0, 350.00, 9001, 30, 46068, P0,automatic_hardware
1785485292.918824169,48644188595,368753106817,0, 76.81, 2520, 37879, 0, 350.00, 9001, 30, 46068, P0,automatic_hardware
1785485293.501568861,48644188595,368753106817,0, 76.83, 2520, 37879, 0, 350.00, 9001, 30, 46068, P0,automatic_hardware
1785485294.083980422,48644207719,368757644748,0, 77.15, 2520, 37879, 0, 350.00, 9001, 30, 46068, P0,automatic_hardware
1785485294.664049130,48644207719,368757644748,0, 77.13, 2520, 37879, 0, 350.00, 9001, 30, 46068, P0,automatic_hardware
1785485295.244923745,48644227708,368762181906,0, 76.90, 2520, 37879, 0, 350.00, 9001, 30, 46068, P0,automatic_hardware
1785485295.827766224,48644227708,368762181906,22, 77.10, 2520, 37879, 22, 350.00, 9001, 31, 46068, P0,automatic_hardware
1785485296.409932925,48644248271,368766720166,0, 76.90, 2520, 37879, 0, 350.00, 9001, 30, 46068, P0,automatic_hardware
1785485296.992296001,48644287465,368775806565,0, 77.00, 2520, 37879, 0, 350.00, 9001, 30, 46068, P0,automatic_hardware
1785485297.574446915,48644287465,368775806565,0, 76.96, 2520, 37879, 0, 350.00, 9001, 30, 46068, P0,automatic_hardware
1785485298.157104666,48644307273,368780349658,0, 77.07, 2520, 37879, 0, 350.00, 9001, 30, 46068, P0,automatic_hardware
1785485298.740129567,48644307273,368780349658,0, 76.96, 2520, 37879, 0, 350.00, 9001, 30, 46068, P0,automatic_hardware
1785485299.325285869,48644327208,368784889209,0, 77.11, 2520, 37879, 0, 350.00, 9001, 30, 46068, P0,automatic_hardware
