adaptive,attempt,axis,candidate_id,control_inclusive_duration_sum_s,control_inclusive_energy_sum_j,decode_frequency_mhz,duration_s,early_stop_reason,end,energy_statistic,event,grid_index,latency_statistic,mean_power_w,measured_energy_j,measured_power_w,prefill_frequency_mhz,probe_id,repeat_index,request_duration_sum_s,request_energy_sum_j,sample_count,search_stage,slo_met,start,tpot_ms,ttft_ms,workload_id
True,1,D,production-00001-attempt-1-energy-refine-D-8,12.794274806976318,1496.1818674318492,1050,11.464244842529297,stable_with_slo_headroom,1788678576.0981536,mean_request_energy_j,probe_candidate_aggregated,8,p95,120.99166554828584,455.3133123007913,120.99188463107465,1005,production-00001-attempt-1-energy-refine-D-8,,11.28953742980957,1365.939936902374,3,energy-refine,True,1788678564.6339087,56.51249573991027,199.80827630497515,small_light
True,1,D,production-00001-attempt-1-energy-refine-D-5,12.925668716430664,1502.0998232141137,825,11.66154432296753,stable_with_slo_headroom,1788678589.4118435,mean_request_energy_j,probe_candidate_aggregated,5,p95,120.69426755937036,458.0706859230995,120.69441270117231,1005,production-00001-attempt-1-energy-refine-D-5,,11.38589334487915,1374.2120577692986,3,energy-refine,True,1788678577.7502992,56.994072386130156,201.3387464801781,small_light
False,1,,production-00001-attempt-1-confirm,12.88980746269226,1495.1128514558077,900,11.63309907913208,,1788678602.694133,mean_request_energy_j,probe_candidate_aggregated,,p95,120.5590079959365,456.40116634219885,120.55906349376494,1005,production-00001-attempt-1-confirm,,11.357123136520386,1369.2034990265965,3,confirmation,True,1788678591.061034,56.83621236174884,202.40081584779546,small_light
True,1,P,production-00002-attempt-1-binary-slo-P-8,15.482678413391113,1923.8906560614705,1500,11.912106275558472,stable_with_slo_headroom,1788678618.5268328,mean_request_energy_j,probe_candidate_aggregated,8,p95,135.64410390813256,530.5525915275017,135.64846783769713,1710,production-00002-attempt-1-binary-slo-P-8,,11.7340726852417,1591.6577745825052,3,binary-slo,True,1788678606.6147265,56.9501708793853,332.1372859063558,prefill_medium
True,1,P,production-00002-attempt-1-binary-slo-P-3,13.84112286567688,1757.3825064823031,1500,12.10947585105896,stable_with_slo_headroom,1788678632.760167,mean_request_energy_j,probe_candidate_aggregated,3,p95,133.92885117217685,528.080768160522,133.9287213740854,1200,production-00002-attempt-1-binary-slo-P-3,,11.828984498977661,1584.242304481566,3,binary-slo,True,1788678620.650691,56.95092284789545,350.9286095504649,prefill_medium
True,1,P,production-00002-attempt-1-binary-slo-P-1,13.869203329086304,1754.2623541504145,1500,12.166845798492432,stable_with_slo_headroom,1788678647.0231638,mean_request_energy_j,probe_candidate_aggregated,1,p95,132.91263359597315,526.6046779404084,132.913404009547,1005,production-00002-attempt-1-binary-slo-P-1,,11.886108875274658,1579.8140338212252,3,binary-slo,True,1788678634.856318,56.95340412036915,376.26070814440027,prefill_medium
True,1,P,production-00002-attempt-1-binary-slo-P-0,13.932523488998413,1762.7680360414088,1500,12.162090539932251,stable_with_slo_headroom,1788678661.244319,mean_request_energy_j,probe_candidate_aggregated,0,p95,133.15468763476244,529.7964821172258,133.15494789587163,900,production-00002-attempt-1-binary-slo-P-0,,11.936413764953613,1589.3894463516772,3,binary-slo,True,1788678649.0822284,56.95177300921863,388.0621594027616,prefill_medium
True,1,P,production-00002-attempt-1-energy-refine-P-2,13.857383012771606,1764.1114728413522,1500,12.057260990142822,stable_with_slo_headroom,1788678675.3906734,mean_request_energy_j,probe_candidate_aggregated,2,p95,134.52312166522742,530.461734034121,134.52305601922296,1110,production-00002-attempt-1-energy-refine-P-2,,11.829826593399048,1591.385202102363,3,energy-refine,True,1788678663.3334124,56.95334801243411,351.44290206953883,prefill_medium
True,1,D,production-00002-attempt-1-binary-slo-D-7,15.758677244186401,1806.804373845458,975,12.397584438323975,stable_with_slo_headroom,1788678691.538515,mean_request_energy_j,probe_candidate_aggregated,7,p95,123.40723727127451,498.5721285591523,123.40779419064386,1005,production-00002-attempt-1-binary-slo-D-7,,12.12016749382019,1495.7163856774569,3,binary-slo,True,1788678679.1409307,58.183916459702665,371.854062739294,prefill_medium
True,1,D,production-00002-attempt-1-binary-slo-D-3,13.935755252838135,1633.6787069402635,675,12.619820356369019,stable_with_slo_headroom,1788678705.8185842,mean_request_energy_j,probe_candidate_aggregated,3,p95,121.64034431533621,502.3926940970123,121.64049770719221,1005,production-00002-attempt-1-binary-slo-D-3,,12.390445709228516,1507.1780822910368,3,binary-slo,True,1788678693.1987638,59.63288548232485,369.6861209347844,prefill_medium
True,1,D,production-00002-attempt-1-binary-slo-D-1,14.197055339813232,1666.326922222972,525,12.941301822662354,stable_with_slo_headroom,1788678720.35451,mean_request_energy_j,probe_candidate_aggregated,1,p95,120.9992225284397,510.711258944124,120.99949809997726,1005,production-00002-attempt-1-binary-slo-D-1,,12.662343978881836,1532.133776832372,3,binary-slo,True,1788678707.4132082,60.99069544136347,374.83138432726264,prefill_medium
True,1,D,production-00002-attempt-1-binary-slo-D-0,14.419340372085571,1673.5178018659353,450,13.050843000411987,stable_with_slo_headroom,1788678735.0769,mean_request_energy_j,probe_candidate_aggregated,0,p95,120.22339334671757,515.4152222250899,120.22316526944165,1005,production-00002-attempt-1-binary-slo-D-0,,12.861437559127808,1546.2456666752696,3,binary-slo,True,1788678722.026057,62.06989738783459,372.8992710355669,prefill_medium
True,1,D,production-00002-attempt-1-energy-refine-D-6,13.680878162384033,1628.3898459002376,900,12.498453140258789,stable_with_slo_headroom,1788678749.1972904,mean_request_energy_j,probe_candidate_aggregated,6,p95,122.88424153131388,498.55043086161214,122.88477358933115,1005,production-00002-attempt-1-energy-refine-D-6,,12.171221256256104,1495.6512925848365,3,energy-refine,True,1788678736.6988373,58.48542214981058,369.74570761667565,prefill_medium
True,1,D,production-00002-attempt-1-energy-refine-D-8,13.603745222091675,1622.6245010979474,1050,12.395569801330566,stable_with_slo_headroom,1788678763.2976701,mean_request_energy_j,probe_candidate_aggregated,8,p95,123.98562211593568,498.58061313132447,123.98526768241244,1005,production-00002-attempt-1-energy-refine-D-8,,12.063832998275757,1495.7418393939734,3,energy-refine,True,1788678750.9021003,57.923484762524446,366.3973721093498,prefill_medium
True,1,D,production-00002-attempt-1-energy-refine-D-5,13.774258375167847,1629.7395489662886,825,12.455071449279785,stable_with_slo_headroom,1788678777.4610286,mean_request_energy_j,probe_candidate_aggregated,5,p95,122.7833436188998,500.5008928415676,122.783475034966,1005,production-00002-attempt-1-energy-refine-D-5,,12.22887921333313,1501.5026785247028,3,energy-refine,True,1788678765.0059571,58.79865793293224,371.4958683587611,prefill_medium
False,1,,production-00002-attempt-1-confirm,13.683764219284058,1626.5131918415427,900,12.387807130813599,,1788678791.4847054,mean_request_energy_j,probe_candidate_aggregated,,p95,123.46316831235865,500.5466648253302,123.46299237380985,1005,production-00002-attempt-1-confirm,,12.162655591964722,1501.6399944759905,3,confirmation,True,1788678779.0968983,58.48866591196773,367.26868017576635,prefill_medium
True,1,P,production-00003-attempt-1-binary-slo-P-8,16.158975839614868,2052.883221644908,1500,12.741169214248657,,1788678808.1948142,mean_request_energy_j,probe_candidate_aggregated,8,p95,138.74834098164402,576.2980929799378,138.74879921190313,1710,production-00003-attempt-1-binary-slo-P-8,,12.46064829826355,1728.8942789398134,3,binary-slo,True,1788678795.453645,58.070843640367485,493.93506597261876,prefill_heavy
True,1,P,production-00003-attempt-1-binary-slo-P-3,14.343883037567139,1882.7930147312582,1500,12.851900815963745,all_minimum_samples_outside_slo,1788678822.9308312,mean_request_energy_j,probe_candidate_aggregated,3,p95,136.95509963188925,576.3948437410096,136.9549165819285,1200,production-00003-attempt-1-binary-slo-P-3,,12.625922918319702,1729.184531223029,3,binary-slo,False,1788678810.0789304,58.06498585919303,549.9470796901733,prefill_heavy
True,1,P,production-00003-attempt-1-binary-slo-P-5,14.207700252532959,1877.3409531526268,1500,12.753180980682373,all_minimum_samples_outside_slo,1788678837.5286896,mean_request_energy_j,probe_candidate_aggregated,5,p95,138.3289531211198,577.6196638531983,138.3283947743696,1410,production-00003-attempt-1-binary-slo-P-5,,12.527088165283203,1732.8589915595949,3,binary-slo,False,1788678824.7755086,58.0731978697244,518.2072871713899,prefill_heavy
True,1,P,production-00003-attempt-1-binary-slo-P-6,14.216076135635376,1885.1176553852856,1500,12.788434505462646,all_minimum_samples_outside_slo,1788678852.1377475,mean_request_energy_j,probe_candidate_aggregated,6,p95,138.6924537275125,578.2592651372155,138.69300720154524,1500,production-00003-attempt-1-binary-slo-P-6,,12.508090734481812,1734.7777954116464,3,binary-slo,False,1788678839.349313,58.070205128751695,506.26137541839853,prefill_heavy
True,1,P,production-00003-attempt-1-binary-slo-P-7,14.17588496208191,1894.6959966681898,1500,12.662286281585693,,1788678866.6593583,mean_request_energy_j,probe_candidate_aggregated,7,p95,139.22170171225443,579.2402393954495,139.2222067513561,1605,production-00003-attempt-1-binary-slo-P-7,,12.481679916381836,1737.7207181863487,3,binary-slo,True,1788678853.997072,58.07330265035114,499.68532050261274,prefill_heavy
True,1,P,production-00003-attempt-1-energy-refine-P-9,14.14068055152893,1909.2336602546275,1500,12.661844730377197,,1788678881.1952348,mean_request_energy_j,probe_candidate_aggregated,9,p95,141.3525717700696,585.5585222827891,141.3525859428615,1815,production-00003-attempt-1-energy-refine-P-9,,12.427616596221924,1756.6755668483675,3,energy-refine,True,1788678868.53339,58.07423920348464,480.78854349441826,prefill_heavy
