request_id,input_len,requested_output_len,observed_output_tokens,prefill_endpoint_id,decode_endpoint_id,ttft_ms,tpot_ms,mean_itl_ms,e2e_latency_ms,prefill_latency_ms,decode_stream_latency_ms,real_sse,logical_request_id_propagated
phase3c-b09-r04-feedback_dvfs_only-small_light-0000,128,64,64,P0,D0,221.37732300325297,57.191331158503,57.187007777559174,3824.431185988942,137.89738499326631,3681.780447019264,True,True
phase3c-b09-r04-feedback_dvfs_only-small_light-0001,128,64,64,P0,D0,205.95016700099222,57.194478508170015,57.190693190528286,3809.202313015703,123.90735099324957,3678.931731003104,True,True
phase3c-b09-r04-feedback_dvfs_only-small_light-0002,128,64,64,P0,D0,189.71600799704902,57.18960642855289,57.18585296851834,3792.661212995881,108.2635759958066,3679.430977004813,True,True
phase3c-b09-r04-feedback_dvfs_only-small_light-0003,128,64,64,P0,D0,189.79730102000758,57.198762111107094,57.19442538074439,3793.3193140197545,108.1905250030104,3679.0618560044095,True,True
