gpu_type,phase,slo_ms,sample_idx,target,p_violate_oof,rho_phase_oof,actual_unsafe
l40s,prefill,500,110,p99_ttft,0.7577164186011742,0.4899234743736218,0
l40s,prefill,500,111,p99_ttft,0.9752436226342986,0.6698495995518245,1
l40s,prefill,500,112,p99_ttft,0.08165095796255203,0.393997978090376,0
l40s,prefill,500,113,p99_ttft,0.2631176436811085,0.9391493678642631,0
l40s,prefill,500,114,p99_ttft,0.06136381379172818,1.3508876967365855,0
l40s,prefill,500,115,p99_ttft,0.06136381379172818,2.017761254041414,0
l40s,prefill,500,116,p99_ttft,0.003756991133761363,0.08475313703972712,0
l40s,prefill,500,117,p99_ttft,0.004216378780891489,0.1961448058010444,0
l40s,prefill,500,118,p99_ttft,0.008902633310649388,0.22114329463075857,0
l40s,prefill,500,119,p99_ttft,0.916451735747309,0.25106187144058195,1
l40s,prefill,500,120,p99_ttft,0.0777249203123317,0.32169739337134984,0
l40s,prefill,500,121,p99_ttft,0.2631176436811085,0.8599290067972463,0
l40s,prefill,500,122,p99_ttft,0.12839669364820325,1.0162717815107927,0
l40s,prefill,500,123,p99_ttft,0.18047459289952084,1.3050295564748362,0
l40s,prefill,500,124,p99_ttft,0.005192449380688332,0.0709937746384433,0
l40s,prefill,500,125,p99_ttft,0.0028222626585263253,0.15492788259589507,0
l40s,prefill,500,126,p99_ttft,0.013780232669652934,0.19607739087945583,0
l40s,prefill,500,127,p99_ttft,0.21287046289098446,0.21674423593500547,1
l40s,prefill,500,128,p99_ttft,0.005990068564115205,0.30533581765811424,0
l40s,prefill,500,129,p99_ttft,0.2631176436811085,0.8018677737716312,0
l40s,prefill,500,130,p99_ttft,0.0937309090457019,1.0220935903998905,0
l40s,prefill,500,131,p99_ttft,0.058215417521072836,1.2671351558824586,0
l40s,prefill,500,132,p99_ttft,0.0029431799833088443,0.06501357028233284,0
l40s,prefill,500,133,p99_ttft,0.0038626303496024864,0.14339197946083282,0
l40s,prefill,500,134,p99_ttft,0.00925956686948001,0.18140434243948725,0
l40s,prefill,500,135,p99_ttft,0.30564576249473907,0.19576788075265966,0
l40s,prefill,500,136,p99_ttft,0.006314329583361877,0.2912229686201945,0
l40s,prefill,500,137,p99_ttft,0.06318380342914377,0.7785350589383039,0
l40s,prefill,500,138,p99_ttft,0.1906150011066415,1.0279058148033935,0
l40s,prefill,500,139,p99_ttft,0.15327606628900975,1.244111548485057,0
l40s,prefill,500,140,p99_ttft,0.0011151889114783032,0.061566562102153354,0
l40s,prefill,500,141,p99_ttft,0.002397940752397703,0.13674570573132258,0
l40s,prefill,500,142,p99_ttft,0.015092355262441596,0.17227673274327143,0
l40s,prefill,500,143,p99_ttft,0.10683095430414802,0.19222936582916267,0
l40s,prefill,500,144,p99_ttft,0.006314329583361877,0.28140133564180114,0
l40s,prefill,500,145,p99_ttft,0.15367912376009574,0.7575767792482284,0
l40s,prefill,500,146,p99_ttft,0.07356187140247329,1.0601681810075947,0
l40s,prefill,500,147,p99_ttft,0.1632170507520975,1.2797287358165952,0
l40s,prefill,500,148,p99_ttft,0.002397940752397703,0.058556930229406896,0
l40s,prefill,500,149,p99_ttft,0.003008802498195192,0.13161153922633184,0
l40s,prefill,500,150,p99_ttft,0.008902633310649388,0.1688047997729119,0
l40s,prefill,500,151,p99_ttft,0.2818915402737575,0.19811565623724434,0
l40s,prefill,500,152,p99_ttft,0.009287994501583149,0.2741985460975874,0
l40s,prefill,500,153,p99_ttft,0.15367912376009574,0.7469861007075401,0
l40s,prefill,500,154,p99_ttft,0.12839669364820325,1.0642374194303348,0
l40s,prefill,500,155,p99_ttft,0.1632170507520975,1.3189155424217747,0
l40s,prefill,500,156,p99_ttft,0.002397940752397703,0.0452725663019745,0
l40s,prefill,500,157,p99_ttft,0.0021824936564332504,0.1057079849358587,0
l40s,prefill,500,158,p99_ttft,0.012076685898197603,0.13558093261723303,0
l40s,prefill,500,159,p99_ttft,0.2932131757139105,0.15912287728107044,0
l40s,prefill,500,160,p99_ttft,0.006670747190967311,0.2649915178586744,0
l40s,prefill,500,161,p99_ttft,0.06318380342914377,0.7499569941308222,0
l40s,prefill,500,162,p99_ttft,0.0433799569533547,0.8547760611465531,0
l40s,prefill,500,163,p99_ttft,0.0793695250239504,1.0593288788320532,0
l40s,prefill,500,164,p99_ttft,0.06261752314791479,0.051761715739610824,0
l40s,prefill,500,165,p99_ttft,0.046865924049169075,0.07216044754077111,0
l40s,prefill,500,166,p99_ttft,0.06663151951467523,0.14461318087045522,0
l40s,prefill,500,167,p99_ttft,0.062310239837110815,0.20935490855337965,0
l40s,prefill,500,168,p99_ttft,0.7131436267250354,0.5721806897450883,1
l40s,prefill,500,169,p99_ttft,0.025925375355621238,0.3091578635768812,0
l40s,prefill,500,170,p99_ttft,0.003410672821343901,0.0429195800637961,0
l40s,prefill,500,171,p99_ttft,0.003756991133761363,0.055010655819220385,0
l40s,prefill,500,172,p99_ttft,0.0025832032441162373,0.05343804891006643,0
l40s,prefill,500,173,p99_ttft,0.007676624863036998,0.10361936245635095,0
l40s,prefill,500,174,p99_ttft,0.004061923642976341,0.21289672082311475,0
l40s,prefill,500,175,p99_ttft,0.4672653757355719,0.40998336337219776,0
l40s,prefill,500,176,p99_ttft,0.21759402259953595,0.4219890511956579,0
l40s,prefill,500,177,p99_ttft,0.09949834661040048,0.8204002140433687,1
l40s,prefill,500,178,p99_ttft,0.21026195522152927,0.18449507612068267,0
l40s,prefill,500,179,p99_ttft,0.011144409630695679,0.19891878684497588,0
l40s,prefill,500,180,p99_ttft,0.7398870141448933,0.35869659094659456,0
l40s,prefill,500,181,p99_ttft,0.9711994293978717,0.5810574590570386,0
l40s,prefill,500,182,p99_ttft,0.5708544199286291,0.3863031193511028,0
l40s,prefill,500,183,p99_ttft,0.8079828887247474,0.6657240583651685,1
l40s,prefill,500,184,p99_ttft,0.8106888032886201,1.0300784430555268,1
l40s,prefill,500,185,p99_ttft,0.0028222626585263253,0.020361624487664598,0
l40s,prefill,500,186,p99_ttft,0.0029575186943605856,0.20361624487664598,0
l40s,prefill,500,187,p99_ttft,0.003214407521872066,0.0330068707266281,0
l40s,prefill,500,188,p99_ttft,0.004074742408597789,0.33006870726628096,0
l40s,prefill,500,189,p99_ttft,0.004061923642976341,0.039254378260840016,0
l40s,prefill,500,190,p99_ttft,0.009139013819019836,0.07479708189511698,0
l40s,prefill,500,191,p99_ttft,0.08452156990131596,0.2959442953405881,0
l40s,prefill,500,192,p99_ttft,0.6847329224223716,0.507435761901849,0
l40s,prefill,500,193,p99_ttft,0.9050859551532665,0.6128114613581561,1
l40s,prefill,500,194,p99_ttft,0.021015587208099547,0.22141068132645228,0
l40s,prefill,500,195,p99_ttft,0.002991022197612622,0.10374308185740234,0
l40s,prefill,500,196,p99_ttft,0.005032685842731527,0.29233929123774977,0
l40s,prefill,500,197,p99_ttft,0.01173015486833839,0.7299568677100319,0
l40s,prefill,500,198,p99_ttft,0.03902297965657898,0.7622955045060463,0
l40s,prefill,500,199,p99_ttft,0.6481531893387803,0.247432320856541,0
l40s,prefill,500,200,p99_ttft,0.6901464898783912,0.511201488119285,1
l40s,prefill,500,201,p99_ttft,0.9375656872860733,0.7462757705362331,1
l40s,prefill,500,202,p99_ttft,0.003410672821343901,0.021344495210614274,0
l40s,prefill,500,203,p99_ttft,0.001485086433819212,0.21344495210614275,0
l40s,prefill,500,204,p99_ttft,0.004412671392418655,0.025384559951882928,0
l40s,prefill,500,205,p99_ttft,0.32454115275264134,0.5206735694545573,0
l40s,prefill,500,206,p99_ttft,0.003410672821343901,0.06134072469057455,0
l40s,prefill,500,207,p99_ttft,0.14337342559839647,0.6134072469057454,0
l40s,prefill,500,208,p99_ttft,0.004216378780891489,0.09881149716205821,0
l40s,prefill,500,209,p99_ttft,0.017965519922039215,0.18745554707069959,0
l40s,prefill,500,210,p99_ttft,0.19745452451943932,0.44632696613077494,0
l40s,prefill,500,211,p99_ttft,0.9575171738144402,0.8111939647484068,0
l40s,prefill,500,212,p99_ttft,0.0026232976547110407,0.0762824123326192,0
l40s,prefill,500,213,p99_ttft,0.004142139368746541,0.2095047485666781,0
l40s,prefill,500,214,p99_ttft,0.12777709347018962,0.28875667294506313,0
l40s,prefill,500,215,p99_ttft,0.0012546034897690627,0.2683932549079451,0
l40s,prefill,500,216,p99_ttft,0.9650299794708246,0.7901381774343756,1
l40s,prefill,500,217,p99_ttft,0.0024922218588934045,0.06897769387964894,0
l40s,prefill,500,218,p99_ttft,0.028875625276402635,0.3448884693982447,0
l40s,prefill,500,219,p99_ttft,0.001149032231983822,0.11157690362051036,0
l40s,prefill,500,220,p99_ttft,0.004061923642976341,0.022308925712405014,0
l40s,prefill,500,221,p99_ttft,0.003008802498195192,0.026466872189098992,0
l40s,prefill,500,222,p99_ttft,0.007092655531455445,0.2646687218909899,0
l40s,prefill,500,223,p99_ttft,0.05588506765022201,0.42764690687579765,0
l40s,prefill,500,224,p99_ttft,0.3066325727453675,0.702085563126511,0
l40s,prefill,500,225,p99_ttft,0.6646000701010994,0.48865011180419765,0
l40s,prefill,500,226,p99_ttft,0.46823416040837845,0.427944862638102,1
l40s,prefill,500,227,p99_ttft,0.0018628909017654252,0.17159633684599118,0
l40s,prefill,500,228,p99_ttft,0.0017251994375857276,0.08479385620413861,0
l40s,prefill,500,229,p99_ttft,0.06165261530209257,0.6062871432709416,0
l40s,prefill,500,230,p99_ttft,0.018374249713488337,0.5818127412117947,0
l40s,prefill,500,231,p99_ttft,0.02811076402674469,0.6214479521336231,0
l40s,prefill,500,232,p99_ttft,0.18305583834633943,0.7095362334523465,0
l40s,prefill,500,233,p99_ttft,0.027939975297879952,0.7359827596058502,0
l40s,prefill,500,234,p99_ttft,0.002183845914953874,0.21570302556907084,0
l40s,prefill,500,235,p99_ttft,0.007676624863036998,0.015864321588148465,0
l40s,prefill,500,236,p99_ttft,0.006333928319890878,0.15864321588148464,0
l40s,prefill,500,237,p99_ttft,0.010963081426872382,0.12279592618251034,0
l40s,prefill,500,238,p99_ttft,0.11843845922014867,0.17138065889789872,0
l40s,prefill,500,239,p99_ttft,0.01195936225813572,0.046871002244907874,0
l40s,prefill,500,240,p99_ttft,0.007626557926666081,0.22153397540468125,0
l40s,prefill,1000,0,p99_ttft,0.001335462070763347,0.0036940924547620045,0
l40s,prefill,1000,1,p99_ttft,0.001335462070763347,0.036940924547620047,0
l40s,prefill,1000,2,p99_ttft,0.00101957553988019,0.1847046227381002,0
l40s,prefill,1000,3,p99_ttft,0.001883079237249339,0.005115330243567623,0
l40s,prefill,1000,4,p99_ttft,0.001883079237249339,0.051153302435676236,0
l40s,prefill,1000,5,p99_ttft,0.003567699120154605,0.25576651217838114,0
l40s,prefill,1000,6,p99_ttft,0.001335462070763347,0.006983573195211303,0
l40s,prefill,1000,7,p99_ttft,0.00101957553988019,0.06983573195211303,0
l40s,prefill,1000,8,p99_ttft,0.036036094968496045,0.3491786597605651,0
l40s,prefill,1000,9,p99_ttft,0.0006214308624729576,0.011547547955512915,0
l40s,prefill,1000,10,p99_ttft,0.0007806101190790811,0.11547547955512914,0
l40s,prefill,1000,11,p99_ttft,0.006285069452883462,0.5773773977756458,1
l40s,prefill,1000,12,p99_ttft,0.001681070031875423,0.013635283552267377,0
l40s,prefill,1000,13,p99_ttft,0.001681070031875423,0.13635283552267377,0
l40s,prefill,1000,14,p99_ttft,0.01374475905990585,0.6817641776133689,0
l40s,prefill,1000,15,p99_ttft,0.001883079237249339,0.015720210014329578,0
l40s,prefill,1000,16,p99_ttft,0.0031080043929590925,0.15720210014329578,0
l40s,prefill,1000,17,p99_ttft,0.1573558567823187,0.7860105007164788,0
l40s,prefill,1000,18,p99_ttft,0.002023764642530266,0.028243292258707683,0
l40s,prefill,1000,19,p99_ttft,0.011031183313291596,0.28243292258707686,0
l40s,prefill,1000,20,p99_ttft,0.6248607312559836,1.4121646129353842,0
l40s,prefill,1000,21,p99_ttft,0.00101957553988019,0.0452725663019745,0
l40s,prefill,1000,22,p99_ttft,0.028792800017017957,0.45272566301974504,0
l40s,prefill,1000,23,p99_ttft,0.9487976936952136,2.263628315098725,1
l40s,prefill,1000,24,p99_ttft,0.04175191582640945,0.04132360836686409,0
l40s,prefill,1000,25,p99_ttft,0.3326462795203464,0.41323608366864095,0
l40s,prefill,1000,26,p99_ttft,0.9777988096649591,2.0661804183432047,1
l40s,prefill,1000,27,p99_ttft,0.0022641506618554896,0.062437650560488084,0
l40s,prefill,1000,28,p99_ttft,0.014382959031647508,0.6243765056048808,0
l40s,prefill,1000,29,p99_ttft,0.9747332866428466,3.121882528024404,1
l40s,prefill,1000,30,p99_ttft,0.0015361725744193523,0.1057079849358587,0
l40s,prefill,1000,31,p99_ttft,0.641720314159887,1.057079849358587,0
l40s,prefill,1000,32,p99_ttft,0.9933131292024141,5.285399246792935,1
l40s,prefill,1000,33,p99_ttft,0.0006214308624729576,0.19159044224437136,0
l40s,prefill,1000,34,p99_ttft,0.8321947482494063,1.9159044224437136,0
l40s,prefill,1000,35,p99_ttft,0.9965314044530148,9.579522112218568,1
l40s,prefill,1000,36,p99_ttft,0.009189504388635103,0.08389625978079093,0
l40s,prefill,1000,37,p99_ttft,0.2000118035782124,0.8389625978079093,1
l40s,prefill,1000,38,p99_ttft,0.9971710967787761,4.194812989039547,1
l40s,prefill,1000,39,p99_ttft,0.016373419169358035,0.13558093261723303,0
l40s,prefill,1000,40,p99_ttft,0.9513380826736126,1.3558093261723305,1
l40s,prefill,1000,41,p99_ttft,0.9962580168323648,6.779046630861652,1
l40s,prefill,1000,42,p99_ttft,0.0035394071169609466,0.2727942760958204,0
l40s,prefill,1000,43,p99_ttft,0.7257888134664586,2.727942760958204,1
l40s,prefill,1000,44,p99_ttft,0.9934634479293919,13.63971380479102,1
l40s,prefill,1000,45,p99_ttft,0.003287466597315325,0.5160438891438035,0
l40s,prefill,1000,46,p99_ttft,0.9973712865089464,5.1604388914380355,1
l40s,prefill,1000,47,p99_ttft,0.9973712865089464,25.802194457190176,1
l40s,prefill,1000,48,p99_ttft,0.08424548778764572,0.15912287728107044,0
l40s,prefill,1000,49,p99_ttft,0.9917820943097234,1.5912287728107044,1
l40s,prefill,1000,50,p99_ttft,0.9969228792815534,7.956143864053522,1
l40s,prefill,1000,51,p99_ttft,0.12307012941964417,0.2821270117339914,0
l40s,prefill,1000,52,p99_ttft,0.9895869975112909,2.821270117339914,1
l40s,prefill,1000,53,p99_ttft,0.9968253102021759,14.10635058669957,1
l40s,prefill,1000,54,p99_ttft,0.045504241602137764,0.5871071584346648,0
l40s,prefill,1000,55,p99_ttft,0.9947246725820055,5.871071584346648,1
l40s,prefill,1000,56,p99_ttft,0.9945617965760606,29.355357921733237,1
l40s,prefill,1000,57,p99_ttft,0.8997488235654688,1.026537885100109,0
l40s,prefill,1000,58,p99_ttft,0.9925545620866465,10.26537885100109,1
l40s,prefill,1000,59,p99_ttft,0.9932153644468658,51.32689425500545,1
l40s,prefill,1000,60,p99_ttft,0.00101957553988019,0.0452725663019745,0
l40s,prefill,1000,61,p99_ttft,0.028792800017017957,0.45272566301974504,0
l40s,prefill,1000,62,p99_ttft,0.0015361725744193523,0.1057079849358587,0
l40s,prefill,1000,63,p99_ttft,0.641720314159887,1.057079849358587,0
l40s,prefill,1000,64,p99_ttft,0.016373419169358035,0.13558093261723303,0
l40s,prefill,1000,65,p99_ttft,0.9513380826736126,1.3558093261723305,1
l40s,prefill,1000,66,p99_ttft,0.08424548778764572,0.15912287728107044,0
l40s,prefill,1000,67,p99_ttft,0.9917820943097234,1.5912287728107044,1
l40s,prefill,1000,68,p99_ttft,0.0015985954109281454,0.026499151785867443,0
l40s,prefill,1000,69,p99_ttft,0.0024164821692943565,0.2649915178586744,0
l40s,prefill,1000,70,p99_ttft,0.0008011628777253707,0.07499569941308222,0
l40s,prefill,1000,71,p99_ttft,0.005560891108115623,0.7499569941308222,0
l40s,prefill,1000,72,p99_ttft,0.0168021056695138,0.14188291936088104,0
l40s,prefill,1000,73,p99_ttft,0.8994554114103105,1.4188291936088104,0
l40s,prefill,1000,74,p99_ttft,0.009312198688756471,0.1438437724886127,0
l40s,prefill,1000,75,p99_ttft,0.026774073794208608,1.4384377248861269,1
l40s,prefill,1000,76,p99_ttft,0.0032747371758455853,0.021630261589175866,0
l40s,prefill,1000,77,p99_ttft,0.004307076406404255,0.21630261589175867,0
l40s,prefill,1000,78,p99_ttft,0.0032747371758455853,0.05831194478713063,0
l40s,prefill,1000,79,p99_ttft,0.11095668088515638,0.5831194478713063,0
l40s,prefill,1000,80,p99_ttft,0.0017261871408218688,0.08547760611465531,0
l40s,prefill,1000,81,p99_ttft,0.022955308652692845,0.8547760611465531,0
l40s,prefill,1000,82,p99_ttft,0.020485933088144313,0.10593288788320532,0
l40s,prefill,1000,83,p99_ttft,0.08276916257665265,1.0593288788320532,0
l40s,prefill,1000,84,p99_ttft,0.317928617896517,0.47774322150327936,0
l40s,prefill,1000,85,p99_ttft,0.518896119789082,1.3092399396434629,1
l40s,prefill,1000,86,p99_ttft,0.9915133559090359,1.055917473561924,1
l40s,prefill,1000,87,p99_ttft,0.9834175081869975,1.3394595863924434,1
l40s,prefill,1000,88,p99_ttft,0.9183142913913777,1.3062796678838016,0
l40s,prefill,1000,89,p99_ttft,0.9293695758320382,3.1628873557652484,0
l40s,prefill,1000,90,p99_ttft,0.045520717886164644,1.5850855039420682,0
l40s,prefill,1000,91,p99_ttft,0.20138047621361932,3.2120787372016855,0
l40s,prefill,1000,92,p99_ttft,0.00101957553988019,0.20195970975378844,0
l40s,prefill,1000,93,p99_ttft,0.17210383119052888,0.5506095515994106,0
l40s,prefill,1000,94,p99_ttft,0.10920150601905187,0.9998231304096014,1
l40s,prefill,1000,95,p99_ttft,0.9861004442782784,1.4923697455366394,1
l40s,prefill,1000,96,p99_ttft,0.0197115804361318,0.6845014634708061,0
l40s,prefill,1000,97,p99_ttft,0.3346857491280087,1.6488313273896171,0
l40s,prefill,1000,98,p99_ttft,0.019401291145885204,1.9891878684497588,0
l40s,prefill,1000,99,p99_ttft,0.039484446524681575,3.243624238112342,0
l40s,prefill,1000,100,p99_ttft,0.002298526429250355,0.15533074686089438,0
l40s,prefill,1000,101,p99_ttft,0.012791675593235895,0.46580353252170437,0
l40s,prefill,1000,102,p99_ttft,0.6011071618692323,0.7805821020721376,0
l40s,prefill,1000,103,p99_ttft,0.7888840835390432,1.0672536341697991,1
l40s,prefill,1000,104,p99_ttft,0.018128498171935348,0.46050110844817704,0
l40s,prefill,1000,105,p99_ttft,0.009831952511883606,1.0374308185740235,0
l40s,prefill,1000,106,p99_ttft,0.028281416186042924,1.6565551417473101,0
l40s,prefill,1000,107,p99_ttft,0.01768350945580268,2.47432320856541,0
l40s,prefill,1000,108,p99_ttft,0.002700394121904263,0.12221845233175531,0
l40s,prefill,1000,109,p99_ttft,0.001335462070763347,0.32425274061186454,0
l40s,prefill,1000,110,p99_ttft,0.05858812755422324,0.4899234743736218,0
l40s,prefill,1000,111,p99_ttft,0.5743640935360897,0.6698495995518245,0
l40s,prefill,1000,112,p99_ttft,0.00481120041795671,0.393997978090376,0
l40s,prefill,1000,113,p99_ttft,0.21373501386841778,0.9391493678642631,0
l40s,prefill,1000,114,p99_ttft,0.025586036749047705,1.3508876967365855,0
l40s,prefill,1000,115,p99_ttft,0.032458359693408136,2.017761254041414,0
l40s,prefill,1000,116,p99_ttft,0.00101957553988019,0.08475313703972712,0
l40s,prefill,1000,117,p99_ttft,0.0015361725744193523,0.1961448058010444,0
l40s,prefill,1000,118,p99_ttft,0.0019062555349785581,0.22114329463075857,0
l40s,prefill,1000,119,p99_ttft,0.21616944740329563,0.25106187144058195,0
l40s,prefill,1000,120,p99_ttft,0.001728732644541513,0.32169739337134984,0
l40s,prefill,1000,121,p99_ttft,0.31860720869755915,0.8599290067972463,0
l40s,prefill,1000,122,p99_ttft,0.011883005885063807,1.0162717815107927,0
l40s,prefill,1000,123,p99_ttft,0.01768350945580268,1.3050295564748362,0
l40s,prefill,1000,124,p99_ttft,0.0017669324043309703,0.0709937746384433,0
l40s,prefill,1000,125,p99_ttft,0.001335462070763347,0.15492788259589507,0
l40s,prefill,1000,126,p99_ttft,0.016373419169358035,0.19607739087945583,0
l40s,prefill,1000,127,p99_ttft,0.02509312685444715,0.21674423593500547,0
l40s,prefill,1000,128,p99_ttft,0.003912644646301217,0.30533581765811424,0
l40s,prefill,1000,129,p99_ttft,0.2927544301433754,0.8018677737716312,0
l40s,prefill,1000,130,p99_ttft,0.010129351434251553,1.0220935903998905,0
l40s,prefill,1000,131,p99_ttft,0.04667548142647104,1.2671351558824586,0
l40s,prefill,1000,132,p99_ttft,0.0006214308624729576,0.06501357028233284,0
l40s,prefill,1000,133,p99_ttft,0.002023764642530266,0.14339197946083282,0
l40s,prefill,1000,134,p99_ttft,0.009189504388635103,0.18140434243948725,0
l40s,prefill,1000,135,p99_ttft,0.00517223104466139,0.19576788075265966,0
l40s,prefill,1000,136,p99_ttft,0.002204277807805843,0.2912229686201945,0
l40s,prefill,1000,137,p99_ttft,0.005560891108115623,0.7785350589383039,0
l40s,prefill,1000,138,p99_ttft,0.015065434774143922,1.0279058148033935,0
l40s,prefill,1000,139,p99_ttft,0.026907847331696794,1.244111548485057,0
l40s,prefill,1000,140,p99_ttft,0.0015361725744193523,0.061566562102153354,0
l40s,prefill,1000,141,p99_ttft,0.001335462070763347,0.13674570573132258,0
l40s,prefill,1000,142,p99_ttft,0.026980654580450656,0.17227673274327143,0
l40s,prefill,1000,143,p99_ttft,0.02509312685444715,0.19222936582916267,0
l40s,prefill,1000,144,p99_ttft,0.002204277807805843,0.28140133564180114,0
l40s,prefill,1000,145,p99_ttft,0.009069654436431531,0.7575767792482284,0
l40s,prefill,1000,146,p99_ttft,0.04689867843045513,1.0601681810075947,0
l40s,prefill,1000,147,p99_ttft,0.024106658773950542,1.2797287358165952,0
l40s,prefill,1000,148,p99_ttft,0.00101957553988019,0.058556930229406896,0
l40s,prefill,1000,149,p99_ttft,0.001883079237249339,0.13161153922633184,0
l40s,prefill,1000,150,p99_ttft,0.0019062555349785581,0.1688047997729119,0
l40s,prefill,1000,151,p99_ttft,0.08424548778764572,0.19811565623724434,0
l40s,prefill,1000,152,p99_ttft,0.00481120041795671,0.2741985460975874,0
l40s,prefill,1000,153,p99_ttft,0.009069654436431531,0.7469861007075401,0
l40s,prefill,1000,154,p99_ttft,0.011883005885063807,1.0642374194303348,0
l40s,prefill,1000,155,p99_ttft,0.024106658773950542,1.3189155424217747,0
l40s,prefill,1000,156,p99_ttft,0.00101957553988019,0.0452725663019745,0
l40s,prefill,1000,157,p99_ttft,0.0015361725744193523,0.1057079849358587,0
l40s,prefill,1000,158,p99_ttft,0.016373419169358035,0.13558093261723303,0
l40s,prefill,1000,159,p99_ttft,0.08424548778764572,0.15912287728107044,0
l40s,prefill,1000,160,p99_ttft,0.0024164821692943565,0.2649915178586744,0
l40s,prefill,1000,161,p99_ttft,0.005560891108115623,0.7499569941308222,0
l40s,prefill,1000,162,p99_ttft,0.022955308652692845,0.8547760611465531,0
l40s,prefill,1000,163,p99_ttft,0.08276916257665265,1.0593288788320532,0
l40s,prefill,1000,164,p99_ttft,0.024013600181936844,0.051761715739610824,0
l40s,prefill,1000,165,p99_ttft,0.04240878970416721,0.07216044754077111,0
l40s,prefill,1000,166,p99_ttft,0.0185080870005071,0.14461318087045522,0
l40s,prefill,1000,167,p99_ttft,0.06819420527739418,0.20935490855337965,0
l40s,prefill,1000,168,p99_ttft,0.08235790381986656,0.5721806897450883,1
l40s,prefill,1000,169,p99_ttft,0.001335462070763347,0.3091578635768812,0
l40s,prefill,1000,170,p99_ttft,0.01188345659122248,0.0429195800637961,0
l40s,prefill,1000,171,p99_ttft,0.001335462070763347,0.055010655819220385,0
l40s,prefill,1000,172,p99_ttft,0.0064630902261516585,0.05343804891006643,0
l40s,prefill,1000,173,p99_ttft,0.02683189212934828,0.10361936245635095,0
l40s,prefill,1000,174,p99_ttft,0.0071763413489484475,0.21289672082311475,0
l40s,prefill,1000,175,p99_ttft,0.5893793459357479,0.40998336337219776,0
l40s,prefill,1000,176,p99_ttft,0.15329783719580845,0.4219890511956579,0
l40s,prefill,1000,177,p99_ttft,0.05373180758711285,0.8204002140433687,0
l40s,prefill,1000,178,p99_ttft,0.2466302377502307,0.18449507612068267,0
l40s,prefill,1000,179,p99_ttft,0.004983167122612754,0.19891878684497588,0
l40s,prefill,1000,180,p99_ttft,0.04691956287319243,0.35869659094659456,0
l40s,prefill,1000,181,p99_ttft,0.025906928730096136,0.5810574590570386,0
l40s,prefill,1000,182,p99_ttft,0.026480934785185997,0.3863031193511028,0
l40s,prefill,1000,183,p99_ttft,0.006023500632860396,0.6657240583651685,1
l40s,prefill,1000,184,p99_ttft,0.03181066847533601,1.0300784430555268,0
l40s,prefill,1000,185,p99_ttft,0.001335462070763347,0.020361624487664598,0
l40s,prefill,1000,186,p99_ttft,0.001335462070763347,0.20361624487664598,0
l40s,prefill,1000,187,p99_ttft,0.0015361725744193523,0.0330068707266281,0
l40s,prefill,1000,188,p99_ttft,0.002298526429250355,0.33006870726628096,0
l40s,prefill,1000,189,p99_ttft,0.0036408660281582977,0.039254378260840016,0
l40s,prefill,1000,190,p99_ttft,0.0027799993826408205,0.07479708189511698,0
l40s,prefill,1000,191,p99_ttft,0.003768561230572115,0.2959442953405881,0
l40s,prefill,1000,192,p99_ttft,0.009284036560239826,0.507435761901849,0
l40s,prefill,1000,193,p99_ttft,0.2447635486221839,0.6128114613581561,0
l40s,prefill,1000,194,p99_ttft,0.0015171770248252547,0.22141068132645228,0
l40s,prefill,1000,195,p99_ttft,0.0008011628777253707,0.10374308185740234,0
l40s,prefill,1000,196,p99_ttft,0.0007806101190790811,0.29233929123774977,0
l40s,prefill,1000,197,p99_ttft,0.042851144433241846,0.7299568677100319,0
l40s,prefill,1000,198,p99_ttft,0.000986753160483506,0.7622955045060463,0
l40s,prefill,1000,199,p99_ttft,0.0013228559504003864,0.247432320856541,0
l40s,prefill,1000,200,p99_ttft,0.40840048105484233,0.511201488119285,0
l40s,prefill,1000,201,p99_ttft,0.03838001246854658,0.7462757705362331,0
l40s,prefill,1000,202,p99_ttft,0.0008011628777253707,0.021344495210614274,0
l40s,prefill,1000,203,p99_ttft,0.0006664911795379009,0.21344495210614275,0
l40s,prefill,1000,204,p99_ttft,0.0011775430054761866,0.025384559951882928,0
l40s,prefill,1000,205,p99_ttft,0.055574775424234384,0.5206735694545573,0
l40s,prefill,1000,206,p99_ttft,0.0008011628777253707,0.06134072469057455,0
l40s,prefill,1000,207,p99_ttft,0.0024913332674802954,0.6134072469057454,0
l40s,prefill,1000,208,p99_ttft,0.0015361725744193523,0.09881149716205821,0
l40s,prefill,1000,209,p99_ttft,0.031885018841433944,0.18745554707069959,0
l40s,prefill,1000,210,p99_ttft,0.008252065099524983,0.44632696613077494,0
l40s,prefill,1000,211,p99_ttft,0.09854058145263055,0.8111939647484068,0
l40s,prefill,1000,212,p99_ttft,0.004767746940677663,0.0762824123326192,0
l40s,prefill,1000,213,p99_ttft,0.002550599692026844,0.2095047485666781,0
l40s,prefill,1000,214,p99_ttft,0.0008716683801830852,0.28875667294506313,0
l40s,prefill,1000,215,p99_ttft,0.007867989461482922,0.2683932549079451,0
l40s,prefill,1000,216,p99_ttft,0.15589609566516163,0.7901381774343756,0
l40s,prefill,1000,217,p99_ttft,0.00101957553988019,0.06897769387964894,0
l40s,prefill,1000,218,p99_ttft,0.00101957553988019,0.3448884693982447,0
l40s,prefill,1000,219,p99_ttft,0.0007806101190790811,0.11157690362051036,0
