window_id,window_start_unix_ns,sending_stopped_unix_ns,window_end_unix_ns,client_observed_drain_s,planned_requests,completed_requests,failed_requests,timeout_requests,cancelled_requests,retry_attempts,actual_send_rps,completion_output_tps,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_e2e_ms,p99_e2e_ms
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2,1785511882251886004,1785511892252609673,1785511893057575913,0.80496624,500,500,0,0,0,0,50.115086022535635,1482.9789314036855,110.38657544,109.23977550000001,130.2994931,142.22717760999998,31.639096025806452,33.497704217419354,1091.19855224,1165.48239122
