unix_ns,monotonic_ns,elapsed_s,role,running,waiting,kv_cache_usage,scrape_ok,error
1785511893349537580,1137238369718086,0.024775858037173748,combined,0.0,0.0,0.0,True,
1785511893877921304,1137238897020318,0.552078272914514,combined,0.0,0.0,0.0,True,
1785511894404949836,1137239424423029,1.0794809630606323,combined,0.0,0.0,0.0,True,
