unix_ns,monotonic_ns,role,endpoint,scrape_ok,scrape_duration_ms,running,waiting,waiting_growth_per_s,kv_cache_usage,prefix_cache_hits,prefix_cache_queries,external_prefix_cache_hits,external_prefix_cache_queries,preemptions,prompt_tokens,generation_tokens,successful_requests,e2e_count,e2e_sum_s,ttft_count,ttft_sum_s,inter_token_count,inter_token_sum_s,iteration_tokens_count,iteration_tokens_sum,error
1785511882197197337,1137227192653805,combined,http://127.0.0.1:8000/metrics,True,24.004960898309946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1785511882699433685,1137227694891003,combined,http://127.0.0.1:8000/metrics,True,31.165117165073752,20.0,0.0,0.0,0.013471581018693723,0.0,2560.0,0.0,0.0,0.0,2304.0,135.0,0.0,0.0,0.0,18.0,1.2005105018615723,117.0,3.1580713274888694,14.0,2439.0,
1785511883200854723,1137228196312018,combined,http://127.0.0.1:8000/metrics,True,40.090792113915086,45.0,0.0,0.0,0.03201392567925532,0.0,5760.0,0.0,0.0,0.0,5504.0,669.0,0.0,0.0,0.0,43.0,3.0843966007232666,626.0,18.21420541848056,31.0,6173.0,
1785511883701706004,1137228697163202,combined,http://127.0.0.1:8000/metrics,True,30.65055701881647,47.0,0.0,0.0,0.03360326950730341,0.0,8960.0,0.0,0.0,0.0,8832.0,1447.0,23.0,23.0,22.5330753326416,69.0,5.329830646514893,1378.0,41.33803803450428,48.0,10279.0,
1785511884203045174,1137229198502367,combined,http://127.0.0.1:8000/metrics,True,24.4787591509521,50.0,0.0,0.0,0.03557102853250582,0.0,12288.0,0.0,0.0,0.0,11904.0,2217.0,46.0,46.0,46.07175087928772,93.0,7.419966220855713,2124.0,64.25892512267455,64.0,14121.0,
1785511884705448016,1137229700905319,combined,http://127.0.0.1:8000/metrics,True,34.44645390845835,50.0,0.0,0.0,0.035722394611367614,0.0,15360.0,0.0,0.0,0.0,15232.0,3021.0,70.0,70.0,71.42292499542236,119.0,9.672533750534058,2902.0,89.09969114814885,80.0,18253.0,
1785511885206857636,1137230202314842,combined,http://127.0.0.1:8000/metrics,True,41.245255852118134,51.0,0.0,0.0,0.03647922500567624,0.0,18432.0,0.0,0.0,0.0,18304.0,3780.0,93.0,96.0,99.16850781440735,143.0,11.74377155303955,3637.0,112.5111036663875,95.0,22084.0,
1785511885708365444,1137230703822656,combined,http://127.0.0.1:8000/metrics,True,33.01172493956983,50.0,0.0,0.0,0.035798077650798454,0.0,21632.0,0.0,0.0,0.0,21504.0,4591.0,119.0,119.0,123.79182958602905,168.0,13.907079935073853,4423.0,137.38869305094704,111.0,26095.0,
1785511886209114542,1137231204571767,combined,http://127.0.0.1:8000/metrics,True,24.13119818083942,52.0,0.0,0.0,0.03708468932112319,0.0,25088.0,0.0,0.0,0.0,24832.0,5404.0,144.0,144.0,150.59696197509766,194.0,16.16110372543335,5210.0,162.5566496681422,127.0,30236.0,
1785511886711525359,1137231706982564,combined,http://127.0.0.1:8000/metrics,True,30.967512167990208,52.0,0.0,0.0,0.03716037236055403,0.0,28288.0,0.0,0.0,0.0,28032.0,6223.0,169.0,169.0,177.5093376636505,219.0,18.297046661376953,6004.0,187.81884523434564,143.0,34255.0,
1785511887212427468,1137232207884693,combined,http://127.0.0.1:8000/metrics,True,28.69826089590788,52.0,0.0,0.0,0.03708468932112319,0.0,31488.0,0.0,0.0,0.0,31232.0,6997.0,194.0,194.0,204.6043713092804,244.0,20.53708577156067,6753.0,212.36052719852887,158.0,38229.0,
1785511887714078539,1137232709535742,combined,http://127.0.0.1:8000/metrics,True,35.16951599158347,52.0,0.0,0.0,0.03708468932112319,0.0,34560.0,0.0,0.0,0.0,34304.0,7773.0,218.0,218.0,230.68868112564087,268.0,22.621866703033447,7505.0,236.50244553619996,173.0,42077.0,
1785511888215522718,1137233210979967,combined,http://127.0.0.1:8000/metrics,True,23.248323006555438,51.0,0.0,0.0,0.03647922500567624,0.0,37760.0,0.0,0.0,0.0,37632.0,8598.0,244.0,244.0,258.99052572250366,294.0,24.896766662597656,8304.0,262.3678426728584,189.0,46230.0,
1785511888717919141,1137233713376366,combined,http://127.0.0.1:8000/metrics,True,28.813681099563837,51.0,0.0,0.0,0.0364035419662454,0.0,41088.0,0.0,0.0,0.0,40832.0,9421.0,270.0,270.0,287.18401622772217,319.0,27.088602781295776,9102.0,287.7826284356415,205.0,50253.0,
1785511889218975995,1137234214433170,combined,http://127.0.0.1:8000/metrics,True,37.613312946632504,51.0,0.0,0.0,0.0364035419662454,0.0,44160.0,0.0,0.0,0.0,43904.0,10193.0,294.0,295.0,314.27263879776,343.0,29.14112949371338,9850.0,311.76009375206195,220.0,54097.0,
1785511889719711613,1137234715168822,combined,http://127.0.0.1:8000/metrics,True,28.591945068910718,53.0,0.0,0.0,0.03769015363657002,0.0,47616.0,0.0,0.0,0.0,47232.0,11015.0,319.0,319.0,340.3372588157654,369.0,31.38837480545044,10646.0,337.6066061418969,236.0,58247.0,
1785511890221228985,1137235216686196,combined,http://127.0.0.1:8000/metrics,True,43.737289030104876,52.0,0.0,0.0,0.037009006281692236,0.0,50816.0,0.0,0.0,0.0,50432.0,11842.0,345.0,345.0,368.62116742134094,394.0,33.571356534957886,11448.0,363.2746352897957,252.0,62274.0,
1785511890722698056,1137235718155404,combined,http://127.0.0.1:8000/metrics,True,78.46670388244092,53.0,0.0,0.0,0.03769015363657002,0.0,54016.0,0.0,0.0,0.0,53760.0,12616.0,369.0,369.0,394.9959180355072,420.0,35.97454309463501,12196.0,388.62385419756174,267.0,66376.0,
1785511891223480633,1137236218937825,combined,http://127.0.0.1:8000/metrics,True,26.53489587828517,53.0,0.0,0.0,0.037841519715431815,0.0,56960.0,0.0,0.0,0.0,56704.0,13349.0,392.0,392.0,420.6022870540619,443.0,38.11366939544678,12906.0,412.1661629860755,281.0,70053.0,
