gpu_type,phase,slo_ms,sample_idx,target,p_violate_oof,rho_phase_oof,actual_unsafe
l4,prefill,200,68,p99_ttft,0.7281311675434567,0.1348800053280003,1
l4,prefill,200,69,p99_ttft,0.9611091407069464,1.3488000532800029,1
l4,prefill,200,70,p99_ttft,0.9986326628723144,0.29462083889039437,1
l4,prefill,200,71,p99_ttft,0.999745550838818,2.9462083889039437,1
l4,prefill,200,72,p99_ttft,0.997023393901032,0.37784668305779257,1
l4,prefill,200,73,p99_ttft,0.9967443429169316,3.778466830577926,1
l4,prefill,200,74,p99_ttft,0.9974119386341633,1.261425040331157,1
l4,prefill,200,75,p99_ttft,0.9968320489634171,12.614250403311573,1
l4,prefill,200,76,p99_ttft,0.03154824463502879,0.08703190371171325,0
l4,prefill,200,77,p99_ttft,0.9739960527732465,0.8703190371171325,0
l4,prefill,200,78,p99_ttft,0.04475139834937074,0.13719998613438852,0
l4,prefill,200,79,p99_ttft,0.7951675238395662,1.371999861343885,1
l4,prefill,200,80,p99_ttft,0.9941036294496837,0.2392710175274962,1
l4,prefill,200,81,p99_ttft,0.991049175398419,2.3927101752749618,1
l4,prefill,200,82,p99_ttft,0.9959099186593288,0.6367448765470403,1
l4,prefill,200,83,p99_ttft,0.9952629144126985,6.367448765470403,1
l4,prefill,200,84,p99_ttft,0.005473994524590823,0.07760723438187694,0
l4,prefill,200,85,p99_ttft,0.6114598660797751,0.7760723438187694,0
l4,prefill,200,86,p99_ttft,0.02769335821470002,0.09467309079625763,0
l4,prefill,200,87,p99_ttft,0.8452683445311008,0.9467309079625763,0
l4,prefill,200,88,p99_ttft,0.4124134747375127,0.266700502145104,0
l4,prefill,200,89,p99_ttft,0.9428215536188066,2.66700502145104,0
l4,prefill,200,90,p99_ttft,0.39561627534701743,0.44109670475252555,1
l4,prefill,200,91,p99_ttft,0.21983474516866813,4.410967047525255,1
l4,prefill,200,92,p99_ttft,0.979536846409835,0.33343547236597526,1
l4,prefill,200,93,p99_ttft,0.5391346243870277,0.7375520556314925,1
l4,prefill,200,94,p99_ttft,0.9971235946711746,1.1137574603880265,1
l4,prefill,200,95,p99_ttft,0.9951469256110008,2.6502311896798427,1
l4,prefill,200,96,p99_ttft,0.4314262754839137,0.1952716009913515,1
l4,prefill,200,97,p99_ttft,0.9796548508702516,0.5214136008864723,0
l4,prefill,200,98,p99_ttft,0.998619785341251,0.7281026052886501,1
l4,prefill,200,99,p99_ttft,0.9986885473517111,1.5846290181066527,1
l4,prefill,200,100,p99_ttft,0.09531216295730988,0.1567833079139632,0
l4,prefill,200,101,p99_ttft,0.9226015398677054,0.4239914237204187,0
l4,prefill,200,102,p99_ttft,0.9709151757577986,0.5324179799792835,1
l4,prefill,200,103,p99_ttft,0.986591215601545,1.2186925877906722,1
l4,prefill,200,104,p99_ttft,0.06055092742438888,0.1255014919141941,0
l4,prefill,200,105,p99_ttft,0.3333098836411,0.2985598253189426,0
l4,prefill,200,106,p99_ttft,0.9884065845781822,0.41771332075587103,1
l4,prefill,200,107,p99_ttft,0.9961426849233469,0.9226142855932444,1
l4,prefill,200,108,p99_ttft,0.023556720247872382,0.1255014919141941,0
l4,prefill,200,109,p99_ttft,0.498480529340895,0.2985598253189426,0
l4,prefill,200,110,p99_ttft,0.991630400115637,0.41771332075587103,1
l4,prefill,200,111,p99_ttft,0.9986665710461607,1.1532678569915555,1
l4,prefill,200,112,p99_ttft,0.027868722300075262,0.11007117263873797,0
l4,prefill,200,113,p99_ttft,0.0724636231861524,0.2182499661375512,0
l4,prefill,200,114,p99_ttft,0.9904723216760908,0.3681844919747075,1
l4,prefill,200,115,p99_ttft,0.9874344782395013,0.9330772250099877,1
l4,prefill,200,116,p99_ttft,0.023556720247872382,0.11007117263873797,0
l4,prefill,200,117,p99_ttft,0.0724636231861524,0.2182499661375512,0
l4,prefill,200,118,p99_ttft,0.9898847654356007,0.3681844919747075,1
l4,prefill,200,119,p99_ttft,0.9949944107880524,0.9330772250099877,1
l4,prefill,200,120,p99_ttft,0.04322844564200659,0.11184539745625441,0
l4,prefill,200,121,p99_ttft,0.045563175975618556,0.2182499661375512,0
l4,prefill,200,122,p99_ttft,0.9736597882681224,0.3741192162755942,1
l4,prefill,200,123,p99_ttft,0.9902027234841032,0.9667975167023082,1
l4,prefill,200,124,p99_ttft,0.001634983142770066,0.09973367931458367,0
l4,prefill,200,125,p99_ttft,0.01884090917302081,0.1506005900042997,0
l4,prefill,200,126,p99_ttft,0.024511482455502207,0.08703190371171325,0
l4,prefill,200,127,p99_ttft,0.0577864572816286,0.17149998266798563,0
l4,prefill,200,128,p99_ttft,0.9600375048919318,0.2990887719093702,1
l4,prefill,200,129,p99_ttft,0.9954499086722116,0.7959310956838004,1
l4,prefill,200,130,p99_ttft,0.0005448689941204136,0.07760723438187694,0
l4,prefill,200,131,p99_ttft,0.00572981438927676,0.11834136349532204,0
l4,prefill,200,132,p99_ttft,0.10927685720205078,0.266700502145104,0
l4,prefill,200,133,p99_ttft,0.39561627534701743,0.5513708809406569,1
l4,prefill,200,134,p99_ttft,0.03154824463502879,0.08703190371171325,0
l4,prefill,200,135,p99_ttft,0.04475139834937074,0.13719998613438852,0
l4,prefill,200,136,p99_ttft,0.9941036294496837,0.2392710175274962,1
l4,prefill,200,137,p99_ttft,0.9959099186593288,0.6367448765470403,1
l4,prefill,200,138,p99_ttft,0.005473994524590823,0.07760723438187694,0
l4,prefill,200,139,p99_ttft,0.02769335821470002,0.09467309079625763,0
l4,prefill,200,140,p99_ttft,0.4124134747375127,0.266700502145104,0
l4,prefill,200,141,p99_ttft,0.39561627534701743,0.44109670475252555,1
l4,prefill,200,142,p99_ttft,0.9998803962404468,0.058507661701781725,1
l4,prefill,200,143,p99_ttft,0.9998827829180428,0.5850766170178172,1
l4,prefill,200,144,p99_ttft,0.9967734573174565,0.11004849922947993,1
l4,prefill,200,145,p99_ttft,0.9971461268609114,0.2196549872251999,1
l4,prefill,200,146,p99_ttft,0.9983925406154658,0.23883088934326063,1
l4,prefill,200,147,p99_ttft,0.998976602619682,0.19965337195013494,1
l4,prefill,200,148,p99_ttft,0.9953414281963892,1.9965337195013495,1
l4,prefill,200,149,p99_ttft,0.9977272426107908,0.30169239436933154,1
l4,prefill,200,150,p99_ttft,0.9979723253861975,0.7868494090461959,1
l4,prefill,200,151,p99_ttft,0.9997948424003812,0.8168106159930636,1
l4,prefill,200,152,p99_ttft,0.034761457149075456,0.03656107776010914,0
l4,prefill,200,153,p99_ttft,0.07809157472780344,0.06494025414630454,0
l4,prefill,200,154,p99_ttft,0.9298056906319498,0.890745509327802,0
l4,prefill,200,155,p99_ttft,0.9986778977972542,1.6382325145155612,1
l4,prefill,200,156,p99_ttft,0.9998437374711011,0.4396800228000825,1
l4,prefill,200,157,p99_ttft,0.9941133603275074,0.12207618824170469,1
l4,prefill,200,158,p99_ttft,0.9987505382831239,0.5865440558143507,1
l4,prefill,200,159,p99_ttft,0.9995742939379497,0.5231358976816833,1
l4,prefill,200,160,p99_ttft,0.9996917606069922,0.6863352490731612,1
l4,prefill,200,161,p99_ttft,0.9989964188251209,1.02182597075642,1
l4,prefill,200,162,p99_ttft,0.9999884747990817,0.848455430528615,1
l4,prefill,200,163,p99_ttft,0.9929944969988409,0.2751405907171696,1
l4,prefill,200,164,p99_ttft,0.24177025718572356,0.18786906523081626,0
l4,prefill,200,165,p99_ttft,0.1039112712953554,0.10151841966642504,0
l4,prefill,200,166,p99_ttft,0.8684967245376553,0.4146812160632726,1
l4,prefill,200,167,p99_ttft,0.8075439743298575,0.6015708097577482,1
l4,prefill,200,168,p99_ttft,0.0967616324728842,0.2321106904236792,1
l4,prefill,200,169,p99_ttft,0.055983465629265955,0.8041158936554595,1
l4,prefill,200,170,p99_ttft,0.9837144927975312,1.0433773121513086,1
l4,prefill,200,171,p99_ttft,0.0015284491171536202,0.028359823548215805,0
l4,prefill,200,172,p99_ttft,0.0010573770142358507,0.051914750068570534,0
l4,prefill,200,173,p99_ttft,0.011651122629987026,0.10599888626782901,0
l4,prefill,200,174,p99_ttft,0.7839003545877068,0.5039724875229475,1
l4,prefill,200,175,p99_ttft,0.660020745430738,0.6122274135990228,0
l4,prefill,200,176,p99_ttft,0.13457116566187724,0.676464784454482,0
l4,prefill,200,177,p99_ttft,0.0838979998449931,0.27061866168176274,0
l4,prefill,200,178,p99_ttft,0.20556487364845838,0.46702153960983767,0
l4,prefill,200,179,p99_ttft,0.25700588678729214,0.2804932164360985,0
l4,prefill,200,180,p99_ttft,0.9986161055188734,0.72118194112074,1
l4,prefill,200,181,p99_ttft,0.9900833579988456,0.8314874295603026,1
l4,prefill,200,182,p99_ttft,0.3884326351345989,0.1421558890016925,0
l4,prefill,200,183,p99_ttft,0.05558756492285159,0.030771575821809095,0
l4,prefill,200,184,p99_ttft,0.8812105591436932,0.45204758809541223,1
l4,prefill,200,185,p99_ttft,0.03403290461617417,0.11320888105528448,0
l4,prefill,200,186,p99_ttft,0.148742395455042,0.6150674184098417,1
l4,prefill,200,187,p99_ttft,0.9917387826057847,0.5656729205575216,1
l4,prefill,200,188,p99_ttft,0.5167202855205846,0.20726236161085898,0
l4,prefill,200,189,p99_ttft,0.9621455897779847,0.4560914379571894,1
l4,prefill,200,190,p99_ttft,0.999745550838818,0.844037505940373,0
l4,prefill,200,191,p99_ttft,0.9774625329017234,0.534876609580427,1
l4,prefill,200,192,p99_ttft,0.05051051064735618,0.09996775529016488,0
l4,prefill,200,193,p99_ttft,0.735327617790503,0.3841034028876938,0
l4,prefill,200,194,p99_ttft,0.058670560481576185,0.08202893637348209,0
l4,prefill,200,195,p99_ttft,0.8409834533578866,0.3473295344125559,1
l4,prefill,200,196,p99_ttft,0.9644271283925151,0.5857130658708682,1
l4,prefill,200,197,p99_ttft,0.06251316880264553,0.2626770861200558,0
l4,prefill,200,198,p99_ttft,0.02717472161374095,0.28318693964810077,0
l4,prefill,200,199,p99_ttft,0.2794047754951194,0.26894335558586024,0
l4,prefill,200,200,p99_ttft,0.6620752649249649,0.33360591307342086,0
l4,prefill,200,201,p99_ttft,0.970117708769281,0.4836188821753269,0
l4,prefill,500,0,p99_ttft,0.07140967795848994,0.012629313745347448,0
l4,prefill,500,1,p99_ttft,0.7681589702754722,0.12629313745347448,0
l4,prefill,500,2,p99_ttft,0.9923221999315056,0.6314656872673724,1
l4,prefill,500,3,p99_ttft,0.03310501850032858,0.016850336736075038,0
l4,prefill,500,4,p99_ttft,0.9808391342036608,0.1685033673607504,0
l4,prefill,500,5,p99_ttft,0.9973264601705065,0.8425168368037519,1
l4,prefill,500,6,p99_ttft,0.0223437370942758,0.030365861068013242,0
l4,prefill,500,7,p99_ttft,0.9874211287561288,0.3036586106801324,1
l4,prefill,500,8,p99_ttft,0.9970483974393756,1.518293053400662,1
l4,prefill,500,9,p99_ttft,0.06263725344538525,0.04984004400511184,0
l4,prefill,500,10,p99_ttft,0.993764271319158,0.49840044005111844,1
l4,prefill,500,11,p99_ttft,0.9963767858972704,2.492002200255592,1
l4,prefill,500,12,p99_ttft,0.14808254959320266,0.0450600827635897,0
l4,prefill,500,13,p99_ttft,0.9941675622496183,0.45060082763589704,1
l4,prefill,500,14,p99_ttft,0.997107247625517,2.253004138179485,1
l4,prefill,500,15,p99_ttft,0.5466672115859392,0.07018883318619314,0
l4,prefill,500,16,p99_ttft,0.9966957568898788,0.7018883318619314,1
l4,prefill,500,17,p99_ttft,0.9967982096548881,3.509441659309657,1
l4,prefill,500,18,p99_ttft,0.10148991689825608,0.1252826402155814,0
l4,prefill,500,19,p99_ttft,0.9957722059950276,1.252826402155814,1
l4,prefill,500,20,p99_ttft,0.9974899997114771,6.26413201077907,1
l4,prefill,500,21,p99_ttft,0.990262660661,0.20078097298610248,0
l4,prefill,500,22,p99_ttft,0.9944680383391947,2.007809729861025,1
l4,prefill,500,23,p99_ttft,0.9970931742894237,10.039048649305125,1
l4,prefill,500,24,p99_ttft,0.6631315031993023,0.170399365439779,1
l4,prefill,500,25,p99_ttft,0.9942830688701363,1.70399365439779,1
l4,prefill,500,26,p99_ttft,0.9942830688701363,8.51996827198895,1
l4,prefill,500,27,p99_ttft,0.9846867223934913,0.2678879071583991,1
l4,prefill,500,28,p99_ttft,0.9968615322823228,2.6788790715839914,1
l4,prefill,500,29,p99_ttft,0.9968615322823228,13.394395357919956,1
l4,prefill,500,30,p99_ttft,0.9802438422883063,0.5663502868608863,1
l4,prefill,500,31,p99_ttft,0.996151517548248,5.663502868608862,1
l4,prefill,500,32,p99_ttft,0.996151517548248,28.317514343044312,1
l4,prefill,500,33,p99_ttft,0.9957722059950276,0.9297229689456228,1
l4,prefill,500,34,p99_ttft,0.9974899997114771,9.297229689456227,1
l4,prefill,500,35,p99_ttft,0.9974899997114771,46.48614844728114,1
l4,prefill,500,36,p99_ttft,0.9873441522261177,0.34374800521177745,1
l4,prefill,500,37,p99_ttft,0.9950189863617334,3.4374800521177744,1
l4,prefill,500,38,p99_ttft,0.9950189863617334,17.187400260588873,1
l4,prefill,500,39,p99_ttft,0.9962391051576869,0.548874561343432,1
l4,prefill,500,40,p99_ttft,0.9979261031428701,5.48874561343432,1
l4,prefill,500,41,p99_ttft,0.9979261031428701,27.4437280671716,1
l4,prefill,500,42,p99_ttft,0.9981894804137638,1.254430970760684,1
l4,prefill,500,43,p99_ttft,0.9989986107673334,12.54430970760684,1
l4,prefill,500,44,p99_ttft,0.9989986107673334,62.721548538034206,1
l4,prefill,500,45,p99_ttft,0.997471843116377,1.969587827688402,1
l4,prefill,500,46,p99_ttft,0.9986012397870432,19.69587827688402,1
l4,prefill,500,47,p99_ttft,0.9986012397870432,98.4793913844201,1
l4,prefill,500,48,p99_ttft,0.9996143973690012,0.651343793509563,1
l4,prefill,500,49,p99_ttft,0.9992989344005528,6.513437935095629,1
l4,prefill,500,50,p99_ttft,0.9992989344005528,32.56718967547815,1
l4,prefill,500,51,p99_ttft,0.9995658953126293,1.0997563837247746,1
l4,prefill,500,52,p99_ttft,0.9992989344005528,10.997563837247746,1
l4,prefill,500,53,p99_ttft,0.9992989344005528,54.98781918623873,1
l4,prefill,500,54,p99_ttft,0.999515103073523,2.6236960897984085,1
l4,prefill,500,55,p99_ttft,0.9994506286661954,26.236960897984087,1
l4,prefill,500,56,p99_ttft,0.9994506286661954,131.18480448992042,1
l4,prefill,500,57,p99_ttft,0.9993614319287615,4.293009918078329,1
l4,prefill,500,58,p99_ttft,0.9993614319287615,42.9300991807833,1
l4,prefill,500,59,p99_ttft,0.9993614319287615,214.6504959039165,1
l4,prefill,500,60,p99_ttft,0.6631315031993023,0.170399365439779,1
l4,prefill,500,61,p99_ttft,0.9942830688701363,1.70399365439779,1
l4,prefill,500,62,p99_ttft,0.9802438422883063,0.5663502868608863,1
l4,prefill,500,63,p99_ttft,0.996151517548248,5.663502868608862,1
l4,prefill,500,64,p99_ttft,0.9996143973690012,0.651343793509563,1
l4,prefill,500,65,p99_ttft,0.9992989344005528,6.513437935095629,1
l4,prefill,500,66,p99_ttft,0.999515103073523,2.6236960897984085,1
l4,prefill,500,67,p99_ttft,0.9994506286661954,26.236960897984087,1
l4,prefill,500,68,p99_ttft,0.005486793222399177,0.1348800053280003,0
l4,prefill,500,69,p99_ttft,0.9594165224026284,1.3488000532800029,1
l4,prefill,500,70,p99_ttft,0.0960768231977825,0.29462083889039437,0
l4,prefill,500,71,p99_ttft,0.955064580843842,2.9462083889039437,1
l4,prefill,500,72,p99_ttft,0.9971559600058498,0.37784668305779257,1
l4,prefill,500,73,p99_ttft,0.9983825473219473,3.778466830577926,1
l4,prefill,500,74,p99_ttft,0.9986902990960863,1.261425040331157,1
l4,prefill,500,75,p99_ttft,0.9985758481891006,12.614250403311573,1
l4,prefill,500,76,p99_ttft,0.003467380409092905,0.08703190371171325,0
l4,prefill,500,77,p99_ttft,0.7969626715442469,0.8703190371171325,0
l4,prefill,500,78,p99_ttft,0.0005772098874062652,0.13719998613438852,0
l4,prefill,500,79,p99_ttft,0.8351156984698791,1.371999861343885,0
l4,prefill,500,80,p99_ttft,0.9852503993300704,0.2392710175274962,1
l4,prefill,500,81,p99_ttft,0.9894963222702556,2.3927101752749618,1
l4,prefill,500,82,p99_ttft,0.998120750898097,0.6367448765470403,1
l4,prefill,500,83,p99_ttft,0.9990587886946452,6.367448765470403,1
l4,prefill,500,84,p99_ttft,0.00015046563351784584,0.07760723438187694,0
l4,prefill,500,85,p99_ttft,0.004151495922267987,0.7760723438187694,0
l4,prefill,500,86,p99_ttft,0.0015990050259136023,0.09467309079625763,0
l4,prefill,500,87,p99_ttft,0.28191444646490094,0.9467309079625763,0
l4,prefill,500,88,p99_ttft,0.20976827974123485,0.266700502145104,0
l4,prefill,500,89,p99_ttft,0.6137036245361777,2.66700502145104,0
l4,prefill,500,90,p99_ttft,0.0122385321058852,0.44109670475252555,1
l4,prefill,500,91,p99_ttft,0.010018320388332612,4.410967047525255,1
l4,prefill,500,92,p99_ttft,0.2110490880094467,0.33343547236597526,0
l4,prefill,500,93,p99_ttft,0.27864884361370984,0.7375520556314925,0
l4,prefill,500,94,p99_ttft,0.9952241774580914,1.1137574603880265,1
l4,prefill,500,95,p99_ttft,0.9929223544974116,2.6502311896798427,1
l4,prefill,500,96,p99_ttft,0.0074138509104401265,0.1952716009913515,0
l4,prefill,500,97,p99_ttft,0.11335153260375715,0.5214136008864723,0
l4,prefill,500,98,p99_ttft,0.9872500593716202,0.7281026052886501,1
l4,prefill,500,99,p99_ttft,0.9946705782870772,1.5846290181066527,1
l4,prefill,500,100,p99_ttft,0.007946832676764432,0.1567833079139632,0
l4,prefill,500,101,p99_ttft,0.04750015380219288,0.4239914237204187,0
l4,prefill,500,102,p99_ttft,0.9814584120806824,0.5324179799792835,1
l4,prefill,500,103,p99_ttft,0.998720962693726,1.2186925877906722,1
l4,prefill,500,104,p99_ttft,0.00920857570196272,0.1255014919141941,0
l4,prefill,500,105,p99_ttft,0.0036799925511245973,0.2985598253189426,0
l4,prefill,500,106,p99_ttft,0.9932583564585874,0.41771332075587103,1
l4,prefill,500,107,p99_ttft,0.9954249786093837,0.9226142855932444,1
l4,prefill,500,108,p99_ttft,0.01721007920394656,0.1255014919141941,0
l4,prefill,500,109,p99_ttft,0.02223237355397051,0.2985598253189426,0
l4,prefill,500,110,p99_ttft,0.9957557152684419,0.41771332075587103,1
l4,prefill,500,111,p99_ttft,0.9968358960046941,1.1532678569915555,1
l4,prefill,500,112,p99_ttft,0.00023999562180194854,0.11007117263873797,0
l4,prefill,500,113,p99_ttft,0.0012379375876599799,0.2182499661375512,0
l4,prefill,500,114,p99_ttft,0.9926859349620526,0.3681844919747075,1
l4,prefill,500,115,p99_ttft,0.9891740524228503,0.9330772250099877,1
l4,prefill,500,116,p99_ttft,0.006658197086488623,0.11007117263873797,0
l4,prefill,500,117,p99_ttft,0.0012379375876599799,0.2182499661375512,0
l4,prefill,500,118,p99_ttft,0.9805372164472803,0.3681844919747075,1
l4,prefill,500,119,p99_ttft,0.9913576242272693,0.9330772250099877,1
l4,prefill,500,120,p99_ttft,0.003467380409092905,0.11184539745625441,0
l4,prefill,500,121,p99_ttft,0.000504787393618018,0.2182499661375512,0
l4,prefill,500,122,p99_ttft,0.9823451914038497,0.3741192162755942,1
l4,prefill,500,123,p99_ttft,0.9974470982921838,0.9667975167023082,1
l4,prefill,500,124,p99_ttft,0.0011113237549251842,0.09973367931458367,0
l4,prefill,500,125,p99_ttft,0.001168862266227341,0.1506005900042997,0
l4,prefill,500,126,p99_ttft,0.005301412485953095,0.08703190371171325,0
l4,prefill,500,127,p99_ttft,0.0006595307591633603,0.17149998266798563,0
l4,prefill,500,128,p99_ttft,0.9362548336727071,0.2990887719093702,1
l4,prefill,500,129,p99_ttft,0.9951563052931215,0.7959310956838004,1
l4,prefill,500,130,p99_ttft,0.0009673893701528716,0.07760723438187694,0
l4,prefill,500,131,p99_ttft,0.000416565690096704,0.11834136349532204,0
l4,prefill,500,132,p99_ttft,0.02114900097824406,0.266700502145104,0
l4,prefill,500,133,p99_ttft,0.0122385321058852,0.5513708809406569,1
l4,prefill,500,134,p99_ttft,0.003467380409092905,0.08703190371171325,0
l4,prefill,500,135,p99_ttft,0.0005772098874062652,0.13719998613438852,0
l4,prefill,500,136,p99_ttft,0.9852503993300704,0.2392710175274962,1
l4,prefill,500,137,p99_ttft,0.998120750898097,0.6367448765470403,1
l4,prefill,500,138,p99_ttft,0.00015046563351784584,0.07760723438187694,0
l4,prefill,500,139,p99_ttft,0.0015990050259136023,0.09467309079625763,0
l4,prefill,500,140,p99_ttft,0.20976827974123485,0.266700502145104,0
l4,prefill,500,141,p99_ttft,0.0122385321058852,0.44109670475252555,1
l4,prefill,500,142,p99_ttft,0.8249409681383114,0.058507661701781725,0
l4,prefill,500,143,p99_ttft,0.9964655884699015,0.5850766170178172,1
l4,prefill,500,144,p99_ttft,0.7124361960943225,0.11004849922947993,1
l4,prefill,500,145,p99_ttft,0.9935276258081269,0.2196549872251999,1
l4,prefill,500,146,p99_ttft,0.9918915556531986,0.23883088934326063,1
l4,prefill,500,147,p99_ttft,0.9971225462432715,0.19965337195013494,1
l4,prefill,500,148,p99_ttft,0.997231952850208,1.9965337195013495,1
l4,prefill,500,149,p99_ttft,0.8974449859787265,0.30169239436933154,1
l4,prefill,500,150,p99_ttft,0.997690688249487,0.7868494090461959,1
l4,prefill,500,151,p99_ttft,0.998745715056291,0.8168106159930636,1
l4,prefill,500,152,p99_ttft,5.333262629240327e-05,0.03656107776010914,0
l4,prefill,500,153,p99_ttft,0.00034308939761540976,0.06494025414630454,0
l4,prefill,500,154,p99_ttft,0.12393807976945223,0.890745509327802,0
l4,prefill,500,155,p99_ttft,0.99755219582105,1.6382325145155612,1
l4,prefill,500,156,p99_ttft,0.9948188517647654,0.4396800228000825,1
l4,prefill,500,157,p99_ttft,0.8880309053639339,0.12207618824170469,0
l4,prefill,500,158,p99_ttft,0.9961401854335856,0.5865440558143507,1
l4,prefill,500,159,p99_ttft,0.9869666495372904,0.5231358976816833,1
l4,prefill,500,160,p99_ttft,0.9855336293512201,0.6863352490731612,1
l4,prefill,500,161,p99_ttft,0.9972576707380642,1.02182597075642,1
l4,prefill,500,162,p99_ttft,0.8814649169026019,0.848455430528615,1
l4,prefill,500,163,p99_ttft,0.4899785727236322,0.2751405907171696,0
l4,prefill,500,164,p99_ttft,0.0016528587639727322,0.18786906523081626,0
l4,prefill,500,165,p99_ttft,0.002255679089134408,0.10151841966642504,0
l4,prefill,500,166,p99_ttft,0.04502061490473549,0.4146812160632726,0
