gpu_type,phase,slo_ms,target,p_th,rho_th,false_safe,false_unsafe,true_safe,true_unsafe,unsafe_support,safe_support,false_safe_rate_pct,false_unsafe_rate_pct,safe_precision_pct,admit_rate_pct
l4,decode,500,p99_tpot,0.02,0.1,1,104,86,11,12,190,8.33,54.74,98.85,43.07
l4,decode,500,p99_tpot,0.01,1.0,4,76,114,8,12,190,33.33,40.0,96.61,58.42
l4,decode,500,p99_tpot,0.01,0.9,3,76,114,9,12,190,25.0,40.0,97.44,57.92
l4,decode,500,p99_tpot,0.01,0.8,3,76,114,9,12,190,25.0,40.0,97.44,57.92
l4,decode,500,p99_tpot,0.01,0.7,3,76,114,9,12,190,25.0,40.0,97.44,57.92
l4,decode,500,p99_tpot,0.01,0.6,3,76,114,9,12,190,25.0,40.0,97.44,57.92
l4,decode,500,p99_tpot,0.01,0.5,3,78,112,9,12,190,25.0,41.05,97.39,56.93
l4,decode,500,p99_tpot,0.01,0.4,3,81,109,9,12,190,25.0,42.63,97.32,55.45
l4,decode,500,p99_tpot,0.01,0.3,3,86,104,9,12,190,25.0,45.26,97.2,52.97
l4,decode,500,p99_tpot,0.01,0.2,3,94,96,9,12,190,25.0,49.47,96.97,49.01
l4,decode,500,p99_tpot,0.01,0.1,1,111,79,11,12,190,8.33,58.42,98.75,39.6
l4,decode,1000,p99_tpot,0.5,1.0,1,30,171,0,1,201,100.0,14.93,99.42,85.15
l4,decode,1000,p99_tpot,0.5,0.9,1,32,169,0,1,201,100.0,15.92,99.41,84.16
l4,decode,1000,p99_tpot,0.5,0.8,1,33,168,0,1,201,100.0,16.42,99.41,83.66
l4,decode,1000,p99_tpot,0.5,0.7,1,33,168,0,1,201,100.0,16.42,99.41,83.66
l4,decode,1000,p99_tpot,0.5,0.6,1,35,166,0,1,201,100.0,17.41,99.4,82.67
l4,decode,1000,p99_tpot,0.5,0.5,1,40,161,0,1,201,100.0,19.9,99.38,80.2
l4,decode,1000,p99_tpot,0.5,0.4,1,47,154,0,1,201,100.0,23.38,99.35,76.73
l4,decode,1000,p99_tpot,0.5,0.3,1,53,148,0,1,201,100.0,26.37,99.33,73.76
l4,decode,1000,p99_tpot,0.5,0.2,1,68,133,0,1,201,100.0,33.83,99.25,66.34
l4,decode,1000,p99_tpot,0.5,0.1,1,94,107,0,1,201,100.0,46.77,99.07,53.47
l4,decode,1000,p99_tpot,0.4,1.0,1,30,171,0,1,201,100.0,14.93,99.42,85.15
l4,decode,1000,p99_tpot,0.4,0.9,1,32,169,0,1,201,100.0,15.92,99.41,84.16
l4,decode,1000,p99_tpot,0.4,0.8,1,33,168,0,1,201,100.0,16.42,99.41,83.66
l4,decode,1000,p99_tpot,0.4,0.7,1,33,168,0,1,201,100.0,16.42,99.41,83.66
l4,decode,1000,p99_tpot,0.4,0.6,1,35,166,0,1,201,100.0,17.41,99.4,82.67
l4,decode,1000,p99_tpot,0.4,0.5,1,40,161,0,1,201,100.0,19.9,99.38,80.2
l4,decode,1000,p99_tpot,0.4,0.4,1,47,154,0,1,201,100.0,23.38,99.35,76.73
l4,decode,1000,p99_tpot,0.4,0.3,1,53,148,0,1,201,100.0,26.37,99.33,73.76
l4,decode,1000,p99_tpot,0.4,0.2,1,68,133,0,1,201,100.0,33.83,99.25,66.34
l4,decode,1000,p99_tpot,0.4,0.1,1,94,107,0,1,201,100.0,46.77,99.07,53.47
l4,decode,1000,p99_tpot,0.3,1.0,1,30,171,0,1,201,100.0,14.93,99.42,85.15
l4,decode,1000,p99_tpot,0.3,0.9,1,32,169,0,1,201,100.0,15.92,99.41,84.16
l4,decode,1000,p99_tpot,0.3,0.8,1,33,168,0,1,201,100.0,16.42,99.41,83.66
l4,decode,1000,p99_tpot,0.3,0.7,1,33,168,0,1,201,100.0,16.42,99.41,83.66
l4,decode,1000,p99_tpot,0.3,0.6,1,35,166,0,1,201,100.0,17.41,99.4,82.67
l4,decode,1000,p99_tpot,0.3,0.5,1,40,161,0,1,201,100.0,19.9,99.38,80.2
l4,decode,1000,p99_tpot,0.3,0.4,1,47,154,0,1,201,100.0,23.38,99.35,76.73
l4,decode,1000,p99_tpot,0.3,0.3,1,53,148,0,1,201,100.0,26.37,99.33,73.76
l4,decode,1000,p99_tpot,0.3,0.2,1,68,133,0,1,201,100.0,33.83,99.25,66.34
l4,decode,1000,p99_tpot,0.3,0.1,1,94,107,0,1,201,100.0,46.77,99.07,53.47
l4,decode,1000,p99_tpot,0.2,1.0,1,30,171,0,1,201,100.0,14.93,99.42,85.15
l4,decode,1000,p99_tpot,0.2,0.9,1,32,169,0,1,201,100.0,15.92,99.41,84.16
l4,decode,1000,p99_tpot,0.2,0.8,1,33,168,0,1,201,100.0,16.42,99.41,83.66
l4,decode,1000,p99_tpot,0.2,0.7,1,33,168,0,1,201,100.0,16.42,99.41,83.66
l4,decode,1000,p99_tpot,0.2,0.6,1,35,166,0,1,201,100.0,17.41,99.4,82.67
l4,decode,1000,p99_tpot,0.2,0.5,1,40,161,0,1,201,100.0,19.9,99.38,80.2
l4,decode,1000,p99_tpot,0.2,0.4,1,47,154,0,1,201,100.0,23.38,99.35,76.73
l4,decode,1000,p99_tpot,0.2,0.3,1,53,148,0,1,201,100.0,26.37,99.33,73.76
l4,decode,1000,p99_tpot,0.2,0.2,1,68,133,0,1,201,100.0,33.83,99.25,66.34
l4,decode,1000,p99_tpot,0.2,0.1,1,94,107,0,1,201,100.0,46.77,99.07,53.47
l4,decode,1000,p99_tpot,0.15,1.0,1,30,171,0,1,201,100.0,14.93,99.42,85.15
l4,decode,1000,p99_tpot,0.15,0.9,1,32,169,0,1,201,100.0,15.92,99.41,84.16
l4,decode,1000,p99_tpot,0.15,0.8,1,33,168,0,1,201,100.0,16.42,99.41,83.66
l4,decode,1000,p99_tpot,0.15,0.7,1,33,168,0,1,201,100.0,16.42,99.41,83.66
l4,decode,1000,p99_tpot,0.15,0.6,1,35,166,0,1,201,100.0,17.41,99.4,82.67
l4,decode,1000,p99_tpot,0.15,0.5,1,40,161,0,1,201,100.0,19.9,99.38,80.2
l4,decode,1000,p99_tpot,0.15,0.4,1,47,154,0,1,201,100.0,23.38,99.35,76.73
l4,decode,1000,p99_tpot,0.15,0.3,1,53,148,0,1,201,100.0,26.37,99.33,73.76
l4,decode,1000,p99_tpot,0.15,0.2,1,68,133,0,1,201,100.0,33.83,99.25,66.34
l4,decode,1000,p99_tpot,0.15,0.1,1,94,107,0,1,201,100.0,46.77,99.07,53.47
l4,decode,1000,p99_tpot,0.1,1.0,1,30,171,0,1,201,100.0,14.93,99.42,85.15
l4,decode,1000,p99_tpot,0.1,0.9,1,32,169,0,1,201,100.0,15.92,99.41,84.16
l4,decode,1000,p99_tpot,0.1,0.8,1,33,168,0,1,201,100.0,16.42,99.41,83.66
l4,decode,1000,p99_tpot,0.1,0.7,1,33,168,0,1,201,100.0,16.42,99.41,83.66
l4,decode,1000,p99_tpot,0.1,0.6,1,35,166,0,1,201,100.0,17.41,99.4,82.67
l4,decode,1000,p99_tpot,0.1,0.5,1,40,161,0,1,201,100.0,19.9,99.38,80.2
l4,decode,1000,p99_tpot,0.1,0.4,1,47,154,0,1,201,100.0,23.38,99.35,76.73
l4,decode,1000,p99_tpot,0.1,0.3,1,53,148,0,1,201,100.0,26.37,99.33,73.76
l4,decode,1000,p99_tpot,0.1,0.2,1,68,133,0,1,201,100.0,33.83,99.25,66.34
l4,decode,1000,p99_tpot,0.1,0.1,1,94,107,0,1,201,100.0,46.77,99.07,53.47
l4,decode,1000,p99_tpot,0.05,1.0,1,30,171,0,1,201,100.0,14.93,99.42,85.15
l4,decode,1000,p99_tpot,0.05,0.9,1,32,169,0,1,201,100.0,15.92,99.41,84.16
l4,decode,1000,p99_tpot,0.05,0.8,1,33,168,0,1,201,100.0,16.42,99.41,83.66
l4,decode,1000,p99_tpot,0.05,0.7,1,33,168,0,1,201,100.0,16.42,99.41,83.66
l4,decode,1000,p99_tpot,0.05,0.6,1,35,166,0,1,201,100.0,17.41,99.4,82.67
l4,decode,1000,p99_tpot,0.05,0.5,1,40,161,0,1,201,100.0,19.9,99.38,80.2
l4,decode,1000,p99_tpot,0.05,0.4,1,47,154,0,1,201,100.0,23.38,99.35,76.73
l4,decode,1000,p99_tpot,0.05,0.3,1,53,148,0,1,201,100.0,26.37,99.33,73.76
l4,decode,1000,p99_tpot,0.05,0.2,1,68,133,0,1,201,100.0,33.83,99.25,66.34
l4,decode,1000,p99_tpot,0.05,0.1,1,94,107,0,1,201,100.0,46.77,99.07,53.47
l4,decode,1000,p99_tpot,0.02,1.0,1,31,170,0,1,201,100.0,15.42,99.42,84.65
l4,decode,1000,p99_tpot,0.02,0.9,1,33,168,0,1,201,100.0,16.42,99.41,83.66
l4,decode,1000,p99_tpot,0.02,0.8,1,34,167,0,1,201,100.0,16.92,99.4,83.17
l4,decode,1000,p99_tpot,0.02,0.7,1,34,167,0,1,201,100.0,16.92,99.4,83.17
l4,decode,1000,p99_tpot,0.02,0.6,1,36,165,0,1,201,100.0,17.91,99.4,82.18
l4,decode,1000,p99_tpot,0.02,0.5,1,41,160,0,1,201,100.0,20.4,99.38,79.7
l4,decode,1000,p99_tpot,0.02,0.4,1,48,153,0,1,201,100.0,23.88,99.35,76.24
l4,decode,1000,p99_tpot,0.02,0.3,1,54,147,0,1,201,100.0,26.87,99.32,73.27
l4,decode,1000,p99_tpot,0.02,0.2,1,69,132,0,1,201,100.0,34.33,99.25,65.84
l4,decode,1000,p99_tpot,0.02,0.1,1,95,106,0,1,201,100.0,47.26,99.07,52.97
l4,decode,1000,p99_tpot,0.01,1.0,1,31,170,0,1,201,100.0,15.42,99.42,84.65
l4,decode,1000,p99_tpot,0.01,0.9,1,33,168,0,1,201,100.0,16.42,99.41,83.66
l4,decode,1000,p99_tpot,0.01,0.8,1,34,167,0,1,201,100.0,16.92,99.4,83.17
l4,decode,1000,p99_tpot,0.01,0.7,1,34,167,0,1,201,100.0,16.92,99.4,83.17
l4,decode,1000,p99_tpot,0.01,0.6,1,36,165,0,1,201,100.0,17.91,99.4,82.18
l4,decode,1000,p99_tpot,0.01,0.5,1,41,160,0,1,201,100.0,20.4,99.38,79.7
l4,decode,1000,p99_tpot,0.01,0.4,1,48,153,0,1,201,100.0,23.88,99.35,76.24
l4,decode,1000,p99_tpot,0.01,0.3,1,54,147,0,1,201,100.0,26.87,99.32,73.27
l4,decode,1000,p99_tpot,0.01,0.2,1,69,132,0,1,201,100.0,34.33,99.25,65.84
l4,decode,1000,p99_tpot,0.01,0.1,1,95,106,0,1,201,100.0,47.26,99.07,52.97
l4,decode,2000,p99_tpot,0.5,1.0,0,30,172,0,0,202,0.0,14.85,100.0,85.15
l4,decode,2000,p99_tpot,0.5,0.9,0,32,170,0,0,202,0.0,15.84,100.0,84.16
l4,decode,2000,p99_tpot,0.5,0.8,0,33,169,0,0,202,0.0,16.34,100.0,83.66
l4,decode,2000,p99_tpot,0.5,0.7,0,33,169,0,0,202,0.0,16.34,100.0,83.66
l4,decode,2000,p99_tpot,0.5,0.6,0,35,167,0,0,202,0.0,17.33,100.0,82.67
l4,decode,2000,p99_tpot,0.5,0.5,0,40,162,0,0,202,0.0,19.8,100.0,80.2
l4,decode,2000,p99_tpot,0.5,0.4,0,47,155,0,0,202,0.0,23.27,100.0,76.73
l4,decode,2000,p99_tpot,0.5,0.3,0,53,149,0,0,202,0.0,26.24,100.0,73.76
l4,decode,2000,p99_tpot,0.5,0.2,0,68,134,0,0,202,0.0,33.66,100.0,66.34
l4,decode,2000,p99_tpot,0.5,0.1,0,94,108,0,0,202,0.0,46.53,100.0,53.47
l4,decode,2000,p99_tpot,0.4,1.0,0,30,172,0,0,202,0.0,14.85,100.0,85.15
l4,decode,2000,p99_tpot,0.4,0.9,0,32,170,0,0,202,0.0,15.84,100.0,84.16
l4,decode,2000,p99_tpot,0.4,0.8,0,33,169,0,0,202,0.0,16.34,100.0,83.66
l4,decode,2000,p99_tpot,0.4,0.7,0,33,169,0,0,202,0.0,16.34,100.0,83.66
l4,decode,2000,p99_tpot,0.4,0.6,0,35,167,0,0,202,0.0,17.33,100.0,82.67
l4,decode,2000,p99_tpot,0.4,0.5,0,40,162,0,0,202,0.0,19.8,100.0,80.2
l4,decode,2000,p99_tpot,0.4,0.4,0,47,155,0,0,202,0.0,23.27,100.0,76.73
l4,decode,2000,p99_tpot,0.4,0.3,0,53,149,0,0,202,0.0,26.24,100.0,73.76
l4,decode,2000,p99_tpot,0.4,0.2,0,68,134,0,0,202,0.0,33.66,100.0,66.34
l4,decode,2000,p99_tpot,0.4,0.1,0,94,108,0,0,202,0.0,46.53,100.0,53.47
l4,decode,2000,p99_tpot,0.3,1.0,0,30,172,0,0,202,0.0,14.85,100.0,85.15
l4,decode,2000,p99_tpot,0.3,0.9,0,32,170,0,0,202,0.0,15.84,100.0,84.16
l4,decode,2000,p99_tpot,0.3,0.8,0,33,169,0,0,202,0.0,16.34,100.0,83.66
l4,decode,2000,p99_tpot,0.3,0.7,0,33,169,0,0,202,0.0,16.34,100.0,83.66
l4,decode,2000,p99_tpot,0.3,0.6,0,35,167,0,0,202,0.0,17.33,100.0,82.67
l4,decode,2000,p99_tpot,0.3,0.5,0,40,162,0,0,202,0.0,19.8,100.0,80.2
l4,decode,2000,p99_tpot,0.3,0.4,0,47,155,0,0,202,0.0,23.27,100.0,76.73
l4,decode,2000,p99_tpot,0.3,0.3,0,53,149,0,0,202,0.0,26.24,100.0,73.76
l4,decode,2000,p99_tpot,0.3,0.2,0,68,134,0,0,202,0.0,33.66,100.0,66.34
l4,decode,2000,p99_tpot,0.3,0.1,0,94,108,0,0,202,0.0,46.53,100.0,53.47
l4,decode,2000,p99_tpot,0.2,1.0,0,30,172,0,0,202,0.0,14.85,100.0,85.15
l4,decode,2000,p99_tpot,0.2,0.9,0,32,170,0,0,202,0.0,15.84,100.0,84.16
l4,decode,2000,p99_tpot,0.2,0.8,0,33,169,0,0,202,0.0,16.34,100.0,83.66
l4,decode,2000,p99_tpot,0.2,0.7,0,33,169,0,0,202,0.0,16.34,100.0,83.66
l4,decode,2000,p99_tpot,0.2,0.6,0,35,167,0,0,202,0.0,17.33,100.0,82.67
l4,decode,2000,p99_tpot,0.2,0.5,0,40,162,0,0,202,0.0,19.8,100.0,80.2
l4,decode,2000,p99_tpot,0.2,0.4,0,47,155,0,0,202,0.0,23.27,100.0,76.73
l4,decode,2000,p99_tpot,0.2,0.3,0,53,149,0,0,202,0.0,26.24,100.0,73.76
l4,decode,2000,p99_tpot,0.2,0.2,0,68,134,0,0,202,0.0,33.66,100.0,66.34
l4,decode,2000,p99_tpot,0.2,0.1,0,94,108,0,0,202,0.0,46.53,100.0,53.47
l4,decode,2000,p99_tpot,0.15,1.0,0,30,172,0,0,202,0.0,14.85,100.0,85.15
l4,decode,2000,p99_tpot,0.15,0.9,0,32,170,0,0,202,0.0,15.84,100.0,84.16
l4,decode,2000,p99_tpot,0.15,0.8,0,33,169,0,0,202,0.0,16.34,100.0,83.66
l4,decode,2000,p99_tpot,0.15,0.7,0,33,169,0,0,202,0.0,16.34,100.0,83.66
l4,decode,2000,p99_tpot,0.15,0.6,0,35,167,0,0,202,0.0,17.33,100.0,82.67
l4,decode,2000,p99_tpot,0.15,0.5,0,40,162,0,0,202,0.0,19.8,100.0,80.2
l4,decode,2000,p99_tpot,0.15,0.4,0,47,155,0,0,202,0.0,23.27,100.0,76.73
l4,decode,2000,p99_tpot,0.15,0.3,0,53,149,0,0,202,0.0,26.24,100.0,73.76
l4,decode,2000,p99_tpot,0.15,0.2,0,68,134,0,0,202,0.0,33.66,100.0,66.34
l4,decode,2000,p99_tpot,0.15,0.1,0,94,108,0,0,202,0.0,46.53,100.0,53.47
l4,decode,2000,p99_tpot,0.1,1.0,0,30,172,0,0,202,0.0,14.85,100.0,85.15
l4,decode,2000,p99_tpot,0.1,0.9,0,32,170,0,0,202,0.0,15.84,100.0,84.16
l4,decode,2000,p99_tpot,0.1,0.8,0,33,169,0,0,202,0.0,16.34,100.0,83.66
l4,decode,2000,p99_tpot,0.1,0.7,0,33,169,0,0,202,0.0,16.34,100.0,83.66
l4,decode,2000,p99_tpot,0.1,0.6,0,35,167,0,0,202,0.0,17.33,100.0,82.67
l4,decode,2000,p99_tpot,0.1,0.5,0,40,162,0,0,202,0.0,19.8,100.0,80.2
l4,decode,2000,p99_tpot,0.1,0.4,0,47,155,0,0,202,0.0,23.27,100.0,76.73
l4,decode,2000,p99_tpot,0.1,0.3,0,53,149,0,0,202,0.0,26.24,100.0,73.76
l4,decode,2000,p99_tpot,0.1,0.2,0,68,134,0,0,202,0.0,33.66,100.0,66.34
l4,decode,2000,p99_tpot,0.1,0.1,0,94,108,0,0,202,0.0,46.53,100.0,53.47
l4,decode,2000,p99_tpot,0.05,1.0,0,30,172,0,0,202,0.0,14.85,100.0,85.15
l4,decode,2000,p99_tpot,0.05,0.9,0,32,170,0,0,202,0.0,15.84,100.0,84.16
l4,decode,2000,p99_tpot,0.05,0.8,0,33,169,0,0,202,0.0,16.34,100.0,83.66
l4,decode,2000,p99_tpot,0.05,0.7,0,33,169,0,0,202,0.0,16.34,100.0,83.66
l4,decode,2000,p99_tpot,0.05,0.6,0,35,167,0,0,202,0.0,17.33,100.0,82.67
l4,decode,2000,p99_tpot,0.05,0.5,0,40,162,0,0,202,0.0,19.8,100.0,80.2
l4,decode,2000,p99_tpot,0.05,0.4,0,47,155,0,0,202,0.0,23.27,100.0,76.73
l4,decode,2000,p99_tpot,0.05,0.3,0,53,149,0,0,202,0.0,26.24,100.0,73.76
l4,decode,2000,p99_tpot,0.05,0.2,0,68,134,0,0,202,0.0,33.66,100.0,66.34
l4,decode,2000,p99_tpot,0.05,0.1,0,94,108,0,0,202,0.0,46.53,100.0,53.47
l4,decode,2000,p99_tpot,0.02,1.0,0,30,172,0,0,202,0.0,14.85,100.0,85.15
l4,decode,2000,p99_tpot,0.02,0.9,0,32,170,0,0,202,0.0,15.84,100.0,84.16
l4,decode,2000,p99_tpot,0.02,0.8,0,33,169,0,0,202,0.0,16.34,100.0,83.66
l4,decode,2000,p99_tpot,0.02,0.7,0,33,169,0,0,202,0.0,16.34,100.0,83.66
l4,decode,2000,p99_tpot,0.02,0.6,0,35,167,0,0,202,0.0,17.33,100.0,82.67
l4,decode,2000,p99_tpot,0.02,0.5,0,40,162,0,0,202,0.0,19.8,100.0,80.2
l4,decode,2000,p99_tpot,0.02,0.4,0,47,155,0,0,202,0.0,23.27,100.0,76.73
l4,decode,2000,p99_tpot,0.02,0.3,0,53,149,0,0,202,0.0,26.24,100.0,73.76
l4,decode,2000,p99_tpot,0.02,0.2,0,68,134,0,0,202,0.0,33.66,100.0,66.34
l4,decode,2000,p99_tpot,0.02,0.1,0,94,108,0,0,202,0.0,46.53,100.0,53.47
l4,decode,2000,p99_tpot,0.01,1.0,0,30,172,0,0,202,0.0,14.85,100.0,85.15
l4,decode,2000,p99_tpot,0.01,0.9,0,32,170,0,0,202,0.0,15.84,100.0,84.16
l4,decode,2000,p99_tpot,0.01,0.8,0,33,169,0,0,202,0.0,16.34,100.0,83.66
l4,decode,2000,p99_tpot,0.01,0.7,0,33,169,0,0,202,0.0,16.34,100.0,83.66
l4,decode,2000,p99_tpot,0.01,0.6,0,35,167,0,0,202,0.0,17.33,100.0,82.67
l4,decode,2000,p99_tpot,0.01,0.5,0,40,162,0,0,202,0.0,19.8,100.0,80.2
l4,decode,2000,p99_tpot,0.01,0.4,0,47,155,0,0,202,0.0,23.27,100.0,76.73
l4,decode,2000,p99_tpot,0.01,0.3,0,53,149,0,0,202,0.0,26.24,100.0,73.76
l4,decode,2000,p99_tpot,0.01,0.2,0,68,134,0,0,202,0.0,33.66,100.0,66.34
l4,decode,2000,p99_tpot,0.01,0.1,0,94,108,0,0,202,0.0,46.53,100.0,53.47
