request_id,workload_id,input_len,requested_output_len,observed_output_tokens,prefill_endpoint_id,decode_endpoint_id,ttft_ms,tpot_ms,client_observed_ttft_ms,client_observed_tpot_ms,mean_itl_ms,e2e_latency_ms,prefill_latency_ms,decode_stream_latency_ms,real_sse,logical_request_id_propagated
phase3c-xpyd_power_compare_optimized_256656-0055,prefill_medium,1024,64,64,P1,D1,399.9582569813356,58.08012841254591,408.3955370588228,58.08401846009055,58.07962282449894,4067.6887000445276,315.2558110887185,3743.422557017766,True,True
phase3c-xpyd_power_compare_optimized_256656-0056,prefill_medium,1024,64,64,P1,D1,400.01524600666016,58.074918841677054,409.2215950367972,58.07939476133989,58.07489153951229,4068.2234650012106,315.2704000240192,3743.1693479884416,True,True
phase3c-xpyd_power_compare_optimized_256656-0057,prefill_medium,1024,64,64,P1,D1,397.33367192093283,58.082502381506536,406.114976038225,58.08683874691644,58.08247704731507,4065.585817093961,313.14326892606914,3743.1028350256383,True,True
phase3c-xpyd_power_compare_optimized_256656-0058,prefill_medium,1024,64,64,P1,D1,399.1355439648032,58.07558717464821,408.1852179951966,58.08034293641824,58.0759614295814,4067.2468229895458,314.0641018981114,3743.5066939797252,True,True
phase3c-xpyd_power_compare_optimized_256656-0059,prefill_medium,1024,64,64,P1,D1,396.2101669749245,58.07800542947555,411.5205709822476,58.0804556985164,58.07553692203429,4070.5892799887806,310.2150990162045,3744.1414589993656,True,True
phase3c-xpyd_power_compare_optimized_256656-0060,prefill_medium,1024,64,64,P1,D1,394.7488550329581,58.07923979222006,402.93018508236855,58.08266012611547,58.0781150150985,4062.1377730276436,309.6178750274703,3743.7862280057743,True,True
phase3c-xpyd_power_compare_optimized_256656-0061,prefill_medium,1024,64,64,P1,D1,392.97799800988287,58.078332412396634,401.7833510879427,58.08198061912128,58.0771325861976,4060.9481300925836,308.2657839404419,3743.343775975518,True,True
phase3c-xpyd_power_compare_optimized_256656-0062,prefill_medium,1024,64,64,P1,D1,390.24695300031453,58.0829447782081,399.9151239404455,58.087770921355556,58.08277457161614,4059.4446919858456,305.82695500925183,3743.2807590812445,True,True
phase3c-xpyd_power_compare_optimized_256656-0063,prefill_medium,1024,64,64,P1,D1,388.5154740419239,58.081286063136915,396.72385598532856,58.08591941327211,58.08025203268265,4056.1367790214717,304.3305539758876,3743.034541956149,True,True
phase3c-xpyd_power_compare_optimized_256656-0064,prefill_medium,1024,64,64,P1,D1,394.4132779724896,58.078535381586306,401.6770670423284,58.08238117467789,58.07745326975627,4060.8670810470358,309.89918392151594,3743.163108942099,True,True
phase3c-xpyd_power_compare_optimized_256656-0065,prefill_medium,1024,64,64,P1,D1,389.0809139702469,58.07477063573305,397.455092985183,58.07817666717465,58.073285096768466,4056.380223017186,304.1831240989268,3743.3034640271217,True,True
phase3c-xpyd_power_compare_optimized_256656-0066,prefill_medium,1024,64,64,P1,D1,390.1826390065253,58.07659949272102,398.85164704173803,58.080178761248675,58.07539093722072,4057.902909000404,305.812636972405,3742.8821390494704,True,True
phase3c-xpyd_power_compare_optimized_256656-0067,prefill_medium,1024,64,64,P1,D1,393.484503030777,58.07432725412091,401.12752991262823,58.07736855635922,58.0724049211731,4060.001748963259,307.61944502592087,3744.2359270062298,True,True
phase3c-xpyd_power_compare_optimized_256656-0068,prefill_medium,1024,64,64,P1,D1,388.7810710584745,58.08614996734948,400.974897085689,58.09006760347753,58.084638619292825,4060.6491561047733,305.9852080186829,3741.9649759540334,True,True
phase3c-xpyd_power_compare_optimized_256656-0069,prefill_medium,1024,64,64,P1,D1,388.4947249898687,58.081684602675814,396.38794504571706,58.087361063660374,58.08273746099855,4055.8916920563206,305.0842840457335,3742.2288910020143,True,True
phase3c-xpyd_power_compare_optimized_256656-0070,prefill_medium,1024,64,64,P1,D1,388.05756194051355,58.08175888858617,395.96767199691385,58.085571571681946,58.0808103328482,4055.3586810128763,303.50373790133744,3743.397212936543,True,True
phase3c-xpyd_power_compare_optimized_256656-0071,prefill_medium,1024,64,64,P1,D1,386.15198200568557,58.08148066705418,394.8710890254006,58.08980293601515,58.08547503011863,4054.528673994355,303.3033269457519,3741.6738379979506,True,True
phase3c-xpyd_power_compare_optimized_256656-0072,prefill_medium,1024,64,64,P1,D1,391.1437870701775,58.08350861826468,399.0677580004558,58.087080190446045,58.08262693666158,4058.553809998557,306.4468059455976,3743.6829429352656,True,True
phase3c-xpyd_power_compare_optimized_256656-0073,prefill_medium,1024,64,64,P1,D1,388.45827791374177,58.07866041348981,396.9034889014438,58.08409539768324,58.07852479518347,4056.201498955488,305.83751399535686,3741.2567869760096,True,True
phase3c-xpyd_power_compare_optimized_256656-0074,prefill_medium,1024,64,64,P1,D1,395.5406070454046,58.08094676051821,404.16024101432413,58.084876666451606,58.07942207828756,4063.5074710007757,310.8689490472898,3743.494292953983,True,True
phase3c-xpyd_power_compare_optimized_256656-0075,prefill_medium,1024,64,64,P1,D1,396.23078203294426,58.08316995315845,405.90384404640645,58.088354649953544,58.08327518891366,4065.4701869934797,311.6540319751948,3743.4919270453975,True,True
phase3c-xpyd_power_compare_optimized_256656-0076,prefill_medium,1024,64,64,P1,D1,395.7493510097265,58.085068284223475,403.87024299707264,58.089405540302984,58.08436666755745,4063.502792036161,310.3836360387504,3744.385335012339,True,True
