endpoint_id,schedule_index,scheduled_monotonic_s,actual_start_wall_s,actual_finish_wall_s,scrape_latency_s,missed,error
D0,0,90492.006524232,1787912132.4775255,1787912132.6265635,0.14903910900466144,False,
D1,0,90492.006524232,1787912132.4782531,1787912132.6362982,0.15804613400541712,False,
P0,0,90492.006524232,1787912132.4792817,1787912132.6336555,0.15437503800785635,False,
P1,0,90492.006524232,1787912132.4800146,1787912132.6307895,0.15077616700727958,False,
D0,1,90493.006524232,1787912133.4785345,1787912133.6187367,0.14020247400912922,False,
D1,1,90493.006524232,1787912133.477354,1787912133.601032,0.12367777999315877,False,
P0,1,90493.006524232,1787912133.4791725,1787912133.6268816,0.1477095250011189,False,
P1,1,90493.006524232,1787912133.4779863,1787912133.6229696,0.1449833660008153,False,
D0,2,90494.006524232,1787912134.4793313,1787912134.6388211,0.15948988099989947,False,
D1,2,90494.006524232,1787912134.4779913,1787912134.632556,0.154565240998636,False,
P0,2,90494.006524232,1787912134.4784667,1787912134.6282785,0.14981214600265957,False,
P1,2,90494.006524232,1787912134.477397,1787912134.6360202,0.15862325600755867,False,
D0,3,90495.006524232,1787912135.4779387,1787912135.6278973,0.14995876999455504,False,
D1,3,90495.006524232,1787912135.4800289,1787912135.6212099,0.14118134799355175,False,
P0,3,90495.006524232,1787912135.4773557,1787912135.6094341,0.13207839500682894,False,
P1,3,90495.006524232,1787912135.4786243,1787912135.624565,0.14594069099985063,False,
D0,4,90496.006524232,1787912136.4779103,1787912136.6245263,0.14661646900640335,False,
D1,4,90496.006524232,1787912136.4773395,1787912136.567491,0.09015201400325168,False,
P0,4,90496.006524232,1787912136.478465,1787912136.6337204,0.15525547199649736,False,
P1,4,90496.006524232,1787912136.4790204,1787912136.6370485,0.158028405989171,False,
D0,5,90497.006524232,1787912137.4778745,1787912137.5753562,0.09748190800019074,False,
D1,5,90497.006524232,1787912137.477347,1787912137.634297,0.15694998600520194,False,
P0,5,90497.006524232,1787912137.4786868,1787912137.6259444,0.14725770000950433,False,
P1,5,90497.006524232,1787912137.479211,1787912137.6300707,0.150860071007628,False,
D0,6,90498.006524232,1787912138.480017,1787912138.6354206,0.15540366699860897,False,
D1,6,90498.006524232,1787912138.4773486,1787912138.5675566,0.09020843099278864,False,
P0,6,90498.006524232,1787912138.477956,1787912138.6278048,0.14984910799830686,False,
P1,6,90498.006524232,1787912138.4788375,1787912138.631932,0.15309429400076624,False,
D0,7,90499.006524232,1787912139.4773445,1787912139.606033,0.12869024700194132,False,
D1,7,90499.006524232,1787912139.4800005,1787912139.6281178,0.14811739600554574,False,
P0,7,90499.006524232,1787912139.4783309,1787912139.6206408,0.14230981799482834,False,
P1,7,90499.006524232,1787912139.4788554,1787912139.624292,0.1454359040071722,False,
D0,8,90500.006524232,1787912140.4798489,1787912140.637027,0.1571776249911636,False,
D1,8,90500.006524232,1787912140.4780514,1787912140.6337864,0.1557347240013769,False,
P0,8,90500.006524232,1787912140.4773633,1787912140.6174338,0.1400701679958729,False,
P1,8,90500.006524232,1787912140.4791644,1787912140.6302657,0.1511016480071703,False,
D0,9,90501.006524232,1787912141.4773374,1787912141.5964062,0.11906841200834606,False,
D1,9,90501.006524232,1787912141.477928,1787912141.5922608,0.11433314500027336,False,
P0,9,90501.006524232,1787912141.4807317,1787912141.6031616,0.1224298209999688,False,
P1,9,90501.006524232,1787912141.4787755,1787912141.5999084,0.12113264299114235,False,
D0,10,90502.006524232,1787912142.4773276,1787912142.5961862,0.11885846299992409,False,
D1,10,90502.006524232,1787912142.4786007,1787912142.6223247,0.1437240459927125,False,
P0,10,90502.006524232,1787912142.4794927,1787912142.628736,0.14924334500392433,False,
P1,10,90502.006524232,1787912142.4778266,1787912142.6257036,0.14787710600649007,False,
D0,11,90503.006524232,1787912143.4794052,1787912143.6080737,0.1286688789987238,False,
D1,11,90503.006524232,1787912143.4785929,1787912143.5955484,0.11695568800496403,False,
P0,11,90503.006524232,1787912143.4773264,1787912143.6320596,0.1547335109935375,False,
P1,11,90503.006524232,1787912143.477807,1787912143.6287115,0.1509042679972481,False,
D0,12,90504.006524232,1787912144.4773273,1787912144.5876129,0.11028583098959643,False,
D1,12,90504.006524232,1787912144.4778087,1787912144.596414,0.11860565599636175,False,
P0,12,90504.006524232,1787912144.4793503,1787912144.6034958,0.12414568899839651,False,
P1,12,90504.006524232,1787912144.4785364,1787912144.6001198,0.1215828690037597,False,
D0,13,90505.006524232,1787912145.478263,1787912145.5856318,0.10736895599984564,False,
D1,13,90505.006524232,1787912145.4773197,1787912145.6094058,0.1320860159903532,False,
P0,13,90505.006524232,1787912145.4777844,1787912145.6133444,0.13556012899789494,False,
P1,13,90505.006524232,1787912145.478704,1787912145.6163378,0.13763368799118325,False,
D0,14,90506.006524232,1787912146.477958,1787912146.6031919,0.12523414399765898,False,
D1,14,90506.006524232,1787912146.47732,1787912146.6254094,0.14808918800554238,False,
P0,14,90506.006524232,1787912146.4793036,1787912146.6284878,0.14918436598964036,False,
P1,14,90506.006524232,1787912146.4783597,1787912146.6220915,0.14373102100216784,False,
D0,15,90507.006524232,1787912147.4777884,1787912147.5603225,0.08253394599887542,False,
D1,15,90507.006524232,1787912147.4773443,1787912147.6141293,0.1367850289971102,False,
P0,15,90507.006524232,1787912147.478352,1787912147.6174946,0.13914224899781402,False,
P1,15,90507.006524232,1787912147.479437,1787912147.6105065,0.1310695850115735,False,
D0,16,90508.006524232,1787912148.4777935,1787912148.554223,0.07642931300506461,False,
D1,16,90508.006524232,1787912148.4773173,1787912148.6026897,0.12537155700556468,False,
P0,16,90508.006524232,1787912148.4791577,1787912148.5995243,0.12036656700365711,False,
P1,16,90508.006524232,1787912148.4782152,1787912148.5847063,0.10649085600744002,False,
D0,17,90509.006524232,1787912149.4780157,1787912149.604947,0.12693119399773423,False,
D1,17,90509.006524232,1787912149.477306,1787912149.6173823,0.14007655400200747,False,
P0,17,90509.006524232,1787912149.4796448,1787912149.6136608,0.13403554099204484,False,
P1,17,90509.006524232,1787912149.4787767,1787912149.620069,0.14129230700200424,False,
D0,18,90510.006524232,1787912150.4773228,1787912150.5453048,0.06798197000171058,False,
D1,18,90510.006524232,1787912150.4778807,1787912150.6044545,0.12657372899411712,False,
P0,18,90510.006524232,1787912150.4799647,1787912150.5948906,0.11492591700516641,False,
P1,18,90510.006524232,1787912150.4787645,1787912150.6074178,0.12865250100730918,False,
D0,19,90511.006524232,1787912151.4786057,1787912151.6315508,0.15294504500343464,False,
D1,19,90511.006524232,1787912151.47779,1787912151.6022773,0.1244873399991775,False,
P0,19,90511.006524232,1787912151.479142,1787912151.629039,0.14989727799547836,False,
P1,19,90511.006524232,1787912151.4773202,1787912151.62613,0.14880999299930409,False,
D0,20,90512.006524232,1787912152.4790392,1787912152.625724,0.14668481399712618,False,
D1,20,90512.006524232,1787912152.4778023,1787912152.6229796,0.14517760899616405,False,
P0,20,90512.006524232,1787912152.4785984,1787912152.6196005,0.1410021079936996,False,
P1,20,90512.006524232,1787912152.4773276,1787912152.6115425,0.13421501900302246,False,
D0,21,90513.006524232,1787912153.4786484,1787912153.6244898,0.1458413710060995,False,
D1,21,90513.006524232,1787912153.4773161,1787912153.6073103,0.12999431999924127,False,
P0,21,90513.006524232,1787912153.4802566,1787912153.6277142,0.14745752899034414,False,
P1,21,90513.006524232,1787912153.4777827,1787912153.63069,0.1529071939876303,False,
D0,22,90514.006524232,1787912154.4773166,1787912154.580782,0.10346523499174509,False,
D1,22,90514.006524232,1787912154.4782615,1787912154.6049051,0.1266437440062873,False,
P0,22,90514.006524232,1787912154.477794,1787912154.6118393,0.13404486399667803,False,
P1,22,90514.006524232,1787912154.4788377,1787912154.6088035,0.12996613500581589,False,
D0,23,90515.006524232,1787912155.478648,1787912155.6315193,0.1528713289881125,False,
D1,23,90515.006524232,1787912155.4778104,1787912155.6350467,0.15723635301401373,False,
P0,23,90515.006524232,1787912155.4773226,1787912155.6047254,0.1274032380024437,False,
P1,23,90515.006524232,1787912155.4798172,1787912155.6274836,0.14766630801022984,False,
D0,24,90516.006524232,1787912156.4773152,1787912156.6322727,0.1549576930119656,False,
D1,24,90516.006524232,1787912156.4777808,1787912156.6254833,0.1477025380008854,False,
P0,24,90516.006524232,1787912156.4792137,1787912156.6290085,0.14979498799948487,False,
P1,24,90516.006524232,1787912156.4786105,1787912156.5871494,0.10853909300931264,False,
D0,25,90517.006524232,1787912157.4788816,1787912157.6129797,0.13409794500330463,False,
D1,25,90517.006524232,1787912157.477316,1787912157.6062481,0.1289324730023509,False,
P0,25,90517.006524232,1787912157.478265,1787912157.6100178,0.13175269099883735,False,
P1,25,90517.006524232,1787912157.4777913,1787912157.5347307,0.056939984002383426,False,
D0,26,90518.006524232,1787912158.479445,1787912158.6348197,0.1553749149898067,False,
D1,26,90518.006524232,1787912158.4773166,1787912158.6247458,0.14742908299376722,False,
P0,26,90518.006524232,1787912158.4777892,1787912158.6286159,0.15082704200176522,False,
P1,26,90518.006524232,1787912158.4782958,1787912158.6317043,0.1534087489999365,False,
D0,27,90519.006524232,1787912159.4790258,1787912159.5810864,0.10206076699250843,False,
D1,27,90519.006524232,1787912159.4781554,1787912159.6013243,0.12316906701016705,False,
P0,27,90519.006524232,1787912159.4773293,1787912159.598281,0.12095176900038496,False,
P1,27,90519.006524232,1787912159.4797647,1787912159.5941708,0.11440594399755355,False,
D0,28,90520.006524232,1787912160.4793882,1787912160.593177,0.11378825698920991,False,
D1,28,90520.006524232,1787912160.4773161,1787912160.6177223,0.14040609399671666,False,
P0,28,90520.006524232,1787912160.4777896,1787912160.611392,0.13360234299034346,False,
P1,28,90520.006524232,1787912160.4786353,1787912160.6148593,0.136223893990973,False,
D0,29,90521.006524232,1787912161.4782772,1787912161.6225374,0.14425969000149053,False,
D1,29,90521.006524232,1787912161.4773235,1787912161.6165156,0.13919214199995622,False,
P0,29,90521.006524232,1787912161.477793,1787912161.612967,0.13517389200569596,False,
P1,29,90521.006524232,1787912161.47963,1787912161.6195326,0.13990207700408064,False,
D0,30,90522.006524232,1787912162.4777923,1787912162.599383,0.12159103801241145,False,
D1,30,90522.006524232,1787912162.4773161,1787912162.6138976,0.13658145899535157,False,
P0,30,90522.006524232,1787912162.4794059,1787912162.6169262,0.1375204060022952,False,
P1,30,90522.006524232,1787912162.478519,1787912162.609861,0.1313416469929507,False,
D0,31,90523.006524232,1787912163.4773192,1787912163.6220214,0.14470245799748227,False,
D1,31,90523.006524232,1787912163.4795258,1787912163.631085,0.15155853600299452,False,
P0,31,90523.006524232,1787912163.4777915,1787912163.5949376,0.11715878298855387,False,
P1,31,90523.006524232,1787912163.4785678,1787912163.628771,0.15020296700822655,False,
D0,32,90524.006524232,1787912164.4796164,1787912164.628775,0.14915842498885468,False,
D1,32,90524.006524232,1787912164.477313,1787912164.6248639,0.14755081498879008,False,
P0,32,90524.006524232,1787912164.4790187,1787912164.6322067,0.15318788000149652,False,
P1,32,90524.006524232,1787912164.4781928,1787912164.6354733,0.15727995299675968,False,
D0,33,90525.006524232,1787912165.4778328,1787912165.6149354,0.1371027439890895,False,
D1,33,90525.006524232,1787912165.4793477,1787912165.6350052,0.1556572720000986,False,
P0,33,90525.006524232,1787912165.4788725,1787912165.631822,0.15294946399808396,False,
P1,33,90525.006524232,1787912165.477332,1787912165.6379457,0.1606134710018523,False,
D0,34,90526.006524232,1787912166.478857,1787912166.633228,0.1543711629929021,False,
D1,34,90526.006524232,1787912166.4773247,1787912166.64669,0.16936486499616876,False,
P0,34,90526.006524232,1787912166.4782746,1787912166.6404393,0.1621648459986318,False,
P1,34,90526.006524232,1787912166.4778013,1787912166.6436284,0.1658270110056037,False,
D0,35,90527.006524232,1787912167.4791179,1787912167.6210413,0.14192285601166077,False,
D1,35,90527.006524232,1787912167.4773343,1787912167.5593538,0.08201966300839558,False,
P0,35,90527.006524232,1787912167.4778292,1787912167.6244214,0.14659236300212797,False,
P1,35,90527.006524232,1787912167.478345,1787912167.617482,0.1391371009958675,False,
