path	size_bytes	mtime_unix_s
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/D1/raw_metrics/000036_periodic.prom	88537	1788170164.510334
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/D1/raw_metrics/000037_periodic.prom	88537	1788170165.518334
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/D1/raw_metrics/000038_periodic.prom	88536	1788170166.519334
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/D1/raw_metrics/000039_periodic.prom	88522	1788170167.538333
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/D1/raw_metrics/000040_periodic.prom	88523	1788170168.510333
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/D1/raw_metrics/000041_periodic.prom	88537	1788170169.534333
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/D1/raw_metrics/000042_periodic.prom	88520	1788170170.518332
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/D1/raw_metrics/000043_after.prom	88507	1788170171.172332
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/capability.json	906	1788170099.804353
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/monitor.log	132	1788170101.571353
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/samples.jsonl	390419	1788170171.195332
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/stop.requested	5	1788170171.179332
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000001_before.prom	88453	1788170130.372344
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000002_periodic.prom	88440	1788170130.533344
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000003_periodic.prom	88453	1788170131.482344
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000004_periodic.prom	88440	1788170132.538344
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000005_periodic.prom	88452	1788170133.543343
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000006_periodic.prom	88440	1788170134.511343
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000007_periodic.prom	88453	1788170135.498343
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000008_periodic.prom	88453	1788170136.534343
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000009_periodic.prom	88439	1788170137.546342
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000010_periodic.prom	88440	1788170138.441342
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000011_periodic.prom	88439	1788170139.522341
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000012_periodic.prom	88439	1788170140.523341
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000013_periodic.prom	88439	1788170141.534341
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000014_periodic.prom	88439	1788170142.536341
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000015_periodic.prom	88441	1788170143.537340
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000016_periodic.prom	88441	1788170144.531340
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000017_periodic.prom	88441	1788170145.513340
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000018_periodic.prom	88454	1788170146.536340
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000019_periodic.prom	88441	1788170147.493339
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000020_periodic.prom	88440	1788170148.523339
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000021_periodic.prom	88441	1788170149.487339
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000022_periodic.prom	88441	1788170150.506338
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000023_periodic.prom	88441	1788170151.534338
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000024_periodic.prom	88441	1788170152.518338
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000025_periodic.prom	88441	1788170153.534338
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000026_periodic.prom	88441	1788170154.521337
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000027_periodic.prom	88441	1788170155.497337
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000028_periodic.prom	88441	1788170156.496336
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000029_periodic.prom	88441	1788170157.548336
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000030_periodic.prom	88442	1788170158.538336
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000031_periodic.prom	88442	1788170159.533336
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000032_periodic.prom	88455	1788170160.498335
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000033_periodic.prom	88442	1788170161.526335
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000034_periodic.prom	88439	1788170162.530335
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000035_periodic.prom	88439	1788170163.522335
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000036_periodic.prom	88452	1788170164.520334
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000037_periodic.prom	88438	1788170165.522334
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000038_periodic.prom	88441	1788170166.542334
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000039_periodic.prom	88441	1788170167.535333
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000040_periodic.prom	88453	1788170168.521333
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000041_periodic.prom	88441	1788170169.526333
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000042_periodic.prom	88454	1788170170.514333
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P0/raw_metrics/000043_after.prom	88441	1788170171.175332
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/capability.json	906	1788170099.806353
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/monitor.log	132	1788170101.571353
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/samples.jsonl	389376	1788170171.194332
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/stop.requested	5	1788170171.182332
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000001_before.prom	88444	1788170130.375344
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000002_periodic.prom	88444	1788170130.525344
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000003_periodic.prom	88444	1788170131.535344
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000004_periodic.prom	88444	1788170132.448344
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000005_periodic.prom	88444	1788170133.535343
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000006_periodic.prom	88444	1788170134.477343
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000007_periodic.prom	88444	1788170135.545343
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000008_periodic.prom	88444	1788170136.531343
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000009_periodic.prom	88444	1788170137.550342
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000010_periodic.prom	88457	1788170138.518342
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000011_periodic.prom	88444	1788170139.537342
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000012_periodic.prom	88444	1788170140.538341
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000013_periodic.prom	88444	1788170141.516341
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000014_periodic.prom	88444	1788170142.540341
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000015_periodic.prom	88440	1788170143.541340
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000016_periodic.prom	88453	1788170144.441340
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000017_periodic.prom	88453	1788170145.487340
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000018_periodic.prom	88453	1788170146.509340
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000019_periodic.prom	88442	1788170147.538339
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000020_periodic.prom	88442	1788170148.433339
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000021_periodic.prom	88442	1788170149.447339
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000022_periodic.prom	88442	1788170150.514338
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000023_periodic.prom	88437	1788170151.539338
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000024_periodic.prom	88437	1788170152.476338
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000025_periodic.prom	88450	1788170153.512337
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000026_periodic.prom	88442	1788170154.437337
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000027_periodic.prom	88442	1788170155.516337
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000028_periodic.prom	88442	1788170156.522336
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000029_periodic.prom	88442	1788170157.543336
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000030_periodic.prom	88442	1788170158.468336
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000031_periodic.prom	88442	1788170159.544336
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000032_periodic.prom	88441	1788170160.515335
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000033_periodic.prom	88442	1788170161.484335
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000034_periodic.prom	88438	1788170162.511335
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000035_periodic.prom	88438	1788170163.508334
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000036_periodic.prom	88438	1788170164.455334
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000037_periodic.prom	88438	1788170165.500334
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000038_periodic.prom	88439	1788170166.534334
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000039_periodic.prom	88439	1788170167.530333
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000040_periodic.prom	88439	1788170168.434333
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000041_periodic.prom	88439	1788170169.515333
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000042_periodic.prom	88439	1788170170.436332
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/P1/raw_metrics/000043_after.prom	88452	1788170171.167332
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/client/client.log	134	1788170170.429332
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/client/command.json	1415	1788170099.164353
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/client/requests.jsonl	18070	1788170169.912333
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/client/summary.json	1695	1788170169.909333
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/client/summary.txt	930	1788170169.914333
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/client/trace.csv	982	1788170099.162354
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/derived/metrics_delta.json	87571	1788170171.371332
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/derived/scrape_schedule.csv	14554	1788170171.375332
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/raw/proxy_diagnostic_sync.json	174	1788170170.524333
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/024-small_light-confirmation-r02/raw/proxy_diagnostics.jsonl	35296	1788170171.341332
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/audit.json	772	1788170243.372311
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/endpoint_summary.csv	1144	1788170243.381311
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/energy_summary.csv	568	1788170243.384311
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/metadata.json	2212	1788170171.467332
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/requests.csv	4156	1788170243.376311
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/routes.csv	2712	1788170243.379311
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/summary.json	10236	1788170243.370311
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/summary.md	974	1788170243.386311
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/capability.json	903	1788170171.729332
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/monitor.log	0	1788170171.481332
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/samples.jsonl	390318	1788170243.176311
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/stop.requested	5	1788170243.132311
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000001_before.prom	88520	1788170202.609323
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000002_periodic.prom	88507	1788170202.853323
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000003_periodic.prom	88507	1788170203.751323
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000004_periodic.prom	88507	1788170204.852322
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000005_periodic.prom	88507	1788170205.832322
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000006_periodic.prom	88507	1788170206.854322
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000007_periodic.prom	88507	1788170207.852321
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000008_periodic.prom	88507	1788170208.794321
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000009_periodic.prom	88507	1788170209.857321
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000010_periodic.prom	88537	1788170210.862320
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000011_periodic.prom	88523	1788170211.847320
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000012_periodic.prom	88524	1788170212.836320
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000013_periodic.prom	88537	1788170213.824320
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000014_periodic.prom	88533	1788170214.833319
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000015_periodic.prom	88535	1788170215.852319
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000016_periodic.prom	88535	1788170216.828319
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000017_periodic.prom	88522	1788170217.862318
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000018_periodic.prom	88523	1788170218.843318
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000019_periodic.prom	88523	1788170219.836318
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000020_periodic.prom	88523	1788170220.827317
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000021_periodic.prom	88523	1788170221.791317
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000022_periodic.prom	88536	1788170222.840317
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000023_periodic.prom	88522	1788170223.849317
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000024_periodic.prom	88523	1788170224.838316
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000025_periodic.prom	88521	1788170225.842316
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000026_periodic.prom	88534	1788170226.828316
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000027_periodic.prom	88521	1788170227.837315
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000028_periodic.prom	88533	1788170228.857315
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000029_periodic.prom	88521	1788170229.845315
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000030_periodic.prom	88536	1788170230.845315
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000031_periodic.prom	88523	1788170231.803314
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000032_periodic.prom	88523	1788170232.842314
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000033_periodic.prom	88536	1788170233.830313
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000034_periodic.prom	88537	1788170234.818313
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000035_periodic.prom	88524	1788170235.829313
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000036_periodic.prom	88524	1788170236.831313
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000037_periodic.prom	88524	1788170237.846312
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000038_periodic.prom	88537	1788170238.842312
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000039_periodic.prom	88522	1788170239.841312
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000040_periodic.prom	88524	1788170240.831311
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000041_periodic.prom	88524	1788170241.838311
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D0/raw_metrics/000042_after.prom	88504	1788170243.113311
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/capability.json	903	1788170171.727332
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/monitor.log	0	1788170171.484332
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/samples.jsonl	390217	1788170243.177311
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/stop.requested	5	1788170243.135311
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/raw_metrics/000001_before.prom	88507	1788170202.684323
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/raw_metrics/000002_periodic.prom	88506	1788170202.841323
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/raw_metrics/000003_periodic.prom	88520	1788170203.838322
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/raw_metrics/000004_periodic.prom	88507	1788170204.848322
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/raw_metrics/000005_periodic.prom	88507	1788170205.829322
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/raw_metrics/000006_periodic.prom	88520	1788170206.843322
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/raw_metrics/000007_periodic.prom	88507	1788170207.848321
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/raw_metrics/000008_periodic.prom	88520	1788170208.829321
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/raw_metrics/000009_periodic.prom	88507	1788170209.861321
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/raw_metrics/000010_periodic.prom	88523	1788170210.858320
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/raw_metrics/000011_periodic.prom	88536	1788170211.852320
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/raw_metrics/000012_periodic.prom	88523	1788170212.805320
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/raw_metrics/000013_periodic.prom	88537	1788170213.754320
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/raw_metrics/000014_periodic.prom	88524	1788170214.844319
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/raw_metrics/000015_periodic.prom	88524	1788170215.856319
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/raw_metrics/000016_periodic.prom	88524	1788170216.839319
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/raw_metrics/000017_periodic.prom	88525	1788170217.839318
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/raw_metrics/000018_periodic.prom	88525	1788170218.756318
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/raw_metrics/000019_periodic.prom	88525	1788170219.833318
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/raw_metrics/000020_periodic.prom	88524	1788170220.820318
binary_dvfs/xpyd_binary_dvfs_255348/raw/windows/025-small_light-confirmation-r03/D1/raw_metrics/000021_periodic.prom	88526	1788170221.851317
