step,gpu_type,gpu_freq_mhz,mem_freq_mhz,tp_degree,input_len,output_len,request_rate,run,num_prompts,benchmark_duration_s,request_throughput_rps,output_token_throughput_tps,total_token_throughput_tps,mean_ttft_ms,median_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,p99_itl_ms,avg_power_w,min_power_w,max_power_w,energy_j,avg_gpu_util_pct,avg_mem_util_pct,monitor_samples
step2c,L40S,1755,9001,1,512,512,1,2,500,511.91,0.98,500.09,999.20,104.07,103.24,152.09,25.18,24.86,27.96,25.18,24.20,49.91,218.59,66.17,281.81,0,94.9,0.0,9452
step2c,L40S,1755,9001,1,512,512,1,3,500,511.91,0.98,500.09,999.20,104.18,103.06,155.60,25.18,24.88,27.97,25.18,24.23,50.36,219.7,66.66,268.80,0,95.7,0.0,9401
step2c,L40S,1755,9001,1,1024,128,1,1,500,502.97,0.99,127.24,1144.21,146.58,143.47,229.19,24.34,24.12,29.35,24.34,22.34,92.77,200.73,66.90,273.38,0,86.5,0.0,9162
step2c,L40S,1755,9001,1,1024,128,1,2,500,502.97,0.99,127.24,1144.20,146.81,143.71,232.39,24.34,24.13,29.23,24.34,22.28,92.70,201.24,66.01,276.21,0,87.2,0.0,9123
step2c,L40S,1755,9001,1,1024,128,1,3,500,502.97,0.99,127.24,1144.20,146.48,143.09,229.73,24.33,24.12,29.22,24.33,22.28,92.79,199.16,65.68,272.82,0,86.0,0.0,9232
step2c,L40S,1755,9001,1,2048,32,1,1,500,500.92,1.00,31.94,2075.18,225.51,221.93,462.57,26.91,26.50,48.22,26.91,22.71,149.29,159.97,65.30,317.16,0,46.2,0.0,9413
step2c,L40S,1755,9001,1,2048,32,1,2,500,500.92,1.00,31.94,2075.19,223.47,220.05,460.41,26.92,26.49,48.19,26.92,22.69,149.58,159.79,64.44,320.69,0,46.8,0.0,9336
step2c,L40S,1755,9001,1,2048,32,1,3,500,500.92,1.00,31.94,2075.17,223.01,219.13,462.37,26.92,26.50,48.21,26.92,22.73,149.44,160.27,64.84,317.76,0,46.8,0.0,9340
step2c,L40S,1500,9001,1,128,1024,1,1,500,526.36,0.95,972.72,1093.36,91.81,90.54,110.66,28.87,29.37,29.43,28.87,28.99,34.05,223.77,63.62,245.64,0,96.4,0.0,9900
step2c,L40S,1500,9001,1,128,1024,1,2,500,526.37,0.95,972.69,1093.33,92.30,90.54,112.48,28.88,29.37,29.43,28.88,28.98,34.11,224.49,66.05,244.07,0,96.6,0.0,9888
step2c,L40S,1500,9001,1,128,1024,1,3,500,526.37,0.95,972.70,1093.34,91.82,90.48,109.56,28.88,29.37,29.43,28.88,28.99,34.13,222.67,65.31,243.03,0,95.5,0.0,10010
step2c,L40S,1500,9001,1,512,512,1,1,500,512.19,0.98,499.81,998.65,112.66,110.58,171.65,26.19,25.84,29.48,26.19,24.98,56.50,214.08,65.80,258.45,0,94.3,0.0,9525
step2c,L40S,1500,9001,1,512,512,1,2,500,512.17,0.98,499.83,998.69,112.97,111.58,171.47,26.19,25.85,29.47,26.19,24.98,56.71,216.94,65.80,264.79,0,95.8,0.0,9362
step2c,L40S,1500,9001,1,512,512,1,3,500,512.19,0.98,499.81,998.65,112.96,110.59,170.91,26.19,25.85,29.48,26.19,24.98,56.62,213.97,64.95,257.93,0,94.6,0.0,9485
step2c,L40S,1500,9001,1,1024,128,1,1,500,503.06,0.99,127.22,1144.00,162.24,157.84,253.74,25.21,24.93,31.83,25.21,22.72,106.73,195.56,64.82,288.95,0,85.7,0.0,9170
step2c,L40S,1500,9001,1,1024,128,1,2,500,503.05,0.99,127.22,1144.03,162.39,158.27,258.67,25.22,24.95,31.83,25.22,22.82,106.77,193.93,64.68,260.01,0,85.4,0.0,9249
step2c,L40S,1500,9001,1,1024,128,1,3,500,503.05,0.99,127.23,1144.03,161.41,157.60,253.18,25.22,24.96,31.83,25.22,22.71,106.59,193.45,64.95,262.21,0,84.8,0.0,9287
step2c,L40S,1500,9001,1,2048,32,1,1,500,500.96,1.00,31.94,2075.01,253.06,243.21,537.56,28.57,27.74,55.16,28.57,23.20,171.33,157.26,64.15,300.51,0,46.5,0.0,9404
step2c,L40S,1500,9001,1,2048,32,1,2,500,500.96,1.00,31.94,2075.00,255.63,246.34,541.74,28.58,27.73,55.15,28.58,23.15,171.14,156.83,63.69,301.39,0,46.6,0.0,9387
step2c,L40S,1500,9001,1,2048,32,1,3,500,500.96,1.00,31.94,2075.00,255.79,247.43,541.55,28.59,27.74,55.14,28.59,23.16,170.78,157.64,63.75,301.47,0,46.7,0.0,9391
step2c,L40S,1245,9001,1,128,1024,1,1,500,529.65,0.94,966.68,1086.57,97.28,97.44,112.44,30.88,31.17,31.18,30.88,30.97,37.95,216.32,62.77,232.62,0,93.2,0.0,10051
step2c,L40S,1245,9001,1,128,1024,1,2,500,529.66,0.94,966.66,1086.54,96.77,97.25,106.59,30.88,31.17,31.18,30.88,30.97,37.95,216.32,64.21,230.42,0,92.8,0.0,10076
step2c,L40S,1245,9001,1,128,1024,1,3,500,529.66,0.94,966.65,1086.54,97.00,97.37,111.17,30.88,31.17,31.18,30.88,30.97,37.98,216,64.21,232.06,0,92.6,0.0,10122
step2c,L40S,1245,9001,1,512,512,1,1,500,512.60,0.98,499.41,997.85,125.63,122.80,188.44,27.79,27.40,31.88,27.79,26.16,66.89,208.41,65.07,243.81,0,94.2,0.0,9469
step2c,L40S,1245,9001,1,512,512,1,2,500,512.58,0.98,499.43,997.89,125.99,123.65,195.06,27.79,27.41,31.88,27.79,26.16,66.91,206.23,64.09,242.81,0,92.9,0.0,9609
step2c,L40S,1245,9001,1,512,512,1,3,500,512.60,0.98,499.41,997.85,126.64,123.47,193.21,27.79,27.40,31.88,27.79,26.18,66.98,191.7,62.36,248.71,0,82.6,0.0,10764
step2c,L40S,1245,9001,1,1024,128,1,1,500,503.14,0.99,127.20,1143.81,185.91,178.55,333.92,26.57,26.25,34.20,26.57,23.58,126.67,184.82,63.38,244.24,0,80.6,0.0,9608
step2c,L40S,1245,9001,1,1024,128,1,2,500,503.15,0.99,127.20,1143.80,185.42,178.12,304.20,26.58,26.25,34.19,26.58,23.71,126.48,190.65,63.72,239.17,0,84.9,0.0,9195
step2c,L40S,1245,9001,1,1024,128,1,3,500,503.14,0.99,127.20,1143.81,186.09,178.43,304.20,26.58,26.25,34.19,26.58,23.61,126.46,191.08,63.97,244.53,0,84.8,0.0,9146
step2c,L40S,1245,9001,1,2048,32,1,1,500,501.03,1.00,31.87,2070.59,298.91,278.10,656.05,31.25,29.58,69.28,31.25,23.93,203.22,153.91,63.63,265.09,0,45.5,0.0,9416
step2c,L40S,1245,9001,1,2048,32,1,2,500,501.03,1.00,31.93,2074.73,298.93,278.01,653.66,31.26,29.58,69.24,31.26,23.91,203.35,152.66,62.65,264.43,0,45.4,0.0,9505
step2c,L40S,1245,9001,1,2048,32,1,3,500,501.03,1.00,31.93,2074.75,299.27,278.17,657.73,31.26,29.59,69.27,31.26,23.92,203.31,153.43,62.77,266.91,0,45.6,0.0,9400
step2c,L40S,990,9001,1,128,1024,1,1,500,573.95,0.87,892.07,1002.71,110.17,109.95,127.79,33.64,33.96,33.99,33.64,33.64,45.25,202.31,61.92,215.69,0,85.2,0.0,11158
step2c,L40S,990,9001,1,128,1024,1,2,500,573.91,0.87,892.13,1002.78,109.72,109.92,121.98,33.63,33.96,33.98,33.63,33.66,45.25,204,63.11,215.57,0,86.0,0.0,11065
step2c,L40S,990,9001,1,128,1024,1,3,500,573.90,0.87,892.14,1002.79,109.44,109.92,121.90,33.63,33.96,33.98,33.63,33.65,45.22,203.46,62.87,215.37,0,85.7,0.0,11098
step2c,L40S,990,9001,1,512,512,1,1,500,513.28,0.97,498.76,996.54,148.28,143.01,241.63,30.69,30.53,35.92,30.69,29.59,83.22,197.5,62.73,222.25,0,87.9,0.0,9672
step2c,L40S,990,9001,1,512,512,1,2,500,513.27,0.97,498.76,996.55,148.65,143.40,242.60,30.69,30.53,35.93,30.69,29.56,83.34,196.86,62.58,222.04,0,87.4,0.0,9700
step2c,L40S,990,9001,1,512,512,1,3,500,513.28,0.97,498.75,996.52,147.35,143.35,239.61,30.68,30.53,35.92,30.68,29.58,83.31,195.76,62.40,220.91,0,86.8,0.0,9787
step2c,L40S,990,9001,1,1024,128,1,1,500,503.32,0.99,127.15,1143.40,224.78,212.00,415.86,28.95,28.43,39.56,28.95,25.27,157.86,180.61,62.86,212.60,0,81.0,0.0,9280
step2c,L40S,990,9001,1,1024,128,1,2,500,503.32,0.99,127.15,1143.40,224.52,211.70,414.39,28.95,28.44,39.56,28.95,25.25,158.05,175.08,61.67,211.86,0,77.6,0.0,9704
step2c,L40S,990,9001,1,1024,128,1,3,500,503.33,0.99,127.15,1143.40,225.03,212.55,414.61,28.96,28.44,39.56,28.96,25.15,158.10,180.52,62.28,209.57,0,81.0,0.0,9256
step2c,L40S,990,9001,1,2048,32,1,1,500,501.11,1.00,31.87,2070.25,379.52,333.01,889.48,36.10,32.24,81.00,36.10,25.02,252.36,146.98,62.04,227.10,0,43.6,0.0,9412
step2c,L40S,990,9001,1,2048,32,1,2,500,501.11,1.00,31.93,2074.40,378.66,331.96,890.36,36.11,32.24,80.99,36.11,25.03,252.33,147.39,61.91,229.22,0,43.1,0.0,9535
step2c,L40S,990,9001,1,2048,32,1,3,500,501.11,1.00,31.87,2070.25,379.04,332.15,891.41,36.10,32.25,81.01,36.10,25.03,252.34,148.03,61.54,229.21,0,43.1,0.0,9485
step2c,L40S,735,9001,1,128,1024,1,1,500,652.86,0.77,784.24,881.51,134.66,133.74,155.62,38.50,38.86,38.89,38.50,38.09,60.20,188.42,61.18,196.38,0,75.9,0.0,12715
step2c,L40S,735,9001,1,128,1024,1,2,500,652.86,0.77,784.24,881.51,134.69,133.72,155.83,38.50,38.86,38.89,38.50,38.09,60.11,189.64,62.62,196.81,0,76.3,0.0,12607
step2c,L40S,735,9001,1,128,1024,1,3,500,652.65,0.77,784.49,881.79,135.91,133.12,176.08,38.48,38.85,38.89,38.48,38.06,60.22,187.58,61.67,196.61,0,75.2,0.0,12805
step2c,L40S,735,9001,1,512,512,1,1,500,515.31,0.97,496.79,992.61,189.28,181.58,310.75,37.18,37.28,43.97,37.18,34.59,113.08,184.52,61.79,197.52,0,75.4,0.0,9965
step2c,L40S,735,9001,1,512,512,1,2,500,515.30,0.97,496.80,992.63,188.06,179.87,306.78,37.17,37.26,43.91,37.17,34.57,112.95,185.26,61.79,197.83,0,75.7,0.0,9926
step2c,L40S,735,9001,1,512,512,1,3,500,515.30,0.97,496.80,992.63,188.19,179.74,308.35,37.17,37.26,43.91,37.17,34.59,112.97,185.55,61.67,197.53,0,75.9,0.0,9914
step2c,L40S,735,9001,1,1024,128,1,1,500,503.74,0.99,127.05,1142.45,297.71,270.72,632.12,34.78,34.14,49.15,34.78,28.44,211.73,170.26,61.84,187.83,0,73.3,0.0,9349
step2c,L40S,735,9001,1,1024,128,1,2,500,503.74,0.99,127.05,1142.46,297.55,269.85,636.84,34.76,33.98,49.15,34.76,28.46,211.46,170.4,61.55,187.37,0,73.6,0.0,9336
step2c,L40S,735,9001,1,1024,128,1,3,500,503.72,0.99,127.05,1142.50,297.59,270.27,628.40,34.76,34.14,49.17,34.76,28.39,211.48,167.38,61.43,187.78,0,71.7,0.0,9590
step2c,L40S,735,9001,1,2048,32,1,1,500,501.30,1.00,31.92,2073.60,543.58,429.47,1471.53,49.14,41.53,127.27,49.14,27.80,338.98,138.04,61.06,190.36,0,37.0,0.0,9841
step2c,L40S,735,9001,1,2048,32,1,2,500,501.30,1.00,31.92,2073.60,543.23,429.28,1471.37,49.14,41.57,127.31,49.14,27.83,338.44,140.63,61.05,189.60,0,38.3,0.0,9512
step2c,L40S,735,9001,1,2048,32,1,3,500,501.30,1.00,31.92,2073.60,543.41,429.78,1470.54,49.14,41.58,127.27,49.14,27.87,338.69,141.04,60.69,190.03,0,38.4,0.0,9469
step2c,L40S,480,9001,1,128,1024,1,1,500,954.91,0.52,536.18,602.68,204.07,200.88,269.57,57.07,57.65,57.70,57.07,56.53,90.98,155.71,59.96,178.95,0,52.7,0.0,18697
step2c,L40S,480,9001,1,128,1024,1,2,500,954.93,0.52,536.17,602.66,204.87,200.58,271.86,57.07,57.65,57.70,57.07,56.54,90.99,155.15,59.96,179.06,0,52.4,0.0,18428
step2c,L40S,480,9001,1,128,1024,1,3,500,954.88,0.52,536.19,602.69,203.57,200.56,268.52,57.07,57.65,57.70,57.07,56.54,90.96,155.38,60.21,179.39,0,52.5,0.0,19088
step2c,L40S,480,9001,1,512,512,1,1,500,557.87,0.90,458.89,916.88,314.00,291.94,445.93,65.08,66.40,66.50,65.08,59.42,176.57,154.28,60.08,173.92,0,47.3,0.0,10988
step2c,L40S,480,9001,1,512,512,1,2,500,557.42,0.90,459.26,917.62,308.76,291.88,409.12,65.03,66.38,66.43,65.03,59.45,176.32,154.5,60.21,173.39,0,47.3,0.0,11025
step2c,L40S,480,9001,1,512,512,1,3,500,557.40,0.90,459.27,917.65,308.22,291.77,408.59,65.03,66.38,66.43,65.03,59.43,176.36,154.84,60.33,173.04,0,47.5,0.0,11181
step2c,L40S,480,9001,1,1024,128,1,1,500,504.99,0.99,126.74,1139.63,488.80,407.59,1072.36,55.37,52.55,90.80,55.37,39.83,328.94,148.44,60.32,173.34,0,51.1,0.0,9725
step2c,L40S,480,9001,1,1024,128,1,2,500,504.99,0.99,126.73,1139.62,485.38,405.92,1052.61,55.05,52.48,88.50,55.05,39.82,328.22,148.26,60.33,173.29,0,51.3,0.0,9662
step2c,L40S,480,9001,1,1024,128,1,3,500,504.99,0.99,126.74,1139.63,487.85,407.47,1073.52,55.35,52.64,90.80,55.35,39.80,328.77,147.72,60.08,172.86,0,51.0,0.0,9749
step2c,L40S,480,9001,1,2048,32,1,1,500,502.20,1.00,31.86,2069.88,1070.67,771.30,3179.66,102.72,83.74,277.98,102.72,43.33,523.96,130.58,59.96,158.27,0,28.1,0.0,9704
step2c,L40S,480,9001,1,2048,32,1,2,500,502.20,1.00,31.86,2069.88,1072.88,774.38,3178.70,102.69,83.74,278.01,102.69,43.31,523.86,131.8,59.71,158.88,0,28.5,0.0,9550
step2c,L40S,480,9001,1,2048,32,1,3,500,502.20,1.00,31.86,2069.87,1073.35,773.40,3182.67,102.63,83.04,278.00,102.63,43.34,523.77,130.94,59.62,158.89,0,28.4,0.0,9677
step2c,L40S,210,9001,1,128,1024,1,1,500,2120.58,0.24,241.44,271.39,472.11,475.98,694.89,128.29,129.35,129.63,128.29,127.21,212.09,111.31,58.52,151.04,0,23.8,0.0,42147
step2c,L40S,210,9001,1,128,1024,1,2,500,2120.59,0.24,241.44,271.39,471.97,474.90,695.95,128.29,129.35,129.63,128.29,127.21,212.18,111.35,58.39,150.84,0,23.8,0.0,41958
step2c,L40S,210,9001,1,128,1024,1,3,500,2120.69,0.24,241.43,271.37,472.07,475.23,695.89,128.30,129.35,129.65,128.30,127.26,211.95,111.38,58.39,150.97,0,23.8,0.0,42086
step2c,L40S,210,9001,1,512,512,1,1,500,1234.94,0.40,207.30,414.19,753.75,668.33,1545.12,148.05,149.88,150.31,148.05,134.49,401.95,110.92,58.50,146.23,0,21.5,0.0,24540
step2c,L40S,210,9001,1,512,512,1,2,500,1235.01,0.40,207.29,414.17,754.13,668.14,1545.86,148.06,149.98,150.31,148.06,134.49,401.89,110.76,58.15,145.98,0,21.4,0.0,24086
step2c,L40S,210,9001,1,512,512,1,3,500,1235.00,0.40,207.29,414.17,754.00,668.09,1545.34,148.06,149.98,150.32,148.06,134.52,401.95,110.74,58.39,145.81,0,21.4,0.0,24624
step2c,L40S,210,9001,1,1024,128,1,1,500,631.01,0.79,101.42,912.03,1627.29,1701.43,2333.25,291.03,300.27,305.28,291.03,154.56,781.16,103.02,58.39,140.57,0,12.7,0.0,12536
step2c,L40S,210,9001,1,1024,128,1,2,500,630.91,0.79,101.44,912.18,1660.99,1701.54,2334.19,290.71,299.54,305.42,290.71,154.62,781.27,102.83,58.40,140.80,0,12.6,0.0,12684
step2c,L40S,210,9001,1,1024,128,1,3,500,630.91,0.79,101.44,912.17,1661.06,1701.36,2334.08,290.71,299.53,305.42,290.71,154.62,781.47,103.43,58.40,140.38,0,12.7,0.0,12347
step2c,L40S,210,9001,1,2048,32,1,1,500,642.29,0.78,24.91,1618.42,4829.14,4970.26,10645.97,1110.01,1158.21,1210.75,1110.01,1243.58,1253.30,101.31,58.52,131.82,0,6.6,0.0,12657
step2c,L40S,210,9001,1,2048,32,1,2,500,642.28,0.78,24.91,1618.46,4826.86,4970.12,10652.85,1110.06,1158.18,1210.72,1110.06,1243.45,1254.41,101.04,58.39,131.38,0,6.5,0.0,12722
step2c,L40S,210,9001,1,2048,32,1,3,500,642.28,0.78,24.91,1618.46,4826.69,4970.71,10648.82,1110.06,1158.19,1210.68,1110.06,1243.50,1253.97,101.02,58.27,131.44,0,6.6,0.0,12760
step2c,L40S,2520,9001,2,128,1024,10,1,500,127.16,3.93,4026.45,4525.83,110.76,116.42,142.06,28.42,29.53,29.61,28.42,28.69,40.45,582.97,81.35,342.04,0.045,73.0,0.0,5497
step2c,L40S,2520,9001,2,128,1024,10,2,500,126.12,3.96,4059.48,4562.96,103.87,107.82,126.69,28.13,29.24,29.28,28.13,28.56,35.88,599.83,85.19,347.30,0,73.8,0.0,5432
step2c,L40S,2520,9001,2,128,1024,10,3,500,126.17,3.96,4058.07,4561.37,103.98,107.21,127.83,28.14,29.24,29.30,28.15,28.61,35.22,603.1,86.11,345.70,0,74.3,0.0,5404
step2c,L40S,2520,9001,2,512,512,10,1,500,80.48,6.21,3180.84,6355.46,165.75,157.95,302.84,34.79,36.78,37.12,34.79,31.89,84.34,567.29,86.55,340.21,0,63.0,0.0,3589
step2c,L40S,2520,9001,2,512,512,10,2,500,71.64,6.98,3573.35,7139.72,114.03,125.15,136.79,29.96,32.05,32.24,29.96,31.51,38.08,578.57,84.70,344.78,0,70.7,0.0,3253
step2c,L40S,2520,9001,2,512,512,10,3,500,71.73,6.97,3568.71,7130.45,114.29,124.95,135.54,30.00,32.12,32.28,30.00,31.51,38.60,586.11,85.70,342.96,0,71.7,0.0,3197
step2c,L40S,2265,9001,2,128,1024,10,1,500,126.08,3.97,4061.07,4564.74,103.25,107.68,129.57,28.11,29.18,29.29,28.11,28.57,35.25,507.4,74.03,298.82,0,73.8,0.0,5393
step2c,L40S,2265,9001,2,128,1024,10,2,500,126.46,3.95,4048.80,4550.94,104.32,107.71,131.37,28.22,29.29,29.34,28.22,28.69,34.80,511.44,75.35,298.10,0,74.0,0.0,5396
step2c,L40S,2265,9001,2,128,1024,10,3,500,126.51,3.95,4047.07,4549.00,103.99,108.31,133.72,28.23,29.32,29.37,28.24,28.63,36.08,511.13,75.13,302.37,0,73.8,0.0,5399
step2c,L40S,2265,9001,2,512,512,10,1,500,80.85,6.18,3166.33,6326.48,168.77,160.73,305.31,34.97,36.94,37.27,34.97,31.90,83.47,495.76,75.48,293.96,0,63.8,0.0,3554
step2c,L40S,2265,9001,2,512,512,10,2,500,71.74,6.97,3568.53,7130.09,113.86,124.86,133.77,30.00,32.05,32.19,30.01,31.54,38.45,485.61,74.35,291.11,0,69.5,0.0,3272
step2c,L40S,2265,9001,2,512,512,10,3,500,71.72,6.97,3569.53,7132.10,114.33,125.02,135.27,29.99,32.05,32.19,29.99,31.52,37.16,486.89,74.89,290.99,0,69.9,0.0,3264
step2c,L40S,2010,9001,2,128,1024,10,1,500,129.52,3.86,3953.14,4443.42,105.70,110.33,131.16,28.94,30.07,30.14,28.94,29.43,35.38,449.62,69.36,259.96,0,72.6,0.0,5505
step2c,L40S,2010,9001,2,128,1024,10,2,500,129.90,3.85,3941.52,4430.36,104.96,109.77,131.38,29.05,30.16,30.21,29.05,29.57,35.52,448.82,68.20,260.22,0,72.4,0.0,5500
step2c,L40S,2010,9001,2,128,1024,10,3,500,129.89,3.85,3941.77,4430.64,106.00,110.40,131.91,29.05,30.15,30.21,29.05,29.55,35.34,449.17,68.81,259.43,0,72.5,0.0,5516
step2c,L40S,2010,9001,2,512,512,10,1,500,83.17,6.01,3078.02,6150.03,179.48,169.16,312.37,36.11,38.13,38.48,36.11,32.72,109.18,431.04,68.56,254.42,0,61.1,0.0,3682
step2c,L40S,2010,9001,2,512,512,10,2,500,73.51,6.80,3482.75,6958.70,116.98,128.65,137.75,30.86,32.98,33.10,30.86,32.53,37.48,433.35,69.22,255.33,0,69.3,0.0,3256
step2c,L40S,2010,9001,2,512,512,10,3,500,73.50,6.80,3482.96,6959.12,117.09,128.89,136.40,30.86,32.98,33.10,30.86,32.49,37.68,428.9,68.44,254.92,0,68.4,0.0,3303
step2c,L40S,1755,9001,2,128,1024,10,1,500,134.57,3.72,3804.73,4276.60,109.15,115.61,135.80,30.16,31.34,31.40,30.16,30.70,36.25,431.67,67.22,248.47,0,70.2,0.0,5658
step2c,L40S,1755,9001,2,128,1024,10,2,500,134.88,3.71,3796.07,4266.87,110.43,115.32,138.12,30.26,31.41,31.46,30.26,30.77,36.99,431.45,67.22,248.27,0,70.0,0.0,5677
step2c,L40S,1755,9001,2,128,1024,10,3,500,134.90,3.71,3795.27,4265.97,110.12,115.66,136.12,30.26,31.42,31.46,30.26,30.74,36.45,430.92,67.71,248.24,0,69.8,0.0,5690
step2c,L40S,1755,9001,2,512,512,10,1,500,86.17,5.80,2970.89,5935.98,182.00,174.65,348.35,37.58,39.63,40.02,37.58,34.09,87.77,417.67,66.98,244.60,0,59.4,0.0,3789
step2c,L40S,1755,9001,2,512,512,10,2,500,76.09,6.57,3364.44,6722.31,121.19,133.93,144.12,32.13,34.30,34.42,32.13,33.76,38.32,415.53,66.98,244.73,0,66.6,0.0,3382
step2c,L40S,1755,9001,2,512,512,10,3,500,76.10,6.57,3364.14,6721.71,121.37,133.97,142.36,32.13,34.31,34.43,32.13,33.81,39.15,415.45,66.94,244.47,0,66.7,0.0,3372
step2c,L40S,1500,9001,2,128,1024,10,1,500,140.96,3.55,3632.13,4082.60,113.10,119.92,143.19,31.70,32.91,33.04,31.70,32.19,38.18,416.05,65.51,235.87,0,67.5,0.0,5909
step2c,L40S,1500,9001,2,128,1024,10,2,500,141.46,3.53,3619.33,4068.21,113.74,120.75,144.44,31.85,33.03,33.17,31.85,32.27,38.49,415.19,65.76,237.54,0,67.1,0.0,5935
step2c,L40S,1500,9001,2,128,1024,10,3,500,141.54,3.53,3617.45,4066.10,114.71,120.67,145.02,31.86,33.09,33.17,31.86,32.34,38.41,414.25,65.84,236.57,0,66.8,0.0,5955
step2c,L40S,1500,9001,2,512,512,10,1,500,90.79,5.51,2819.80,5634.09,199.58,186.01,346.52,39.87,41.98,42.36,39.87,35.81,121.13,400.41,65.97,232.65,0,56.5,0.0,3973
step2c,L40S,1500,9001,2,512,512,10,2,500,79.51,6.29,3219.71,6433.13,127.09,140.93,153.64,33.78,36.03,36.11,33.78,35.41,41.42,399.91,65.84,232.18,0,63.8,0.0,3522
step2c,L40S,1500,9001,2,512,512,10,3,500,79.51,6.29,3219.75,6433.20,126.66,140.46,148.25,33.78,36.03,36.13,33.79,35.39,40.74,399.81,65.76,232.38,0,63.8,0.0,3521
step2c,L40S,1245,9001,2,128,1024,10,1,500,150.75,3.32,3396.44,3817.68,113.19,115.45,152.86,34.06,35.37,35.47,34.06,34.59,41.01,397.94,65.27,221.13,0,63.9,0.0,6277
step2c,L40S,1245,9001,2,128,1024,10,2,500,151.09,3.31,3388.69,3808.96,114.46,117.82,154.35,34.16,35.48,35.55,34.16,34.70,41.56,394.88,64.66,220.77,0,63.0,0.0,6341
step2c,L40S,1245,9001,2,128,1024,10,3,500,151.08,3.31,3388.90,3809.20,113.81,116.24,153.93,34.16,35.47,35.54,34.16,34.66,41.43,395.05,64.66,221.16,0,63.1,0.0,6332
step2c,L40S,1245,9001,2,512,512,10,1,500,97.42,5.13,2627.69,5250.25,213.57,196.97,441.41,43.17,45.30,45.74,43.17,38.30,130.48,382.17,64.66,219.23,0,53.2,0.0,4190
step2c,L40S,1245,9001,2,512,512,10,2,500,84.70,5.90,3022.41,6038.92,127.17,137.06,161.33,36.31,38.63,38.68,36.31,38.07,43.37,382.41,64.56,219.40,0,60.3,0.0,3737
step2c,L40S,1245,9001,2,512,512,10,3,500,84.69,5.90,3022.81,6039.72,127.75,140.32,159.77,36.30,38.62,38.68,36.30,37.94,43.86,386.17,64.66,219.84,0,61.2,0.0,3679
step2c,L40S,990,9001,2,128,1024,10,1,500,166.95,2.99,3066.74,3447.09,118.93,126.41,164.56,37.97,39.47,39.53,37.97,38.65,48.00,369.37,63.70,202.75,0,57.6,0.0,7005
step2c,L40S,990,9001,2,128,1024,10,2,500,166.93,3.00,3067.11,3447.50,120.41,127.35,157.93,37.99,39.41,39.51,37.99,38.64,48.16,369.4,63.44,202.76,0,57.5,0.0,7003
step2c,L40S,990,9001,2,128,1024,10,3,500,166.94,3.00,3066.90,3447.27,120.36,127.02,154.77,38.00,39.45,39.51,38.00,38.63,48.22,369.35,63.45,202.92,0,57.5,0.0,7012
step2c,L40S,990,9001,2,512,512,10,1,500,108.33,4.62,2363.17,4721.72,243.69,222.08,537.12,48.59,50.72,51.43,48.59,42.45,150.29,355.61,63.19,202.07,0,48.0,0.0,4677
step2c,L40S,990,9001,2,512,512,10,2,500,93.89,5.33,2726.64,5447.96,126.03,129.91,176.21,40.79,43.29,43.40,40.79,42.16,49.97,357.76,63.19,202.67,0,54.6,0.0,4148
step2c,L40S,990,9001,2,512,512,10,3,500,93.87,5.33,2727.21,5449.10,127.09,129.89,178.33,40.77,43.30,43.36,40.77,42.25,49.16,359.82,63.21,202.98,0,55.3,0.0,4107
step2c,L40S,735,9001,2,128,1024,10,1,500,195.79,2.55,2615.10,2939.43,133.02,141.11,169.07,44.95,46.77,46.87,44.95,45.63,60.94,336.4,62.36,183.73,0,49.8,0.0,8147
step2c,L40S,735,9001,2,128,1024,10,2,500,196.03,2.55,2611.83,2935.76,136.70,141.57,223.61,45.04,46.76,46.86,45.04,45.59,65.89,336.19,62.20,185.58,0,49.4,0.0,8366
step2c,L40S,735,9001,2,128,1024,10,3,500,196.41,2.55,2606.83,2930.14,136.62,140.92,221.19,45.14,46.93,47.04,45.14,45.58,66.46,335.25,62.01,186.25,0,49.5,0.0,8214
step2c,L40S,735,9001,2,512,512,10,1,500,128.18,3.90,1997.15,3990.39,319.89,293.07,627.33,58.45,60.76,62.07,58.45,49.92,187.49,322.75,61.96,184.33,0,41.0,0.0,5585
step2c,L40S,735,9001,2,512,512,10,2,500,111.25,4.49,2301.09,4597.69,146.31,157.19,182.85,49.19,51.81,52.70,49.21,49.87,61.25,324.62,61.67,181.61,0,46.8,0.0,4829
step2c,L40S,735,9001,2,512,512,10,3,500,110.81,4.51,2310.24,4615.97,146.60,157.01,177.48,48.97,51.84,51.91,48.97,49.78,60.83,325.84,61.72,181.25,0,47.1,0.0,4911
step2c,L40S,480,9001,2,128,1024,10,1,500,276.52,1.81,1851.55,2081.19,190.30,203.57,255.09,64.56,66.75,66.89,64.56,65.49,90.60,285.66,60.93,156.91,0,36.0,0.0,11815
step2c,L40S,480,9001,2,128,1024,10,2,500,277.53,1.80,1844.84,2073.64,196.98,202.91,292.92,64.88,67.02,67.15,64.88,65.46,97.17,285.14,60.43,159.19,0,35.8,0.0,11517
step2c,L40S,480,9001,2,128,1024,10,3,500,277.55,1.80,1844.72,2073.50,197.13,203.15,332.93,64.89,67.04,67.17,64.89,65.49,97.08,285.03,60.32,158.78,0,35.8,0.0,11545
