endpoint_id,schedule_index,scheduled_monotonic_s,actual_start_wall_s,actual_finish_wall_s,scrape_latency_s,missed,error
D0,0,188540.801717639,1788010181.2726781,1788010181.3693101,0.09663331700721756,False,
D1,0,188540.801717639,1788010181.273293,1788010181.414124,0.140831787022762,False,
P0,0,188540.801717639,1788010181.274143,1788010181.4068964,0.13275428899214603,False,
P1,0,188540.801717639,1788010181.2751245,1788010181.4106216,0.1354980100004468,False,
D0,1,188541.801717639,1788010182.2731776,1788010182.4316056,0.1584276709763799,False,
D1,1,188541.801717639,1788010182.2744658,1788010182.427323,0.15285689098527655,False,
P0,1,188541.801717639,1788010182.2737675,1788010182.4228988,0.1491309629927855,False,
P1,1,188541.801717639,1788010182.2725472,1788010182.3962038,0.12365668200072832,False,
D0,2,188542.801717639,1788010183.2738721,1788010183.4327533,0.15888150699902326,False,
D1,2,188542.801717639,1788010183.2750099,1788010183.4373,0.16229003999615088,False,
P0,2,188542.801717639,1788010183.2725413,1788010183.4406207,0.16807927400805056,False,
P1,2,188542.801717639,1788010183.273157,1788010183.4010768,0.12792026301031,False,
D0,3,188543.801717639,1788010184.2746067,1788010184.4147763,0.14016968299984,False,
D1,3,188543.801717639,1788010184.273827,1788010184.4252734,0.15144705900456756,False,
P0,3,188543.801717639,1788010184.273184,1788010184.4185562,0.14537234598537907,False,
P1,3,188543.801717639,1788010184.2725384,1788010184.421982,0.14944357398780994,False,
D0,4,188544.801717639,1788010185.2737105,1788010185.4194171,0.14570650798850693,False,
D1,4,188544.801717639,1788010185.2725391,1788010185.4269028,0.1543635349953547,False,
P0,4,188544.801717639,1788010185.275246,1788010185.4230573,0.14781138798571192,False,
P1,4,188544.801717639,1788010185.2731457,1788010185.4091527,0.13600704100099392,False,
D0,5,188545.801717639,1788010186.2751276,1788010186.4021745,0.12704621799639426,False,
D1,5,188545.801717639,1788010186.2742734,1788010186.4049914,0.13071821400080808,False,
P0,5,188545.801717639,1788010186.2725353,1788010186.3675497,0.09501487200031988,False,
P1,5,188545.801717639,1788010186.2731197,1788010186.3989763,0.12585664400830865,False,
D0,6,188546.801717639,1788010187.2748144,1788010187.4198873,0.1450726979819592,False,
D1,6,188546.801717639,1788010187.2725387,1788010187.378515,0.1059765379759483,False,
P0,6,188546.801717639,1788010187.2736893,1788010187.4247634,0.15107425299356692,False,
P1,6,188546.801717639,1788010187.2731378,1788010187.4289234,0.15578543100855313,False,
D0,7,188547.801717639,1788010188.2741437,1788010188.4177842,0.1436399550002534,False,
D1,7,188547.801717639,1788010188.2747457,1788010188.3819206,0.10717483900953084,False,
P0,7,188547.801717639,1788010188.2735708,1788010188.4116967,0.13812599700759165,False,
P1,7,188547.801717639,1788010188.2725456,1788010188.4207985,0.148252387996763,False,
D0,8,188548.801717639,1788010189.2754765,1788010189.4143093,0.13883261897717603,False,
D1,8,188548.801717639,1788010189.2749429,1788010189.4216616,0.14673671699711122,False,
P0,8,188548.801717639,1788010189.2732477,1788010189.4182334,0.14498538101906888,False,
P1,8,188548.801717639,1788010189.2725503,1788010189.3414369,0.06888650401378982,False,
D0,9,188549.801717639,1788010190.2737598,1788010190.4421535,0.168392680992838,False,
